"","realtime","M1","M2","M3","M4","M5","M6","M7","M8","M9","M10","M11","M12","Light"
"1289",1289,"","","","e","","d,e","","","","e","","e,d",""
"1290",1290,"","","","e","","e","","","","e,d","","e",""
"1291",1291,"","","","e","","e","","","","e","","d",""
"1292",1292,"","","","e","","e","","","","","","",""
"1293",1293,"","","","d","","e","","","","","","e,d",""
"1294",1294,"","","","","","e","","","","","","d",""
"1295",1295,"","","","","","e","","","","","","e",""
"1296",1296,"","","","","","e,d","","","","","","e",""
"1297",1297,"","","","","","e","","","","d","","e",""
"1298",1298,"","","","e","","e","","","","","","e,d",""
"1299",1299,"","","","e","","e,d","","","","","e","d,e",""
"1300",1300,"","","","e","","","","","","e","e","e",""
"1301",1301,"","","","","","e","","","","e","e","d,e",""
"1302",1302,"","","","","","e","","","","e,d","e","e",""
"1303",1303,"","","","e","","","","","","","d,e","e",""
"1304",1304,"","","","e","","d","","","","","","",""
"1305",1305,"","","","e","","","","","","","d","",""
"1306",1306,"","","","e","","","","","","","","",""
"1307",1307,"","","","","","","","","","","","",""
"1308",1308,"","","","","","","","","","e","","",""
"1309",1309,"","","","","","","","","","e,d","","",""
"1310",1310,"","","","","","","","","","e","","",""
"1311",1311,"","","","","","","","","","e","","",""
"1312",1312,"","","","","","","","","","e","","",""
"1313",1313,"","","","","","","","","","e","","",""
"1314",1314,"","","","","","","","","","d","","",""
"1315",1315,"","","","","","","","","","","","",""
"1316",1316,"","e","","","","","","","","","","",""
"1317",1317,"","e","","","","","","","","","","",""
"1318",1318,"","e","","","","","","","","","","",""
"1319",1319,"","","","","","","","","","","","",""
"1320",1320,"","e,d","","","","","","","","","","",""
"1321",1321,"","","","","","","","","","","","",""
"1322",1322,"","","","","","","","","","","","",""
"1323",1323,"","","","","","","","","","","","",""
"1324",1324,"","","","","","","","","","","","",""
"1325",1325,"","","","","","","e","","","","","",""
"1326",1326,"","","","","","","e","","","","","",""
"1327",1327,"","","","","","","e","","","","","",""
"1328",1328,"","","","","","","e","","","","","",""
"1329",1329,"","","","","","","e","","","","","",""
"1330",1330,"","","","","","","e,d","","","","","",""
"1331",1331,"","","","","","","d,e","","","","","",""
"1332",1332,"","","e","","","","e","","","","","",""
"1333",1333,"","","","","","","e","","","","","",""
"1334",1334,"","","","","","","","","","","","",""
"1335",1335,"","","","","","","","","","","","",""
"1336",1336,"e","","","","","","","","","","","",""
"1337",1337,"e","","","","","","","e","","","","",""
"1338",1338,"e","","","","","","","e","","","","",""
"1339",1339,"e","","","","","","","e","","","","",""
"1340",1340,"","","","","","","","e","","","","",""
"1341",1341,"","","","","","","","e","","","","",""
"1342",1342,"","","","","","","","","","","","",""
"1343",1343,"","","","","","","","","","","","",""
"1344",1344,"","","","","","","e","","","","","",""
"1345",1345,"e,d","","","","","","d","","","","","",""
"1346",1346,"","","","","","","","","e","","","",""
"1347",1347,"","","","","","","","","","","","",""
"1348",1348,"","","","","","","","","","","","",""
"1349",1349,"","","","","","","","","","","","",""
"1350",1350,"","","","","","","","","","","","",""
"1351",1351,"","","","","","","","","","","","",""
"1352",1352,"","e","","","","","","","","","","",""
"1353",1353,"","","","","","","","","","","","",""
"1354",1354,"","","","","","","","","","","","",""
"1355",1355,"","","","","","","","","","","","",""
"1356",1356,"","","","","","","","","","","","",""
"1357",1357,"","","","","","","","","","","","",""
"1358",1358,"","","","","","","","","","","","",""
"1359",1359,"","e","","","","","","","","","","",""
"1360",1360,"","","","","","","","","","","","",""
"1361",1361,"","","","","","","","","","","","",""
"1362",1362,"","","","","","","","","","","","",""
"1363",1363,"","","","","","","","","","","","",""
"1364",1364,"","","","","","","","","","","","",""
"1365",1365,"","","","","","","","","","","","",""
"1366",1366,"","","","","","","","","","","","",""
"1367",1367,"","","","","","","","","","","","",""
"1368",1368,"","","","","","","","","","","","",""
"1369",1369,"","","","","","","","","","","","",""
"1370",1370,"","","","","","","","","","","","",""
"1371",1371,"","","","","","","","","","","","",""
"1372",1372,"","","","","","","","","","","","",""
"1373",1373,"","","","","","","","","","","","",""
"1374",1374,"","d","","","","","","","","","","",""
"1375",1375,"","","","","","","","","","","","",""
"1376",1376,"","","","","","","e","","","","","",""
"1377",1377,"","","","","","","e","","","","","",""
"1378",1378,"","","","","","","","","","","","",""
"1379",1379,"","","","","","","","","","","","",""
"1380",1380,"","","","","","","","","","","","",""
"1381",1381,"","","","","","","","","","","","",""
"1382",1382,"","","","","","","","","","","","",""
"1383",1383,"","","","","","","","","","","","",""
"1384",1384,"","","","","","","","","","","e","",""
"1385",1385,"","","","","","","","","","","e","",""
"1386",1386,"","","","","","","","","","","e","",""
"1387",1387,"","e","","","","","","","","","","",""
"1388",1388,"","e,d","","","","","","","","","","",""
"1389",1389,"","","","","","","","","","","","",""
"1390",1390,"","","","","","","","","","","","",""
"1391",1391,"","","","","","","","","","","","",""
"1392",1392,"","","","","","","","","","","","",""
"1393",1393,"","e","","","","","","","","","","",""
"1394",1394,"","e","","","","","","","","","","",""
"1395",1395,"","","","","","","","","","","","",""
"1396",1396,"","","","","","","","","","","","",""
"1397",1397,"","","","","","","","","","","","",""
"1398",1398,"","","","","","","","","","","","",""
"1399",1399,"","","","","","","","","","","","",""
"1400",1400,"","","","","","","","","","","","",""
"1401",1401,"","","","","","","","","","","","",""
"1402",1402,"","","","","","","","","","","","",""
"1403",1403,"","","","","","","","","","","","",""
"1404",1404,"","","","","","","","","","","","",""
"1405",1405,"","","","","","","","","","","","",""
"1406",1406,"","","","","","","","","","","","",""
"1407",1407,"","","","","","","","","","","","",""
"1408",1408,"","","","","","","","","","","","",""
"1409",1409,"","","","","","","","","","","","",""
"1410",1410,"","","","","","","","","","","","",""
"1411",1411,"","","","","","","","","","","","",""
"1412",1412,"","","","","","","","","","","","",""
"1413",1413,"","","","","","","","","","","","",""
"1414",1414,"","","","","","","","","","","","",""
"1415",1415,"","","","","","","","","","","","",""
"1416",1416,"","","","","","","","","","","","",""
"1417",1417,"","","","","e","","","","","","","",""
"1418",1418,"","","","","","","","","","","","",""
"1419",1419,"","","","","","","","","","","","",""
"1420",1420,"","","","","e","","","","","","","",""
"1421",1421,"","","","","e","","","","","","","",""
"1422",1422,"","","","","e","","","","","","","",""
"1423",1423,"","","","","","","","","","","","",""
"1424",1424,"","","","","","","","","","","","",""
"1425",1425,"","","","","","","","","","","","",""
"1426",1426,"","","","","","","","","","","","",""
"1427",1427,"","","","","","","","","","","","",""
"1428",1428,"","","","","","","","","","","","",""
"1429",1429,"e","","","","","","","","","","","",""
"1430",1430,"e","","","","","","","","","","","",""
"1431",1431,"e","","","","","","","","","","","",""
"1432",1432,"e","","","","","","","","","","","",""
"1433",1433,"","","","","","","","","","","","",""
"1434",1434,"","","","","","","","","","","","",""
"1435",1435,"","","","","","","","","","","","",""
"1436",1436,"","","","","","","","","","","","",""
"1437",1437,"","","","","","","","","","","","",""
"1438",1438,"","","","","","","","","","","","",""
"1439",1439,"","","","","","","","","","","","",""
"1440",1440,"","","","","","","","","","","","","off"
