Timestamp,Actor,Behavior,Recipient,Location,Observer,Comment,Outside assigned observation time
10/9/2015 13:32:28,10,"Fighting, Chasing",2,"LL, LR",HD,,
10/9/2015 14:00:26,End,End,End,End,HD,,
10/10/2015 14:02:50,Start,Start,Start,Start,BN,,
10/10/2015 14:18:27,5,Fighting,3,LR,BN,,
10/10/2015 14:32:28,8,Fighting,2,LR,BN,,
10/10/2015 14:33:52,2,Fighting,"1, 6",LR,BN,,
10/10/2015 14:38:33,3,Fighting,2,LL,BN,,
10/10/2015 14:47:44,2,Chasing,6,"LL, LR",BN,,
10/10/2015 14:48:04,10,Fighting,2,LR,BN,,
10/10/2015 14:57:19,10,Fighting,6,UL,BN,,
10/10/2015 14:59:53,10,Fighting,9,UR,BN,,
10/10/2015 14:59:59,End,End,End,End,BN,,
10/10/2015 15:00:30,Start,Start,Start,Start,BN,,
10/10/2015 15:00:36,10,Fighting,2,"UL, ML",BN,,
10/10/2015 15:02:10,10,Subordinate,"4, 9",UR,BN,,
10/10/2015 15:17:45,10,Fighting,3,NB5,BN,,
10/10/2015 15:17:58,10,Fighting,9,NB5,BN,,
10/10/2015 15:31:55,11,Chasing,3,"LL, LR",BN,,
10/10/2015 15:37:17,4,Fighting,11,NB1,BN,,
10/10/2015 15:37:54,3,Chasing,6,"ML, LL",BN,,
10/10/2015 15:52:28,10,Subordinate,3,LL,BN,,
10/10/2015 15:54:31,10,Fighting,8,UL,BN,,
10/10/2015 15:57:16,10,Fighting,11,LR,BN,,
10/10/2015 16:00:37,End,End,End,End,BN,,
10/11/2015 12:14:34,Start,Start,Start,End,CC,,
10/11/2015 12:15:15,10,Fighting,8,"NB1, NB2",CC,,
10/11/2015 12:15:52,10,Fighting,5,UR,CC,,
10/11/2015 12:18:18,10,Chasing,5,"LL, LR",CC,,
10/11/2015 12:19:49,10,Fighting,3,ML,CC,,
10/11/2015 12:20:13,10,Chasing,3,"LL, MR, LR",CC,,
10/11/2015 12:20:52,10,"Fighting, Mounting",7,"UL, ML, LL, LR",CC,,
10/11/2015 12:27:01,10,Fighting,6,"UR, MR, LR",CC,,
10/11/2015 12:27:33,10,Fighting,8,LR,CC,,
10/11/2015 12:27:46,10,Fighting,6,LR,CC,,
10/11/2015 12:27:59,End,End,End,End,CC,,
10/11/2015 13:02:00,Start,Start,Start,End,CC,,
10/11/2015 13:02:21,3,"Fighting, Chasing",2,"NB3, NB4, NB5",CC,,
10/11/2015 13:05:26,10,"Fighting, Chasing",2,"UL, ML, LL",CC,,
10/11/2015 13:09:25,10,Fighting,8,"NB1, NB5",CC,,
10/11/2015 13:12:09,10,Subordinate,3,LL,CC,,
10/11/2015 13:19:02,5,Chasing,11,"NB3, NB4, NB5",CC,,
10/11/2015 13:19:19,10,Fighting,9,LR,CC,,
10/11/2015 13:19:47,5,Fighting,3,NB4,CC,,
10/11/2015 13:21:28,10,Fighting,3,LL,CC,,
10/11/2015 13:26:41,10,Chasing,1,"UL, UR, MR, LR",CC,,
10/11/2015 13:32:15,10,Chasing,9,"ML, LL, NB2",CC,,
10/11/2015 13:39:08,10,"Fighting, Chasing",4,"UL, ML",CC,,
10/11/2015 13:39:27,10,"Fighting, Chasing",3,"UL, ML, UR",CC,,
10/11/2015 13:39:51,10,"Fighting, Chasing",8,"UL, ML, LL",CC,,
10/11/2015 13:40:13,10,"Fighting, Chasing",1,"NB1, NB2, NB5",CC,,
10/11/2015 13:40:30,10,Fighting,6,"LL, LR",CC,,
10/11/2015 13:40:50,10,Fighting,9,"LL, MR, LR",CC,,
10/11/2015 13:45:06,3,Chasing,11,"UL, ML, LL, LR",CC,,
10/11/2015 13:45:31,10,Chasing,5,"NB1, NB3, NB4, NB5",CC,,
10/11/2015 13:49:00,10,Fighting,8,LR,CC,,
10/11/2015 13:51:54,3,Chasing,4,"UL, ML, LL",CC,,
10/11/2015 13:52:14,10,Fighting,3,LR,CC,,
10/11/2015 13:58:38,10,Chasing,3,"NB4, NB5",CC,,
10/11/2015 14:03:43,End,End,End,End,CC,,
10/12/2015 17:01:03,Start,Start,Start,Start,BN,,
10/12/2015 17:05:24,10,Chasing,3,LR,BN,,
10/12/2015 17:14:07,12,Fighting,3,UR,BN,,
10/12/2015 17:22:18,3,Fighting,1,LR,BN,,
10/12/2015 17:24:54,12,Chasing,3,"UL, ML, LL",BN,,
10/12/2015 17:26:34,12,Fighting,3,MR,BN,,
10/12/2015 17:31:26,5,Subordinate,3,LL,BN,,
10/12/2015 17:32:42,12,Fighting,3,LL,BN,,
10/12/2015 17:34:08,3,Fighting,9,LR,BN,,
10/12/2015 17:34:26,"3, 4",Fighting,"3, 4",LR,BN,,
10/12/2015 17:38:22,3,Fighting,2,LR,BN,,
10/12/2015 17:42:39,5,Fighting,3,LL,BN,,
10/12/2015 17:43:43,8,Chasing,9,"UL, ML",BN,,
10/12/2015 17:44:30,5,Fighting,7,"LL, LR",BN,,
10/12/2015 17:55:16,9,Fighting,8,LL,BN,,
10/12/2015 17:59:04,5,Fighting,"2, 9, 12",LL,BN,,
10/12/2015 17:59:30,End,End,End,End,BN,,
10/12/2015 18:02:00,Start,Start,Start,Start,BN,,
10/12/2015 18:02:24,5,Fighting,12,LR,BN,,
10/12/2015 18:04:39,5,Subordinate,9,LR,BN,,
10/12/2015 18:20:34,3,Fighting,8,LR,BN,,
10/12/2015 18:29:03,5,Fighting,3,LL,BN,,
10/12/2015 18:55:43,10,Subordinate,8,LR,BN,,
10/12/2015 18:55:54,10,Fighting,3,LR,BN,,
10/12/2015 18:56:29,10,Fighting,3,LR,BN,,
10/12/2015 18:56:55,10,Fighting,12,LR,BN,,
10/12/2015 18:57:12,10,Subordinate,3,LR,BN,,
10/12/2015 19:01:22,End,End,End,End,BN,,
10/13/2015 12:02:05,Start,Start,Start,Start,MT,,
10/13/2015 12:10:10,3,"Fighting, Chasing",7,"UR, MR",MT,,
10/13/2015 12:12:00,10,Fighting,3,NB2,MT,,
10/13/2015 12:14:11,10,"Fighting, Chasing",5,"LL, LR",MT,,
10/13/2015 12:16:10,2,Chasing,6,LL,MT,very brief ,
10/13/2015 12:19:19,10,"Fighting, Chasing",5,"UL, ML",MT,,
10/13/2015 12:19:53,10,"Fighting, Chasing",2,"ML, LL",MT,,
10/13/2015 12:24:32,10,"Fighting, Chasing",3,"LL, LR",MT,,
10/13/2015 12:27:44,3,"Fighting, Chasing",12,"UR, MR, LR",MT,,
10/13/2015 12:28:25,10,Chasing,3,LR,MT,,
10/13/2015 12:31:47,10,Induce-flee,3,LR,MT,,
10/13/2015 12:32:09,10,"Fighting, Chasing",12,"LL, LR",MT,very brief ,
10/13/2015 12:35:43,12,Chasing,7,"MR, LR",MT,,
10/13/2015 12:36:49,10,"Fighting, Chasing",6,"UL, UR, MR",MT,,
10/13/2015 12:37:59,10,Chasing,5,"UR, MR, LR",MT,,
10/13/2015 12:45:46,2,Chasing,1,UR,MT,very brief ,
10/13/2015 12:46:24,5,Chasing,8,UL,MT,,
10/13/2015 12:47:55,10,"Fighting, Chasing",12,"LL, LR",MT,,
10/13/2015 12:49:45,3,"Fighting, Chasing",11,"LL, LR",MT,,
10/13/2015 12:53:59,10,"Fighting, Chasing",8,"LL, LR",MT,,
10/13/2015 12:57:53,10,"Fighting, Chasing",8,"UL, ML, LL, LR",MT,,
10/13/2015 12:58:07,10,"Fighting, Chasing",9,"LL, LR",MT,,
10/13/2015 12:59:11,10,"Fighting, Chasing",5,"UL, ML, MR, LR",MT,,
10/13/2015 12:59:30,End,End,End,End,MT,,
10/13/2015 13:01:30,Start,Start,Start,Start,MT,,
10/13/2015 13:01:36,10,Chasing,8,"ML, LL, LR",MT,,
10/13/2015 13:02:31,10,Fighting,12,LR,MT,,
10/13/2015 13:09:38,10,Chasing,7,"UR, MR, LR",MT,,
10/13/2015 13:15:23,10,"Fighting, Chasing",8,"UL, ML, LL, LR",MT,,
10/13/2015 13:21:57,10,"Fighting, Chasing",8,"LL, LR",MT,,
10/13/2015 13:23:39,10,"Fighting, Chasing",1,"LL, LR",MT,very aggressive,
10/13/2015 13:23:54,10,"Fighting, Chasing",8,"ML, LL",MT,,
10/13/2015 13:25:50,10,"Fighting, Chasing",6,"UL, UR, MR, LR",MT,,
10/13/2015 13:29:19,10,Chasing,8,"UL, ML, UR",MT,not very aggressive,
10/13/2015 13:31:43,10,"Fighting, Chasing",7,"LL, NB2",MT,,
10/13/2015 13:39:34,10,"Fighting, Chasing, Subordinate",2,"NB1, NB2",MT,,
10/13/2015 13:53:06,10,Chasing,9,"ML, LL, LR",MT,,
10/13/2015 13:53:31,10,"Fighting, Chasing",8,"LL, LR",MT,,
10/13/2015 13:58:14,10,Chasing,3,"LL, LR",MT,very brief ,
10/13/2015 14:00:38,End,End,End,End,MT,,
10/14/2015 12:41:57,Start,Start,Start,Start,CC,,
10/14/2015 12:46:11,10,"Fighting, Chasing",3,"LL, NB1",CC,,
10/14/2015 12:49:13,10,"Fighting, Chasing",7,"MR, LR",CC,,
10/14/2015 12:51:13,10,Chasing,6,"UL, ML, LL",CC,,
10/14/2015 12:52:40,10,Subordinate,8,LR,CC,,
10/14/2015 12:53:25,6,Fighting,10,LR,CC,6 was the aggressor but eventually backed off,
10/14/2015 12:53:57,10,Fighting,5,"UL, UR",CC,,
10/14/2015 12:57:20,10,Induce-flee,3,UL,CC,,
10/14/2015 12:59:00,10,Fighting,6,"UL, UR",CC,,
10/14/2015 12:59:58,10,Chasing,6,"UR, MR, LR",CC,,
10/14/2015 12:59:59,End,End,End,End,CC,,
10/14/2015 13:01:00,Start,Start,Start,Start,CC,,
10/14/2015 13:01:03,10,Fighting,7,"UL, UR",CC,,
10/14/2015 13:02:39,10,Chasing,9,"ML, LL, LR",CC,,
10/14/2015 13:03:48,10,"Fighting, Chasing",3,"ML, LL",CC,,
10/14/2015 13:04:04,10,"Fighting, Chasing",7,"UL, UR",CC,,
10/14/2015 13:04:33,10,Induce-flee,9,LL,CC,,
10/14/2015 13:08:15,10,Chasing,5,"UL, ML",CC,,
10/14/2015 13:08:30,10,Chasing,12,"UL, UR",CC,,
10/14/2015 13:11:23,10,"Fighting, Chasing",6,"LL, LR, NB1, NB2, NB5",CC,,
10/14/2015 13:11:40,3,Chasing,8,"UL, ML",CC,,
10/14/2015 13:15:31,3,Chasing,8,"ML, LL, LR",CC,,
10/14/2015 13:15:55,10,Chasing,3,"UL, ML, LL, UR, LR",CC,,
10/14/2015 13:18:35,10,Chasing,6,"UR, MR",CC,,
10/14/2015 13:24:20,10,Chasing,9,"MR, LR",CC,,
10/14/2015 13:27:56,10,Chasing,12,"UR, MR, LR",CC,,
10/14/2015 13:29:39,10,Chasing,8,"UL, ML, LL, LR",CC,,
10/14/2015 13:40:33,10,Fighting,8,"LR, NB2, NB3",CC,,
10/14/2015 13:48:18,3,Chasing,5,"MR, LR",CC,,
10/14/2015 13:49:41,10,Chasing,7,"UL, UR",CC,,
10/14/2015 13:50:38,5,Chasing,8,"MR, LR",CC,,
10/14/2015 13:51:24,10,Fighting,2,LR,CC,,
10/14/2015 13:51:42,10,Fighting,8,LL,CC,,
10/14/2015 13:51:57,10,"Fighting, Chasing",3,"UL, ML, UR",CC,,
10/14/2015 13:56:06,10,Chasing,4,"LL, LR",CC,,
10/14/2015 13:56:30,End,End,End,End,CC,,
10/14/2015 14:08:30,Start,Start,Start,Start,CC,,
10/14/2015 14:08:53,10,Chasing,3,"UL, ML, UR",CC,,
10/14/2015 14:19:25,10,Chasing,3,"ML, UR, MR",CC,,
10/14/2015 14:32:48,10,Induce-flee,9,UR,CC,,
10/14/2015 14:36:20,10,"Fighting, Chasing",9,"UL, ML, LL, UR, LR",CC,,
10/14/2015 14:37:45,10,Chasing,8,"ML, LL, LR",CC,,
10/14/2015 14:39:25,10,Chasing,11,"UL, ML, LL, UR",CC,,
10/14/2015 14:40:40,End,End,End,End,CC,,
10/15/2015 12:00:54,Start,Start,Start,Start,TN,,
10/15/2015 12:01:12,10,Chasing,12,"LL, NB1, NB2, NB5",TN,,
10/15/2015 12:04:54,3,Chasing,12,"UR, MR",TN,,
10/15/2015 12:05:52,10,Fighting,3,LR,TN,,
10/15/2015 12:07:19,10,Chasing,7,"MR, LR",TN,,
10/15/2015 12:08:02,10,Chasing,5,MR,TN,,
10/15/2015 12:08:58,10,"Fighting, Chasing",8,"UL, ML, MR",TN,,
10/15/2015 12:09:27,10,Fighting,"5, 7","LL, LR",TN,,
10/15/2015 12:10:31,10,Chasing,"3, 7",UR,TN,,
10/15/2015 12:10:49,10,Fighting,3,"UL, UR",TN,,
10/15/2015 12:12:38,10,Chasing,12,"ML, MR",TN,,
10/15/2015 12:13:55,10,Chasing,3,UR,TN,,
10/15/2015 12:16:53,10,Chasing,3,UR,TN,,
10/15/2015 12:17:45,10,Chasing,5,"UL, UR",TN,,
10/15/2015 12:21:23,10,Fighting,7,"LL, NB1, NB2",TN,,
10/15/2015 12:21:35,10,Fighting,2,NB2,TN,,
10/15/2015 12:22:10,10,"Fighting, Chasing",5,"LL, LR",TN,,
10/15/2015 12:25:31,10,Chasing,5,"MR, LR",TN,,
10/15/2015 12:27:15,10,Chasing,9,MR,TN,,
10/15/2015 12:28:09,10,Chasing,8,"UL, ML, LL, LR",TN,,
10/15/2015 12:28:43,3,Chasing,2,"UL, UR",TN,,
10/15/2015 12:29:04,10,Chasing,5,"ML, MR, LR",TN,,
10/15/2015 12:30:57,10,"Fighting, Chasing",3,"UL, UR",TN,,
10/15/2015 12:31:37,10,Chasing,2,"UL, ML, LL",TN,,
10/15/2015 12:34:47,2,Chasing,4,LL,TN,,
10/15/2015 12:37:12,10,Fighting,3,UR,TN,,
10/15/2015 12:38:18,10,Chasing,12,"LL, LR",TN,,
10/15/2015 12:39:56,3,Chasing,12,"UL, ML, LL",TN,,
10/15/2015 12:40:49,10,Chasing,3,MR,TN,,
10/15/2015 12:44:31,10,"Fighting, Chasing",1,"MR, LR, NB3",TN,,
10/15/2015 12:46:52,10,Chasing,11,"UL, UR",TN,,
10/15/2015 12:48:28,3,"Fighting, Chasing",12,"ML, LL",TN,,
10/15/2015 12:49:27,3,Chasing,12,"UR, MR",TN,,
10/15/2015 12:51:21,3,Chasing,12,"UL, UR",TN,,
10/15/2015 12:51:42,10,Chasing,3,"UL, ML, UR",TN,,
10/15/2015 12:52:12,3,Fighting,2,"UL, ML",TN,,
10/15/2015 12:52:24,10,Subordinate,3,UL,TN,,
10/15/2015 12:55:37,10,Chasing,12,All over,TN,,
10/15/2015 12:55:59,End,End,End,End,TN,,
10/15/2015 13:01:00,Start,Start,Start,Start,TN,,
10/15/2015 13:01:07,10,Fighting,8,"NB1, NB5",TN,,
10/15/2015 13:06:57,10,Chasing,5,"UL, ML",TN,,
10/15/2015 13:07:15,10,Chasing,3,"UL, UR",TN,,
10/15/2015 13:09:04,3,Fighting,9,MR,TN,,
10/15/2015 13:09:15,10,"Fighting, Chasing",3,All over,TN,,
10/15/2015 13:15:17,10,Chasing,7,"MR, LR",TN,,
10/15/2015 13:15:31,10,Chasing,12,"MR, LR",TN,,
10/15/2015 13:16:05,10,Chasing,12,UL,TN,,
10/15/2015 13:17:08,10,Fighting,7,"UR, MR",TN,quite aggressive,
10/15/2015 13:20:51,5,Chasing,9,"UL, ML, LL, LR",TN,,
10/15/2015 13:22:30,3,Fighting,12,UR,TN,,
10/15/2015 13:22:43,10,Fighting,3,"UL, ML, UR",TN,,
10/15/2015 13:23:53,10,Fighting,"3, 5","ML, MR, LR",TN,,
10/15/2015 13:25:53,10,Chasing,9,"MR, LR",TN,,
10/15/2015 13:26:29,10,Fighting,8,LR,TN,,
10/15/2015 13:27:04,10,Chasing,2,"UL, ML",TN,,
10/15/2015 13:28:30,10,Chasing,12,"UR, MR, LR",TN,,
10/15/2015 13:31:22,10,Chasing,9,UR,TN,,
10/15/2015 13:36:10,3,Chasing,9,"ML, LL",TN,,
10/15/2015 13:41:38,10,Chasing,3,"LR, NB3, NB4, NB5",TN,,
10/15/2015 13:44:11,10,Chasing,12,"ML, LL",TN,,
10/15/2015 13:45:59,10,Chasing,1,"UL, ML, LL, LR",TN,,
10/15/2015 13:46:00,End,End,End,End,TN,,
10/16/2015 12:39:32,Start,Start,Start,Start,CC,,
10/16/2015 12:41:29,10,Chasing,3,"UL, ML, LL, UR",CC,,
10/16/2015 12:42:03,10,"Chasing, Mounting",3,"UL, UR",CC,,
10/16/2015 12:45:59,3,Fighting,12,UL,CC,,
10/16/2015 12:46:14,10,"Fighting, Chasing",3,"UR, MR",CC,,
10/16/2015 12:47:27,3,Fighting,8,UL,CC,,
10/16/2015 12:48:52,10,Fighting,5,"UL, UR",CC,,
10/16/2015 12:49:39,10,"Fighting, Chasing",3,"UL, ML, LL, LR",CC,,
10/16/2015 12:54:09,3,Mounting,12,UR,CC,,
10/16/2015 12:56:16,10,Chasing,11,"ML, UR, MR",CC,,
10/16/2015 12:56:30,3,Chasing,12,"UR, MR",CC,,
10/16/2015 12:57:32,3,Fighting,5,UR,CC,,
10/16/2015 12:58:31,10,Induce-flee,3,UR,CC,,
10/16/2015 12:58:53,10,Chasing,3,"UL, UR",CC,,
10/16/2015 12:59:23,10,Chasing,3,"UL, UR",CC,"yes, twice",
10/16/2015 13:00:11,8,Fighting,11,LR,CC,,
10/16/2015 13:05:41,3,"Fighting, Mounting",12,UR,CC,,
10/16/2015 13:06:52,3,"Fighting, Chasing",12,"UL, ML, LL, UR",CC,,
10/16/2015 13:07:40,10,Chasing,2,"LL, LR",CC,,
10/16/2015 13:07:55,3,Fighting,12,"UL, ML",CC,,
10/16/2015 13:09:09,10,Chasing,5,"MR, LR",CC,,
10/16/2015 13:10:30,3,"Fighting, Chasing, Mounting",12,"UL, ML",CC,,
10/16/2015 13:10:47,10,Chasing,3,"UL, UR",CC,,
10/16/2015 13:11:10,3,Fighting,12,UR,CC,,
10/16/2015 13:12:29,10,Induce-flee,3,"UL, UR",CC,,
10/16/2015 13:13:56,10,Chasing,4,"MR, LR",CC,,
10/16/2015 13:14:44,10,Chasing,2,"UL, ML, LL",CC,,
10/16/2015 13:16:01,10,"Fighting, Chasing",3,"UL, ML, LL, LR",CC,,
10/16/2015 13:18:37,10,Fighting,3,UR,CC,,
10/16/2015 13:18:53,3,Chasing,2,"UL, ML, LL, UR",CC,,
10/16/2015 13:20:39,10,"Fighting, Chasing",3,"UL, UR",CC,fight/chase went on for a long time,
10/16/2015 13:22:04,3,"Fighting, Chasing",12,"UR, MR, LR",CC,,
10/16/2015 13:23:36,10,"Fighting, Chasing",1,"NB1, NB2, NB5",CC,,
10/16/2015 13:27:28,10,Chasing,3,"LL, LR",CC,,
10/16/2015 13:30:50,3,Fighting,5,LR,CC,,
10/16/2015 13:32:13,10,Chasing,2,"UL, ML, LL",CC,,
10/16/2015 13:32:37,3,Mounting,12,UR,CC,,
10/16/2015 13:36:38,3,Chasing,6,"UR, MR, LR",CC,,
10/16/2015 13:36:59,End,End,End,End,CC,,
10/16/2015 13:40:30,Start,Start,Start,Start,CC,,
10/16/2015 13:40:33,10,Chasing,8,"MR, LR",CC,,
10/16/2015 13:41:25,10,"Fighting, Chasing",3,"UL, ML",CC,,
10/16/2015 13:44:42,1,Fighting,3,NB5,CC,,
10/16/2015 13:46:46,10,Chasing,3,"UL, ML, LL",CC,,
10/16/2015 13:49:31,3,Induce-flee,7,LL,CC,,
10/16/2015 13:51:25,3,Chasing,2,"LL, LR",CC,,
10/16/2015 13:55:01,2,Fighting,5,LR,CC,,
10/16/2015 13:58:12,3,Chasing,12,"LL, LR",CC,,
10/16/2015 14:01:42,3,Chasing,5,"ML, LL",CC,,
10/16/2015 14:01:56,3,Chasing,2,"LL, LR",CC,,
10/16/2015 14:02:17,3,Fighting,12,UR,CC,,
10/16/2015 14:07:19,3,Fighting,2,"MR, LR",CC,,
10/16/2015 14:07:45,3,Fighting,5,LR,CC,,
10/16/2015 14:08:03,3,Fighting,12,"LL, LR",CC,,
10/16/2015 14:08:17,3,Fighting,5,"UR, MR, LR",CC,,
10/16/2015 14:08:29,3,Fighting,12,UR,CC,,
10/16/2015 14:10:02,3,Mounting,10,LR,CC,,
10/16/2015 14:10:14,3,Fighting,5,LR,CC,,
10/16/2015 14:11:00,10,"Fighting, Chasing",5,"NB1, NB5",CC,,
10/16/2015 14:12:10,3,"Fighting, Chasing",9,"UR, MR, LR",CC,,
10/16/2015 14:21:38,10,Induce-flee,2,"LL, LR",CC,,
10/16/2015 14:25:58,10,Chasing,8,"UL, ML, LL",CC,,
10/16/2015 14:26:11,10,Fighting,11,MR,CC,,
10/16/2015 14:40:16,End,End,End,End,CC,,
10/17/2015 19:47:52,Start,Start,Start,Start,AR,,
10/17/2015 20:00:36,2,Chasing,7,LL,AR,,
10/17/2015 20:37:10,10,"Fighting, Chasing",3,ML,AR,,
10/17/2015 20:52:09,4,Chasing,8,LL,AR,,
10/17/2015 20:57:24,8,"Fighting, Chasing",10,LL,AR,,
10/17/2015 20:59:07,8,Chasing,4,LR,AR,,
10/17/2015 21:00:11,End,End,End,End,AR,,
10/19/2015 14:01:53,Start,Start,Start,Start,MT,,
10/19/2015 14:12:14,12,Chasing,8,"UL, ML, LL, LR",MT,,
10/19/2015 14:15:58,2,Chasing,11,"NB4, NB5",MT,,
10/19/2015 14:19:56,10,"Fighting, Chasing",12,"LL, LR",MT,very aggressive,
10/19/2015 14:21:39,12,Induce-flee,2,LL,MT,,
10/19/2015 14:22:53,10,"Fighting, Chasing, Subordinate",3,"UL, UR",MT,,
10/19/2015 14:24:54,10,"Fighting, Chasing",3,UR,MT,,
10/19/2015 14:25:26,10,"Fighting, Chasing",9,"UR, MR, LR",MT,,
10/19/2015 14:30:53,10,"Fighting, Chasing",3,"UR, MR, LR",MT,,
10/19/2015 14:43:50,10,Induce-flee,9,UR,MT,,
10/19/2015 14:45:20,10,Fighting,9,LR,MT,,
10/19/2015 14:45:31,10,Fighting,8,LR,MT,,
10/19/2015 14:55:43,10,Subordinate,5,LR,MT,,
10/19/2015 14:57:34,10,Chasing,3,"UL, ML, UR",MT,,
10/19/2015 14:58:40,10,"Fighting, Chasing",5,"UL, ML, LL, LR",MT,,
10/19/2015 14:58:59,End,End,End,End,MT,,
10/19/2015 15:00:30,Start,Start,Start,Start,MT,,
10/19/2015 15:00:58,10,Chasing,3,UL,MT,,
10/19/2015 15:03:03,10,Subordinate,5,LR,MT,,
10/19/2015 15:09:35,10,"Fighting, Chasing",3,"UL, UR",MT,,
10/19/2015 15:11:59,7,Chasing,6,"MR, LR",MT,,
10/19/2015 15:15:29,5,Induce-flee,7,LR,MT,,
10/19/2015 15:15:41,10,Fighting,7,LR,MT,,
10/19/2015 15:16:43,10,"Fighting, Chasing",3,"UL, ML, UR",MT,,
10/19/2015 15:22:00,10,Chasing,4,"UL, ML",MT,,
10/19/2015 15:22:13,10,"Fighting, Chasing",5,"UL, ML, UR",MT,,
10/19/2015 15:22:47,8,"Fighting, Chasing",4,"LL, LR",MT,,
10/19/2015 15:28:15,5,Chasing,6,"LL, LR",MT,,
10/19/2015 15:28:27,5,Subordinate,8,LR,MT,,
10/19/2015 15:30:40,8,"Fighting, Chasing",4,"LL, LR",MT,,
10/19/2015 15:31:06,8,"Fighting, Chasing",4,"LL, LR",MT,,
10/19/2015 15:31:16,8,Fighting,5,LR,MT,,
10/19/2015 15:35:19,3,Chasing,6,"LL, LR",MT,,
10/19/2015 15:35:51,3,"Fighting, Chasing",5,LR,MT,,
10/19/2015 15:41:11,3,Chasing,12,"UL, ML, LL",MT,,
10/19/2015 15:54:38,10,"Fighting, Chasing",3,"UL, ML, UR",MT,,
10/19/2015 15:58:25,3,Chasing,12,"UR, MR, LR",MT,,
10/19/2015 16:00:09,End,End,End,End,MT,,
10/20/2015 17:00:07,Start,Start,Start,Start,BN,,
10/20/2015 17:10:48,3,Fighting,6,LR,BN,,
10/20/2015 17:54:35,1,Fighting,8,"NB4, NB5",BN,,
10/20/2015 17:54:59,End,End,End,End,BN,,
10/20/2015 18:04:00,Start,Start,Start,Start,BN,,
10/20/2015 18:04:29,8,Chasing,4,ML,BN,,
10/20/2015 18:04:41,8,Chasing,1,UL,BN,,
10/20/2015 18:21:37,9,Fighting,7,"LL, LR",BN,,
10/20/2015 18:22:32,8,Fighting,"1, 7",LR,BN,,
10/20/2015 18:23:21,8,"Subordinate, Induce-flee",9,LR,BN,,
10/20/2015 18:25:23,8,Subordinate,1,NB5,BN,,
10/20/2015 18:26:13,8,Fighting,5,NB5,BN,,
10/20/2015 18:28:28,10,Fighting,3,UR,BN,,
10/20/2015 18:31:02,8,Chasing,9,"UL, ML, LL, LR",BN,,
10/20/2015 18:32:09,10,Chasing,12,"LL, LR",BN,,
10/20/2015 18:33:00,10,Induce-flee,9,LL,BN,,
10/20/2015 18:33:26,3,Mounting,12,UR,BN,,
10/20/2015 18:34:03,10,Fighting,3,"UL, UR",BN,,
10/20/2015 18:35:17,10,Fighting,9,"UL, ML",BN,,
10/20/2015 18:37:12,10,Chasing,3,"UR, MR",BN,,
10/20/2015 18:38:42,10,Fighting,3,UL,BN,,
10/20/2015 18:40:27,3,Fighting,12,"UR, MR",BN,,
10/20/2015 18:40:40,10,Fighting,3,LR,BN,,
10/20/2015 18:42:12,10,Subordinate,3,UL,BN,,
10/20/2015 18:45:00,10,Chasing,9,"UL, ML, LL",BN,,
10/20/2015 18:45:52,10,Fighting,3,UL,BN,,
10/20/2015 18:47:38,10,Fighting,12,UL,BN,,
10/20/2015 18:50:39,10,Fighting,9,LR,BN,,
10/20/2015 18:52:34,10,Chasing,5,"LL, LR",BN,,
