"Timestamp","Actor","Behavior","Recipient","Location","Observer","Comment"
"8/26/2015 17:20:10","6","Mounting","11","NB5","WL","In their haven , persistent mounting"
"8/26/2015 17:22:01","8","Fighting, Chasing","4","UL","WL",""
"8/26/2015 17:27:35","4","Chasing, Mounting","9","NB4","WL",""
"8/26/2015 17:37:17","8","Induce-flee","11","UL","WL",""
"8/26/2015 17:38:08","11","Fighting, Chasing","9","LR","WL",""
"8/26/2015 17:38:27","8","Fighting, Chasing","9","ML","WL",""
"8/26/2015 17:38:36","8","Fighting, Chasing","11","UL","WL",""
"8/26/2015 17:39:23","8","Chasing","11","LR","WL",""
"8/26/2015 17:41:52","4","Fighting","9","NB4","WL","9 fought back but 4 won"
"8/26/2015 17:43:10","4","Fighting, Chasing","9","NB4","WL",""
"8/26/2015 17:45:21","1","Fighting, Chasing","8","MR","WL",""
"8/26/2015 17:46:44","4, 11","Fighting","4, 11","NB4","WL","4 initiated "
"8/26/2015 17:48:42","1","Fighting","11","LR","WL",""
"8/26/2015 17:53:29","1","Chasing","9","UR","WL",""
"8/26/2015 17:53:55","8","Induce-flee","11","MR","WL",""
"8/26/2015 17:54:38","1","Fighting, Chasing","11","LR","WL",""
"8/26/2015 17:56:29","1","Chasing","6","ML","WL",""
"8/26/2015 17:57:08","8","Fighting","11","NB5","WL",""
"8/26/2015 17:58:04","1","Fighting, Chasing","9","LR","WL",""
"8/26/2015 17:59:49","1","Fighting, Chasing","9","LR","WL",""
"8/26/2015 18:00:04","End","End","End","End","WL",""
"8/27/2015 13:30:36","Start","Start","Start","Start","WL",""
"8/27/2015 13:31:30","1","Fighting, Chasing","5","LR","WL",""
"8/27/2015 13:32:08","12","Subordinate","5","LL","WL",""
"8/27/2015 13:32:36","1","Chasing","2","LL","WL",""
"8/27/2015 13:34:27","1","Induce-flee","2","UL","WL",""
"8/27/2015 13:35:36","1","Fighting, Chasing","5","UL","WL",""
"8/27/2015 13:37:59","6","Fighting","12","NB5","WL","6 is aggressive in NB5"
"8/27/2015 13:43:04","1","Chasing","2","UL","WL",""
"8/27/2015 13:43:17","1","Chasing","2","LL","WL",""
"8/27/2015 13:44:48","1","Chasing","2","UL","WL",""
"8/27/2015 13:45:04","1","Induce-flee","12","UL","WL",""
"8/27/2015 13:45:19","1","Chasing","2","LL","WL","2 jumpy"
"8/27/2015 13:46:39","1","Chasing, Subordinate","2","UL","WL",""
"8/27/2015 13:46:47","1","Fighting, Chasing","2","LR","WL",""
"8/27/2015 13:49:01","1","Chasing","12","LR","WL",""
"8/27/2015 13:51:53","1","Induce-flee","5","LR","WL",""
"8/27/2015 13:52:55","1","Fighting, Chasing","5","UL","WL",""
"8/27/2015 13:53:04","1","Fighting, Chasing","2","UL","WL",""
"8/27/2015 13:55:18","1","Fighting, Chasing","2","UL","WL",""
"8/27/2015 13:55:27","1","Chasing","5","UL","WL",""
"8/27/2015 13:57:19","1","Chasing","2","LL","WL",""
"8/27/2015 13:57:41","1","Induce-flee","12","UR","WL",""
"8/27/2015 13:58:27","1","Chasing","2","LL","WL",""
"8/27/2015 13:59:19","1","Fighting, Chasing","2","LL","WL","2 is so jumpy"
"8/27/2015 13:59:31","1","Fighting","2","LR","WL",""
"8/27/2015 14:00:26","1","Fighting","2, 5","UL","WL",""
"8/27/2015 14:03:52","1","Fighting","2","LR","WL",""
"8/27/2015 14:04:34","1","Fighting","6","MR","WL",""
"8/27/2015 14:06:39","1","Fighting, Subordinate","4","MR","WL",""
"8/27/2015 14:06:47","1","Chasing","2","LL","WL",""
"8/27/2015 14:06:56","1","Fighting, Chasing","9","MR","WL",""
"8/27/2015 14:09:18","8","Fighting, Chasing","5","UL","WL",""
"8/27/2015 14:11:09","1","Chasing","8","UL","WL",""
"8/27/2015 14:15:11","4","Fighting, Chasing","9","NB4","WL",""
"8/27/2015 14:16:21","1","Chasing","8","UL","WL",""
"8/27/2015 14:17:01","1","Chasing","8","UR","WL",""
"8/27/2015 14:19:29","8","Chasing","6","UL","WL",""
"8/27/2015 14:22:24","1","Chasing","8","UL","WL",""
"8/27/2015 14:23:10","1","Fighting, Chasing","8","UL","WL",""
"8/27/2015 14:26:45","1","Fighting, Chasing","9","NB2","WL",""
"8/27/2015 14:30:17","End","End","End","End","WL",""
"8/27/2015 19:02:05","Start","Start","Start","Start","BN",""
"8/27/2015 19:17:17","1","Fighting, Chasing","2","LL, LR","BN",""
"8/27/2015 19:22:02","1","Subordinate","2","MR","BN","2 in tube "
"8/27/2015 19:24:55","1, 6","Fighting","1, 6","LR","BN",""
"8/27/2015 19:26:09","2, 6","Fighting","2, 6","LL","BN","Last fight was also 2 and 6 tie "
"8/27/2015 19:38:49","6","Chasing","2","ML","BN",""
"8/27/2015 19:40:07","9","Chasing, Subordinate","6","MR","BN",""
"8/27/2015 19:42:35","9","Subordinate","6","UL","BN",""
"8/27/2015 19:44:45","1","Induce-flee","4","UR","BN",""
"8/27/2015 19:45:16","1","Subordinate","9","UR","BN",""
"8/27/2015 19:47:37","9","Subordinate","5","MR","BN",""
"8/27/2015 19:49:10","9","Chasing","2","MR","BN",""
"8/27/2015 19:50:00","12","Fighting","9","UL","BN",""
"8/27/2015 19:51:49","12","Fighting","5","ML","BN",""
"8/27/2015 19:52:29","1","Fighting","5","MR","BN",""
"8/27/2015 19:53:25","12","Subordinate","5","UL","BN",""
"8/27/2015 19:54:23","1","Fighting","12","UL","BN",""
"8/27/2015 19:55:54","12","Chasing","5","UL","BN",""
"8/27/2015 19:57:49","2","Fighting","5","NB4","BN",""
"8/27/2015 20:01:24","End","End","End","End","BN",""
"8/28/2015 18:02:36","1","Chasing","10","UL","WL",""
"8/28/2015 18:03:30","9","Chasing","10","UL","WL",""
"8/28/2015 18:04:29","9","Fighting, Chasing","10","UL","WL",""
"8/28/2015 18:12:38","1","Fighting, Chasing","2","UL","WL",""
"8/28/2015 18:18:07","1","Fighting, Chasing","9","NB1","WL",""
"8/28/2015 18:19:35","1","Chasing","2","LR","WL",""
"8/28/2015 18:19:56","4","Fighting, Chasing","2","UL","WL",""
"8/28/2015 18:22:41","4","Fighting, Chasing","10","UL","WL",""
"8/28/2015 18:27:31","4","Chasing","10","UL","WL",""
"8/28/2015 18:29:33","1","Fighting","4","LR","WL",""
"8/28/2015 18:30:07","1","Chasing","2","LL","WL",""
"8/28/2015 18:35:22","9","Chasing, Mounting","5","UL","WL",""
"8/28/2015 18:36:49","9","Fighting, Chasing, Subordinate","2","LR","WL",""
"8/28/2015 18:37:14","1","Subordinate","2","LR","WL",""
"8/28/2015 18:37:23","1","Fighting, Chasing","9","LR","WL",""
"8/28/2015 18:37:49","2","Fighting, Chasing","5","UL","WL",""
"8/28/2015 18:39:50","2","Chasing","5","UL","WL",""
"8/28/2015 18:40:29","2","Chasing","5","UL","WL",""
"8/28/2015 18:40:37","2","Fighting, Chasing","10","UL","WL",""
"8/28/2015 18:41:00","8","Fighting","3, 5","NB5","WL",""
"8/28/2015 18:45:00","8","Chasing","10","NB5","WL",""
"8/28/2015 18:45:32","1","Fighting, Chasing","2","LL","WL",""
"8/28/2015 18:45:53","8","Fighting","11","NB5","WL",""
"8/28/2015 18:48:41","9","Subordinate","10","UL","WL",""
"8/28/2015 18:48:51","9","Fighting, Subordinate","5","UL","WL",""
"8/28/2015 18:49:18","8","Fighting, Chasing","9","UL","WL",""
"8/28/2015 18:49:52","8","Chasing","10","LL","WL",""
"8/28/2015 18:50:24","8","Chasing","9","MR","WL",""
"8/28/2015 18:50:32","1","Fighting, Chasing","5","NB3","WL",""
"8/28/2015 18:50:49","8","Fighting, Chasing","2","UL","WL",""
"8/28/2015 18:51:02","1","Fighting, Chasing","8","LR","WL",""
"8/28/2015 18:51:20","8","Fighting, Chasing","5","ML","WL",""
"8/28/2015 18:51:27","1","Fighting","8","UL","WL",""
"8/28/2015 18:52:09","2, 10","Fighting","2, 10","LR","WL","It was too fast to see who won"
"8/28/2015 18:52:42","1","Fighting","4","NB1","WL",""
"8/28/2015 18:54:15","2, 10","Fighting","2, 10","LR","WL",""
"8/28/2015 18:54:54","9","Chasing, Mounting","3","NB4","WL",""
"8/28/2015 18:57:39","1","Chasing","2","LR","WL","2 jumpy"
"8/28/2015 19:00:13","End","End","End","End","WL",""
"8/29/2015 19:00:22","Start","Start","Start","Start","BN",""
"8/29/2015 19:11:24","1","Fighting","6","NB1","BN",""
"8/29/2015 19:15:56","10","Fighting","6","LR","BN",""
"8/29/2015 19:19:30","1","Fighting","7","MR","BN",""
"8/29/2015 19:20:50","10","Fighting","7","UL","BN",""
"8/29/2015 19:43:09","10","Subordinate","7","UL","BN",""
"8/29/2015 20:00:32","End","End","End","End","BN",""
"8/30/2015 18:25:55","Start","Start","Start","Start","WL",""
"8/30/2015 18:26:56","1","Fighting, Subordinate","8","LL","WL",""
"8/30/2015 18:27:21","1","Fighting, Chasing","8","UL","WL",""
"8/30/2015 18:27:29","1","Fighting, Chasing","11","UR","WL",""
"8/30/2015 18:31:35","6","Mounting","11","NB5","WL",""
"8/30/2015 18:32:03","1","Chasing","12","LL","WL",""
"8/30/2015 18:32:11","1","Induce-flee","2","LR","WL",""
"8/30/2015 18:32:44","8","Fighting","11","NB5","WL",""
"8/30/2015 18:35:21","1","Fighting, Chasing","10","NB4","WL",""
"8/30/2015 18:37:32","6","Mounting, Subordinate","11","NB5","WL",""
"8/30/2015 18:42:15","11","Induce-flee","2","LR","WL","2 jumped really high"
"8/30/2015 18:43:20","11","Chasing","2","ML","WL","Did I put 11 as an actor for the previous one?"
"8/30/2015 18:43:50","12","Chasing","11","MR","WL",""
"8/30/2015 18:45:07","11","Chasing","2","LL","WL",""
"8/30/2015 18:46:26","5","Induce-flee","2","LL","WL",""
"8/30/2015 18:48:03","11","Fighting, Chasing","5, 7","LL","WL",""
"8/30/2015 18:49:18","12","Fighting, Chasing","11","MR","WL","Intense "
"8/30/2015 18:54:40","7","Fighting, Chasing","9","NB1","WL",""
"8/30/2015 18:59:17","12","Chasing","10","LR","WL",""
"8/30/2015 18:59:35","12","Chasing","5","UL","WL",""
"8/30/2015 19:00:53","4","Induce-flee","10","NB4","WL",""
"8/30/2015 19:02:04","6","Subordinate","11","NB5","WL",""
"8/30/2015 19:03:22","7","Fighting, Chasing","10","NB1","WL",""
"8/30/2015 19:03:33","9","Fighting, Chasing","12","NB4","WL",""
"8/30/2015 19:11:13","12","Fighting, Chasing","9","UL","WL",""
"8/30/2015 19:21:28","4","Mounting, Subordinate","10","NB5","WL",""
"8/30/2015 19:22:15","7","Fighting, Chasing","3","NB3","WL",""
"8/30/2015 19:22:49","4","Induce-flee","10","NB4","WL",""
"8/30/2015 19:23:46","7","Fighting, Subordinate","9","NB3","WL",""
"8/30/2015 19:23:58","4","Fighting","7","NB3","WL",""
"8/30/2015 19:24:06","4","Fighting","9","NB3","WL",""
"8/30/2015 19:24:22","4","Fighting, Chasing","9","NB3","WL",""
"8/30/2015 19:24:59","4","Chasing","10","NB3","WL",""
"8/30/2015 19:25:08","End","End","End","End","WL",""
"8/31/2015 15:01:11","Start","Start","Start","Start","BN",""
"8/31/2015 15:01:24","4","Fighting","9","UR","BN",""
"8/31/2015 15:02:16","4","Fighting, Chasing","2","LL","BN",""
"8/31/2015 15:04:34","4","Chasing","2","LL, LR","BN",""
"8/31/2015 15:14:45","4","Chasing","2","LL, LR","BN",""
"8/31/2015 15:15:57","2","Fighting","5","UL","BN",""
"8/31/2015 15:16:40","4","Fighting, Chasing","2","LL, LR","BN",""
"8/31/2015 15:16:59","4","Chasing","2","LL, LR","BN",""
"8/31/2015 15:17:56","10","Fighting","7","ML","BN",""
"8/31/2015 15:18:17","4","Subordinate","7","UL","BN",""
"8/31/2015 15:19:26","4","Chasing","2, 5","LL, LR","BN",""
"8/31/2015 15:24:56","4","Fighting","2","UL","BN",""
"8/31/2015 15:26:36","4","Chasing","2","LL, LR","BN",""
"8/31/2015 15:27:10","3","Chasing","2","LL","BN",""
"8/31/2015 15:29:06","4","Fighting","2","UL","BN",""
"8/31/2015 15:29:20","4","Fighting","6","UL","BN",""
"8/31/2015 15:30:02","1","Fighting","6","MR","BN",""
"8/31/2015 15:32:31","11","Fighting","4, 11","UL","BN",""
"8/31/2015 15:33:10","4","Fighting","10","MR","BN",""
"8/31/2015 15:35:18","1","Chasing","11","UL","BN",""
"8/31/2015 15:35:48","1","Chasing","2, 4","LL","BN",""
"8/31/2015 15:36:27","1","Induce-flee","4","LL","BN",""
"8/31/2015 15:37:31","1","Chasing","11","MR","BN",""
"8/31/2015 15:50:31","12","Fighting","8","UL","BN",""
"8/31/2015 15:57:58","1","Induce-flee","12","UL","BN",""
"8/31/2015 16:01:12","End","End","End","End","BN",""
"9/1/2015 13:01:11","Start","Start","Start","Start","WL",""
"9/1/2015 13:03:11","1","Chasing","2","LL","WL",""
