"Timestamp","Actor","Behavior","Recipient","Location","Observer","Comment"
"10/13/2015 12:30:34","12","Fighting","5","UR","CC",""
"10/13/2015 12:31:13","3","Fighting, Chasing","7","UL, UR, MR, LR","CC",""
"10/13/2015 12:33:13","3","Fighting, Mounting","9","UR","CC",""
"10/13/2015 12:42:01","3","Fighting, Chasing","12","UL, UR","CC",""
"10/13/2015 12:43:32","3","Chasing","7","UR, MR, LR","CC",""
"10/13/2015 12:45:27","3","Chasing","10","UR, MR","CC",""
"10/13/2015 12:45:51","3","Chasing","12","UL","CC",""
"10/13/2015 12:49:07","12","Chasing","5","UR, MR","CC",""
"10/13/2015 12:49:19","12","Fighting","5","LR","CC",""
"10/13/2015 12:52:13","3","Fighting, Chasing","7","UL, LL, UR, MR, LR","CC",""
"10/13/2015 12:52:34","3","Fighting, Chasing","10","MR, LR","CC",""
"10/13/2015 12:54:48","12","Chasing","10","MR, LR","CC",""
"10/13/2015 12:55:21","3","Chasing","12","LL, NB1, NB5","CC",""
"10/13/2015 12:56:04","12","Induce-flee","5","UR","CC",""
"10/13/2015 13:07:42","3","Fighting, Chasing","7","MR, LR","CC",""
"10/13/2015 13:10:13","3","Fighting","7","LR","CC",""
"10/13/2015 13:17:52","3","Fighting","6","ML","CC",""
"10/13/2015 13:38:10","12","Fighting","6","LR","CC",""
"10/13/2015 13:43:25","3","Induce-flee","5","NB3","CC",""
"10/13/2015 13:51:06","3","Chasing","8","UR","CC",""
"10/13/2015 13:52:28","3","Fighting, Chasing","12","UL, UR","CC",""
"10/13/2015 13:54:49","3","Chasing","10","UR","CC",""
"10/13/2015 13:55:47","3","Fighting","12","LR","CC",""
"10/13/2015 13:55:58","3","Fighting","12","LL","CC",""
"10/13/2015 13:58:34","3","Fighting, Chasing","8","MR, LR","CC",""
"10/13/2015 13:59:44","12","Chasing","5","UR, MR","CC",""
"10/13/2015 13:59:54","3","Fighting","12","MR","CC",""
"10/13/2015 14:04:03","3","Chasing","5","LL, LR","CC",""
"10/13/2015 14:05:15","12","Chasing","5","UL, UR","CC",""
"10/13/2015 14:05:27","End","End","End","End","CC",""
"10/14/2015 12:03:52","Start","Start","Start","Start","KB","Started slightly late because door was locked"
"10/14/2015 12:04:25","12","Fighting","10","UL","KB",""
"10/14/2015 12:07:54","12","Chasing","10","UR","KB","To lower right"
"10/14/2015 12:10:36","3","Fighting, Chasing","7","UR","KB","To upper left"
"10/14/2015 12:11:43","3","Fighting, Chasing","7","UL","KB","Down to nestboxes"
"10/14/2015 12:14:54","3","Fighting","7","UL","KB",""
"10/14/2015 12:21:52","3","Chasing","7","UR","KB",""
"10/14/2015 12:37:01","10","Fighting, Chasing","9","UL","KB",""
"10/14/2015 12:45:15","10","Chasing","8","UR","KB",""
"10/14/2015 12:46:11","10","Chasing","4","ML","KB",""
"10/14/2015 12:48:27","10","Chasing","5","UL","KB",""
"10/14/2015 12:54:22","10","Chasing","5","LL","KB",""
"10/14/2015 12:55:13","3","Fighting","10","LL","KB",""
"10/14/2015 12:57:41","3","Fighting, Chasing","7","LR","KB",""
"10/14/2015 13:00:14","3","Chasing","8","UR","KB",""
"10/14/2015 13:01:29","10","Fighting","6","NB5","KB","Very aggressive "
"10/14/2015 13:08:56","3","Fighting, Chasing","12","NB1, NB2","KB",""
"10/14/2015 13:15:48","3","Chasing","12","MR","KB",""
"10/14/2015 13:19:18","12","Chasing","5","ML","KB",""
"10/14/2015 13:22:09","3","Fighting","10","NB3","KB","Last observation should be middle right"
"10/14/2015 13:23:34","3","Chasing","12","MR","KB",""
"10/14/2015 13:25:34","10","Fighting","6","LR","KB","Very aggressive "
"10/14/2015 13:32:26","3","Fighting","2","LR","KB",""
"10/14/2015 13:35:29","12","Chasing","7","UL","KB",""
"10/14/2015 13:35:50","12","Fighting","4","UR","KB",""
"10/14/2015 13:36:42","12","Chasing","10","UL","KB",""
"10/14/2015 13:39:01","3","Subordinate","12","UL","KB",""
"10/14/2015 13:43:18","3","Chasing","10","LL","KB",""
"10/14/2015 13:58:46","3","Fighting, Chasing","10","MR, LR","KB",""
"10/14/2015 14:00:13","End","End","End","End","KB",""
"10/15/2015 14:00:33","Start","Start","Start","Start","BN",""
"10/15/2015 14:05:13","3","Fighting","4","UR","BN",""
"10/15/2015 14:11:37","3","Fighting","5","LR","BN",""
"10/15/2015 14:28:50","12","Fighting","9","UR","BN",""
"10/15/2015 14:33:39","10","Fighting","7","NB4","BN",""
"10/15/2015 14:33:53","10","Fighting","7","NB3","BN",""
"10/15/2015 14:36:53","12","Fighting","8","LR","BN",""
"10/15/2015 14:40:52","3","Induce-flee","5","NB3","BN",""
"10/15/2015 14:42:05","12","Subordinate","10","LR","BN",""
"10/15/2015 14:44:20","12","Fighting","5","LR","BN",""
"10/15/2015 14:47:57","12","Induce-flee","5","LL","BN",""
"10/15/2015 14:51:02","10","Chasing","5","LR","BN",""
"10/15/2015 14:53:21","3","Fighting","5, 6","LR","BN",""
"10/15/2015 14:54:28","3","Chasing","4","LL, LR","BN",""
"10/15/2015 14:55:06","3","Fighting","1","LR","BN",""
"10/15/2015 14:55:17","3","Fighting","5","MR","BN",""
"10/15/2015 14:58:02","12","Chasing","5","LL, LR","BN",""
"10/15/2015 14:58:44","3","Fighting","12","MR, LR","BN",""
"10/15/2015 15:06:56","10","Fighting","9","LR","BN",""
"10/15/2015 15:09:14","10","Fighting","5","LR","BN",""
"10/15/2015 15:12:17","3","Induce-flee","5","UL","BN",""
"10/15/2015 15:15:05","10","Chasing","1","UL","BN",""
"10/15/2015 15:16:18","5","Fighting","10","UL","BN",""
"10/15/2015 15:18:18","12","Chasing","5","UL, ML","BN",""
"10/15/2015 15:21:02","12","Fighting","10","ML","BN",""
"10/15/2015 15:31:10","12","Fighting","9","UR","BN",""
"10/15/2015 15:31:41","12","Fighting, Chasing","9","UL, All over","BN",""
"10/15/2015 15:35:43","3","Fighting","11","LR","BN",""
"10/15/2015 15:35:57","3","Chasing","5","LL, All over","BN",""
"10/15/2015 15:43:35","12","Subordinate, Induce-flee","5","LR","BN",""
"10/15/2015 15:47:56","3","Fighting","8","LR","BN",""
"10/15/2015 15:49:21","3","Fighting, Chasing","9","ML, LL, NB1","BN",""
"10/15/2015 15:51:04","12","Induce-flee","2","LR","BN",""
"10/15/2015 15:52:41","3","Chasing","4","LL, LR","BN",""
"10/15/2015 15:55:50","3","Fighting","2","LR","BN",""
"10/15/2015 16:00:44","End","End","End","End","BN",""
"10/16/2015 12:13:31","Start","Start","Start","Start","HD",""
"10/16/2015 12:16:36","3","Fighting","10","LR","HD",""
"10/16/2015 12:20:41","12","Chasing","8","UL, LL, UR","HD",""
"10/16/2015 12:21:40","3","Chasing","5","LR, NB3","HD",""
"10/16/2015 12:22:42","3","Induce-flee","10","UR, MR","HD",""
"10/16/2015 12:24:51","12","Chasing","10","ML, LL","HD",""
"10/16/2015 12:26:23","12","Chasing","7","UL, UR","HD",""
"10/16/2015 12:30:41","12","Chasing","1","UR","HD",""
"10/16/2015 12:37:57","3","Fighting","9","NB2","HD",""
"10/16/2015 12:40:13","3","Chasing","9","MR","HD",""
"10/16/2015 12:45:05","3","Fighting","5","NB1","HD",""
"10/16/2015 12:45:27","3","Chasing","12","MR","HD",""
"10/16/2015 12:50:10","12","Chasing","4","UL","HD",""
"10/16/2015 12:54:36","6","Fighting","7","LL","HD",""
"10/16/2015 12:56:11","12","Fighting, Chasing","10","UL, ML, LL","HD",""
"10/16/2015 12:59:01","12","Chasing","5","All over","HD",""
"10/16/2015 13:01:21","12","Chasing","11","UR, MR, LR","HD",""
"10/16/2015 13:08:56","12","Fighting, Chasing","5","LR","HD",""
"10/16/2015 13:18:23","12","Chasing","5","LL, LR","HD",""
"10/16/2015 13:22:20","12","Chasing","7","LR","HD",""
"10/16/2015 13:22:37","12","Fighting","6","LR","HD",""
"10/16/2015 13:25:41","12","Chasing, Mounting","9","UL, ML","HD",""
"10/16/2015 13:35:28","3","Chasing","12","UL, UR","HD",""
"10/16/2015 13:49:16","5","Fighting","11","LL","HD",""
"10/16/2015 13:50:40","3","Chasing","5","LL, NB1, NB2, NB5","HD",""
"10/16/2015 13:53:12","3","Chasing","12","LR, NB3","HD",""
"10/16/2015 14:00:49","End","End","End","End","HD",""
"10/17/2015 13:04:09","Start","Start","Start","Start","TN",""
"10/17/2015 13:05:22","12","Chasing","9","UR, MR, LR","TN",""
"10/17/2015 13:05:35","12","Fighting","7","LR","TN",""
"10/17/2015 13:05:50","12","Fighting","9","LR","TN",""
"10/17/2015 13:07:20","12","Chasing","10","UR, MR","TN",""
"10/17/2015 13:10:59","3","Chasing","4","MR","TN",""
"10/17/2015 13:12:18","3","Chasing","12","UL, UR","TN",""
"10/17/2015 13:14:05","3","Chasing","7","UL, ML","TN",""
"10/17/2015 13:14:16","3","Chasing","5","LR","TN",""
"10/17/2015 13:15:24","12","Chasing","2, 10","UL, UR, MR","TN",""
"10/17/2015 13:16:48","12","Fighting, Chasing","4","UL, ML","TN",""
"10/17/2015 13:17:38","12","Chasing","9","UL, UR","TN",""
"10/17/2015 13:18:40","12","Chasing","4, 10","UR, MR","TN",""
"10/17/2015 13:19:05","3","Fighting","4","UR","TN",""
"10/17/2015 13:19:37","12","Fighting","1","UR, MR, LR","TN",""
"10/17/2015 13:24:49","12","Chasing","5","UR, MR","TN",""
"10/17/2015 13:26:41","10","Fighting","7","LR","TN","In the igloo area "
"10/17/2015 13:27:40","3","Chasing","2","UL, ML, LL, LR","TN",""
"10/17/2015 13:30:44","5","Chasing","10","LR","TN",""
"10/17/2015 13:37:07","5","Fighting","10","UR","TN",""
"10/17/2015 13:37:21","12","Chasing","5","UR, MR, LR","TN",""
"10/17/2015 13:38:48","10","Chasing","6","MR, LR","TN",""
"10/17/2015 13:40:55","12","Chasing","7","UR","TN",""
"10/17/2015 13:45:23","12","Chasing","7","UL, ML, MR","TN",""
"10/17/2015 13:46:14","5","Chasing","10","LR","TN",""
"10/17/2015 13:46:55","12","Chasing","10","UR, MR, LR","TN",""
"10/17/2015 13:47:06","3","Chasing","10","All over","TN",""
"10/17/2015 13:48:54","3","Chasing","10","UR, MR, LR","TN",""
"10/17/2015 13:49:58","3","Fighting","4","LR","TN",""
"10/17/2015 14:04:36","5","Chasing","2","UR","TN",""
"10/17/2015 14:05:22","3","Chasing","7","UR, MR","TN",""
"10/17/2015 14:05:57","3","Subordinate","10","UR","TN",""
"10/17/2015 14:07:49","10","Chasing","11","UR","TN",""
"10/17/2015 14:08:19","10","Chasing","11","UL, UR","TN",""
"10/17/2015 14:09:50","3","Chasing","4","UL, ML","TN",""
"10/17/2015 14:11:32","12","Chasing","2","ML, LL","TN",""
"10/17/2015 14:12:36","3","Chasing","10","MR, LR","TN",""
"10/17/2015 14:14:09","3","Chasing","12","UR, MR","TN",""
"10/17/2015 14:14:57","12","Fighting","4","MR, LR","TN",""
"10/17/2015 14:17:33","3","Chasing","12","UL, UR, MR","TN",""
"10/17/2015 14:20:14","12","Chasing","4","UL, ML, UR","TN",""
"10/17/2015 14:21:23","12","Chasing","10","UR, MR, LR","TN",""
"10/17/2015 14:22:15","12","Chasing","5","MR, LR","TN",""
"10/17/2015 14:22:47","12","Fighting","5","LR","TN",""
"10/17/2015 14:25:44","3","Chasing","2","UR, MR","TN",""
"10/17/2015 14:29:27","12","Chasing","10","MR, LR","TN",""
"10/17/2015 14:30:42","5","Chasing","10","LL, LR","TN",""
"10/17/2015 14:31:24","3","Fighting, Chasing","12","All over","TN","Very aggressive "
"10/17/2015 14:32:55","3","Chasing","2","MR, LR","TN",""
"10/17/2015 14:33:29","3","Chasing","8","LL, MR, LR","TN",""
"10/17/2015 14:58:24","12","Chasing","4","UL, ML","TN",""
"10/17/2015 15:00:17","End","End","End","End","TN",""
"10/18/2015 18:50:32","Start","Start","Start","Start","AR",""
"10/18/2015 18:55:33","2","Fighting","11","LR","AR",""
"10/18/2015 18:55:53","2","Chasing","10","MR","AR",""
"10/18/2015 19:03:39","4","Fighting, Chasing","10","UL","AR",""
"10/18/2015 19:12:27","8","Chasing","7","LR","AR",""
"10/18/2015 19:13:14","9","Mounting","10","NB2","AR",""
"10/18/2015 19:14:17","5","Fighting","9","NB5","AR",""
"10/18/2015 19:18:29","12","Fighting","8","LR","AR",""
"10/18/2015 19:34:59","2","Fighting","4","NB5","AR",""
"10/18/2015 19:44:37","12","Chasing","2","LL","AR",""
"10/18/2015 19:45:24","12","Chasing","11","LR","AR",""
"10/18/2015 19:51:20","12","Fighting, Chasing","9","LR","AR",""
"10/18/2015 19:54:23","12","Fighting","8","LL","AR",""
"10/18/2015 20:08:48","12","Fighting, Chasing","7","MR","AR",""
"10/18/2015 20:16:15","12","Chasing","7","UR","AR",""
"10/18/2015 20:16:58","3","Chasing","7","UR","AR",""
"10/18/2015 20:23:50","12","Chasing","7","LR","AR",""
"10/18/2015 20:26:06","2","Chasing","10","LR","AR",""
"10/18/2015 20:33:42","12","Mounting","6","NB2","AR",""
"10/18/2015 20:52:14","End","End","End","End","AR",""
"10/19/2015 14:01:25","Start","Start","Start","Start","BN",""
"10/19/2015 14:03:03","3","Chasing","5","LL, LR","BN",""
"10/19/2015 14:06:57","3","Fighting","2","LL, LR","BN",""
"10/19/2015 14:10:52","3","Chasing","12","UL","BN",""
"10/19/2015 14:13:14","3","Fighting","11","NB3","BN",""
"10/19/2015 14:14:06","3","Fighting","1","LR","BN",""
"10/19/2015 14:21:31","2","Fighting","10","MR","BN",""
"10/19/2015 14:56:12","3","Fighting","12","UR","BN","Internet issues. If this is the same as the previous entry, please disregard it."
"10/19/2015 14:58:36","3","Fighting","12","ML","BN",""
"10/19/2015 14:58:47","3","Fighting","9","UL","BN",""
"10/19/2015 15:09:53","3","Fighting","10","LR","BN",""
"10/19/2015 15:15:31","2","Chasing","11","LL, LR","BN",""
"10/19/2015 15:16:38","3","Induce-flee","4","UL","BN",""
"10/19/2015 15:17:55","10","Fighting","5","UR, MR","BN",""
"10/19/2015 15:19:05","12","Fighting","4","UL, UR","BN",""
"10/19/2015 15:19:16","3","Chasing","12","UL","BN",""
"10/19/2015 15:25:20","3","Fighting","2","LR","BN",""
"10/19/2015 15:26:34","3","Induce-flee","7, 10","MR","BN","Both walked right up to 3 in turn. Sniffed and ran away. "
"10/19/2015 15:27:24","12","Chasing","6","UL, All over","BN",""
"10/19/2015 15:28:40","3","Fighting","7","UR","BN",""
"10/19/2015 15:29:08","3","Fighting","12","UR, MR","BN",""
"10/19/2015 15:29:28","6","Fighting","7","LR","BN",""
"10/19/2015 15:29:47","12","Induce-flee","10","UR","BN",""
"10/19/2015 15:30:26","3","Chasing, Subordinate","1","LL, LR","BN",""
"10/19/2015 15:30:43","3","Chasing","12","LL, LR","BN",""
"10/19/2015 15:35:00","3","Induce-flee","6","LL","BN",""
"10/19/2015 15:35:37","10","Subordinate","7","UL","BN",""
"10/19/2015 15:36:34","10","Fighting","9","UR","BN",""
"10/19/2015 15:37:02","9","Mounting","7","UR","BN","Immediately after 9 lost a fight "
"10/19/2015 15:37:25","10","Chasing","6","MR, LR","BN",""
"10/19/2015 15:37:56","2","Fighting, Chasing","7","LL, UR, MR","BN",""
"10/19/2015 15:39:38","2","Chasing","10","UL, ML","BN",""
