"cohort","day","sttc","focalrank","timewindow"
"39","22",0.73728463134919,6,4
"44","8",0.860353091524225,6,4
"45","14",0.777277924940176,6,4
"46","20",0.611349172951126,6,4
"81","7",0.851584222563139,6,4
"83","12",0.878838710733252,6,4
"85","8",0.677973299370191,6,4
"86","7",0.833541411470344,6,4
"36","9",0.632964823200263,7,4
"37","6",0.659785327160835,7,4
"38","17",0.584528820783418,7,4
"39","22",0.722499373979079,7,4
"44","8",0.810051051717244,7,4
"45","14",0.642844092446376,7,4
"46","20",0.610371844443767,7,4
"81","7",0.814578243995241,7,4
"83","12",0.888162180944246,7,4
"85","8",0.661602999709268,7,4
"86","7",0.882878116526685,7,4
"36","9",0.786487732915623,8,4
"37","6",0.904513209276569,8,4
"38","17",0.0826291927704796,8,4
"39","22",0.854149482497707,8,4
"44","8",0.78024968243998,8,4
"45","14",0.795487751267321,8,4
"46","20",0.498822844727004,8,4
"81","7",0.599228867826906,8,4
"83","12",0.775963559730154,8,4
"85","8",0.824974234634608,8,4
"86","7",0.894671570847495,8,4
"36","9",0.841683049896858,9,4
"37","6",0.341027560556359,9,4
"38","17",0.501809331074007,9,4
"39","22",0.741477618480606,9,4
"44","8",0.652351468454573,9,4
"45","14",0.749901264967287,9,4
"46","20",0.753575967833941,9,4
"81","7",0.884083176302476,9,4
"83","12",0.813262553192191,9,4
"85","8",0.577458725441899,9,4
"86","7",0.500147991244499,9,4
"36","9",0.775007496273708,10,4
"37","6",0.588390382447769,10,4
"38","17",0.29344785728084,10,4
"39","22",0.791720100273396,10,4
"44","8",0.700757967971361,10,4
"45","14",0.808113294254153,10,4
"46","20",0.644404808352216,10,4
"81","7",0.704743848418467,10,4
"83","12",0.847812650646798,10,4
"85","8",0.809704476950261,10,4
"86","7",0.590395957823822,10,4
"36","9",0.765049048086065,11,4
"37","6",0.556881456981604,11,4
"38","17",0.226332819576544,11,4
"39","22",0.883526304164393,11,4
"44","8",0.654339042716904,11,4
"45","14",0.881969219884152,11,4
"46","20",0.886439225794769,11,4
"81","7",0.901513032257647,11,4
"83","12",0.816338183561607,11,4
"85","8",0.678682345847052,11,4
"86","7",0.843355420725104,11,4
"36","9",0.87501608281186,12,4
"37","6",0.561385370562478,12,4
"38","17",0.4098722187377,12,4
"39","22",0.635551516662058,12,4
"44","8",0.786962037969882,12,4
"45","14",0.906243455192795,12,4
"46","20",0.467128289174688,12,4
"81","7",0.352913233217312,12,4
"83","12",0.755889096009427,12,4
"85","8",0.771677991739849,12,4
"86","7",0.911572009640803,12,4
"36","9",0.852834184250528,1,5
"37","6",0.243690408607837,1,5
"38","17",0.591097339913852,1,5
"39","22",0.849617213584702,1,5
"44","8",0.772561363497011,1,5
"45","14",0.754437574548915,1,5
"46","20",0.552682222209139,1,5
"81","7",0.734468374927328,1,5
"83","12",0.746491422634219,1,5
"85","8",0.558648141829991,1,5
"86","7",0.433345141594247,1,5
"36","9",0.755056931546142,2,5
"37","6",0.296839222501272,2,5
"38","17",-0.0135711600784502,2,5
"39","22",0.769580867723062,2,5
"44","8",0.757575074477653,2,5
"45","14",0.685860255258261,2,5
"46","20",0.448144522397092,2,5
"81","7",0.419316026893084,2,5
"83","12",0.793957178237552,2,5
"85","8",0.224077601997387,2,5
"86","7",0.429723848305761,2,5
"36","9",0.757447372366619,3,5
"37","6",0.628892389051825,3,5
"38","17",0.245517701593259,3,5
"39","22",0.705845174852888,3,5
"44","8",0.71596381493954,3,5
"45","14",0.692790890045972,3,5
"46","20",0.880962694977376,3,5
"81","7",0.570481062349401,3,5
"83","12",0.627472523704913,3,5
"85","8",0.730700578510528,3,5
"86","7",0.150430060785568,3,5
"36","9",0.86243132908319,4,5
"37","6",0.529550447010017,4,5
"38","17",0.285597389148117,4,5
"39","22",0.546521920284813,4,5
"44","8",0.855600080624078,4,5
"45","14",0.793868572403563,4,5
"46","20",0.582816609412391,4,5
"81","7",0.661543732864737,4,5
"83","12",0.858657008787924,4,5
"85","8",0.554311654170501,4,5
"86","7",0.883012017241365,4,5
"36","9",0.785191461227643,5,5
"37","6",0.84170065892689,5,5
"38","17",0.887996816362609,5,5
"39","22",0.462448997537034,5,5
"44","8",0.716288993324564,5,5
"45","14",0.873173347633731,5,5
"46","20",0.550275855556101,5,5
"81","7",0.666441931104988,5,5
"83","12",0.837558267910606,5,5
"85","8",0.563036031479882,5,5
"86","7",0.446501089883558,5,5
"36","9",0.87391936306147,6,5
"37","6",0.703649956806922,6,5
"38","17",0.256250217789289,6,5
"39","22",0.747512327376898,6,5
"44","8",0.856027589862797,6,5
"45","14",0.794288889943163,6,5
"46","20",0.638290656315012,6,5
"81","7",0.890954375316136,6,5
"83","12",0.876384811492458,6,5
"85","8",0.676967112551643,6,5
"86","7",0.876474809297405,6,5
"36","9",0.628705491482945,7,5
"37","6",0.694323968400285,7,5
"38","17",0.604457307438511,7,5
"39","22",0.731504850594932,7,5
"44","8",0.831387020938632,7,5
"45","14",0.633910925879756,7,5
"46","20",0.611041733285328,7,5
"81","7",0.820652000579311,7,5
"83","12",0.886275347522187,7,5
"85","8",0.633182786970146,7,5
"86","7",0.877284211370594,7,5
"36","9",0.772820367566186,8,5
"37","6",0.900230986288329,8,5
"38","17",0.117041488016256,8,5
"39","22",0.878147610120189,8,5
"44","8",0.768021807312644,8,5
"45","14",0.819420932611491,8,5
"46","20",0.470136077691229,8,5
"81","7",0.577276656161418,8,5
"83","12",0.795038157199884,8,5
"85","8",0.822034832246299,8,5
"86","7",0.887209311166625,8,5
"36","9",0.847120459978581,9,5
"37","6",0.319483835776915,9,5
"38","17",0.524262472242952,9,5
"39","22",0.731026800630013,9,5
"44","8",0.629011813071642,9,5
"45","14",0.734534709168204,9,5
"46","20",0.820825713902618,9,5
"81","7",0.878176296135732,9,5
"83","12",0.859591171336816,9,5
"85","8",0.594402088938946,9,5
"86","7",0.523944685840082,9,5
"36","9",0.757801484909699,10,5
"37","6",0.57695737243861,10,5
"38","17",0.277075007473523,10,5
"39","22",0.791592301011303,10,5
"44","8",0.704186596232851,10,5
"45","14",0.819514603056521,10,5
"46","20",0.629853083909252,10,5
"81","7",0.714542322586917,10,5
"83","12",0.872439222825376,10,5
"85","8",0.853520063439357,10,5
"86","7",0.587716736799238,10,5
"36","9",0.772369459042251,11,5
"37","6",0.472123044707595,11,5
"38","17",0.210947855250206,11,5
"39","22",0.876777623961742,11,5
"44","8",0.634395554727829,11,5
"45","14",0.879377223360517,11,5
"46","20",0.882927065781005,11,5
"81","7",0.895454352116169,11,5
"83","12",0.81019949665961,11,5
"85","8",0.689004600191187,11,5
"86","7",0.876344772532392,11,5
"36","9",0.87137445776813,12,5
"37","6",0.536179047594125,12,5
"38","17",0.384765902174396,12,5
"39","22",0.650687810594262,12,5
"44","8",0.77617289313087,12,5
"45","14",0.900730200337015,12,5
"46","20",0.44586078237221,12,5
"81","7",0.319580403647458,12,5
"83","12",0.760806365863541,12,5
"85","8",0.795498896453631,12,5
"86","7",0.903011315749478,12,5
