"cohort","day","sttc","focalrank","timewindow"
"45","14",0.253549918543208,1,2
"46","20",0.091820343739041,1,2
"81","7",0.14341715614434,1,2
"83","12",0.316493289834839,1,2
"85","8",0.0736242038867468,1,2
"86","7",0.088163296655922,1,2
"36","9",0.351539363659767,2,2
"37","6",0.0333994450841362,2,2
"38","17",-0.31808304893993,2,2
"39","22",0.235931514987834,2,2
"44","8",0.162723473698653,2,2
"45","14",0.177043232839476,2,2
"46","20",0.0295853424156991,2,2
"81","7",-0.0307427294453584,2,2
"83","12",0.399451695748755,2,2
"85","8",-0.247189581063903,2,2
"86","7",0.114535907114336,2,2
"36","9",0.340292886966615,3,2
"37","6",0.343488995181397,3,2
"38","17",-0.181317898221872,3,2
"39","22",0.206643920166126,3,2
"44","8",0.210132272406583,3,2
"45","14",0.214322837540787,3,2
"46","20",0.572088696394803,3,2
"81","7",0.0583005021399177,3,2
"83","12",-0.105186419369311,3,2
"85","8",0.150008978868345,3,2
"86","7",-0.265691603036484,3,2
"36","9",0.113057606313597,4,2
"37","6",0.204291757263973,4,2
"38","17",-0.0816145455151937,4,2
"39","22",0.237894558500978,4,2
"44","8",0.342026041753956,4,2
"45","14",0.0400586551130029,4,2
"46","20",0.0890652099058887,4,2
"81","7",0.224359677113873,4,2
"83","12",0.554499329555829,4,2
"85","8",-0.0384866664925766,4,2
"86","7",0.479003172661279,4,2
"36","9",0.354344170933499,5,2
"37","6",0.564689607753258,5,2
"38","17",0.0677922031151862,5,2
"39","22",0.0124113477094406,5,2
"44","8",0.13829362716357,5,2
"45","14",0.473445493609977,5,2
"46","20",0.0636119937409665,5,2
"81","7",0.0915041431226223,5,2
"83","12",0.346895853552649,5,2
"85","8",0.0329239277587349,5,2
"86","7",-0.0664268589803425,5,2
"36","9",0.523198056536586,6,2
"37","6",0.311348145823546,6,2
"38","17",-0.130208287652871,6,2
"39","22",0.124805583389152,6,2
"44","8",0.167053449745879,6,2
"45","14",0.24962688717026,6,2
"46","20",0.269326161313446,6,2
"81","7",0.0715546372018263,6,2
"83","12",0.385253243033859,6,2
"85","8",0.414402385610166,6,2
"86","7",0.445035525341095,6,2
"36","9",0.194275370883307,7,2
"37","6",0.240232068202943,7,2
"38","17",-0.0357449392915762,7,2
"39","22",0.16681114677816,7,2
"44","8",0.384089867721334,7,2
"45","14",0.050888538188231,7,2
"46","20",0.077204674256328,7,2
"81","7",0.161407942778164,7,2
"83","12",0.465123612011361,7,2
"85","8",0.273927697147476,7,2
"86","7",0.356948803737699,7,2
"36","9",0.39390769671933,8,2
"37","6",0.463410681037241,8,2
"38","17",-0.24639885839181,8,2
"39","22",0.409276106478405,8,2
"44","8",0.316676254232265,8,2
"45","14",0.395708457916551,8,2
"46","20",0.170965545673348,8,2
"81","7",0.201783075001994,8,2
"83","12",0.289282726507667,8,2
"85","8",0.55298054539408,8,2
"86","7",0.226919204743689,8,2
"36","9",0.347444237186925,9,2
"37","6",0.0332545885269482,9,2
"38","17",0.190048126122045,9,2
"39","22",0.305316186612989,9,2
"44","8",0.145022509115339,9,2
"45","14",0.424789737002977,9,2
"46","20",0.13947653517916,9,2
"81","7",0.256143061286653,9,2
"83","12",0.546714543924835,9,2
"85","8",0.390962829895424,9,2
"86","7",0.243245217908966,9,2
"36","9",0.424156090803682,10,2
"37","6",-0.00840613369174485,10,2
"38","17",0.0267506374323214,10,2
"39","22",0.255368789779018,10,2
"44","8",0.109373642542564,10,2
"45","14",0.253015905799141,10,2
"46","20",0.317192366259141,10,2
"81","7",0.232675212006647,10,2
"83","12",0.450856846256657,10,2
"85","8",0.280768820819163,10,2
"86","7",0.161855705848529,10,2
"36","9",0.376482018397461,11,2
"37","6",-0.00330011273171236,11,2
"38","17",-0.115131744570148,11,2
"39","22",0.365654484909526,11,2
