"cohort","day","sttc","focalrank","timewindow"
"39","22",0.629360130633594,4,2
"44","8",0.804067925380933,4,2
"45","14",0.656985445894612,4,2
"46","20",0.579715945961099,4,2
"81","7",0.710256216582906,4,2
"83","12",0.84974515057298,4,2
"85","8",0.575807353587109,4,2
"86","7",0.823575067775259,4,2
"36","9",0.807911451700316,5,2
"37","6",0.873002134902775,5,2
"38","17",0.824071602924992,5,2
"39","22",0.495486095219581,5,2
"44","8",0.727174417808787,5,2
"45","14",0.861269208328586,5,2
"46","20",0.687391346702326,5,2
"81","7",0.59708230441303,5,2
"83","12",0.757671098327721,5,2
"85","8",0.505865884412385,5,2
"86","7",0.489252941665252,5,2
"36","9",0.876863125529678,6,2
"37","6",0.765411367544199,6,2
"38","17",0.284623778593005,6,2
"39","22",0.686122542096951,6,2
"44","8",0.765008745842841,6,2
"45","14",0.711053940559189,6,2
"46","20",0.718893814650623,6,2
"81","7",0.765442834077548,6,2
"83","12",0.858317550528638,6,2
"85","8",0.722965169845893,6,2
"86","7",0.75403671396024,6,2
"36","9",0.679784212935508,7,2
"37","6",0.657190226092883,7,2
"38","17",0.561654113992975,7,2
"39","22",0.770085809968398,7,2
"44","8",0.841007296167896,7,2
"45","14",0.555131142635547,7,2
"46","20",0.596001642758661,7,2
"81","7",0.765461229701395,7,2
"83","12",0.892053510366799,7,2
"85","8",0.718699533592228,7,2
"86","7",0.893065712112936,7,2
"36","9",0.779681767849284,8,2
"37","6",0.837682753154484,8,2
"38","17",0.240684494259334,8,2
"39","22",0.832639098720413,8,2
"44","8",0.781039004896134,8,2
"45","14",0.759955171137615,8,2
"46","20",0.530476872272165,8,2
"81","7",0.659141090758393,8,2
"83","12",0.751191806233672,8,2
"85","8",0.838651157898276,8,2
"86","7",0.775704951544671,8,2
"36","9",0.811185886335999,9,2
"37","6",0.572236797729184,9,2
"38","17",0.570807448533742,9,2
"39","22",0.78821393721622,9,2
"44","8",0.721894295300579,9,2
"45","14",0.80663634795624,9,2
"46","20",0.755036814123138,9,2
"81","7",0.890574810865192,9,2
"83","12",0.785973932973285,9,2
