"realtime","subject","side","cohort","day"
80,"M2","right",46,20
80,"M5","right",46,20
80,"M7","right",46,20
80,"M9","right",46,20
80,"M10","right",46,20
81,"M2","right",46,20
81,"M5","right",46,20
81,"M7","right",46,20
81,"M9","right",46,20
82,"M2","right",46,20
82,"M9","right",46,20
82,"M11","right",46,20
83,"M1","right",46,20
83,"M2","right",46,20
83,"M7","right",46,20
83,"M9","right",46,20
83,"M10","right",46,20
83,"M11","right",46,20
83,"M12","right",46,20
84,"M2","right",46,20
84,"M7","right",46,20
84,"M9","right",46,20
84,"M11","right",46,20
85,"M2","left",46,20
85,"M3","left",46,20
85,"M7","right",46,20
85,"M11","right",46,20
86,"M3","left",46,20
86,"M6","right",46,20
87,"M12","left",46,20
87,"M2","right",46,20
87,"M8","right",46,20
88,"M2","right",46,20
88,"M8","right",46,20
88,"M12","right",46,20
89,"M2","right",46,20
89,"M8","right",46,20
89,"M9","right",46,20
89,"M12","right",46,20
90,"M3","right",46,20
90,"M8","right",46,20
90,"M11","right",46,20
90,"M12","right",46,20
91,"M4","left",46,20
91,"M10","right",46,20
92,"M3","left",46,20
92,"M4","left",46,20
93,"M5","right",46,20
93,"M8","right",46,20
94,"M1","right",46,20
94,"M5","right",46,20
94,"M8","right",46,20
95,"M3","right",46,20
96,"M3","right",46,20
97,"M5","left",46,20
97,"M2","right",46,20
97,"M8","right",46,20
97,"M12","right",46,20
98,"M3","left",46,20
101,"M3","left",46,20
101,"M2","right",46,20
101,"M11","right",46,20
102,"M10","right",46,20
102,"M11","right",46,20
103,"M7","right",46,20
103,"M10","right",46,20
103,"M11","right",46,20
104,"M3","right",46,20
104,"M11","right",46,20
105,"M10","right",46,20
105,"M11","right",46,20
106,"M10","right",46,20
107,"M3","left",46,20
107,"M1","right",46,20
107,"M5","right",46,20
107,"M8","right",46,20
108,"M1","right",46,20
108,"M4","right",46,20
108,"M8","right",46,20
108,"M10","right",46,20
109,"M3","right",46,20
109,"M4","right",46,20
109,"M5","right",46,20
110,"M4","right",46,20
110,"M5","right",46,20
110,"M7","right",46,20
111,"M1","right",46,20
111,"M4","right",46,20
111,"M5","right",46,20
111,"M7","right",46,20
112,"M1","right",46,20
112,"M4","right",46,20
112,"M5","right",46,20
113,"M1","right",46,20
114,"M3","left",46,20
114,"M1","right",46,20
114,"M9","right",46,20
114,"M10","right",46,20
115,"M1","right",46,20
115,"M7","right",46,20
115,"M8","right",46,20
115,"M9","right",46,20
115,"M10","right",46,20
116,"M2","right",46,20
116,"M5","right",46,20
116,"M7","right",46,20
116,"M8","right",46,20
116,"M9","right",46,20
117,"M2","right",46,20
117,"M7","right",46,20
117,"M8","right",46,20
117,"M9","right",46,20
118,"M2","right",46,20
118,"M9","right",46,20
119,"M1","right",46,20
119,"M2","right",46,20
119,"M8","right",46,20
119,"M9","right",46,20
120,"M1","right",46,20
120,"M8","right",46,20
120,"M9","right",46,20
121,"M8","right",46,20
121,"M10","right",46,20
122,"M6","right",46,20
122,"M12","right",46,20
123,"M10","right",46,20
124,"M6","right",46,20
124,"M11","right",46,20
124,"M12","right",46,20
125,"M6","right",46,20
125,"M8","right",46,20
125,"M9","right",46,20
125,"M11","right",46,20
125,"M12","right",46,20
126,"M1","right",46,20
126,"M6","right",46,20
126,"M8","right",46,20
126,"M9","right",46,20
127,"M1","right",46,20
127,"M6","right",46,20
127,"M8","right",46,20
127,"M9","right",46,20
127,"M12","right",46,20
128,"M1","right",46,20
128,"M6","right",46,20
128,"M8","right",46,20
128,"M9","right",46,20
128,"M10","right",46,20
128,"M12","right",46,20
129,"M12","left",46,20
129,"M6","right",46,20
129,"M8","right",46,20
129,"M9","right",46,20
129,"M11","right",46,20
130,"M12","left",46,20
130,"M3","right",46,20
130,"M6","right",46,20
130,"M8","right",46,20
130,"M11","right",46,20
131,"M3","right",46,20
131,"M9","right",46,20
131,"M10","right",46,20
131,"M11","right",46,20
131,"M12","right",46,20
132,"M5","right",46,20
132,"M8","right",46,20
132,"M9","right",46,20
132,"M12","right",46,20
133,"M5","right",46,20
133,"M9","right",46,20
134,"M5","right",46,20
134,"M9","right",46,20
134,"M12","right",46,20
135,"M12","left",46,20
135,"M4","right",46,20
135,"M5","right",46,20
135,"M9","right",46,20
136,"M12","left",46,20
137,"M12","left",46,20
137,"M3","right",46,20
137,"M5","right",46,20
137,"M10","right",46,20
137,"M12","right",46,20
138,"M12","left",46,20
138,"M3","right",46,20
139,"M12","left",46,20
139,"M3","right",46,20
139,"M12","right",46,20
140,"M1","right",46,20
140,"M4","right",46,20
140,"M10","right",46,20
141,"M3","right",46,20
141,"M4","right",46,20
142,"M3","right",46,20
142,"M4","right",46,20
142,"M6","right",46,20
142,"M7","right",46,20
143,"M6","right",46,20
144,"M6","right",46,20
145,"M3","left",46,20
145,"M6","right",46,20
145,"M10","right",46,20
146,"M10","right",46,20
148,"M3","left",46,20
149,"M3","left",46,20
149,"M10","left",46,20
150,"M3","left",46,20
150,"M10","left",46,20
150,"M10","right",46,20
151,"M3","left",46,20
151,"M3","right",46,20
151,"M10","right",46,20
152,"M12","right",46,20
154,"M8","right",46,20
156,"M12","right",46,20
157,"M12","right",46,20
160,"M3","left",46,20
163,"M10","right",46,20
164,"M4","right",46,20
165,"M3","right",46,20
165,"M5","right",46,20
165,"M10","right",46,20
166,"M3","left",46,20
166,"M5","right",46,20
166,"M7","right",46,20
167,"M3","left",46,20
167,"M10","right",46,20
168,"M3","left",46,20
168,"M10","left",46,20
169,"M3","left",46,20
169,"M10","left",46,20
170,"M3","left",46,20
170,"M10","left",46,20
170,"M5","right",46,20
170,"M11","right",46,20
171,"M3","left",46,20
171,"M5","right",46,20
171,"M11","right",46,20
172,"M11","right",46,20
173,"M4","right",46,20
173,"M11","right",46,20
174,"M3","left",46,20
174,"M4","right",46,20
174,"M7","right",46,20
174,"M11","right",46,20
175,"M3","left",46,20
175,"M3","right",46,20
175,"M11","right",46,20
176,"M3","left",46,20
178,"M3","right",46,20
179,"M3","left",46,20
179,"M1","right",46,20
179,"M3","right",46,20
180,"M1","right",46,20
180,"M3","right",46,20
181,"M12","left",46,20
181,"M1","right",46,20
182,"M12","left",46,20
182,"M1","right",46,20
182,"M5","right",46,20
182,"M12","right",46,20
183,"M5","right",46,20
184,"M12","right",46,20
188,"M8","right",46,20
189,"M8","right",46,20
189,"M12","right",46,20
190,"M9","right",46,20
190,"M12","right",46,20
191,"M12","right",46,20
192,"M9","right",46,20
194,"M10","right",46,20
197,"M10","left",46,20
198,"M10","right",46,20
199,"M10","left",46,20
199,"M8","right",46,20
199,"M10","right",46,20
200,"M8","right",46,20
200,"M12","right",46,20
201,"M5","right",46,20
201,"M8","right",46,20
201,"M12","right",46,20
202,"M5","right",46,20
202,"M8","right",46,20
202,"M12","right",46,20
203,"M5","right",46,20
203,"M6","right",46,20
203,"M8","right",46,20
203,"M10","right",46,20
203,"M12","right",46,20
204,"M5","right",46,20
204,"M6","right",46,20
204,"M8","right",46,20
204,"M12","right",46,20
205,"M5","right",46,20
205,"M6","right",46,20
205,"M8","right",46,20
205,"M10","right",46,20
205,"M12","right",46,20
206,"M12","left",46,20
206,"M5","right",46,20
206,"M6","right",46,20
206,"M9","right",46,20
206,"M10","right",46,20
207,"M12","left",46,20
207,"M5","right",46,20
207,"M6","right",46,20
207,"M9","right",46,20
208,"M5","right",46,20
208,"M6","right",46,20
209,"M5","right",46,20
209,"M6","right",46,20
210,"M5","right",46,20
210,"M6","right",46,20
210,"M9","right",46,20
211,"M5","right",46,20
211,"M6","right",46,20
211,"M9","right",46,20
211,"M10","right",46,20
212,"M5","right",46,20
212,"M6","right",46,20
212,"M9","right",46,20
213,"M5","right",46,20
213,"M6","right",46,20
213,"M9","right",46,20
214,"M6","right",46,20
214,"M9","right",46,20
215,"M10","left",46,20
215,"M6","right",46,20
215,"M9","right",46,20
216,"M9","right",46,20
216,"M10","right",46,20
216,"M12","right",46,20
217,"M7","right",46,20
217,"M12","right",46,20
218,"M7","right",46,20
218,"M12","right",46,20
219,"M7","right",46,20
219,"M9","right",46,20
220,"M7","right",46,20
220,"M9","right",46,20
221,"M7","right",46,20
221,"M9","right",46,20
222,"M3","left",46,20
222,"M3","right",46,20
222,"M7","right",46,20
222,"M9","right",46,20
222,"M11","right",46,20
223,"M11","right",46,20
225,"M3","left",46,20
225,"M12","left",46,20
225,"M2","right",46,20
225,"M10","right",46,20
225,"M11","right",46,20
225,"M12","right",46,20
226,"M3","right",46,20
226,"M10","right",46,20
226,"M11","right",46,20
226,"M12","right",46,20
227,"M3","left",46,20
227,"M3","right",46,20
227,"M10","right",46,20
227,"M11","right",46,20
228,"M2","right",46,20
228,"M10","right",46,20
229,"M2","right",46,20
229,"M3","right",46,20
229,"M10","right",46,20
230,"M2","right",46,20
230,"M3","right",46,20
230,"M7","right",46,20
230,"M10","right",46,20
230,"M11","right",46,20
231,"M1","right",46,20
231,"M2","right",46,20
231,"M7","right",46,20
231,"M10","right",46,20
232,"M2","right",46,20
232,"M6","right",46,20
232,"M7","right",46,20
232,"M9","right",46,20
233,"M3","left",46,20
233,"M1","right",46,20
233,"M3","right",46,20
233,"M11","right",46,20
234,"M3","left",46,20
234,"M2","right",46,20
234,"M9","right",46,20
235,"M2","right",46,20
235,"M7","right",46,20
236,"M1","right",46,20
236,"M2","right",46,20
236,"M7","right",46,20
236,"M11","right",46,20
236,"M12","right",46,20
237,"M1","right",46,20
237,"M11","right",46,20
237,"M12","right",46,20
238,"M1","right",46,20
238,"M11","right",46,20
239,"M1","right",46,20
239,"M11","right",46,20
239,"M12","right",46,20
240,"M12","right",46,20
241,"M3","right",46,20
242,"M1","right",46,20
242,"M3","right",46,20
242,"M10","right",46,20
242,"M12","right",46,20
243,"M1","right",46,20
243,"M2","right",46,20
243,"M3","right",46,20
243,"M12","right",46,20
244,"M1","right",46,20
244,"M2","right",46,20
244,"M4","right",46,20
244,"M10","right",46,20
244,"M12","right",46,20
245,"M1","right",46,20
245,"M2","right",46,20
245,"M4","right",46,20
245,"M10","right",46,20
245,"M12","right",46,20
246,"M1","right",46,20
246,"M2","right",46,20
246,"M10","right",46,20
246,"M12","right",46,20
247,"M1","right",46,20
247,"M2","right",46,20
247,"M4","right",46,20
247,"M10","right",46,20
248,"M2","left",46,20
248,"M1","right",46,20
248,"M2","right",46,20
248,"M4","right",46,20
249,"M2","left",46,20
249,"M1","right",46,20
249,"M2","right",46,20
249,"M4","right",46,20
250,"M1","right",46,20
250,"M2","right",46,20
250,"M4","right",46,20
250,"M11","right",46,20
251,"M1","right",46,20
251,"M2","right",46,20
251,"M11","right",46,20
251,"M12","right",46,20
252,"M2","right",46,20
252,"M12","right",46,20
253,"M2","right",46,20
253,"M12","right",46,20
254,"M2","right",46,20
254,"M12","right",46,20
255,"M12","right",46,20
256,"M2","right",46,20
257,"M10","right",46,20
257,"M12","right",46,20
258,"M4","right",46,20
258,"M10","right",46,20
258,"M12","right",46,20
260,"M4","right",46,20
260,"M10","right",46,20
260,"M12","right",46,20
261,"M10","left",46,20
261,"M4","right",46,20
261,"M12","right",46,20
262,"M4","right",46,20
263,"M4","right",46,20
264,"M4","right",46,20
265,"M3","right",46,20
265,"M12","right",46,20
267,"M3","left",46,20
267,"M10","left",46,20
267,"M12","right",46,20
268,"M12","right",46,20
269,"M12","right",46,20
270,"M3","left",46,20
270,"M3","right",46,20
270,"M10","right",46,20
270,"M12","right",46,20
271,"M10","left",46,20
271,"M3","right",46,20
272,"M3","right",46,20
273,"M3","left",46,20
274,"M3","left",46,20
274,"M10","left",46,20
275,"M3","left",46,20
276,"M3","left",46,20
277,"M3","left",46,20
277,"M10","left",46,20
277,"M8","right",46,20
278,"M8","right",46,20
279,"M10","left",46,20
281,"M10","right",46,20
283,"M10","right",46,20
283,"M12","right",46,20
288,"M12","right",46,20
291,"M10","left",46,20
292,"M5","right",46,20
292,"M8","right",46,20
293,"M5","right",46,20
293,"M8","right",46,20
294,"M8","right",46,20
295,"M8","right",46,20
297,"M10","right",46,20
298,"M6","right",46,20
300,"M10","left",46,20
300,"M9","right",46,20
301,"M10","left",46,20
302,"M10","left",46,20
303,"M9","right",46,20
306,"M3","left",46,20
307,"M3","left",46,20
307,"M10","left",46,20
307,"M6","right",46,20
307,"M12","right",46,20
308,"M3","left",46,20
308,"M6","right",46,20
308,"M12","right",46,20
309,"M6","left",46,20
309,"M6","right",46,20
310,"M10","left",46,20
310,"M5","right",46,20
310,"M9","right",46,20
310,"M12","right",46,20
311,"M5","left",46,20
311,"M5","right",46,20
311,"M9","right",46,20
312,"M3","left",46,20
312,"M9","right",46,20
313,"M9","right",46,20
314,"M5","right",46,20
314,"M9","right",46,20
314,"M10","right",46,20
315,"M3","left",46,20
315,"M3","right",46,20
315,"M5","right",46,20
315,"M9","right",46,20
316,"M3","left",46,20
316,"M10","left",46,20
316,"M5","right",46,20
316,"M6","right",46,20
316,"M9","right",46,20
317,"M3","left",46,20
317,"M5","right",46,20
317,"M6","right",46,20
317,"M9","right",46,20
317,"M11","right",46,20
318,"M3","left",46,20
318,"M10","left",46,20
318,"M9","right",46,20
319,"M6","right",46,20
319,"M9","right",46,20
320,"M10","left",46,20
320,"M6","right",46,20
320,"M7","right",46,20
320,"M9","right",46,20
321,"M11","left",46,20
321,"M9","right",46,20
321,"M11","right",46,20
321,"M12","right",46,20
322,"M3","left",46,20
322,"M2","right",46,20
322,"M9","right",46,20
322,"M11","right",46,20
322,"M12","right",46,20
323,"M2","right",46,20
323,"M3","right",46,20
323,"M6","right",46,20
323,"M7","right",46,20
323,"M9","right",46,20
323,"M11","right",46,20
323,"M12","right",46,20
324,"M3","right",46,20
324,"M6","right",46,20
324,"M11","right",46,20
324,"M12","right",46,20
325,"M5","right",46,20
325,"M12","right",46,20
326,"M12","right",46,20
327,"M6","right",46,20
327,"M7","right",46,20
327,"M12","right",46,20
328,"M6","right",46,20
328,"M11","right",46,20
329,"M12","right",46,20
330,"M12","right",46,20
331,"M5","right",46,20
331,"M12","right",46,20
332,"M5","right",46,20
332,"M6","right",46,20
333,"M3","left",46,20
333,"M10","left",46,20
333,"M5","right",46,20
333,"M6","right",46,20
334,"M3","right",46,20
334,"M5","right",46,20
334,"M6","right",46,20
334,"M11","right",46,20
335,"M3","right",46,20
335,"M11","right",46,20
335,"M12","right",46,20
336,"M3","left",46,20
336,"M3","right",46,20
336,"M6","right",46,20
336,"M11","right",46,20
336,"M12","right",46,20
337,"M3","right",46,20
337,"M6","right",46,20
337,"M10","right",46,20
337,"M11","right",46,20
337,"M12","right",46,20
338,"M3","right",46,20
339,"M3","right",46,20
339,"M10","right",46,20
340,"M3","left",46,20
340,"M10","left",46,20
340,"M5","right",46,20
340,"M10","right",46,20
340,"M11","right",46,20
341,"M5","right",46,20
341,"M10","right",46,20
341,"M11","right",46,20
341,"M12","right",46,20
343,"M4","right",46,20
343,"M5","right",46,20
343,"M11","right",46,20
344,"M3","right",46,20
344,"M4","right",46,20
345,"M10","right",46,20
347,"M11","right",46,20
348,"M10","left",46,20
348,"M11","right",46,20
349,"M5","right",46,20
349,"M11","right",46,20
350,"M5","right",46,20
351,"M5","right",46,20
351,"M6","right",46,20
352,"M5","right",46,20
352,"M6","right",46,20
353,"M12","left",46,20
353,"M6","right",46,20
353,"M12","right",46,20
354,"M12","left",46,20
354,"M11","right",46,20
355,"M4","right",46,20
356,"M4","right",46,20
356,"M5","right",46,20
357,"M12","left",46,20
357,"M5","right",46,20
358,"M12","left",46,20
358,"M5","right",46,20
358,"M6","right",46,20
359,"M12","left",46,20
359,"M5","right",46,20
359,"M6","right",46,20
360,"M12","left",46,20
360,"M5","right",46,20
360,"M6","right",46,20
361,"M5","right",46,20
361,"M6","right",46,20
361,"M10","right",46,20
361,"M12","right",46,20
362,"M4","right",46,20
362,"M6","right",46,20
362,"M10","right",46,20
363,"M10","left",46,20
363,"M4","right",46,20
363,"M6","right",46,20
364,"M10","left",46,20
364,"M4","right",46,20
364,"M6","right",46,20
365,"M4","right",46,20
365,"M5","right",46,20
365,"M6","right",46,20
366,"M4","right",46,20
366,"M6","right",46,20
366,"M10","right",46,20
367,"M4","right",46,20
367,"M6","right",46,20
367,"M10","right",46,20
368,"M4","right",46,20
368,"M5","right",46,20
368,"M6","right",46,20
368,"M10","right",46,20
369,"M4","right",46,20
369,"M6","right",46,20
370,"M4","right",46,20
370,"M6","right",46,20
370,"M10","right",46,20
370,"M12","right",46,20
371,"M6","right",46,20
371,"M7","right",46,20
372,"M12","left",46,20
372,"M6","right",46,20
372,"M7","right",46,20
373,"M7","right",46,20
374,"M12","left",46,20
374,"M7","right",46,20
375,"M12","left",46,20
376,"M7","right",46,20
377,"M3","right",46,20
378,"M10","left",46,20
378,"M2","right",46,20
378,"M3","right",46,20
379,"M12","left",46,20
381,"M10","left",46,20
382,"M10","left",46,20
383,"M10","left",46,20
383,"M12","left",46,20
384,"M10","left",46,20
384,"M12","left",46,20
385,"M3","left",46,20
385,"M10","left",46,20
388,"M12","left",46,20
388,"M7","right",46,20
389,"M7","right",46,20
390,"M12","left",46,20
390,"M7","right",46,20
391,"M7","right",46,20
391,"M10","right",46,20
392,"M7","right",46,20
392,"M10","right",46,20
393,"M7","right",46,20
394,"M7","right",46,20
394,"M10","right",46,20
395,"M7","right",46,20
395,"M10","right",46,20
396,"M3","left",46,20
396,"M10","right",46,20
397,"M3","left",46,20
401,"M3","left",46,20
401,"M10","right",46,20
402,"M10","right",46,20
403,"M10","right",46,20
405,"M10","left",46,20
410,"M10","right",46,20
411,"M10","right",46,20
412,"M10","right",46,20
417,"M8","right",46,20
418,"M7","right",46,20
418,"M8","right",46,20
419,"M7","right",46,20
419,"M8","right",46,20
420,"M7","right",46,20
420,"M8","right",46,20
421,"M8","right",46,20
423,"M12","left",46,20
424,"M12","left",46,20
425,"M8","right",46,20
426,"M8","right",46,20
428,"M12","left",46,20
429,"M3","left",46,20
429,"M12","left",46,20
431,"M2","right",46,20
432,"M12","left",46,20
435,"M3","left",46,20
436,"M12","right",46,20
437,"M3","left",46,20
437,"M10","right",46,20
437,"M12","right",46,20
438,"M12","right",46,20
440,"M3","left",46,20
441,"M2","right",46,20
441,"M3","right",46,20
442,"M2","left",46,20
442,"M3","left",46,20
442,"M2","right",46,20
443,"M3","left",46,20
443,"M2","right",46,20
444,"M3","left",46,20
444,"M3","right",46,20
445,"M3","left",46,20
449,"M3","right",46,20
450,"M3","right",46,20
451,"M3","right",46,20
452,"M12","left",46,20
453,"M12","left",46,20
453,"M12","right",46,20
454,"M12","left",46,20
454,"M9","right",46,20
455,"M12","left",46,20
455,"M9","right",46,20
456,"M12","left",46,20
457,"M12","left",46,20
459,"M12","left",46,20
460,"M12","left",46,20
461,"M12","right",46,20
464,"M3","left",46,20
464,"M12","left",46,20
464,"M3","right",46,20
465,"M12","left",46,20
465,"M3","right",46,20
466,"M12","left",46,20
467,"M11","right",46,20
469,"M3","right",46,20
471,"M3","left",46,20
474,"M3","right",46,20
481,"M3","right",46,20
482,"M3","left",46,20
482,"M3","right",46,20
483,"M3","left",46,20
484,"M3","left",46,20
484,"M12","right",46,20
485,"M3","left",46,20
485,"M3","right",46,20
486,"M4","right",46,20
487,"M12","right",46,20
489,"M12","left",46,20
490,"M3","left",46,20
490,"M12","left",46,20
492,"M3","left",46,20
493,"M3","left",46,20
494,"M3","right",46,20
495,"M3","right",46,20
496,"M3","right",46,20
497,"M3","left",46,20
497,"M3","right",46,20
498,"M3","right",46,20
499,"M3","left",46,20
499,"M3","right",46,20
505,"M3","right",46,20
507,"M3","left",46,20
508,"M12","right",46,20
511,"M3","left",46,20
515,"M10","left",46,20
515,"M10","right",46,20
516,"M10","right",46,20
517,"M10","left",46,20
517,"M10","right",46,20
526,"M10","right",46,20
527,"M10","right",46,20
530,"M10","right",46,20
531,"M10","right",46,20
532,"M10","right",46,20
533,"M10","left",46,20
533,"M10","right",46,20
534,"M10","left",46,20
534,"M10","right",46,20
535,"M10","right",46,20
536,"M10","left",46,20
536,"M10","right",46,20
537,"M10","right",46,20
541,"M10","left",46,20
545,"M10","right",46,20
547,"M10","right",46,20
548,"M10","right",46,20
549,"M10","right",46,20
550,"M10","right",46,20
551,"M10","right",46,20
553,"M3","right",46,20
554,"M3","right",46,20
555,"M3","right",46,20
556,"M3","left",46,20
556,"M3","right",46,20
557,"M3","left",46,20
558,"M3","left",46,20
558,"M3","right",46,20
559,"M3","right",46,20
560,"M3","right",46,20
561,"M3","right",46,20
565,"M3","left",46,20
567,"M3","left",46,20
567,"M3","right",46,20
568,"M3","right",46,20
569,"M3","right",46,20
570,"M3","right",46,20
571,"M3","right",46,20
572,"M3","right",46,20
573,"M3","right",46,20
574,"M3","right",46,20
575,"M3","right",46,20
576,"M3","right",46,20
583,"M3","right",46,20
585,"M3","left",46,20
590,"M3","right",46,20
591,"M3","right",46,20
593,"M3","right",46,20
606,"M6","right",46,20
607,"M6","left",46,20
617,"M6","right",46,20
618,"M6","right",46,20
619,"M6","right",46,20
620,"M6","left",46,20
620,"M6","right",46,20
621,"M6","left",46,20
621,"M6","right",46,20
622,"M6","left",46,20
624,"M6","left",46,20
625,"M6","left",46,20
626,"M6","right",46,20
627,"M6","right",46,20
628,"M6","right",46,20
630,"M3","right",46,20
631,"M3","right",46,20
641,"M4","right",46,20
642,"M4","left",46,20
642,"M4","right",46,20
643,"M4","left",46,20
643,"M4","right",46,20
644,"M4","right",46,20
645,"M4","left",46,20
645,"M4","right",46,20
646,"M4","left",46,20
647,"M4","left",46,20
648,"M4","left",46,20
649,"M4","left",46,20
650,"M4","left",46,20
662,"M10","left",46,20
662,"M10","right",46,20
663,"M3","left",46,20
663,"M10","right",46,20
665,"M10","left",46,20
666,"M10","left",46,20
667,"M10","right",46,20
669,"M3","left",46,20
669,"M10","left",46,20
670,"M10","left",46,20
672,"M10","right",46,20
673,"M10","right",46,20
677,"M10","left",46,20
678,"M10","left",46,20
679,"M10","left",46,20
701,"M5","left",46,20
701,"M12","right",46,20
702,"M5","left",46,20
702,"M12","right",46,20
703,"M5","left",46,20
703,"M4","right",46,20
704,"M5","left",46,20
704,"M12","left",46,20
704,"M12","right",46,20
705,"M5","left",46,20
705,"M12","right",46,20
706,"M5","left",46,20
706,"M12","right",46,20
707,"M12","right",46,20
708,"M12","right",46,20
709,"M3","left",46,20
709,"M3","right",46,20
709,"M12","right",46,20
710,"M3","right",46,20
710,"M12","right",46,20
711,"M11","left",46,20
711,"M3","right",46,20
711,"M12","right",46,20
712,"M12","left",46,20
712,"M3","right",46,20
712,"M12","right",46,20
713,"M3","right",46,20
713,"M10","right",46,20
715,"M10","right",46,20
716,"M10","right",46,20
718,"M10","right",46,20
719,"M10","left",46,20
720,"M12","left",46,20
721,"M12","right",46,20
722,"M12","right",46,20
723,"M12","right",46,20
724,"M12","right",46,20
725,"M3","right",46,20
725,"M12","right",46,20
726,"M3","right",46,20
726,"M12","right",46,20
727,"M2","left",46,20
727,"M12","right",46,20
728,"M3","right",46,20
728,"M10","right",46,20
728,"M12","right",46,20
729,"M10","left",46,20
729,"M12","right",46,20
730,"M3","right",46,20
731,"M3","right",46,20
731,"M10","right",46,20
734,"M3","right",46,20
735,"M10","right",46,20
736,"M3","left",46,20
736,"M3","right",46,20
736,"M10","right",46,20
737,"M10","left",46,20
738,"M3","right",46,20
738,"M10","right",46,20
739,"M3","right",46,20
740,"M3","right",46,20
740,"M10","right",46,20
741,"M3","right",46,20
742,"M3","right",46,20
742,"M10","right",46,20
743,"M3","right",46,20
743,"M10","right",46,20
744,"M3","right",46,20
744,"M10","right",46,20
745,"M3","right",46,20
745,"M10","right",46,20
746,"M3","right",46,20
746,"M10","right",46,20
747,"M3","right",46,20
747,"M10","right",46,20
748,"M3","right",46,20
749,"M3","right",46,20
750,"M3","right",46,20
750,"M10","right",46,20
752,"M3","right",46,20
753,"M3","right",46,20
753,"M10","right",46,20
754,"M10","right",46,20
755,"M3","right",46,20
755,"M10","right",46,20
756,"M3","right",46,20
757,"M3","right",46,20
758,"M3","left",46,20
758,"M3","right",46,20
760,"M10","right",46,20
761,"M10","right",46,20
762,"M10","right",46,20
763,"M10","right",46,20
764,"M10","right",46,20
767,"M10","right",46,20
768,"M3","left",46,20
769,"M3","right",46,20
770,"M3","right",46,20
771,"M3","right",46,20
772,"M3","right",46,20
773,"M10","right",46,20
777,"M3","left",46,20
787,"M10","left",46,20
791,"M10","right",46,20
794,"M10","left",46,20
795,"M10","right",46,20
796,"M10","right",46,20
798,"M10","right",46,20
800,"M6","left",46,20
800,"M11","left",46,20
800,"M6","right",46,20
800,"M11","right",46,20
801,"M6","left",46,20
801,"M11","right",46,20
