"realtime","subject","side","cohort","day"
72,"M7","left",38,17
72,"M1","right",38,17
73,"M4","left",38,17
74,"M5","left",38,17
74,"M7","left",38,17
75,"M7","left",38,17
76,"M2","left",38,17
76,"M7","left",38,17
77,"M7","left",38,17
77,"M8","left",38,17
77,"M1","right",38,17
78,"M6","left",38,17
78,"M8","right",38,17
79,"M8","left",38,17
79,"M8","right",38,17
80,"M6","right",38,17
81,"M6","right",38,17
82,"M5","left",38,17
82,"M6","right",38,17
83,"M1","right",38,17
83,"M5","right",38,17
83,"M6","right",38,17
84,"M5","left",38,17
84,"M1","right",38,17
84,"M6","right",38,17
85,"M5","left",38,17
85,"M8","left",38,17
85,"M6","right",38,17
85,"M8","right",38,17
86,"M1","left",38,17
86,"M8","left",38,17
86,"M8","right",38,17
87,"M8","left",38,17
87,"M6","right",38,17
88,"M8","left",38,17
88,"M6","right",38,17
88,"M8","right",38,17
89,"M8","right",38,17
90,"M8","left",38,17
90,"M8","right",38,17
91,"M5","left",38,17
91,"M8","left",38,17
91,"M6","right",38,17
91,"M8","right",38,17
92,"M8","left",38,17
92,"M1","right",38,17
92,"M6","right",38,17
93,"M8","left",38,17
93,"M6","right",38,17
94,"M8","left",38,17
95,"M8","left",38,17
96,"M8","left",38,17
97,"M1","left",38,17
98,"M8","left",38,17
99,"M8","right",38,17
100,"M8","right",38,17
101,"M8","left",38,17
102,"M8","left",38,17
103,"M8","left",38,17
104,"M8","left",38,17
105,"M1","left",38,17
105,"M8","left",38,17
106,"M1","left",38,17
106,"M8","left",38,17
107,"M1","right",38,17
109,"M1","right",38,17
113,"M4","right",38,17
114,"M2","left",38,17
115,"M1","left",38,17
116,"M5","left",38,17
116,"M1","right",38,17
117,"M5","left",38,17
117,"M9","left",38,17
117,"M4","right",38,17
118,"M5","left",38,17
118,"M9","left",38,17
118,"M1","right",38,17
118,"M4","right",38,17
119,"M2","left",38,17
119,"M5","left",38,17
119,"M9","left",38,17
119,"M1","right",38,17
119,"M4","right",38,17
120,"M2","left",38,17
120,"M5","left",38,17
120,"M9","left",38,17
120,"M1","right",38,17
120,"M4","right",38,17
121,"M1","left",38,17
121,"M5","left",38,17
121,"M9","left",38,17
122,"M4","left",38,17
122,"M5","left",38,17
122,"M9","left",38,17
123,"M2","left",38,17
123,"M5","left",38,17
123,"M9","left",38,17
123,"M3","right",38,17
124,"M2","left",38,17
124,"M5","left",38,17
124,"M9","left",38,17
124,"M3","right",38,17
124,"M4","right",38,17
125,"M2","left",38,17
125,"M5","left",38,17
125,"M9","left",38,17
125,"M5","right",38,17
126,"M2","left",38,17
126,"M7","left",38,17
126,"M9","left",38,17
126,"M4","right",38,17
127,"M2","left",38,17
127,"M7","left",38,17
127,"M9","left",38,17
127,"M4","right",38,17
128,"M7","left",38,17
128,"M4","right",38,17
128,"M5","right",38,17
129,"M2","left",38,17
129,"M7","left",38,17
129,"M4","right",38,17
129,"M5","right",38,17
130,"M2","left",38,17
130,"M7","left",38,17
130,"M9","left",38,17
130,"M5","right",38,17
131,"M2","left",38,17
131,"M7","left",38,17
131,"M9","left",38,17
131,"M5","right",38,17
132,"M2","left",38,17
132,"M7","left",38,17
132,"M9","left",38,17
132,"M4","right",38,17
133,"M2","left",38,17
133,"M7","left",38,17
133,"M9","left",38,17
134,"M2","left",38,17
134,"M5","left",38,17
134,"M7","left",38,17
134,"M9","left",38,17
134,"M4","right",38,17
135,"M5","left",38,17
135,"M7","left",38,17
135,"M4","right",38,17
136,"M4","left",38,17
136,"M5","left",38,17
136,"M7","left",38,17
136,"M4","right",38,17
137,"M5","left",38,17
137,"M7","left",38,17
137,"M1","right",38,17
137,"M4","right",38,17
138,"M2","left",38,17
138,"M5","left",38,17
138,"M4","right",38,17
138,"M7","right",38,17
139,"M5","left",38,17
139,"M7","left",38,17
140,"M7","left",38,17
141,"M2","left",38,17
141,"M7","left",38,17
141,"M4","right",38,17
142,"M2","left",38,17
142,"M7","left",38,17
143,"M2","left",38,17
143,"M7","left",38,17
144,"M4","left",38,17
144,"M7","left",38,17
144,"M9","left",38,17
144,"M4","right",38,17
145,"M4","left",38,17
145,"M7","left",38,17
145,"M9","left",38,17
146,"M7","left",38,17
146,"M9","left",38,17
146,"M4","right",38,17
147,"M7","left",38,17
148,"M1","left",38,17
148,"M7","left",38,17
148,"M9","left",38,17
149,"M5","left",38,17
149,"M9","left",38,17
150,"M5","left",38,17
150,"M9","left",38,17
151,"M5","left",38,17
151,"M7","left",38,17
151,"M9","left",38,17
152,"M5","left",38,17
152,"M7","left",38,17
152,"M9","left",38,17
153,"M4","left",38,17
153,"M5","left",38,17
153,"M7","left",38,17
153,"M9","left",38,17
154,"M5","left",38,17
154,"M7","left",38,17
154,"M9","left",38,17
155,"M5","left",38,17
155,"M7","left",38,17
155,"M9","left",38,17
156,"M5","left",38,17
156,"M7","left",38,17
156,"M9","left",38,17
157,"M2","left",38,17
157,"M5","left",38,17
157,"M7","left",38,17
157,"M9","left",38,17
157,"M7","right",38,17
158,"M2","left",38,17
158,"M7","left",38,17
158,"M5","right",38,17
158,"M7","right",38,17
159,"M4","left",38,17
159,"M7","left",38,17
159,"M5","right",38,17
160,"M7","left",38,17
160,"M4","right",38,17
160,"M5","right",38,17
161,"M7","left",38,17
161,"M9","left",38,17
162,"M4","left",38,17
162,"M7","left",38,17
163,"M5","left",38,17
163,"M7","left",38,17
163,"M9","left",38,17
164,"M5","left",38,17
164,"M7","left",38,17
164,"M9","left",38,17
165,"M5","left",38,17
165,"M7","left",38,17
165,"M4","right",38,17
165,"M9","right",38,17
166,"M5","left",38,17
166,"M9","left",38,17
167,"M5","left",38,17
167,"M9","left",38,17
168,"M7","left",38,17
168,"M9","left",38,17
169,"M7","left",38,17
169,"M9","left",38,17
170,"M5","left",38,17
170,"M7","left",38,17
170,"M9","left",38,17
171,"M5","left",38,17
172,"M5","left",38,17
173,"M5","left",38,17
173,"M9","left",38,17
174,"M5","left",38,17
174,"M9","left",38,17
175,"M5","left",38,17
175,"M7","left",38,17
175,"M9","left",38,17
176,"M5","left",38,17
176,"M9","left",38,17
177,"M7","left",38,17
177,"M9","left",38,17
178,"M7","left",38,17
178,"M9","left",38,17
179,"M9","left",38,17
180,"M7","left",38,17
181,"M12","left",38,17
183,"M12","left",38,17
183,"M12","right",38,17
184,"M1","right",38,17
185,"M12","left",38,17
186,"M12","left",38,17
187,"M12","left",38,17
187,"M12","right",38,17
188,"M12","left",38,17
189,"M12","left",38,17
190,"M12","left",38,17
190,"M11","right",38,17
191,"M12","left",38,17
192,"M11","left",38,17
193,"M12","left",38,17
194,"M12","left",38,17
195,"M12","left",38,17
196,"M12","left",38,17
197,"M12","left",38,17
199,"M6","left",38,17
199,"M1","right",38,17
200,"M1","left",38,17
204,"M12","left",38,17
205,"M1","right",38,17
206,"M1","left",38,17
206,"M1","right",38,17
212,"M3","right",38,17
213,"M3","right",38,17
214,"M3","right",38,17
215,"M3","right",38,17
216,"M3","left",38,17
216,"M3","right",38,17
217,"M3","right",38,17
218,"M3","right",38,17
220,"M3","left",38,17
220,"M3","right",38,17
221,"M5","right",38,17
222,"M5","left",38,17
223,"M5","left",38,17
224,"M5","left",38,17
226,"M2","left",38,17
226,"M1","right",38,17
227,"M9","left",38,17
227,"M1","right",38,17
228,"M1","left",38,17
228,"M9","left",38,17
228,"M1","right",38,17
229,"M9","left",38,17
229,"M1","right",38,17
230,"M1","left",38,17
230,"M9","left",38,17
232,"M1","right",38,17
233,"M1","left",38,17
233,"M1","right",38,17
236,"M1","right",38,17
238,"M10","left",38,17
239,"M10","left",38,17
240,"M1","left",38,17
240,"M1","right",38,17
241,"M1","right",38,17
242,"M1","right",38,17
248,"M4","right",38,17
249,"M4","right",38,17
250,"M4","right",38,17
251,"M4","right",38,17
252,"M4","right",38,17
253,"M4","right",38,17
256,"M8","right",38,17
257,"M8","left",38,17
258,"M8","right",38,17
259,"M8","right",38,17
260,"M8","right",38,17
261,"M8","left",38,17
261,"M8","right",38,17
262,"M8","right",38,17
263,"M8","right",38,17
264,"M8","right",38,17
265,"M8","right",38,17
266,"M8","right",38,17
267,"M8","left",38,17
269,"M8","left",38,17
269,"M8","right",38,17
270,"M8","left",38,17
271,"M8","left",38,17
272,"M8","left",38,17
273,"M8","left",38,17
274,"M8","right",38,17
275,"M8","left",38,17
276,"M8","left",38,17
277,"M8","left",38,17
277,"M8","right",38,17
278,"M8","left",38,17
278,"M8","right",38,17
280,"M8","left",38,17
281,"M8","left",38,17
282,"M8","left",38,17
283,"M8","right",38,17
284,"M8","right",38,17
286,"M8","right",38,17
288,"M6","right",38,17
289,"M6","left",38,17
290,"M6","right",38,17
291,"M6","left",38,17
292,"M6","left",38,17
293,"M6","left",38,17
294,"M6","right",38,17
295,"M6","right",38,17
301,"M6","left",38,17
302,"M6","left",38,17
303,"M6","left",38,17
304,"M3","right",38,17
305,"M6","left",38,17
305,"M3","right",38,17
306,"M6","left",38,17
306,"M1","right",38,17
306,"M3","right",38,17
307,"M6","left",38,17
308,"M6","left",38,17
309,"M1","left",38,17
309,"M3","right",38,17
309,"M6","right",38,17
310,"M1","right",38,17
310,"M3","right",38,17
311,"M1","left",38,17
311,"M1","right",38,17
311,"M3","right",38,17
311,"M6","right",38,17
312,"M6","right",38,17
313,"M6","right",38,17
315,"M6","left",38,17
316,"M6","left",38,17
317,"M6","left",38,17
318,"M6","left",38,17
321,"M1","right",38,17
322,"M3","left",38,17
322,"M6","right",38,17
323,"M3","left",38,17
323,"M6","right",38,17
324,"M10","left",38,17
325,"M1","left",38,17
325,"M6","left",38,17
325,"M7","right",38,17
325,"M10","right",38,17
326,"M6","left",38,17
326,"M7","right",38,17
326,"M10","right",38,17
327,"M1","right",38,17
327,"M7","right",38,17
327,"M10","right",38,17
328,"M1","left",38,17
328,"M7","right",38,17
328,"M10","right",38,17
329,"M7","left",38,17
329,"M10","left",38,17
329,"M1","right",38,17
329,"M7","right",38,17
329,"M10","right",38,17
330,"M5","left",38,17
330,"M7","left",38,17
331,"M5","left",38,17
331,"M7","left",38,17
332,"M3","left",38,17
332,"M5","left",38,17
332,"M7","right",38,17
333,"M3","left",38,17
333,"M5","left",38,17
333,"M7","right",38,17
334,"M3","left",38,17
334,"M5","left",38,17
334,"M1","right",38,17
334,"M7","right",38,17
335,"M3","left",38,17
335,"M5","left",38,17
335,"M1","right",38,17
335,"M7","right",38,17
336,"M1","left",38,17
336,"M3","left",38,17
336,"M5","left",38,17
336,"M1","right",38,17
336,"M3","right",38,17
336,"M7","right",38,17
337,"M1","left",38,17
337,"M5","left",38,17
337,"M7","left",38,17
337,"M5","right",38,17
338,"M5","left",38,17
338,"M7","left",38,17
338,"M11","left",38,17
339,"M5","left",38,17
339,"M7","left",38,17
339,"M11","left",38,17
340,"M11","left",38,17
342,"M11","left",38,17
343,"M11","left",38,17
344,"M11","left",38,17
344,"M1","right",38,17
345,"M11","left",38,17
346,"M11","left",38,17
347,"M11","left",38,17
347,"M11","right",38,17
348,"M3","left",38,17
349,"M11","left",38,17
350,"M11","left",38,17
351,"M11","left",38,17
352,"M11","left",38,17
352,"M1","right",38,17
353,"M11","left",38,17
354,"M11","left",38,17
355,"M11","right",38,17
356,"M11","left",38,17
357,"M11","left",38,17
359,"M9","left",38,17
359,"M12","left",38,17
360,"M9","left",38,17
365,"M1","right",38,17
367,"M1","left",38,17
367,"M1","right",38,17
368,"M2","right",38,17
369,"M2","left",38,17
369,"M2","right",38,17
370,"M2","left",38,17
370,"M1","right",38,17
371,"M2","left",38,17
371,"M1","right",38,17
374,"M1","right",38,17
375,"M1","left",38,17
378,"M9","left",38,17
378,"M9","right",38,17
379,"M2","left",38,17
379,"M9","left",38,17
380,"M9","left",38,17
381,"M9","left",38,17
384,"M2","left",38,17
385,"M2","left",38,17
386,"M2","left",38,17
387,"M2","left",38,17
388,"M2","left",38,17
389,"M2","left",38,17
407,"M4","left",38,17
407,"M4","right",38,17
408,"M4","right",38,17
409,"M4","right",38,17
410,"M4","left",38,17
410,"M4","right",38,17
411,"M4","left",38,17
411,"M4","right",38,17
412,"M4","right",38,17
413,"M4","right",38,17
415,"M4","right",38,17
416,"M4","left",38,17
416,"M4","right",38,17
417,"M4","right",38,17
418,"M4","right",38,17
419,"M4","right",38,17
420,"M11","left",38,17
420,"M4","right",38,17
421,"M4","right",38,17
421,"M8","right",38,17
422,"M10","left",38,17
422,"M8","right",38,17
423,"M8","right",38,17
424,"M8","right",38,17
425,"M8","left",38,17
425,"M10","left",38,17
425,"M8","right",38,17
426,"M8","left",38,17
426,"M8","right",38,17
427,"M8","left",38,17
428,"M10","left",38,17
429,"M8","right",38,17
430,"M8","left",38,17
431,"M8","left",38,17
432,"M8","left",38,17
433,"M8","left",38,17
433,"M8","right",38,17
434,"M5","right",38,17
435,"M5","right",38,17
436,"M5","right",38,17
437,"M5","right",38,17
438,"M5","right",38,17
439,"M5","left",38,17
440,"M5","left",38,17
440,"M12","left",38,17
440,"M12","right",38,17
441,"M12","left",38,17
443,"M12","left",38,17
445,"M12","left",38,17
446,"M12","left",38,17
447,"M12","left",38,17
448,"M12","left",38,17
450,"M12","left",38,17
450,"M12","right",38,17
451,"M3","left",38,17
451,"M12","right",38,17
452,"M5","left",38,17
453,"M12","left",38,17
454,"M12","left",38,17
454,"M12","right",38,17
455,"M12","left",38,17
455,"M12","right",38,17
457,"M12","left",38,17
458,"M12","left",38,17
460,"M1","right",38,17
461,"M1","left",38,17
462,"M1","left",38,17
463,"M1","right",38,17
464,"M1","right",38,17
464,"M10","right",38,17
465,"M10","right",38,17
466,"M1","right",38,17
467,"M1","right",38,17
468,"M1","right",38,17
469,"M1","right",38,17
470,"M3","left",38,17
472,"M1","right",38,17
473,"M9","left",38,17
473,"M1","right",38,17
474,"M9","left",38,17
474,"M2","right",38,17
475,"M9","left",38,17
475,"M1","right",38,17
476,"M1","left",38,17
476,"M9","left",38,17
477,"M1","left",38,17
477,"M9","left",38,17
478,"M5","left",38,17
485,"M5","right",38,17
486,"M7","left",38,17
486,"M5","right",38,17
487,"M7","left",38,17
487,"M1","right",38,17
487,"M5","right",38,17
488,"M7","left",38,17
488,"M1","right",38,17
488,"M5","right",38,17
488,"M7","right",38,17
489,"M7","right",38,17
490,"M5","right",38,17
492,"M1","right",38,17
493,"M5","left",38,17
493,"M9","left",38,17
493,"M1","right",38,17
494,"M5","left",38,17
494,"M9","left",38,17
495,"M5","left",38,17
495,"M9","left",38,17
496,"M5","left",38,17
496,"M9","left",38,17
497,"M5","left",38,17
497,"M9","left",38,17
497,"M9","right",38,17
498,"M5","left",38,17
498,"M9","left",38,17
499,"M5","left",38,17
501,"M5","left",38,17
501,"M9","left",38,17
502,"M1","left",38,17
502,"M5","left",38,17
502,"M9","left",38,17
503,"M9","left",38,17
505,"M9","left",38,17
505,"M9","right",38,17
506,"M9","left",38,17
506,"M1","right",38,17
507,"M1","left",38,17
507,"M9","left",38,17
508,"M1","left",38,17
508,"M9","left",38,17
509,"M1","left",38,17
509,"M9","left",38,17
510,"M9","left",38,17
511,"M9","left",38,17
513,"M9","left",38,17
513,"M10","left",38,17
514,"M9","left",38,17
514,"M10","left",38,17
515,"M9","left",38,17
515,"M10","left",38,17
516,"M9","left",38,17
516,"M10","left",38,17
518,"M8","left",38,17
519,"M1","left",38,17
519,"M8","left",38,17
519,"M8","right",38,17
520,"M8","right",38,17
521,"M8","right",38,17
522,"M8","left",38,17
523,"M2","left",38,17
523,"M8","right",38,17
523,"M10","right",38,17
524,"M2","left",38,17
524,"M8","right",38,17
525,"M8","right",38,17
526,"M8","left",38,17
526,"M8","right",38,17
527,"M8","left",38,17
529,"M8","left",38,17
529,"M1","right",38,17
530,"M10","left",38,17
531,"M10","left",38,17
534,"M10","left",38,17
535,"M10","left",38,17
536,"M10","left",38,17
537,"M10","left",38,17
538,"M10","left",38,17
539,"M10","left",38,17
540,"M10","left",38,17
541,"M10","left",38,17
542,"M10","left",38,17
543,"M10","left",38,17
544,"M10","left",38,17
545,"M10","left",38,17
547,"M8","left",38,17
549,"M8","left",38,17
549,"M8","right",38,17
550,"M8","left",38,17
551,"M8","left",38,17
552,"M8","left",38,17
553,"M8","left",38,17
554,"M8","left",38,17
554,"M8","right",38,17
555,"M6","left",38,17
555,"M8","right",38,17
556,"M8","left",38,17
557,"M8","right",38,17
560,"M12","left",38,17
561,"M12","left",38,17
561,"M12","right",38,17
562,"M12","left",38,17
562,"M12","right",38,17
563,"M12","left",38,17
564,"M12","left",38,17
565,"M12","left",38,17
566,"M12","right",38,17
567,"M12","right",38,17
568,"M12","right",38,17
569,"M12","right",38,17
571,"M12","left",38,17
572,"M12","right",38,17
573,"M12","right",38,17
575,"M12","left",38,17
576,"M12","left",38,17
577,"M12","left",38,17
578,"M12","left",38,17
579,"M12","left",38,17
580,"M12","left",38,17
582,"M12","right",38,17
583,"M12","right",38,17
584,"M12","right",38,17
587,"M12","right",38,17
589,"M12","right",38,17
590,"M12","left",38,17
594,"M12","left",38,17
595,"M12","left",38,17
596,"M12","left",38,17
597,"M12","left",38,17
598,"M12","left",38,17
604,"M12","right",38,17
606,"M12","right",38,17
609,"M12","right",38,17
610,"M12","right",38,17
611,"M12","right",38,17
612,"M12","right",38,17
613,"M12","right",38,17
614,"M12","right",38,17
615,"M12","right",38,17
621,"M12","right",38,17
626,"M12","right",38,17
630,"M12","right",38,17
631,"M12","right",38,17
632,"M12","left",38,17
632,"M12","right",38,17
633,"M12","right",38,17
634,"M12","right",38,17
635,"M1","left",38,17
637,"M1","right",38,17
638,"M1","right",38,17
639,"M1","right",38,17
640,"M1","right",38,17
641,"M1","right",38,17
651,"M8","left",38,17
652,"M3","right",38,17
653,"M8","left",38,17
653,"M8","right",38,17
654,"M3","right",38,17
655,"M1","right",38,17
655,"M3","right",38,17
656,"M1","right",38,17
656,"M3","right",38,17
657,"M3","right",38,17
661,"M3","right",38,17
663,"M3","left",38,17
665,"M3","left",38,17
665,"M3","right",38,17
666,"M3","left",38,17
667,"M3","left",38,17
668,"M3","left",38,17
670,"M5","left",38,17
670,"M5","right",38,17
671,"M5","left",38,17
672,"M9","left",38,17
673,"M3","left",38,17
673,"M9","left",38,17
674,"M5","right",38,17
675,"M5","left",38,17
676,"M5","left",38,17
676,"M9","left",38,17
677,"M5","left",38,17
677,"M7","left",38,17
677,"M9","left",38,17
677,"M3","right",38,17
678,"M4","left",38,17
678,"M5","left",38,17
678,"M3","right",38,17
678,"M9","right",38,17
679,"M4","left",38,17
679,"M5","left",38,17
679,"M3","right",38,17
679,"M9","right",38,17
680,"M5","left",38,17
680,"M3","right",38,17
680,"M4","right",38,17
681,"M5","left",38,17
681,"M3","right",38,17
682,"M3","left",38,17
682,"M5","left",38,17
683,"M3","left",38,17
683,"M5","left",38,17
683,"M9","left",38,17
683,"M4","right",38,17
684,"M5","left",38,17
684,"M9","left",38,17
684,"M3","right",38,17
684,"M4","right",38,17
685,"M4","left",38,17
685,"M9","left",38,17
686,"M3","left",38,17
686,"M3","right",38,17
686,"M4","right",38,17
687,"M3","left",38,17
687,"M4","left",38,17
687,"M9","left",38,17
687,"M4","right",38,17
688,"M3","left",38,17
688,"M9","left",38,17
689,"M3","left",38,17
689,"M5","left",38,17
690,"M3","left",38,17
690,"M4","right",38,17
690,"M5","right",38,17
691,"M5","left",38,17
691,"M5","right",38,17
692,"M5","left",38,17
692,"M9","left",38,17
693,"M5","left",38,17
693,"M9","left",38,17
693,"M1","right",38,17
694,"M5","left",38,17
694,"M9","left",38,17
696,"M2","left",38,17
697,"M2","right",38,17
698,"M2","left",38,17
698,"M1","right",38,17
699,"M2","left",38,17
699,"M1","right",38,17
701,"M1","right",38,17
702,"M1","right",38,17
703,"M6","left",38,17
703,"M6","right",38,17
704,"M6","left",38,17
704,"M6","right",38,17
705,"M6","right",38,17
706,"M6","right",38,17
707,"M6","left",38,17
707,"M6","right",38,17
708,"M6","left",38,17
708,"M1","right",38,17
709,"M6","left",38,17
709,"M1","right",38,17
710,"M6","left",38,17
710,"M1","right",38,17
711,"M6","left",38,17
711,"M1","right",38,17
711,"M6","right",38,17
712,"M1","right",38,17
712,"M6","right",38,17
713,"M6","right",38,17
714,"M6","right",38,17
715,"M6","right",38,17
716,"M6","right",38,17
717,"M6","left",38,17
717,"M6","right",38,17
718,"M6","right",38,17
720,"M1","right",38,17
721,"M6","right",38,17
722,"M6","right",38,17
723,"M6","left",38,17
723,"M6","right",38,17
724,"M6","left",38,17
725,"M6","left",38,17
726,"M6","left",38,17
726,"M7","right",38,17
727,"M6","left",38,17
727,"M7","right",38,17
728,"M6","left",38,17
728,"M7","right",38,17
729,"M7","left",38,17
730,"M7","left",38,17
731,"M7","left",38,17
732,"M7","left",38,17
733,"M7","left",38,17
733,"M7","right",38,17
734,"M7","left",38,17
734,"M6","right",38,17
734,"M7","right",38,17
735,"M7","left",38,17
737,"M6","left",38,17
737,"M7","right",38,17
738,"M7","left",38,17
739,"M7","left",38,17
740,"M7","left",38,17
741,"M7","left",38,17
742,"M7","left",38,17
752,"M7","left",38,17
752,"M7","right",38,17
753,"M7","left",38,17
753,"M7","right",38,17
754,"M7","left",38,17
755,"M7","left",38,17
756,"M7","left",38,17
757,"M7","left",38,17
758,"M7","left",38,17
759,"M7","left",38,17
760,"M7","left",38,17
761,"M7","left",38,17
762,"M7","right",38,17
764,"M11","left",38,17
765,"M11","left",38,17
766,"M11","left",38,17
766,"M11","right",38,17
767,"M11","right",38,17
768,"M11","right",38,17
769,"M3","left",38,17
770,"M11","left",38,17
772,"M11","left",38,17
773,"M8","left",38,17
773,"M8","right",38,17
774,"M8","right",38,17
775,"M8","left",38,17
775,"M8","right",38,17
776,"M8","left",38,17
777,"M8","left",38,17
778,"M8","right",38,17
779,"M8","left",38,17
779,"M8","right",38,17
780,"M8","left",38,17
780,"M8","right",38,17
781,"M8","left",38,17
782,"M8","left",38,17
783,"M11","left",38,17
784,"M8","left",38,17
784,"M3","right",38,17
785,"M8","left",38,17
786,"M8","left",38,17
787,"M8","left",38,17
788,"M8","left",38,17
788,"M8","right",38,17
789,"M8","left",38,17
790,"M8","left",38,17
791,"M8","left",38,17
792,"M8","left",38,17
793,"M8","left",38,17
795,"M8","left",38,17
796,"M8","left",38,17
798,"M8","left",38,17
803,"M1","left",38,17
804,"M1","right",38,17
805,"M1","right",38,17
806,"M1","right",38,17
807,"M5","left",38,17
807,"M1","right",38,17
808,"M5","left",38,17
809,"M1","right",38,17
810,"M1","left",38,17
811,"M1","left",38,17
812,"M1","left",38,17
812,"M1","right",38,17
817,"M1","right",38,17
817,"M3","right",38,17
818,"M3","left",38,17
818,"M3","right",38,17
819,"M3","left",38,17
820,"M3","left",38,17
821,"M3","right",38,17
822,"M3","left",38,17
823,"M3","left",38,17
824,"M3","left",38,17
825,"M3","left",38,17
826,"M3","left",38,17
830,"M3","left",38,17
831,"M3","left",38,17
832,"M3","left",38,17
833,"M3","left",38,17
834,"M3","left",38,17
835,"M3","left",38,17
836,"M3","left",38,17
837,"M3","right",38,17
838,"M3","right",38,17
840,"M3","left",38,17
841,"M3","left",38,17
842,"M3","left",38,17
843,"M3","left",38,17
844,"M3","left",38,17
845,"M3","left",38,17
846,"M3","left",38,17
849,"M3","left",38,17
850,"M3","left",38,17
851,"M3","left",38,17
852,"M3","left",38,17
852,"M3","right",38,17
869,"M3","left",38,17
869,"M11","right",38,17
871,"M1","right",38,17
872,"M1","right",38,17
874,"M11","left",38,17
875,"M11","left",38,17
876,"M11","left",38,17
877,"M11","left",38,17
878,"M11","left",38,17
879,"M3","right",38,17
880,"M11","left",38,17
883,"M11","left",38,17
887,"M11","left",38,17
887,"M11","right",38,17
888,"M11","right",38,17
889,"M11","right",38,17
890,"M8","right",38,17
890,"M11","right",38,17
891,"M8","left",38,17
891,"M7","right",38,17
891,"M8","right",38,17
892,"M3","right",38,17
892,"M8","right",38,17
893,"M8","left",38,17
893,"M8","right",38,17
894,"M8","right",38,17
895,"M8","right",38,17
897,"M8","left",38,17
899,"M8","right",38,17
900,"M8","right",38,17
901,"M8","right",38,17
902,"M8","right",38,17
903,"M12","left",38,17
905,"M12","left",38,17
908,"M1","right",38,17
911,"M5","left",38,17
912,"M1","right",38,17
916,"M5","left",38,17
917,"M5","left",38,17
918,"M5","left",38,17
919,"M5","left",38,17
920,"M5","left",38,17
920,"M5","right",38,17
921,"M5","left",38,17
922,"M5","left",38,17
923,"M5","left",38,17
924,"M5","left",38,17
925,"M5","left",38,17
926,"M5","left",38,17
927,"M5","left",38,17
932,"M5","left",38,17
932,"M5","right",38,17
933,"M5","left",38,17
934,"M5","left",38,17
935,"M5","left",38,17
935,"M9","left",38,17
936,"M5","left",38,17
936,"M9","right",38,17
937,"M5","left",38,17
937,"M10","left",38,17
937,"M9","right",38,17
938,"M9","left",38,17
939,"M9","left",38,17
941,"M9","left",38,17
943,"M9","left",38,17
944,"M5","right",38,17
945,"M5","right",38,17
948,"M9","left",38,17
948,"M5","right",38,17
951,"M5","left",38,17
952,"M5","left",38,17
953,"M5","left",38,17
954,"M5","left",38,17
955,"M5","left",38,17
956,"M5","left",38,17
958,"M5","left",38,17
959,"M5","left",38,17
960,"M5","left",38,17
963,"M5","left",38,17
966,"M5","right",38,17
969,"M5","right",38,17
974,"M3","right",38,17
975,"M4","left",38,17
976,"M4","left",38,17
977,"M4","left",38,17
979,"M4","right",38,17
980,"M4","right",38,17
981,"M4","right",38,17
982,"M4","right",38,17
983,"M4","right",38,17
984,"M4","right",38,17
985,"M4","right",38,17
