"realtime","subject","side","cohort","day"
174,"M3","right",69,1
174,"M8","right",69,1
175,"M8","right",69,1
175,"M12","right",69,1
176,"M4","right",69,1
176,"M12","right",69,1
177,"M8","left",69,1
177,"M4","right",69,1
177,"M12","right",69,1
178,"M8","right",69,1
178,"M12","right",69,1
179,"M1","right",69,1
179,"M3","right",69,1
179,"M12","right",69,1
180,"M1","left",69,1
180,"M3","left",69,1
180,"M1","right",69,1
180,"M12","right",69,1
181,"M3","left",69,1
181,"M1","right",69,1
181,"M9","right",69,1
182,"M3","left",69,1
182,"M1","right",69,1
183,"M6","left",69,1
183,"M8","left",69,1
183,"M9","right",69,1
184,"M6","right",69,1
184,"M9","right",69,1
185,"M6","right",69,1
185,"M9","right",69,1
186,"M9","left",69,1
186,"M6","right",69,1
186,"M9","right",69,1
187,"M10","left",69,1
187,"M7","right",69,1
187,"M9","right",69,1
187,"M10","right",69,1
188,"M7","right",69,1
189,"M6","left",69,1
189,"M3","right",69,1
189,"M6","right",69,1
189,"M7","right",69,1
190,"M7","left",69,1
190,"M3","right",69,1
190,"M6","right",69,1
191,"M6","right",69,1
191,"M7","right",69,1
192,"M6","right",69,1
192,"M7","right",69,1
192,"M10","right",69,1
193,"M8","left",69,1
193,"M10","left",69,1
193,"M6","right",69,1
193,"M7","right",69,1
193,"M10","right",69,1
194,"M10","left",69,1
194,"M7","right",69,1
194,"M8","right",69,1
195,"M6","right",69,1
195,"M8","right",69,1
196,"M10","left",69,1
196,"M8","right",69,1
197,"M8","right",69,1
198,"M3","right",69,1
199,"M1","right",69,1
199,"M8","right",69,1
200,"M1","right",69,1
200,"M7","right",69,1
200,"M8","right",69,1
201,"M8","left",69,1
201,"M1","right",69,1
201,"M3","right",69,1
201,"M7","right",69,1
202,"M7","left",69,1
202,"M1","right",69,1
202,"M7","right",69,1
202,"M8","right",69,1
203,"M1","right",69,1
203,"M7","right",69,1
203,"M8","right",69,1
203,"M10","right",69,1
204,"M7","left",69,1
204,"M3","right",69,1
204,"M8","right",69,1
205,"M3","right",69,1
205,"M8","right",69,1
206,"M4","left",69,1
206,"M3","right",69,1
206,"M7","right",69,1
206,"M8","right",69,1
207,"M4","left",69,1
207,"M11","left",69,1
207,"M7","right",69,1
207,"M8","right",69,1
207,"M10","right",69,1
208,"M1","left",69,1
208,"M11","left",69,1
208,"M1","right",69,1
208,"M3","right",69,1
208,"M7","right",69,1
208,"M8","right",69,1
208,"M10","right",69,1
208,"M12","right",69,1
209,"M1","right",69,1
209,"M4","right",69,1
209,"M11","right",69,1
209,"M12","right",69,1
210,"M12","left",69,1
210,"M4","right",69,1
210,"M9","right",69,1
210,"M12","right",69,1
211,"M12","left",69,1
211,"M4","right",69,1
211,"M9","right",69,1
212,"M12","right",69,1
213,"M10","left",69,1
213,"M12","right",69,1
214,"M8","left",69,1
214,"M11","left",69,1
214,"M9","right",69,1
214,"M12","right",69,1
215,"M11","left",69,1
215,"M9","right",69,1
216,"M1","right",69,1
216,"M9","right",69,1
217,"M9","left",69,1
217,"M1","right",69,1
217,"M6","right",69,1
217,"M9","right",69,1
218,"M5","right",69,1
218,"M6","right",69,1
218,"M11","right",69,1
219,"M4","left",69,1
219,"M10","left",69,1
219,"M1","right",69,1
219,"M2","right",69,1
219,"M5","right",69,1
219,"M6","right",69,1
219,"M11","right",69,1
220,"M5","right",69,1
220,"M11","right",69,1
220,"M12","right",69,1
221,"M10","left",69,1
221,"M2","right",69,1
221,"M6","right",69,1
221,"M10","right",69,1
221,"M11","right",69,1
221,"M12","right",69,1
222,"M10","left",69,1
222,"M8","right",69,1
222,"M12","right",69,1
223,"M8","right",69,1
223,"M9","right",69,1
223,"M12","right",69,1
224,"M4","right",69,1
224,"M8","right",69,1
224,"M9","right",69,1
225,"M1","left",69,1
225,"M1","right",69,1
225,"M4","right",69,1
225,"M6","right",69,1
225,"M9","right",69,1
226,"M4","right",69,1
226,"M6","right",69,1
226,"M7","right",69,1
226,"M8","right",69,1
227,"M7","left",69,1
227,"M1","right",69,1
227,"M4","right",69,1
227,"M7","right",69,1
227,"M8","right",69,1
228,"M4","left",69,1
228,"M7","left",69,1
228,"M11","left",69,1
228,"M4","right",69,1
228,"M5","right",69,1
228,"M7","right",69,1
228,"M8","right",69,1
229,"M5","left",69,1
229,"M11","left",69,1
229,"M1","right",69,1
229,"M5","right",69,1
229,"M7","right",69,1
229,"M8","right",69,1
229,"M10","right",69,1
229,"M11","right",69,1
230,"M11","left",69,1
230,"M1","right",69,1
230,"M7","right",69,1
230,"M8","right",69,1
231,"M10","left",69,1
231,"M1","right",69,1
231,"M7","right",69,1
231,"M8","right",69,1
232,"M5","right",69,1
232,"M7","right",69,1
232,"M8","right",69,1
233,"M5","right",69,1
234,"M1","left",69,1
234,"M10","left",69,1
234,"M1","right",69,1
234,"M5","right",69,1
234,"M6","right",69,1
234,"M7","right",69,1
234,"M10","right",69,1
235,"M3","right",69,1
235,"M7","right",69,1
236,"M3","left",69,1
236,"M7","right",69,1
236,"M8","right",69,1
237,"M2","right",69,1
237,"M9","right",69,1
238,"M2","right",69,1
238,"M9","right",69,1
239,"M2","left",69,1
239,"M10","left",69,1
239,"M6","right",69,1
239,"M10","right",69,1
239,"M11","right",69,1
240,"M10","left",69,1
240,"M6","right",69,1
240,"M11","right",69,1
241,"M9","left",69,1
241,"M3","right",69,1
241,"M6","right",69,1
241,"M11","right",69,1
242,"M12","left",69,1
242,"M6","right",69,1
242,"M9","right",69,1
242,"M11","right",69,1
242,"M12","right",69,1
243,"M11","left",69,1
243,"M12","left",69,1
243,"M9","right",69,1
244,"M10","left",69,1
244,"M2","right",69,1
244,"M4","right",69,1
244,"M9","right",69,1
244,"M12","right",69,1
245,"M3","left",69,1
245,"M10","right",69,1
245,"M12","right",69,1
246,"M11","left",69,1
246,"M10","right",69,1
246,"M12","right",69,1
247,"M3","left",69,1
247,"M1","right",69,1
247,"M3","right",69,1
247,"M11","right",69,1
247,"M12","right",69,1
248,"M6","left",69,1
248,"M3","right",69,1
248,"M8","right",69,1
248,"M9","right",69,1
249,"M12","left",69,1
249,"M1","right",69,1
249,"M3","right",69,1
249,"M8","right",69,1
249,"M9","right",69,1
249,"M11","right",69,1
250,"M4","left",69,1
250,"M1","right",69,1
250,"M3","right",69,1
250,"M8","right",69,1
250,"M11","right",69,1
250,"M12","right",69,1
251,"M4","left",69,1
251,"M1","right",69,1
251,"M3","right",69,1
251,"M8","right",69,1
251,"M10","right",69,1
251,"M11","right",69,1
252,"M2","right",69,1
252,"M3","right",69,1
252,"M12","right",69,1
253,"M8","right",69,1
253,"M12","right",69,1
254,"M2","right",69,1
254,"M3","right",69,1
254,"M8","right",69,1
254,"M12","right",69,1
255,"M6","left",69,1
255,"M2","right",69,1
255,"M8","right",69,1
255,"M12","right",69,1
256,"M6","left",69,1
257,"M3","right",69,1
258,"M6","right",69,1
259,"M3","right",69,1
259,"M6","right",69,1
259,"M8","right",69,1
260,"M3","right",69,1
260,"M6","right",69,1
262,"M6","right",69,1
263,"M5","left",69,1
263,"M10","left",69,1
263,"M6","right",69,1
264,"M5","left",69,1
265,"M1","left",69,1
265,"M5","left",69,1
265,"M1","right",69,1
265,"M10","right",69,1
266,"M3","right",69,1
266,"M4","right",69,1
266,"M5","right",69,1
267,"M4","right",69,1
267,"M5","right",69,1
268,"M1","left",69,1
268,"M1","right",69,1
268,"M4","right",69,1
269,"M5","left",69,1
269,"M2","right",69,1
270,"M5","left",69,1
270,"M6","left",69,1
270,"M1","right",69,1
271,"M1","right",69,1
271,"M5","right",69,1
272,"M5","right",69,1
272,"M10","right",69,1
273,"M10","right",69,1
275,"M6","left",69,1
275,"M8","right",69,1
276,"M2","left",69,1
276,"M10","left",69,1
276,"M6","right",69,1
277,"M2","right",69,1
277,"M6","right",69,1
278,"M10","left",69,1
278,"M2","right",69,1
278,"M6","right",69,1
278,"M8","right",69,1
278,"M10","right",69,1
279,"M2","right",69,1
279,"M6","right",69,1
280,"M2","right",69,1
280,"M6","right",69,1
281,"M2","right",69,1
283,"M9","left",69,1
283,"M6","right",69,1
284,"M2","left",69,1
285,"M9","right",69,1
287,"M12","right",69,1
288,"M9","right",69,1
288,"M12","right",69,1
289,"M9","right",69,1
289,"M11","right",69,1
290,"M5","left",69,1
290,"M5","right",69,1
290,"M11","right",69,1
291,"M8","right",69,1
291,"M10","right",69,1
292,"M8","right",69,1
292,"M10","right",69,1
294,"M5","left",69,1
294,"M5","right",69,1
296,"M3","left",69,1
297,"M3","right",69,1
298,"M8","left",69,1
298,"M10","left",69,1
298,"M3","right",69,1
298,"M10","right",69,1
299,"M6","left",69,1
299,"M8","left",69,1
299,"M10","right",69,1
300,"M8","left",69,1
300,"M6","right",69,1
300,"M9","right",69,1
300,"M10","right",69,1
300,"M12","right",69,1
301,"M8","left",69,1
301,"M12","left",69,1
301,"M6","right",69,1
301,"M9","right",69,1
301,"M10","right",69,1
302,"M8","left",69,1
302,"M12","left",69,1
302,"M6","right",69,1
302,"M9","right",69,1
303,"M3","left",69,1
303,"M5","left",69,1
303,"M8","left",69,1
303,"M4","right",69,1
303,"M5","right",69,1
303,"M6","right",69,1
303,"M9","right",69,1
303,"M12","right",69,1
304,"M3","left",69,1
304,"M9","left",69,1
304,"M12","left",69,1
304,"M3","right",69,1
304,"M4","right",69,1
304,"M5","right",69,1
304,"M6","right",69,1
304,"M8","right",69,1
304,"M12","right",69,1
305,"M2","left",69,1
305,"M3","left",69,1
305,"M9","left",69,1
305,"M10","left",69,1
305,"M12","left",69,1
305,"M3","right",69,1
305,"M4","right",69,1
305,"M8","right",69,1
306,"M2","left",69,1
306,"M7","left",69,1
306,"M12","left",69,1
306,"M4","right",69,1
306,"M8","right",69,1
306,"M10","right",69,1
307,"M7","left",69,1
307,"M12","left",69,1
307,"M2","right",69,1
307,"M7","right",69,1
307,"M10","right",69,1
308,"M5","left",69,1
308,"M12","left",69,1
308,"M5","right",69,1
308,"M7","right",69,1
309,"M5","left",69,1
309,"M4","right",69,1
309,"M7","right",69,1
309,"M8","right",69,1
309,"M12","right",69,1
310,"M4","left",69,1
310,"M5","right",69,1
310,"M7","right",69,1
311,"M4","left",69,1
311,"M8","left",69,1
311,"M6","right",69,1
312,"M2","left",69,1
312,"M4","left",69,1
312,"M8","left",69,1
312,"M3","right",69,1
312,"M9","right",69,1
313,"M4","left",69,1
313,"M8","left",69,1
313,"M12","left",69,1
313,"M9","right",69,1
313,"M10","right",69,1
314,"M8","left",69,1
314,"M12","left",69,1
314,"M9","right",69,1
315,"M8","left",69,1
316,"M6","left",69,1
316,"M8","left",69,1
316,"M2","right",69,1
316,"M9","right",69,1
317,"M12","left",69,1
317,"M2","right",69,1
317,"M6","right",69,1
317,"M9","right",69,1
318,"M5","right",69,1
318,"M12","right",69,1
319,"M2","right",69,1
319,"M5","right",69,1
320,"M7","left",69,1
320,"M5","right",69,1
321,"M7","left",69,1
321,"M7","right",69,1
322,"M7","right",69,1
323,"M7","right",69,1
324,"M7","left",69,1
324,"M7","right",69,1
325,"M8","left",69,1
325,"M7","right",69,1
325,"M10","right",69,1
326,"M3","left",69,1
326,"M3","right",69,1
326,"M7","right",69,1
326,"M8","right",69,1
327,"M3","right",69,1
327,"M7","right",69,1
327,"M10","right",69,1
328,"M3","right",69,1
328,"M7","right",69,1
328,"M8","right",69,1
329,"M3","right",69,1
329,"M8","right",69,1
330,"M1","right",69,1
330,"M7","right",69,1
330,"M8","right",69,1
331,"M7","left",69,1
331,"M8","right",69,1
331,"M12","right",69,1
332,"M8","right",69,1
333,"M8","right",69,1
333,"M10","right",69,1
334,"M1","right",69,1
334,"M2","right",69,1
334,"M4","right",69,1
335,"M4","left",69,1
335,"M1","right",69,1
335,"M2","right",69,1
336,"M4","left",69,1
336,"M2","right",69,1
337,"M1","right",69,1
337,"M2","right",69,1
337,"M10","right",69,1
337,"M12","right",69,1
338,"M8","left",69,1
338,"M1","right",69,1
339,"M1","right",69,1
339,"M10","right",69,1
340,"M1","right",69,1
340,"M4","right",69,1
340,"M7","right",69,1
341,"M8","left",69,1
341,"M1","right",69,1
341,"M4","right",69,1
341,"M7","right",69,1
342,"M8","left",69,1
342,"M4","right",69,1
342,"M7","right",69,1
342,"M10","right",69,1
343,"M4","left",69,1
343,"M7","right",69,1
344,"M12","left",69,1
344,"M7","right",69,1
345,"M4","right",69,1
345,"M7","right",69,1
346,"M12","left",69,1
346,"M4","right",69,1
346,"M12","right",69,1
347,"M5","left",69,1
347,"M11","left",69,1
347,"M1","right",69,1
347,"M11","right",69,1
347,"M12","right",69,1
348,"M5","left",69,1
348,"M11","left",69,1
348,"M12","left",69,1
348,"M1","right",69,1
348,"M4","right",69,1
348,"M11","right",69,1
349,"M12","left",69,1
349,"M1","right",69,1
349,"M5","right",69,1
349,"M11","right",69,1
350,"M12","left",69,1
351,"M12","left",69,1
351,"M11","right",69,1
352,"M11","left",69,1
352,"M9","right",69,1
352,"M11","right",69,1
352,"M12","right",69,1
353,"M11","left",69,1
353,"M1","right",69,1
353,"M11","right",69,1
355,"M2","left",69,1
355,"M10","left",69,1
355,"M2","right",69,1
355,"M5","right",69,1
355,"M11","right",69,1
356,"M11","right",69,1
357,"M11","left",69,1
357,"M1","right",69,1
357,"M9","right",69,1
357,"M11","right",69,1
358,"M1","right",69,1
359,"M5","left",69,1
359,"M1","right",69,1
360,"M5","left",69,1
360,"M10","right",69,1
361,"M9","right",69,1
361,"M10","right",69,1
362,"M9","left",69,1
362,"M10","left",69,1
362,"M9","right",69,1
363,"M5","right",69,1
363,"M10","right",69,1
364,"M9","left",69,1
364,"M10","left",69,1
364,"M10","right",69,1
364,"M11","right",69,1
365,"M9","left",69,1
365,"M5","right",69,1
365,"M10","right",69,1
365,"M11","right",69,1
365,"M12","right",69,1
366,"M9","left",69,1
366,"M5","right",69,1
366,"M9","right",69,1
366,"M11","right",69,1
367,"M5","right",69,1
367,"M9","right",69,1
368,"M10","left",69,1
368,"M9","right",69,1
368,"M10","right",69,1
369,"M10","right",69,1
370,"M9","left",69,1
370,"M4","right",69,1
370,"M9","right",69,1
371,"M1","left",69,1
371,"M9","left",69,1
371,"M4","right",69,1
372,"M4","left",69,1
372,"M1","right",69,1
372,"M4","right",69,1
372,"M9","right",69,1
373,"M12","left",69,1
373,"M12","right",69,1
374,"M5","left",69,1
374,"M10","left",69,1
374,"M9","right",69,1
374,"M12","right",69,1
375,"M5","left",69,1
375,"M9","right",69,1
375,"M10","right",69,1
376,"M5","left",69,1
376,"M12","left",69,1
376,"M4","right",69,1
377,"M12","left",69,1
377,"M7","right",69,1
378,"M7","left",69,1
378,"M12","left",69,1
378,"M7","right",69,1
378,"M10","right",69,1
379,"M7","left",69,1
379,"M7","right",69,1
379,"M10","right",69,1
380,"M7","left",69,1
380,"M1","right",69,1
380,"M7","right",69,1
381,"M7","left",69,1
381,"M1","right",69,1
382,"M7","left",69,1
383,"M7","left",69,1
384,"M1","left",69,1
384,"M1","right",69,1
384,"M11","right",69,1
385,"M10","left",69,1
385,"M1","right",69,1
385,"M10","right",69,1
385,"M11","right",69,1
386,"M7","left",69,1
386,"M10","left",69,1
386,"M1","right",69,1
386,"M11","right",69,1
387,"M1","right",69,1
387,"M11","right",69,1
388,"M7","right",69,1
388,"M11","right",69,1
389,"M7","left",69,1
389,"M10","left",69,1
389,"M11","left",69,1
389,"M10","right",69,1
389,"M11","right",69,1
390,"M11","left",69,1
390,"M11","right",69,1
391,"M3","right",69,1
392,"M3","right",69,1
393,"M3","right",69,1
394,"M3","right",69,1
395,"M11","left",69,1
395,"M1","right",69,1
395,"M3","right",69,1
396,"M11","left",69,1
396,"M1","right",69,1
396,"M10","right",69,1
397,"M11","left",69,1
397,"M1","right",69,1
398,"M1","right",69,1
399,"M3","right",69,1
402,"M10","left",69,1
402,"M10","right",69,1
