"realtime","subject","side","cohort","day"
46,"M3","left",45,14
46,"M4","left",45,14
46,"M7","left",45,14
46,"M9","left",45,14
46,"M12","left",45,14
46,"M5","right",45,14
46,"M9","right",45,14
46,"M11","right",45,14
47,"M3","left",45,14
47,"M4","left",45,14
47,"M9","left",45,14
47,"M12","left",45,14
47,"M1","right",45,14
47,"M2","right",45,14
47,"M5","right",45,14
47,"M7","right",45,14
47,"M9","right",45,14
47,"M11","right",45,14
48,"M2","left",45,14
48,"M3","left",45,14
48,"M7","left",45,14
48,"M9","left",45,14
48,"M12","left",45,14
48,"M1","right",45,14
48,"M5","right",45,14
48,"M9","right",45,14
48,"M10","right",45,14
48,"M11","right",45,14
49,"M2","left",45,14
49,"M3","left",45,14
49,"M11","left",45,14
49,"M12","left",45,14
49,"M3","right",45,14
49,"M10","right",45,14
49,"M12","right",45,14
50,"M5","left",45,14
50,"M3","right",45,14
50,"M9","right",45,14
51,"M5","left",45,14
51,"M5","right",45,14
51,"M9","right",45,14
51,"M12","right",45,14
52,"M7","left",45,14
52,"M12","left",45,14
52,"M5","right",45,14
53,"M5","left",45,14
53,"M7","right",45,14
54,"M10","left",45,14
54,"M4","right",45,14
54,"M10","right",45,14
55,"M3","left",45,14
55,"M5","left",45,14
55,"M3","right",45,14
55,"M10","right",45,14
55,"M12","right",45,14
56,"M3","left",45,14
56,"M9","left",45,14
56,"M1","right",45,14
56,"M9","right",45,14
56,"M11","right",45,14
57,"M2","left",45,14
57,"M9","left",45,14
57,"M1","right",45,14
57,"M7","right",45,14
57,"M11","right",45,14
58,"M9","left",45,14
58,"M10","left",45,14
58,"M1","right",45,14
58,"M2","right",45,14
58,"M7","right",45,14
58,"M11","right",45,14
58,"M12","right",45,14
59,"M1","left",45,14
59,"M7","left",45,14
59,"M9","left",45,14
59,"M10","left",45,14
59,"M12","left",45,14
59,"M1","right",45,14
59,"M2","right",45,14
59,"M7","right",45,14
59,"M11","right",45,14
59,"M12","right",45,14
60,"M3","left",45,14
60,"M9","left",45,14
60,"M5","right",45,14
60,"M7","right",45,14
60,"M11","right",45,14
60,"M12","right",45,14
61,"M7","left",45,14
61,"M9","left",45,14
61,"M7","right",45,14
61,"M12","right",45,14
62,"M9","left",45,14
62,"M7","right",45,14
63,"M10","left",45,14
63,"M5","right",45,14
63,"M7","right",45,14
64,"M2","left",45,14
64,"M10","left",45,14
65,"M6","left",45,14
65,"M1","right",45,14
65,"M12","right",45,14
66,"M6","left",45,14
66,"M1","right",45,14
66,"M2","right",45,14
67,"M6","left",45,14
67,"M9","left",45,14
67,"M1","right",45,14
67,"M2","right",45,14
67,"M6","right",45,14
68,"M2","left",45,14
68,"M4","left",45,14
68,"M5","left",45,14
68,"M1","right",45,14
68,"M2","right",45,14
68,"M9","right",45,14
69,"M5","left",45,14
70,"M5","left",45,14
70,"M6","right",45,14
71,"M5","left",45,14
71,"M6","left",45,14
71,"M6","right",45,14
72,"M5","left",45,14
72,"M6","left",45,14
72,"M10","left",45,14
72,"M10","right",45,14
73,"M10","left",45,14
73,"M5","right",45,14
73,"M6","right",45,14
74,"M10","left",45,14
74,"M6","right",45,14
75,"M9","left",45,14
75,"M10","left",45,14
75,"M10","right",45,14
76,"M9","left",45,14
76,"M10","left",45,14
76,"M12","left",45,14
76,"M10","right",45,14
77,"M9","left",45,14
77,"M10","left",45,14
77,"M9","right",45,14
77,"M12","right",45,14
78,"M9","left",45,14
78,"M10","left",45,14
78,"M12","right",45,14
79,"M9","left",45,14
79,"M12","left",45,14
80,"M10","right",45,14
80,"M11","right",45,14
81,"M9","right",45,14
81,"M10","right",45,14
81,"M12","right",45,14
82,"M8","left",45,14
82,"M10","left",45,14
82,"M10","right",45,14
82,"M11","right",45,14
83,"M8","left",45,14
83,"M10","left",45,14
83,"M6","right",45,14
83,"M9","right",45,14
83,"M10","right",45,14
83,"M11","right",45,14
84,"M5","left",45,14
84,"M8","left",45,14
84,"M6","right",45,14
84,"M11","right",45,14
85,"M3","left",45,14
85,"M6","left",45,14
85,"M7","left",45,14
85,"M8","left",45,14
85,"M6","right",45,14
85,"M12","right",45,14
86,"M3","left",45,14
86,"M6","left",45,14
86,"M8","left",45,14
86,"M9","left",45,14
86,"M11","right",45,14
86,"M12","right",45,14
87,"M8","left",45,14
87,"M9","left",45,14
87,"M7","right",45,14
87,"M11","right",45,14
88,"M3","left",45,14
88,"M8","left",45,14
88,"M9","left",45,14
88,"M4","right",45,14
88,"M6","right",45,14
88,"M11","right",45,14
88,"M12","right",45,14
89,"M3","left",45,14
89,"M5","left",45,14
89,"M9","left",45,14
89,"M6","right",45,14
89,"M8","right",45,14
89,"M11","right",45,14
89,"M12","right",45,14
90,"M8","left",45,14
90,"M9","left",45,14
90,"M6","right",45,14
90,"M8","right",45,14
90,"M11","right",45,14
90,"M12","right",45,14
91,"M6","left",45,14
91,"M8","left",45,14
91,"M9","left",45,14
91,"M3","right",45,14
91,"M6","right",45,14
91,"M11","right",45,14
92,"M8","left",45,14
92,"M9","right",45,14
92,"M11","right",45,14
92,"M12","right",45,14
93,"M2","left",45,14
93,"M5","left",45,14
93,"M6","left",45,14
93,"M8","left",45,14
93,"M4","right",45,14
93,"M12","right",45,14
94,"M4","left",45,14
94,"M5","left",45,14
94,"M6","left",45,14
94,"M8","left",45,14
94,"M11","right",45,14
94,"M12","right",45,14
95,"M4","left",45,14
95,"M5","left",45,14
95,"M6","right",45,14
95,"M12","right",45,14
96,"M4","left",45,14
96,"M6","right",45,14
97,"M9","left",45,14
97,"M10","left",45,14
97,"M6","right",45,14
97,"M11","right",45,14
98,"M4","left",45,14
98,"M9","left",45,14
98,"M11","right",45,14
99,"M4","left",45,14
99,"M9","left",45,14
99,"M10","right",45,14
99,"M11","right",45,14
99,"M12","right",45,14
100,"M4","left",45,14
100,"M5","left",45,14
100,"M10","right",45,14
100,"M12","right",45,14
101,"M1","left",45,14
101,"M4","left",45,14
101,"M5","left",45,14
101,"M10","right",45,14
101,"M12","right",45,14
102,"M12","left",45,14
102,"M12","right",45,14
103,"M6","left",45,14
103,"M6","right",45,14
104,"M1","left",45,14
104,"M4","left",45,14
104,"M6","right",45,14
105,"M4","left",45,14
105,"M6","right",45,14
105,"M10","right",45,14
106,"M9","left",45,14
106,"M10","right",45,14
107,"M9","left",45,14
107,"M12","left",45,14
107,"M10","right",45,14
107,"M12","right",45,14
108,"M9","left",45,14
109,"M9","left",45,14
109,"M12","right",45,14
110,"M4","left",45,14
110,"M12","right",45,14
111,"M12","right",45,14
112,"M4","left",45,14
112,"M12","right",45,14
113,"M3","left",45,14
113,"M4","left",45,14
114,"M2","left",45,14
114,"M3","right",45,14
115,"M3","left",45,14
115,"M6","left",45,14
115,"M3","right",45,14
116,"M3","left",45,14
116,"M3","right",45,14
118,"M5","left",45,14
118,"M7","right",45,14
119,"M7","right",45,14
120,"M7","right",45,14
121,"M3","left",45,14
121,"M4","right",45,14
122,"M4","right",45,14
123,"M5","left",45,14
123,"M11","left",45,14
124,"M3","left",45,14
124,"M5","left",45,14
124,"M9","left",45,14
124,"M12","right",45,14
125,"M3","left",45,14
125,"M9","left",45,14
126,"M9","left",45,14
126,"M10","left",45,14
126,"M12","left",45,14
126,"M10","right",45,14
127,"M3","left",45,14
127,"M12","left",45,14
128,"M3","left",45,14
128,"M5","right",45,14
128,"M10","right",45,14
129,"M3","left",45,14
129,"M2","right",45,14
129,"M9","right",45,14
129,"M10","right",45,14
130,"M3","left",45,14
130,"M2","right",45,14
130,"M3","right",45,14
130,"M9","right",45,14
130,"M10","right",45,14
130,"M12","right",45,14
131,"M2","right",45,14
131,"M9","right",45,14
131,"M11","right",45,14
131,"M12","right",45,14
132,"M2","right",45,14
132,"M12","right",45,14
133,"M9","left",45,14
133,"M12","left",45,14
133,"M12","right",45,14
134,"M12","right",45,14
135,"M9","left",45,14
135,"M9","right",45,14
135,"M12","right",45,14
136,"M2","left",45,14
136,"M9","left",45,14
136,"M10","left",45,14
136,"M12","right",45,14
137,"M2","left",45,14
137,"M12","right",45,14
138,"M12","right",45,14
139,"M1","left",45,14
140,"M1","left",45,14
140,"M1","right",45,14
141,"M1","right",45,14
142,"M1","right",45,14
142,"M10","right",45,14
144,"M2","right",45,14
145,"M2","right",45,14
146,"M2","right",45,14
147,"M2","right",45,14
149,"M2","right",45,14
150,"M2","right",45,14
151,"M2","left",45,14
151,"M2","right",45,14
152,"M2","left",45,14
156,"M1","left",45,14
156,"M3","left",45,14
157,"M3","left",45,14
157,"M2","right",45,14
158,"M3","left",45,14
158,"M2","right",45,14
159,"M3","left",45,14
159,"M3","right",45,14
160,"M3","left",45,14
161,"M3","left",45,14
163,"M3","right",45,14
165,"M5","right",45,14
166,"M3","left",45,14
166,"M5","left",45,14
166,"M11","left",45,14
167,"M11","left",45,14
167,"M3","right",45,14
167,"M5","right",45,14
168,"M11","left",45,14
168,"M12","left",45,14
168,"M11","right",45,14
169,"M12","left",45,14
169,"M11","right",45,14
170,"M10","left",45,14
170,"M11","right",45,14
171,"M10","left",45,14
171,"M12","left",45,14
171,"M12","right",45,14
172,"M3","right",45,14
172,"M12","right",45,14
173,"M10","right",45,14
174,"M10","right",45,14
175,"M3","right",45,14
175,"M9","right",45,14
175,"M10","right",45,14
175,"M12","right",45,14
176,"M5","left",45,14
176,"M9","right",45,14
176,"M10","right",45,14
176,"M12","right",45,14
177,"M5","left",45,14
177,"M9","left",45,14
177,"M3","right",45,14
177,"M9","right",45,14
177,"M12","right",45,14
178,"M4","left",45,14
178,"M9","left",45,14
178,"M10","right",45,14
178,"M12","right",45,14
179,"M4","left",45,14
179,"M9","left",45,14
179,"M3","right",45,14
179,"M10","right",45,14
179,"M12","right",45,14
180,"M5","left",45,14
180,"M12","left",45,14
180,"M10","right",45,14
181,"M5","left",45,14
181,"M10","right",45,14
182,"M4","left",45,14
182,"M10","right",45,14
183,"M10","right",45,14
184,"M10","right",45,14
184,"M12","right",45,14
185,"M4","left",45,14
185,"M12","right",45,14
186,"M4","left",45,14
186,"M10","left",45,14
186,"M12","left",45,14
186,"M12","right",45,14
187,"M9","left",45,14
187,"M3","right",45,14
187,"M6","right",45,14
188,"M4","left",45,14
188,"M9","left",45,14
188,"M6","right",45,14
189,"M4","left",45,14
189,"M6","left",45,14
189,"M9","left",45,14
189,"M6","right",45,14
190,"M3","left",45,14
190,"M4","left",45,14
190,"M6","left",45,14
190,"M12","left",45,14
190,"M12","right",45,14
191,"M3","left",45,14
191,"M6","left",45,14
191,"M12","left",45,14
191,"M3","right",45,14
191,"M12","right",45,14
192,"M3","left",45,14
192,"M6","left",45,14
192,"M3","right",45,14
192,"M4","right",45,14
193,"M2","left",45,14
193,"M5","left",45,14
193,"M6","left",45,14
193,"M9","left",45,14
193,"M4","right",45,14
194,"M2","left",45,14
194,"M4","left",45,14
194,"M5","left",45,14
194,"M6","left",45,14
194,"M4","right",45,14
195,"M4","left",45,14
195,"M3","right",45,14
195,"M4","right",45,14
195,"M5","right",45,14
196,"M3","left",45,14
196,"M4","left",45,14
196,"M5","left",45,14
196,"M3","right",45,14
196,"M11","right",45,14
197,"M4","left",45,14
197,"M6","left",45,14
197,"M3","right",45,14
197,"M4","right",45,14
197,"M5","right",45,14
197,"M10","right",45,14
197,"M11","right",45,14
198,"M3","left",45,14
198,"M3","right",45,14
198,"M4","right",45,14
198,"M10","right",45,14
198,"M11","right",45,14
198,"M12","right",45,14
199,"M9","left",45,14
199,"M3","right",45,14
199,"M9","right",45,14
199,"M10","right",45,14
199,"M11","right",45,14
200,"M5","left",45,14
200,"M7","right",45,14
200,"M9","right",45,14
200,"M10","right",45,14
200,"M11","right",45,14
201,"M5","left",45,14
201,"M8","left",45,14
201,"M7","right",45,14
201,"M9","right",45,14
201,"M10","right",45,14
201,"M11","right",45,14
202,"M8","left",45,14
202,"M6","right",45,14
202,"M7","right",45,14
202,"M9","right",45,14
202,"M11","right",45,14
202,"M12","right",45,14
203,"M2","left",45,14
203,"M8","left",45,14
203,"M9","left",45,14
203,"M10","left",45,14
203,"M3","right",45,14
203,"M6","right",45,14
203,"M11","right",45,14
203,"M12","right",45,14
204,"M4","left",45,14
204,"M7","left",45,14
204,"M8","left",45,14
204,"M10","left",45,14
204,"M6","right",45,14
204,"M11","right",45,14
204,"M12","right",45,14
205,"M4","left",45,14
205,"M7","left",45,14
205,"M8","left",45,14
205,"M10","left",45,14
205,"M7","right",45,14
205,"M9","right",45,14
205,"M12","right",45,14
206,"M6","left",45,14
206,"M7","left",45,14
206,"M8","left",45,14
206,"M7","right",45,14
206,"M9","right",45,14
206,"M10","right",45,14
206,"M12","right",45,14
207,"M2","left",45,14
207,"M8","left",45,14
207,"M7","right",45,14
207,"M9","right",45,14
207,"M10","right",45,14
207,"M12","right",45,14
208,"M9","left",45,14
208,"M5","right",45,14
208,"M9","right",45,14
208,"M11","right",45,14
209,"M7","left",45,14
209,"M9","left",45,14
209,"M3","right",45,14
209,"M11","right",45,14
210,"M8","left",45,14
210,"M12","left",45,14
210,"M7","right",45,14
210,"M9","right",45,14
210,"M11","right",45,14
211,"M4","left",45,14
211,"M5","left",45,14
211,"M7","left",45,14
211,"M9","left",45,14
211,"M11","left",45,14
211,"M7","right",45,14
211,"M8","right",45,14
211,"M11","right",45,14
211,"M12","right",45,14
212,"M4","left",45,14
212,"M5","left",45,14
212,"M7","left",45,14
212,"M9","left",45,14
212,"M11","right",45,14
213,"M5","left",45,14
213,"M7","left",45,14
213,"M9","left",45,14
214,"M2","left",45,14
214,"M5","left",45,14
214,"M7","left",45,14
214,"M10","left",45,14
214,"M2","right",45,14
214,"M9","right",45,14
215,"M2","left",45,14
215,"M5","left",45,14
215,"M10","left",45,14
215,"M7","right",45,14
215,"M9","right",45,14
216,"M2","left",45,14
216,"M7","left",45,14
216,"M5","right",45,14
216,"M6","right",45,14
217,"M5","left",45,14
217,"M2","right",45,14
217,"M5","right",45,14
218,"M2","left",45,14
218,"M5","left",45,14
218,"M7","left",45,14
218,"M9","left",45,14
218,"M10","right",45,14
219,"M5","left",45,14
219,"M6","left",45,14
219,"M7","left",45,14
219,"M12","left",45,14
220,"M6","left",45,14
220,"M12","left",45,14
220,"M12","right",45,14
221,"M6","left",45,14
221,"M9","left",45,14
221,"M10","left",45,14
221,"M12","left",45,14
221,"M9","right",45,14
221,"M12","right",45,14
222,"M2","left",45,14
222,"M6","left",45,14
222,"M9","left",45,14
222,"M10","left",45,14
222,"M10","right",45,14
222,"M12","right",45,14
223,"M5","left",45,14
223,"M6","left",45,14
223,"M7","left",45,14
223,"M9","left",45,14
223,"M9","right",45,14
223,"M10","right",45,14
224,"M5","left",45,14
224,"M6","left",45,14
224,"M9","left",45,14
224,"M10","right",45,14
224,"M12","right",45,14
225,"M9","left",45,14
225,"M12","left",45,14
225,"M12","right",45,14
226,"M12","left",45,14
227,"M9","left",45,14
227,"M12","left",45,14
228,"M9","left",45,14
228,"M12","left",45,14
229,"M9","left",45,14
230,"M5","left",45,14
230,"M9","left",45,14
231,"M9","left",45,14
231,"M12","right",45,14
232,"M9","left",45,14
232,"M12","left",45,14
232,"M5","right",45,14
232,"M12","right",45,14
233,"M4","left",45,14
233,"M9","left",45,14
233,"M12","left",45,14
233,"M4","right",45,14
234,"M12","left",45,14
235,"M12","left",45,14
236,"M3","left",45,14
236,"M3","right",45,14
237,"M3","left",45,14
237,"M3","right",45,14
239,"M2","left",45,14
239,"M4","left",45,14
240,"M2","left",45,14
240,"M4","left",45,14
241,"M2","left",45,14
241,"M4","left",45,14
242,"M2","left",45,14
242,"M4","left",45,14
243,"M4","left",45,14
244,"M4","left",45,14
244,"M2","right",45,14
245,"M4","left",45,14
246,"M2","left",45,14
246,"M4","left",45,14
247,"M2","left",45,14
247,"M4","left",45,14
248,"M4","left",45,14
249,"M4","left",45,14
250,"M4","left",45,14
251,"M4","left",45,14
252,"M4","left",45,14
254,"M4","left",45,14
254,"M11","right",45,14
255,"M11","right",45,14
256,"M11","right",45,14
257,"M11","left",45,14
257,"M11","right",45,14
258,"M11","left",45,14
258,"M12","left",45,14
258,"M11","right",45,14
258,"M12","right",45,14
259,"M4","left",45,14
259,"M11","right",45,14
259,"M12","right",45,14
260,"M11","right",45,14
261,"M11","right",45,14
262,"M11","right",45,14
264,"M12","right",45,14
265,"M10","right",45,14
266,"M9","left",45,14
266,"M10","right",45,14
271,"M12","left",45,14
271,"M12","right",45,14
272,"M12","left",45,14
273,"M12","right",45,14
274,"M3","left",45,14
274,"M10","right",45,14
274,"M12","right",45,14
276,"M3","left",45,14
276,"M5","left",45,14
277,"M3","left",45,14
277,"M3","right",45,14
278,"M3","right",45,14
279,"M12","right",45,14
282,"M5","left",45,14
282,"M8","left",45,14
282,"M9","left",45,14
282,"M10","right",45,14
283,"M5","left",45,14
283,"M8","left",45,14
283,"M9","left",45,14
283,"M12","left",45,14
283,"M9","right",45,14
283,"M10","right",45,14
284,"M3","left",45,14
284,"M5","left",45,14
284,"M8","left",45,14
284,"M9","left",45,14
284,"M10","left",45,14
284,"M12","left",45,14
284,"M3","right",45,14
284,"M6","right",45,14
284,"M12","right",45,14
285,"M9","left",45,14
285,"M10","left",45,14
285,"M3","right",45,14
285,"M6","right",45,14
285,"M10","right",45,14
285,"M12","right",45,14
286,"M3","left",45,14
286,"M6","left",45,14
286,"M9","left",45,14
286,"M6","right",45,14
286,"M12","right",45,14
287,"M6","left",45,14
287,"M9","left",45,14
287,"M10","left",45,14
287,"M1","right",45,14
287,"M12","right",45,14
288,"M6","left",45,14
288,"M8","left",45,14
288,"M9","left",45,14
288,"M1","right",45,14
288,"M9","right",45,14
288,"M10","right",45,14
289,"M6","left",45,14
289,"M8","left",45,14
289,"M9","right",45,14
289,"M10","right",45,14
290,"M5","left",45,14
290,"M6","left",45,14
290,"M8","left",45,14
290,"M5","right",45,14
290,"M9","right",45,14
290,"M10","right",45,14
291,"M6","left",45,14
291,"M8","left",45,14
291,"M12","left",45,14
291,"M9","right",45,14
291,"M10","right",45,14
292,"M1","left",45,14
292,"M6","left",45,14
292,"M3","right",45,14
292,"M10","right",45,14
293,"M1","left",45,14
293,"M3","left",45,14
293,"M8","left",45,14
293,"M9","right",45,14
293,"M10","right",45,14
293,"M12","right",45,14
294,"M1","left",45,14
294,"M8","left",45,14
294,"M3","right",45,14
294,"M12","right",45,14
295,"M1","left",45,14
295,"M8","left",45,14
295,"M9","left",45,14
295,"M3","right",45,14
295,"M12","right",45,14
296,"M5","left",45,14
296,"M12","right",45,14
297,"M5","left",45,14
297,"M12","right",45,14
298,"M3","right",45,14
298,"M12","right",45,14
299,"M1","left",45,14
299,"M5","left",45,14
299,"M2","right",45,14
300,"M2","right",45,14
300,"M12","right",45,14
301,"M3","left",45,14
301,"M3","right",45,14
301,"M12","right",45,14
302,"M3","right",45,14
303,"M1","left",45,14
303,"M3","right",45,14
304,"M1","left",45,14
304,"M3","right",45,14
305,"M1","left",45,14
305,"M9","left",45,14
305,"M3","right",45,14
306,"M9","left",45,14
306,"M3","right",45,14
307,"M9","left",45,14
307,"M12","right",45,14
308,"M9","left",45,14
308,"M3","right",45,14
308,"M5","right",45,14
308,"M9","right",45,14
309,"M9","left",45,14
309,"M5","right",45,14
309,"M9","right",45,14
310,"M3","left",45,14
310,"M3","right",45,14
310,"M9","right",45,14
310,"M10","right",45,14
311,"M10","right",45,14
312,"M9","right",45,14
313,"M9","right",45,14
314,"M9","right",45,14
315,"M10","left",45,14
315,"M3","right",45,14
315,"M9","right",45,14
316,"M5","left",45,14
317,"M5","left",45,14
317,"M12","left",45,14
317,"M12","right",45,14
318,"M12","left",45,14
318,"M3","right",45,14
319,"M5","left",45,14
319,"M3","right",45,14
319,"M12","right",45,14
321,"M5","right",45,14
322,"M5","left",45,14
322,"M5","right",45,14
323,"M5","left",45,14
324,"M5","right",45,14
325,"M5","left",45,14
330,"M12","left",45,14
331,"M3","left",45,14
331,"M12","left",45,14
332,"M12","left",45,14
334,"M3","left",45,14
334,"M3","right",45,14
337,"M8","left",45,14
337,"M8","right",45,14
337,"M12","right",45,14
338,"M3","left",45,14
338,"M8","left",45,14
339,"M3","left",45,14
339,"M8","left",45,14
340,"M3","left",45,14
340,"M8","left",45,14
341,"M3","left",45,14
341,"M8","left",45,14
342,"M8","left",45,14
342,"M3","right",45,14
343,"M8","left",45,14
343,"M3","right",45,14
345,"M2","left",45,14
345,"M8","left",45,14
346,"M2","left",45,14
346,"M7","left",45,14
346,"M8","left",45,14
347,"M2","left",45,14
347,"M7","left",45,14
347,"M8","right",45,14
348,"M7","left",45,14
348,"M8","left",45,14
348,"M2","right",45,14
348,"M8","right",45,14
349,"M7","left",45,14
349,"M8","left",45,14
349,"M2","right",45,14
349,"M3","right",45,14
350,"M3","left",45,14
350,"M7","left",45,14
350,"M8","left",45,14
351,"M3","left",45,14
351,"M8","left",45,14
352,"M2","left",45,14
352,"M3","left",45,14
352,"M7","left",45,14
352,"M8","left",45,14
352,"M3","right",45,14
353,"M2","left",45,14
353,"M7","left",45,14
353,"M8","left",45,14
353,"M7","right",45,14
354,"M2","left",45,14
354,"M7","left",45,14
354,"M8","left",45,14
355,"M2","left",45,14
355,"M6","left",45,14
355,"M7","left",45,14
355,"M8","left",45,14
356,"M6","right",45,14
357,"M6","right",45,14
358,"M6","right",45,14
359,"M6","right",45,14
360,"M6","left",45,14
361,"M6","left",45,14
362,"M6","left",45,14
363,"M6","left",45,14
367,"M12","left",45,14
367,"M12","right",45,14
368,"M12","right",45,14
369,"M12","right",45,14
370,"M1","left",45,14
370,"M12","right",45,14
371,"M1","left",45,14
372,"M1","left",45,14
372,"M1","right",45,14
374,"M12","left",45,14
374,"M12","right",45,14
377,"M6","right",45,14
378,"M6","right",45,14
379,"M6","right",45,14
380,"M10","right",45,14
381,"M1","left",45,14
382,"M1","left",45,14
382,"M12","right",45,14
383,"M1","left",45,14
383,"M12","right",45,14
384,"M1","left",45,14
384,"M10","right",45,14
384,"M12","right",45,14
385,"M1","left",45,14
385,"M10","right",45,14
386,"M1","left",45,14
386,"M10","right",45,14
387,"M10","right",45,14
387,"M12","right",45,14
388,"M5","left",45,14
388,"M9","left",45,14
388,"M9","right",45,14
389,"M4","left",45,14
389,"M5","left",45,14
389,"M9","right",45,14
390,"M4","left",45,14
390,"M9","right",45,14
391,"M9","left",45,14
391,"M4","right",45,14
392,"M12","left",45,14
392,"M4","right",45,14
393,"M4","left",45,14
393,"M10","left",45,14
393,"M10","right",45,14
394,"M4","left",45,14
394,"M4","right",45,14
394,"M9","right",45,14
394,"M10","right",45,14
395,"M9","left",45,14
395,"M4","right",45,14
395,"M9","right",45,14
395,"M10","right",45,14
396,"M4","left",45,14
396,"M5","left",45,14
396,"M9","left",45,14
396,"M4","right",45,14
396,"M9","right",45,14
396,"M10","right",45,14
396,"M12","right",45,14
397,"M4","left",45,14
397,"M12","left",45,14
397,"M9","right",45,14
397,"M10","right",45,14
397,"M12","right",45,14
398,"M12","left",45,14
398,"M9","right",45,14
398,"M10","right",45,14
399,"M9","left",45,14
400,"M12","right",45,14
401,"M4","left",45,14
401,"M4","right",45,14
401,"M9","right",45,14
401,"M10","right",45,14
402,"M4","left",45,14
402,"M9","right",45,14
402,"M10","right",45,14
403,"M4","left",45,14
403,"M9","right",45,14
403,"M10","right",45,14
404,"M4","left",45,14
404,"M12","right",45,14
405,"M1","left",45,14
405,"M4","left",45,14
405,"M12","right",45,14
406,"M1","left",45,14
406,"M5","left",45,14
406,"M12","right",45,14
407,"M3","right",45,14
407,"M12","right",45,14
408,"M5","left",45,14
408,"M12","left",45,14
408,"M3","right",45,14
409,"M9","left",45,14
409,"M10","right",45,14
410,"M3","right",45,14
410,"M10","right",45,14
411,"M10","right",45,14
412,"M4","right",45,14
412,"M10","right",45,14
413,"M4","left",45,14
413,"M4","right",45,14
413,"M10","right",45,14
413,"M11","right",45,14
414,"M3","left",45,14
414,"M4","left",45,14
414,"M10","right",45,14
414,"M11","right",45,14
415,"M3","left",45,14
415,"M10","left",45,14
415,"M3","right",45,14
415,"M4","right",45,14
415,"M10","right",45,14
415,"M11","right",45,14
416,"M3","right",45,14
416,"M10","right",45,14
416,"M11","right",45,14
417,"M10","right",45,14
417,"M11","right",45,14
417,"M12","right",45,14
418,"M9","left",45,14
418,"M3","right",45,14
418,"M9","right",45,14
418,"M11","right",45,14
418,"M12","right",45,14
419,"M4","left",45,14
419,"M9","left",45,14
419,"M9","right",45,14
420,"M11","left",45,14
420,"M3","right",45,14
420,"M9","right",45,14
420,"M12","right",45,14
421,"M9","right",45,14
422,"M3","right",45,14
422,"M9","right",45,14
423,"M3","right",45,14
423,"M9","right",45,14
424,"M3","right",45,14
424,"M9","right",45,14
425,"M4","left",45,14
425,"M3","right",45,14
425,"M9","right",45,14
426,"M4","left",45,14
426,"M3","right",45,14
426,"M9","right",45,14
427,"M1","left",45,14
427,"M9","right",45,14
428,"M1","left",45,14
428,"M9","right",45,14
429,"M1","left",45,14
429,"M3","right",45,14
429,"M9","right",45,14
430,"M3","left",45,14
430,"M2","right",45,14
430,"M9","right",45,14
431,"M9","left",45,14
431,"M2","right",45,14
431,"M9","right",45,14
432,"M2","right",45,14
432,"M4","right",45,14
433,"M1","right",45,14
433,"M4","right",45,14
434,"M1","left",45,14
434,"M1","right",45,14
434,"M2","right",45,14
