"realtime","subject","side","cohort","day"
131,"M9","right",83,1
132,"M2","left",83,1
132,"M3","right",83,1
132,"M10","right",83,1
133,"M2","left",83,1
133,"M3","right",83,1
133,"M10","right",83,1
134,"M5","left",83,1
134,"M3","right",83,1
134,"M7","right",83,1
134,"M11","right",83,1
135,"M5","right",83,1
135,"M11","right",83,1
136,"M8","left",83,1
136,"M3","right",83,1
136,"M8","right",83,1
136,"M11","right",83,1
137,"M5","left",83,1
137,"M6","left",83,1
137,"M3","right",83,1
137,"M7","right",83,1
137,"M8","right",83,1
138,"M5","left",83,1
138,"M7","right",83,1
138,"M8","right",83,1
138,"M10","right",83,1
139,"M7","right",83,1
139,"M10","right",83,1
140,"M4","left",83,1
140,"M5","right",83,1
141,"M4","left",83,1
141,"M11","left",83,1
141,"M5","right",83,1
141,"M6","right",83,1
142,"M1","left",83,1
142,"M3","right",83,1
142,"M4","right",83,1
143,"M1","right",83,1
144,"M1","right",83,1
144,"M10","right",83,1
145,"M10","right",83,1
146,"M6","right",83,1
146,"M10","right",83,1
147,"M6","right",83,1
147,"M7","right",83,1
147,"M10","right",83,1
148,"M2","left",83,1
148,"M4","left",83,1
148,"M3","right",83,1
148,"M5","right",83,1
148,"M7","right",83,1
149,"M9","left",83,1
149,"M12","left",83,1
149,"M3","right",83,1
149,"M5","right",83,1
150,"M9","left",83,1
150,"M12","left",83,1
150,"M2","right",83,1
150,"M3","right",83,1
151,"M12","left",83,1
151,"M2","right",83,1
151,"M12","right",83,1
152,"M8","right",83,1
152,"M12","right",83,1
153,"M5","left",83,1
153,"M6","left",83,1
153,"M1","right",83,1
153,"M8","right",83,1
153,"M12","right",83,1
154,"M6","left",83,1
154,"M1","right",83,1
154,"M3","right",83,1
154,"M8","right",83,1
155,"M3","right",83,1
155,"M6","right",83,1
155,"M8","right",83,1
155,"M9","right",83,1
155,"M12","right",83,1
156,"M1","left",83,1
156,"M12","left",83,1
156,"M5","right",83,1
156,"M6","right",83,1
156,"M9","right",83,1
157,"M5","left",83,1
157,"M7","right",83,1
157,"M9","right",83,1
158,"M12","left",83,1
158,"M8","right",83,1
158,"M9","right",83,1
159,"M12","left",83,1
159,"M7","right",83,1
159,"M8","right",83,1
160,"M5","left",83,1
160,"M1","right",83,1
160,"M8","right",83,1
160,"M11","right",83,1
160,"M12","right",83,1
161,"M12","right",83,1
162,"M6","left",83,1
162,"M12","right",83,1
163,"M3","right",83,1
163,"M6","right",83,1
164,"M12","left",83,1
165,"M2","left",83,1
165,"M7","right",83,1
166,"M2","left",83,1
166,"M3","right",83,1
166,"M7","right",83,1
167,"M3","right",83,1
167,"M9","right",83,1
168,"M9","left",83,1
168,"M3","right",83,1
168,"M7","right",83,1
168,"M8","right",83,1
168,"M12","right",83,1
169,"M3","right",83,1
169,"M8","right",83,1
169,"M11","right",83,1
169,"M12","right",83,1
170,"M1","right",83,1
170,"M6","right",83,1
170,"M9","right",83,1
171,"M9","left",83,1
171,"M6","right",83,1
171,"M11","right",83,1
173,"M1","right",83,1
174,"M7","left",83,1
174,"M1","right",83,1
175,"M6","right",83,1
176,"M1","left",83,1
177,"M2","right",83,1
178,"M1","right",83,1
178,"M7","right",83,1
179,"M4","left",83,1
179,"M7","right",83,1
179,"M11","right",83,1
180,"M1","right",83,1
180,"M7","right",83,1
180,"M11","right",83,1
181,"M1","right",83,1
181,"M3","right",83,1
181,"M5","right",83,1
181,"M8","right",83,1
182,"M3","left",83,1
182,"M8","left",83,1
182,"M3","right",83,1
182,"M5","right",83,1
183,"M3","left",83,1
183,"M3","right",83,1
183,"M5","right",83,1
184,"M2","left",83,1
184,"M4","left",83,1
184,"M3","right",83,1
184,"M4","right",83,1
184,"M5","right",83,1
185,"M2","left",83,1
185,"M8","left",83,1
185,"M3","right",83,1
185,"M4","right",83,1
186,"M2","left",83,1
186,"M3","right",83,1
186,"M4","right",83,1
186,"M8","right",83,1
187,"M2","left",83,1
187,"M3","right",83,1
187,"M4","right",83,1
187,"M8","right",83,1
187,"M9","right",83,1
188,"M8","right",83,1
188,"M9","right",83,1
189,"M5","left",83,1
189,"M4","right",83,1
189,"M8","right",83,1
190,"M2","left",83,1
190,"M8","right",83,1
190,"M9","right",83,1
191,"M11","right",83,1
191,"M12","right",83,1
192,"M11","right",83,1
192,"M12","right",83,1
193,"M3","right",83,1
193,"M9","right",83,1
193,"M11","right",83,1
194,"M6","left",83,1
194,"M9","left",83,1
194,"M1","right",83,1
194,"M3","right",83,1
195,"M6","left",83,1
195,"M3","right",83,1
198,"M2","right",83,1
198,"M5","right",83,1
199,"M5","left",83,1
199,"M5","right",83,1
200,"M4","left",83,1
200,"M5","right",83,1
201,"M1","left",83,1
201,"M5","right",83,1
201,"M7","right",83,1
201,"M8","right",83,1
201,"M12","right",83,1
202,"M5","left",83,1
202,"M6","right",83,1
202,"M7","right",83,1
202,"M8","right",83,1
203,"M5","left",83,1
203,"M1","right",83,1
203,"M5","right",83,1
203,"M6","right",83,1
204,"M12","left",83,1
204,"M3","right",83,1
204,"M6","right",83,1
205,"M6","left",83,1
205,"M12","left",83,1
205,"M3","right",83,1
205,"M6","right",83,1
206,"M3","right",83,1
207,"M1","left",83,1
208,"M4","right",83,1
209,"M3","right",83,1
209,"M4","right",83,1
209,"M8","right",83,1
210,"M2","right",83,1
210,"M8","right",83,1
211,"M4","left",83,1
212,"M1","right",83,1
212,"M12","right",83,1
213,"M6","right",83,1
213,"M12","right",83,1
214,"M5","right",83,1
214,"M6","right",83,1
215,"M5","left",83,1
215,"M8","left",83,1
215,"M5","right",83,1
216,"M8","left",83,1
216,"M1","right",83,1
217,"M1","left",83,1
217,"M8","left",83,1
217,"M5","right",83,1
218,"M5","right",83,1
219,"M1","left",83,1
219,"M6","right",83,1
221,"M1","right",83,1
222,"M1","right",83,1
223,"M6","right",83,1
224,"M6","left",83,1
225,"M1","right",83,1
225,"M5","right",83,1
226,"M6","left",83,1
226,"M1","right",83,1
226,"M5","right",83,1
227,"M1","right",83,1
227,"M5","right",83,1
228,"M4","left",83,1
228,"M4","right",83,1
228,"M5","right",83,1
229,"M4","left",83,1
230,"M4","left",83,1
231,"M4","right",83,1
232,"M4","left",83,1
232,"M4","right",83,1
236,"M10","right",83,1
237,"M6","left",83,1
237,"M12","left",83,1
237,"M10","right",83,1
237,"M12","right",83,1
238,"M4","left",83,1
238,"M10","left",83,1
238,"M12","left",83,1
238,"M1","right",83,1
239,"M6","left",83,1
239,"M1","right",83,1
240,"M6","left",83,1
240,"M1","right",83,1
240,"M4","right",83,1
241,"M4","right",83,1
242,"M10","left",83,1
242,"M11","left",83,1
242,"M12","left",83,1
242,"M6","right",83,1
243,"M5","left",83,1
243,"M11","left",83,1
243,"M6","right",83,1
243,"M12","right",83,1
244,"M5","left",83,1
244,"M12","left",83,1
244,"M1","right",83,1
244,"M5","right",83,1
244,"M6","right",83,1
244,"M9","right",83,1
244,"M10","right",83,1
244,"M11","right",83,1
245,"M2","left",83,1
245,"M5","left",83,1
246,"M2","left",83,1
246,"M3","right",83,1
247,"M2","left",83,1
247,"M3","left",83,1
247,"M3","right",83,1
247,"M10","right",83,1
248,"M2","left",83,1
248,"M3","left",83,1
248,"M5","left",83,1
248,"M2","right",83,1
248,"M4","right",83,1
248,"M8","right",83,1
248,"M10","right",83,1
249,"M3","left",83,1
249,"M4","right",83,1
249,"M8","right",83,1
249,"M10","right",83,1
250,"M2","left",83,1
250,"M5","left",83,1
250,"M3","right",83,1
250,"M7","right",83,1
250,"M8","right",83,1
250,"M12","right",83,1
251,"M2","left",83,1
251,"M7","left",83,1
251,"M3","right",83,1
251,"M12","right",83,1
252,"M6","left",83,1
252,"M7","left",83,1
252,"M1","right",83,1
252,"M2","right",83,1
252,"M10","right",83,1
253,"M5","left",83,1
253,"M7","left",83,1
253,"M1","right",83,1
253,"M3","right",83,1
253,"M6","right",83,1
253,"M7","right",83,1
253,"M11","right",83,1
254,"M4","left",83,1
254,"M8","left",83,1
254,"M3","right",83,1
254,"M5","right",83,1
254,"M7","right",83,1
254,"M11","right",83,1
255,"M7","left",83,1
255,"M3","right",83,1
255,"M9","right",83,1
256,"M3","left",83,1
256,"M6","right",83,1
256,"M7","right",83,1
256,"M9","right",83,1
257,"M6","right",83,1
257,"M9","right",83,1
258,"M7","left",83,1
258,"M12","left",83,1
258,"M9","right",83,1
259,"M7","left",83,1
259,"M9","left",83,1
259,"M11","left",83,1
259,"M12","left",83,1
259,"M12","right",83,1
260,"M9","left",83,1
260,"M11","left",83,1
260,"M1","right",83,1
260,"M2","right",83,1
260,"M8","right",83,1
260,"M12","right",83,1
261,"M4","left",83,1
261,"M11","left",83,1
261,"M1","right",83,1
261,"M8","right",83,1
262,"M6","left",83,1
262,"M3","right",83,1
262,"M7","right",83,1
262,"M9","right",83,1
262,"M11","right",83,1
263,"M6","left",83,1
263,"M12","left",83,1
263,"M4","right",83,1
263,"M7","right",83,1
263,"M9","right",83,1
263,"M11","right",83,1
264,"M4","left",83,1
264,"M10","left",83,1
264,"M6","right",83,1
264,"M7","right",83,1
264,"M9","right",83,1
264,"M10","right",83,1
265,"M10","left",83,1
265,"M3","right",83,1
265,"M7","right",83,1
265,"M9","right",83,1
266,"M4","left",83,1
266,"M5","left",83,1
266,"M7","left",83,1
266,"M10","left",83,1
266,"M3","right",83,1
266,"M7","right",83,1
267,"M4","left",83,1
267,"M8","left",83,1
267,"M1","right",83,1
267,"M3","right",83,1
267,"M4","right",83,1
267,"M9","right",83,1
268,"M3","left",83,1
268,"M1","right",83,1
268,"M6","right",83,1
268,"M8","right",83,1
269,"M11","left",83,1
269,"M5","right",83,1
269,"M6","right",83,1
269,"M12","right",83,1
270,"M5","right",83,1
270,"M6","right",83,1
270,"M8","right",83,1
271,"M10","left",83,1
271,"M11","left",83,1
271,"M3","right",83,1
271,"M5","right",83,1
271,"M8","right",83,1
272,"M9","left",83,1
272,"M11","left",83,1
272,"M3","right",83,1
272,"M8","right",83,1
272,"M10","right",83,1
272,"M11","right",83,1
273,"M9","right",83,1
273,"M11","right",83,1
274,"M3","right",83,1
274,"M8","right",83,1
274,"M9","right",83,1
274,"M10","right",83,1
274,"M11","right",83,1
275,"M9","left",83,1
275,"M3","right",83,1
275,"M11","right",83,1
276,"M3","right",83,1
277,"M4","left",83,1
277,"M3","right",83,1
277,"M6","right",83,1
278,"M6","right",83,1
278,"M7","right",83,1
278,"M11","right",83,1
279,"M6","left",83,1
279,"M7","right",83,1
279,"M9","right",83,1
280,"M2","left",83,1
280,"M6","left",83,1
280,"M5","right",83,1
280,"M7","right",83,1
281,"M7","left",83,1
281,"M3","right",83,1
282,"M7","left",83,1
283,"M4","left",83,1
283,"M7","left",83,1
283,"M2","right",83,1
283,"M3","right",83,1
283,"M4","right",83,1
283,"M8","right",83,1
284,"M4","left",83,1
284,"M4","right",83,1
284,"M11","right",83,1
285,"M1","left",83,1
285,"M3","left",83,1
285,"M5","right",83,1
285,"M11","right",83,1
286,"M6","right",83,1
286,"M11","right",83,1
287,"M6","right",83,1
287,"M8","right",83,1
288,"M2","left",83,1
288,"M1","right",83,1
288,"M8","right",83,1
289,"M5","right",83,1
290,"M4","right",83,1
290,"M5","right",83,1
291,"M9","right",83,1
292,"M5","left",83,1
292,"M1","right",83,1
293,"M5","left",83,1
293,"M8","right",83,1
294,"M2","left",83,1
295,"M8","left",83,1
295,"M4","right",83,1
295,"M6","right",83,1
295,"M11","right",83,1
296,"M1","left",83,1
296,"M1","right",83,1
296,"M8","right",83,1
297,"M1","right",83,1
298,"M9","left",83,1
298,"M7","right",83,1
299,"M4","left",83,1
299,"M9","right",83,1
300,"M7","left",83,1
300,"M9","right",83,1
301,"M9","left",83,1
301,"M7","right",83,1
302,"M9","left",83,1
302,"M3","right",83,1
302,"M7","right",83,1
303,"M1","left",83,1
303,"M9","left",83,1
303,"M7","right",83,1
304,"M3","left",83,1
304,"M4","left",83,1
304,"M7","left",83,1
304,"M1","right",83,1
305,"M1","left",83,1
305,"M2","left",83,1
305,"M3","left",83,1
305,"M7","left",83,1
305,"M11","right",83,1
306,"M7","left",83,1
306,"M3","right",83,1
306,"M11","right",83,1
307,"M2","left",83,1
307,"M7","left",83,1
307,"M3","right",83,1
307,"M6","right",83,1
307,"M11","right",83,1
308,"M2","right",83,1
308,"M3","right",83,1
308,"M4","right",83,1
309,"M2","right",83,1
310,"M1","left",83,1
310,"M2","right",83,1
310,"M3","right",83,1
311,"M1","right",83,1
312,"M8","left",83,1
312,"M6","right",83,1
312,"M7","right",83,1
312,"M8","right",83,1
313,"M6","right",83,1
313,"M7","right",83,1
313,"M8","right",83,1
314,"M6","right",83,1
314,"M8","right",83,1
315,"M7","left",83,1
315,"M4","right",83,1
315,"M8","right",83,1
316,"M1","right",83,1
317,"M7","right",83,1
318,"M1","right",83,1
318,"M7","right",83,1
319,"M12","left",83,1
319,"M1","right",83,1
319,"M7","right",83,1
320,"M9","left",83,1
320,"M7","right",83,1
320,"M12","right",83,1
321,"M7","right",83,1
321,"M12","right",83,1
322,"M7","right",83,1
322,"M9","right",83,1
323,"M9","right",83,1
324,"M3","left",83,1
324,"M3","right",83,1
324,"M4","right",83,1
324,"M9","right",83,1
325,"M12","left",83,1
325,"M3","right",83,1
325,"M8","right",83,1
325,"M9","right",83,1
326,"M2","left",83,1
326,"M7","left",83,1
326,"M3","right",83,1
326,"M8","right",83,1
327,"M9","left",83,1
327,"M3","right",83,1
327,"M4","right",83,1
327,"M8","right",83,1
328,"M3","right",83,1
328,"M8","right",83,1
329,"M1","left",83,1
329,"M3","right",83,1
330,"M3","left",83,1
330,"M3","right",83,1
331,"M2","left",83,1
331,"M3","right",83,1
333,"M2","right",83,1
333,"M3","right",83,1
334,"M1","right",83,1
335,"M3","left",83,1
335,"M7","left",83,1
335,"M6","right",83,1
335,"M11","right",83,1
336,"M3","right",83,1
336,"M6","right",83,1
336,"M9","right",83,1
336,"M11","right",83,1
337,"M1","left",83,1
337,"M9","right",83,1
338,"M1","right",83,1
338,"M3","right",83,1
338,"M4","right",83,1
338,"M9","right",83,1
338,"M11","right",83,1
339,"M1","right",83,1
339,"M3","right",83,1
339,"M11","right",83,1
340,"M3","left",83,1
340,"M11","right",83,1
341,"M11","right",83,1
342,"M2","left",83,1
342,"M2","right",83,1
342,"M6","right",83,1
342,"M9","right",83,1
343,"M2","left",83,1
343,"M1","right",83,1
343,"M3","right",83,1
343,"M11","right",83,1
344,"M3","right",83,1
344,"M6","right",83,1
345,"M3","right",83,1
345,"M6","right",83,1
346,"M7","left",83,1
346,"M1","right",83,1
346,"M3","right",83,1
346,"M6","right",83,1
347,"M1","right",83,1
347,"M3","right",83,1
347,"M6","right",83,1
348,"M1","right",83,1
348,"M6","right",83,1
348,"M7","right",83,1
349,"M6","right",83,1
349,"M7","right",83,1
349,"M11","right",83,1
350,"M6","left",83,1
350,"M6","right",83,1
350,"M11","right",83,1
351,"M1","left",83,1
351,"M10","right",83,1
351,"M11","right",83,1
352,"M1","right",83,1
352,"M10","right",83,1
353,"M6","right",83,1
354,"M8","right",83,1
355,"M8","right",83,1
356,"M4","left",83,1
356,"M5","left",83,1
356,"M5","right",83,1
356,"M8","right",83,1
357,"M4","left",83,1
357,"M5","right",83,1
357,"M8","right",83,1
357,"M10","right",83,1
358,"M7","left",83,1
358,"M12","left",83,1
358,"M5","right",83,1
358,"M8","right",83,1
358,"M10","right",83,1
359,"M7","left",83,1
359,"M4","right",83,1
359,"M5","right",83,1
359,"M10","right",83,1
360,"M2","left",83,1
360,"M5","left",83,1
360,"M1","right",83,1
360,"M10","right",83,1
360,"M12","right",83,1
361,"M2","left",83,1
361,"M4","left",83,1
361,"M5","right",83,1
361,"M6","right",83,1
362,"M2","left",83,1
362,"M8","left",83,1
362,"M5","right",83,1
363,"M2","left",83,1
363,"M8","left",83,1
363,"M3","right",83,1
363,"M5","right",83,1
364,"M2","left",83,1
364,"M3","right",83,1
364,"M8","right",83,1
365,"M5","left",83,1
365,"M3","right",83,1
365,"M8","right",83,1
366,"M3","right",83,1
367,"M3","right",83,1
367,"M5","right",83,1
368,"M8","right",83,1
369,"M8","right",83,1
369,"M11","right",83,1
370,"M6","right",83,1
370,"M11","right",83,1
371,"M5","left",83,1
371,"M6","right",83,1
372,"M1","left",83,1
372,"M4","right",83,1
372,"M6","right",83,1
373,"M4","right",83,1
373,"M6","right",83,1
374,"M4","right",83,1
374,"M6","right",83,1
374,"M11","right",83,1
375,"M8","left",83,1
375,"M6","right",83,1
375,"M11","right",83,1
376,"M3","right",83,1
377,"M6","right",83,1
377,"M11","right",83,1
378,"M3","right",83,1
378,"M6","right",83,1
378,"M11","right",83,1
379,"M3","right",83,1
379,"M10","right",83,1
380,"M10","right",83,1
380,"M11","right",83,1
381,"M5","left",83,1
381,"M10","right",83,1
381,"M12","right",83,1
382,"M5","left",83,1
382,"M5","right",83,1
382,"M10","right",83,1
382,"M12","right",83,1
383,"M5","left",83,1
385,"M8","right",83,1
386,"M1","right",83,1
387,"M1","right",83,1
387,"M6","right",83,1
388,"M1","right",83,1
389,"M5","right",83,1
390,"M10","left",83,1
390,"M5","right",83,1
391,"M1","right",83,1
391,"M6","right",83,1
392,"M4","left",83,1
392,"M6","right",83,1
393,"M4","left",83,1
393,"M1","right",83,1
394,"M1","right",83,1
396,"M2","left",83,1
396,"M5","left",83,1
396,"M11","right",83,1
397,"M2","left",83,1
397,"M5","left",83,1
397,"M11","right",83,1
398,"M11","right",83,1
399,"M2","left",83,1
399,"M11","right",83,1
400,"M2","left",83,1
401,"M2","left",83,1
401,"M5","right",83,1
402,"M2","left",83,1
402,"M5","right",83,1
403,"M5","right",83,1
406,"M12","right",83,1
407,"M12","right",83,1
410,"M8","right",83,1
411,"M8","right",83,1
412,"M8","right",83,1
413,"M8","right",83,1
414,"M8","right",83,1
415,"M2","left",83,1
415,"M9","left",83,1
415,"M1","right",83,1
416,"M5","left",83,1
417,"M5","left",83,1
418,"M5","left",83,1
418,"M1","right",83,1
420,"M5","left",83,1
422,"M5","right",83,1
423,"M5","right",83,1
423,"M6","right",83,1
425,"M2","left",83,1
425,"M5","right",83,1
426,"M2","left",83,1
426,"M1","right",83,1
428,"M2","left",83,1
429,"M2","left",83,1
430,"M5","left",83,1
431,"M5","left",83,1
432,"M5","left",83,1
433,"M2","left",83,1
433,"M6","right",83,1
435,"M1","right",83,1
435,"M5","right",83,1
436,"M3","right",83,1
436,"M5","right",83,1
436,"M6","right",83,1
437,"M1","left",83,1
437,"M3","right",83,1
438,"M1","right",83,1
438,"M11","right",83,1
439,"M1","right",83,1
439,"M3","right",83,1
440,"M11","left",83,1
440,"M1","right",83,1
440,"M5","right",83,1
441,"M3","left",83,1
441,"M6","left",83,1
441,"M11","left",83,1
442,"M11","left",83,1
442,"M6","right",83,1
443,"M11","left",83,1
444,"M11","right",83,1
445,"M11","right",83,1
446,"M10","right",83,1
446,"M11","right",83,1
447,"M1","right",83,1
448,"M3","left",83,1
448,"M3","right",83,1
448,"M6","right",83,1
449,"M6","right",83,1
450,"M6","left",83,1
450,"M9","left",83,1
450,"M6","right",83,1
450,"M11","right",83,1
451,"M9","left",83,1
451,"M1","right",83,1
451,"M11","right",83,1
452,"M3","right",83,1
452,"M5","right",83,1
453,"M5","left",83,1
453,"M6","right",83,1
454,"M3","left",83,1
454,"M1","right",83,1
454,"M6","right",83,1
454,"M10","right",83,1
455,"M3","right",83,1
455,"M6","right",83,1
455,"M10","right",83,1
456,"M11","left",83,1
456,"M3","right",83,1
456,"M9","right",83,1
456,"M12","right",83,1
457,"M1","left",83,1
457,"M9","right",83,1
457,"M10","right",83,1
457,"M12","right",83,1
458,"M3","right",83,1
458,"M6","right",83,1
458,"M9","right",83,1
459,"M10","left",83,1
459,"M12","left",83,1
459,"M11","right",83,1
460,"M1","right",83,1
460,"M10","right",83,1
460,"M11","right",83,1
461,"M9","right",83,1
462,"M3","left",83,1
462,"M10","right",83,1
463,"M6","right",83,1
463,"M10","right",83,1
464,"M1","right",83,1
464,"M9","right",83,1
465,"M12","right",83,1
466,"M9","left",83,1
466,"M11","right",83,1
467,"M7","right",83,1
468,"M9","left",83,1
468,"M7","right",83,1
469,"M7","left",83,1
469,"M9","left",83,1
469,"M12","left",83,1
469,"M7","right",83,1
469,"M12","right",83,1
470,"M7","left",83,1
470,"M9","left",83,1
470,"M12","left",83,1
471,"M7","left",83,1
471,"M9","left",83,1
471,"M9","right",83,1
472,"M7","left",83,1
473,"M9","left",83,1
474,"M6","left",83,1
474,"M6","right",83,1
475,"M7","left",83,1
475,"M12","left",83,1
476,"M7","left",83,1
476,"M10","left",83,1
476,"M10","right",83,1
477,"M10","left",83,1
477,"M11","left",83,1
479,"M1","right",83,1
480,"M9","left",83,1
481,"M9","left",83,1
482,"M9","left",83,1
482,"M1","right",83,1
482,"M6","right",83,1
483,"M7","left",83,1
483,"M9","left",83,1
483,"M1","right",83,1
483,"M6","right",83,1
484,"M9","left",83,1
484,"M11","right",83,1
485,"M7","left",83,1
485,"M9","left",83,1
485,"M11","right",83,1
486,"M7","left",83,1
486,"M1","right",83,1
486,"M11","right",83,1
487,"M1","left",83,1
487,"M6","left",83,1
488,"M1","left",83,1
488,"M6","left",83,1
488,"M9","left",83,1
488,"M11","right",83,1
489,"M9","left",83,1
489,"M11","right",83,1
490,"M2","left",83,1
490,"M2","right",83,1
490,"M11","right",83,1
491,"M2","left",83,1
491,"M9","right",83,1
492,"M2","right",83,1
493,"M2","left",83,1
493,"M7","left",83,1
493,"M1","right",83,1
494,"M2","left",83,1
494,"M7","left",83,1
494,"M11","left",83,1
495,"M1","left",83,1
495,"M7","left",83,1
495,"M11","right",83,1
496,"M7","right",83,1
500,"M2","left",83,1
500,"M9","left",83,1
500,"M11","right",83,1
501,"M2","left",83,1
501,"M9","left",83,1
501,"M11","right",83,1
502,"M2","left",83,1
502,"M9","left",83,1
503,"M2","left",83,1
503,"M6","right",83,1
503,"M9","right",83,1
504,"M2","left",83,1
504,"M9","left",83,1
504,"M6","right",83,1
505,"M6","left",83,1
505,"M9","left",83,1
506,"M6","left",83,1
506,"M7","left",83,1
506,"M2","right",83,1
507,"M7","left",83,1
507,"M11","left",83,1
507,"M2","right",83,1
508,"M9","left",83,1
508,"M2","right",83,1
509,"M6","left",83,1
511,"M1","left",83,1
512,"M11","right",83,1
514,"M7","right",83,1
516,"M6","right",83,1
517,"M4","right",83,1
519,"M1","right",83,1
521,"M5","right",83,1
521,"M8","right",83,1
522,"M5","right",83,1
522,"M8","right",83,1
523,"M5","left",83,1
523,"M5","right",83,1
524,"M5","right",83,1
525,"M5","right",83,1
526,"M5","right",83,1
527,"M1","right",83,1
527,"M5","right",83,1
528,"M7","left",83,1
528,"M1","right",83,1
529,"M1","right",83,1
532,"M11","left",83,1
533,"M12","right",83,1
534,"M3","right",83,1
536,"M11","left",83,1
537,"M1","left",83,1
538,"M3","right",83,1
539,"M3","right",83,1
540,"M3","left",83,1
540,"M6","right",83,1
541,"M6","right",83,1
542,"M1","left",83,1
543,"M1","right",83,1
543,"M3","right",83,1
544,"M10","right",83,1
545,"M10","right",83,1
547,"M5","right",83,1
548,"M5","right",83,1
550,"M3","right",83,1
551,"M1","right",83,1
552,"M11","left",83,1
552,"M1","right",83,1
553,"M11","left",83,1
553,"M1","right",83,1
554,"M11","left",83,1
557,"M2","left",83,1
557,"M2","right",83,1
557,"M10","right",83,1
558,"M10","right",83,1
559,"M10","right",83,1
560,"M3","left",83,1
560,"M7","left",83,1
560,"M10","right",83,1
561,"M7","left",83,1
561,"M3","right",83,1
561,"M6","right",83,1
562,"M7","left",83,1
562,"M3","right",83,1
562,"M6","right",83,1
563,"M1","right",83,1
563,"M3","right",83,1
563,"M7","right",83,1
