"realtime","subject","side","cohort","day"
76,"M4","left",86,1
76,"M1","right",86,1
76,"M6","right",86,1
76,"M7","right",86,1
77,"M4","left",86,1
77,"M1","right",86,1
77,"M3","right",86,1
78,"M3","right",86,1
78,"M7","right",86,1
78,"M11","right",86,1
79,"M4","right",86,1
81,"M3","right",86,1
82,"M6","left",86,1
82,"M3","right",86,1
82,"M8","right",86,1
82,"M9","right",86,1
82,"M11","right",86,1
83,"M1","left",86,1
83,"M6","left",86,1
83,"M8","right",86,1
83,"M11","right",86,1
84,"M6","left",86,1
84,"M4","right",86,1
85,"M4","left",86,1
85,"M9","left",86,1
85,"M10","right",86,1
86,"M1","left",86,1
86,"M4","left",86,1
86,"M7","left",86,1
86,"M12","left",86,1
87,"M7","left",86,1
87,"M12","left",86,1
88,"M3","left",86,1
88,"M12","left",86,1
89,"M12","left",86,1
89,"M7","right",86,1
91,"M1","left",86,1
92,"M1","left",86,1
92,"M4","left",86,1
92,"M6","left",86,1
92,"M6","right",86,1
93,"M6","left",86,1
94,"M6","right",86,1
96,"M3","left",86,1
96,"M9","left",86,1
96,"M11","right",86,1
97,"M4","left",86,1
97,"M8","right",86,1
97,"M9","right",86,1
98,"M8","left",86,1
98,"M4","right",86,1
99,"M8","left",86,1
99,"M1","right",86,1
99,"M6","right",86,1
100,"M6","left",86,1
100,"M8","right",86,1
101,"M6","left",86,1
101,"M8","left",86,1
101,"M3","right",86,1
101,"M11","right",86,1
101,"M12","right",86,1
102,"M12","right",86,1
103,"M1","left",86,1
103,"M7","left",86,1
103,"M8","left",86,1
104,"M3","right",86,1
104,"M6","right",86,1
105,"M8","left",86,1
105,"M3","right",86,1
106,"M1","left",86,1
106,"M3","left",86,1
106,"M1","right",86,1
107,"M6","right",86,1
107,"M9","right",86,1
108,"M8","left",86,1
108,"M9","right",86,1
108,"M12","right",86,1
109,"M4","left",86,1
109,"M6","left",86,1
109,"M11","left",86,1
109,"M12","left",86,1
109,"M11","right",86,1
110,"M1","left",86,1
110,"M4","left",86,1
110,"M6","left",86,1
110,"M10","left",86,1
110,"M12","left",86,1
110,"M1","right",86,1
111,"M6","left",86,1
111,"M10","left",86,1
111,"M11","left",86,1
111,"M12","left",86,1
113,"M6","left",86,1
113,"M10","left",86,1
113,"M11","left",86,1
113,"M5","right",86,1
113,"M11","right",86,1
114,"M1","left",86,1
114,"M2","left",86,1
114,"M3","left",86,1
114,"M5","right",86,1
114,"M9","right",86,1
115,"M2","left",86,1
115,"M5","left",86,1
115,"M9","right",86,1
116,"M1","left",86,1
116,"M5","left",86,1
116,"M2","right",86,1
116,"M7","right",86,1
117,"M1","right",86,1
118,"M3","right",86,1
118,"M11","right",86,1
119,"M8","left",86,1
119,"M12","left",86,1
119,"M6","right",86,1
119,"M7","right",86,1
120,"M5","left",86,1
120,"M7","left",86,1
120,"M11","left",86,1
121,"M1","left",86,1
121,"M5","left",86,1
121,"M6","right",86,1
121,"M9","right",86,1
122,"M5","left",86,1
124,"M12","left",86,1
125,"M1","right",86,1
126,"M6","left",86,1
126,"M11","right",86,1
126,"M12","right",86,1
128,"M11","left",86,1
129,"M11","left",86,1
129,"M9","right",86,1
130,"M6","left",86,1
130,"M11","left",86,1
130,"M9","right",86,1
132,"M5","left",86,1
132,"M9","right",86,1
133,"M4","left",86,1
133,"M6","left",86,1
134,"M6","right",86,1
134,"M12","right",86,1
135,"M1","left",86,1
135,"M4","left",86,1
136,"M7","left",86,1
137,"M8","left",86,1
137,"M11","left",86,1
138,"M11","left",86,1
138,"M9","right",86,1
138,"M11","right",86,1
139,"M3","right",86,1
139,"M6","right",86,1
140,"M6","left",86,1
140,"M12","right",86,1
141,"M1","left",86,1
141,"M6","left",86,1
142,"M9","left",86,1
142,"M5","right",86,1
143,"M5","left",86,1
143,"M9","left",86,1
144,"M4","left",86,1
144,"M9","left",86,1
144,"M5","right",86,1
145,"M3","left",86,1
145,"M9","left",86,1
145,"M7","right",86,1
145,"M9","right",86,1
146,"M7","right",86,1
147,"M6","left",86,1
148,"M11","right",86,1
149,"M4","left",86,1
149,"M7","left",86,1
149,"M12","left",86,1
149,"M9","right",86,1
150,"M7","left",86,1
150,"M4","right",86,1
150,"M9","right",86,1
151,"M11","left",86,1
151,"M9","right",86,1
152,"M11","left",86,1
152,"M10","right",86,1
153,"M8","left",86,1
153,"M9","left",86,1
153,"M2","right",86,1
153,"M9","right",86,1
154,"M2","left",86,1
154,"M8","left",86,1
154,"M8","right",86,1
155,"M4","left",86,1
155,"M12","left",86,1
155,"M4","right",86,1
155,"M11","right",86,1
156,"M6","left",86,1
156,"M6","right",86,1
157,"M1","left",86,1
157,"M5","left",86,1
157,"M1","right",86,1
157,"M6","right",86,1
158,"M4","left",86,1
158,"M5","left",86,1
158,"M1","right",86,1
158,"M6","right",86,1
158,"M12","right",86,1
159,"M2","left",86,1
159,"M5","left",86,1
159,"M1","right",86,1
159,"M10","right",86,1
160,"M11","right",86,1
161,"M4","left",86,1
161,"M6","left",86,1
161,"M6","right",86,1
161,"M11","right",86,1
162,"M1","right",86,1
162,"M5","right",86,1
162,"M12","right",86,1
163,"M3","left",86,1
163,"M1","right",86,1
163,"M3","right",86,1
163,"M9","right",86,1
164,"M3","left",86,1
164,"M9","left",86,1
164,"M11","right",86,1
165,"M1","left",86,1
165,"M10","left",86,1
165,"M3","right",86,1
165,"M8","right",86,1
166,"M1","left",86,1
166,"M2","left",86,1
166,"M5","left",86,1
166,"M2","right",86,1
166,"M3","right",86,1
166,"M9","right",86,1
167,"M3","right",86,1
167,"M11","right",86,1
167,"M12","right",86,1
168,"M1","left",86,1
168,"M7","left",86,1
168,"M4","right",86,1
168,"M9","right",86,1
168,"M11","right",86,1
168,"M12","right",86,1
169,"M3","left",86,1
169,"M9","right",86,1
169,"M11","right",86,1
170,"M5","right",86,1
170,"M11","right",86,1
171,"M4","left",86,1
171,"M9","left",86,1
171,"M6","right",86,1
172,"M6","right",86,1
172,"M9","right",86,1
173,"M6","left",86,1
173,"M11","left",86,1
174,"M5","left",86,1
174,"M6","left",86,1
175,"M8","left",86,1
175,"M12","left",86,1
175,"M11","right",86,1
176,"M2","left",86,1
176,"M12","left",86,1
176,"M1","right",86,1
176,"M3","right",86,1
177,"M3","left",86,1
177,"M4","left",86,1
177,"M1","right",86,1
177,"M2","right",86,1
177,"M3","right",86,1
177,"M5","right",86,1
178,"M1","left",86,1
178,"M10","left",86,1
178,"M12","left",86,1
178,"M1","right",86,1
178,"M7","right",86,1
179,"M1","left",86,1
179,"M9","right",86,1
180,"M2","left",86,1
180,"M8","left",86,1
180,"M3","right",86,1
180,"M4","right",86,1
180,"M8","right",86,1
180,"M9","right",86,1
180,"M12","right",86,1
181,"M6","left",86,1
181,"M7","left",86,1
181,"M9","right",86,1
182,"M7","left",86,1
182,"M8","left",86,1
182,"M3","right",86,1
182,"M6","right",86,1
183,"M2","left",86,1
183,"M8","left",86,1
183,"M1","right",86,1
184,"M6","left",86,1
184,"M8","left",86,1
184,"M1","right",86,1
184,"M4","right",86,1
184,"M9","right",86,1
185,"M3","left",86,1
185,"M5","left",86,1
185,"M9","right",86,1
186,"M3","right",86,1
186,"M11","right",86,1
187,"M2","left",86,1
187,"M5","left",86,1
187,"M3","right",86,1
187,"M9","right",86,1
188,"M4","left",86,1
188,"M6","left",86,1
188,"M3","right",86,1
189,"M12","left",86,1
189,"M5","right",86,1
189,"M6","right",86,1
189,"M9","right",86,1
190,"M12","left",86,1
190,"M4","right",86,1
190,"M5","right",86,1
190,"M6","right",86,1
191,"M2","right",86,1
191,"M5","right",86,1
191,"M6","right",86,1
192,"M1","right",86,1
192,"M3","right",86,1
192,"M4","right",86,1
192,"M12","right",86,1
193,"M4","right",86,1
193,"M12","right",86,1
194,"M5","left",86,1
194,"M1","right",86,1
194,"M10","right",86,1
194,"M11","right",86,1
194,"M12","right",86,1
195,"M1","left",86,1
195,"M5","left",86,1
195,"M6","left",86,1
195,"M4","right",86,1
195,"M10","right",86,1
196,"M1","left",86,1
197,"M10","right",86,1
197,"M11","right",86,1
198,"M12","right",86,1
199,"M5","right",86,1
199,"M9","right",86,1
200,"M4","left",86,1
200,"M5","right",86,1
201,"M3","left",86,1
201,"M2","right",86,1
201,"M7","right",86,1
202,"M4","right",86,1
203,"M6","right",86,1
203,"M11","right",86,1
204,"M4","right",86,1
204,"M11","right",86,1
205,"M4","right",86,1
205,"M11","right",86,1
206,"M11","left",86,1
207,"M2","left",86,1
207,"M1","right",86,1
207,"M2","right",86,1
207,"M3","right",86,1
208,"M9","left",86,1
208,"M1","right",86,1
208,"M2","right",86,1
208,"M10","right",86,1
208,"M11","right",86,1
209,"M1","left",86,1
209,"M1","right",86,1
209,"M3","right",86,1
209,"M6","right",86,1
209,"M7","right",86,1
209,"M11","right",86,1
210,"M10","right",86,1
211,"M4","left",86,1
211,"M3","right",86,1
211,"M9","right",86,1
212,"M4","left",86,1
212,"M5","right",86,1
212,"M8","right",86,1
212,"M9","right",86,1
213,"M1","left",86,1
213,"M2","right",86,1
213,"M5","right",86,1
213,"M8","right",86,1
214,"M1","left",86,1
214,"M6","left",86,1
214,"M2","right",86,1
215,"M8","left",86,1
215,"M1","right",86,1
215,"M8","right",86,1
215,"M9","right",86,1
215,"M12","right",86,1
216,"M5","left",86,1
216,"M7","left",86,1
216,"M1","right",86,1
216,"M12","right",86,1
217,"M5","left",86,1
217,"M7","right",86,1
217,"M12","right",86,1
218,"M3","right",86,1
218,"M4","right",86,1
218,"M5","right",86,1
218,"M9","right",86,1
219,"M6","left",86,1
219,"M7","left",86,1
219,"M4","right",86,1
220,"M6","left",86,1
220,"M7","left",86,1
220,"M9","right",86,1
221,"M5","left",86,1
221,"M7","left",86,1
221,"M9","right",86,1
222,"M6","right",86,1
222,"M11","right",86,1
223,"M8","left",86,1
223,"M3","right",86,1
224,"M8","left",86,1
224,"M11","right",86,1
225,"M2","right",86,1
226,"M3","right",86,1
227,"M5","left",86,1
227,"M4","right",86,1
227,"M11","right",86,1
228,"M2","right",86,1
229,"M1","right",86,1
229,"M5","right",86,1
230,"M1","left",86,1
230,"M5","right",86,1
230,"M11","right",86,1
231,"M5","right",86,1
231,"M12","right",86,1
234,"M2","left",86,1
234,"M9","left",86,1
234,"M3","right",86,1
235,"M4","left",86,1
235,"M3","right",86,1
235,"M9","right",86,1
236,"M4","left",86,1
236,"M3","right",86,1
236,"M9","right",86,1
236,"M10","right",86,1
237,"M10","left",86,1
237,"M3","right",86,1
237,"M4","right",86,1
237,"M11","right",86,1
238,"M1","left",86,1
238,"M6","left",86,1
238,"M9","left",86,1
238,"M4","right",86,1
239,"M1","left",86,1
239,"M5","left",86,1
239,"M6","left",86,1
239,"M1","right",86,1
240,"M1","left",86,1
240,"M5","left",86,1
240,"M6","left",86,1
240,"M4","right",86,1
240,"M10","right",86,1
241,"M5","left",86,1
241,"M6","left",86,1
242,"M1","left",86,1
242,"M5","left",86,1
242,"M11","left",86,1
243,"M5","left",86,1
243,"M11","left",86,1
243,"M1","right",86,1
243,"M3","right",86,1
243,"M7","right",86,1
244,"M3","left",86,1
244,"M6","left",86,1
244,"M3","right",86,1
244,"M8","right",86,1
244,"M12","right",86,1
245,"M8","right",86,1
245,"M12","right",86,1
246,"M12","right",86,1
247,"M6","left",86,1
247,"M8","right",86,1
247,"M9","right",86,1
248,"M6","left",86,1
248,"M7","right",86,1
248,"M9","right",86,1
248,"M10","right",86,1
249,"M3","left",86,1
249,"M2","right",86,1
249,"M3","right",86,1
249,"M6","right",86,1
249,"M9","right",86,1
250,"M7","left",86,1
250,"M2","right",86,1
250,"M11","right",86,1
251,"M3","right",86,1
251,"M10","right",86,1
252,"M3","left",86,1
252,"M3","right",86,1
252,"M7","right",86,1
252,"M11","right",86,1
253,"M12","left",86,1
253,"M3","right",86,1
253,"M4","right",86,1
253,"M11","right",86,1
254,"M1","right",86,1
254,"M11","right",86,1
255,"M1","left",86,1
255,"M2","right",86,1
255,"M11","right",86,1
256,"M6","left",86,1
256,"M2","right",86,1
256,"M10","right",86,1
257,"M6","right",86,1
257,"M10","right",86,1
258,"M6","left",86,1
258,"M10","right",86,1
258,"M11","right",86,1
259,"M1","right",86,1
261,"M1","right",86,1
261,"M9","right",86,1
261,"M11","right",86,1
262,"M10","left",86,1
262,"M1","right",86,1
262,"M2","right",86,1
262,"M9","right",86,1
262,"M11","right",86,1
263,"M6","left",86,1
263,"M10","left",86,1
263,"M2","right",86,1
263,"M9","right",86,1
263,"M11","right",86,1
264,"M6","left",86,1
264,"M2","right",86,1
264,"M9","right",86,1
265,"M6","right",86,1
265,"M10","right",86,1
265,"M11","right",86,1
266,"M10","right",86,1
267,"M2","right",86,1
267,"M6","right",86,1
267,"M11","right",86,1
268,"M2","right",86,1
269,"M6","left",86,1
269,"M1","right",86,1
269,"M7","right",86,1
270,"M6","left",86,1
270,"M1","right",86,1
270,"M7","right",86,1
271,"M6","left",86,1
271,"M1","right",86,1
271,"M5","right",86,1
271,"M7","right",86,1
272,"M1","right",86,1
272,"M4","right",86,1
272,"M5","right",86,1
272,"M11","right",86,1
273,"M1","left",86,1
273,"M5","left",86,1
273,"M2","right",86,1
273,"M5","right",86,1
273,"M11","right",86,1
274,"M4","right",86,1
275,"M8","left",86,1
275,"M5","right",86,1
276,"M2","right",86,1
276,"M5","right",86,1
276,"M9","right",86,1
277,"M5","right",86,1
277,"M6","right",86,1
277,"M10","right",86,1
278,"M5","right",86,1
278,"M6","right",86,1
278,"M10","right",86,1
278,"M11","right",86,1
279,"M3","right",86,1
279,"M6","right",86,1
279,"M9","right",86,1
280,"M4","left",86,1
280,"M3","right",86,1
280,"M9","right",86,1
281,"M10","right",86,1
282,"M9","left",86,1
283,"M1","left",86,1
283,"M3","right",86,1
283,"M6","right",86,1
283,"M8","right",86,1
284,"M1","left",86,1
284,"M11","left",86,1
284,"M3","right",86,1
284,"M12","right",86,1
285,"M5","left",86,1
285,"M11","left",86,1
286,"M10","right",86,1
286,"M11","right",86,1
286,"M12","right",86,1
287,"M11","right",86,1
287,"M12","right",86,1
288,"M11","right",86,1
288,"M12","right",86,1
289,"M1","left",86,1
289,"M4","right",86,1
290,"M5","left",86,1
290,"M1","right",86,1
291,"M2","right",86,1
291,"M9","right",86,1
291,"M11","right",86,1
292,"M6","right",86,1
292,"M9","right",86,1
292,"M12","right",86,1
293,"M6","right",86,1
293,"M10","right",86,1
293,"M11","right",86,1
293,"M12","right",86,1
294,"M9","left",86,1
294,"M1","right",86,1
294,"M4","right",86,1
294,"M6","right",86,1
294,"M12","right",86,1
295,"M1","left",86,1
295,"M9","left",86,1
295,"M3","right",86,1
295,"M11","right",86,1
295,"M12","right",86,1
296,"M3","right",86,1
297,"M3","left",86,1
297,"M8","right",86,1
297,"M10","right",86,1
298,"M2","right",86,1
298,"M4","right",86,1
298,"M8","right",86,1
299,"M1","left",86,1
299,"M12","left",86,1
299,"M4","right",86,1
299,"M10","right",86,1
300,"M2","left",86,1
300,"M6","left",86,1
300,"M1","right",86,1
300,"M7","right",86,1
300,"M12","right",86,1
301,"M6","left",86,1
301,"M7","left",86,1
301,"M4","right",86,1
301,"M10","right",86,1
301,"M12","right",86,1
302,"M1","right",86,1
302,"M2","right",86,1
302,"M3","right",86,1
302,"M7","right",86,1
302,"M12","right",86,1
303,"M3","right",86,1
303,"M7","right",86,1
304,"M4","left",86,1
304,"M3","right",86,1
304,"M7","right",86,1
304,"M11","right",86,1
304,"M12","right",86,1
305,"M2","right",86,1
305,"M4","right",86,1
305,"M6","right",86,1
305,"M7","right",86,1
306,"M2","right",86,1
306,"M5","right",86,1
306,"M6","right",86,1
307,"M5","right",86,1
308,"M1","right",86,1
308,"M5","right",86,1
308,"M9","right",86,1
308,"M11","right",86,1
309,"M6","right",86,1
309,"M9","right",86,1
310,"M10","left",86,1
310,"M2","right",86,1
310,"M3","right",86,1
310,"M9","right",86,1
310,"M10","right",86,1
311,"M1","right",86,1
311,"M6","right",86,1
311,"M11","right",86,1
312,"M9","right",86,1
312,"M11","right",86,1
313,"M11","left",86,1
314,"M11","right",86,1
315,"M3","right",86,1
315,"M11","right",86,1
316,"M2","right",86,1
316,"M4","right",86,1
317,"M1","right",86,1
317,"M4","right",86,1
317,"M12","right",86,1
318,"M2","right",86,1
318,"M6","right",86,1
318,"M8","right",86,1
318,"M11","right",86,1
319,"M1","right",86,1
319,"M2","right",86,1
319,"M5","right",86,1
319,"M6","right",86,1
320,"M11","right",86,1
321,"M1","right",86,1
322,"M2","left",86,1
322,"M2","right",86,1
322,"M9","right",86,1
322,"M11","right",86,1
323,"M1","right",86,1
323,"M11","right",86,1
324,"M1","right",86,1
324,"M10","right",86,1
324,"M11","right",86,1
325,"M9","right",86,1
325,"M10","right",86,1
326,"M7","left",86,1
326,"M7","right",86,1
326,"M8","right",86,1
326,"M10","right",86,1
327,"M5","right",86,1
327,"M7","right",86,1
328,"M7","right",86,1
330,"M7","right",86,1
332,"M5","right",86,1
332,"M8","right",86,1
332,"M11","right",86,1
333,"M5","right",86,1
333,"M10","right",86,1
334,"M5","right",86,1
335,"M2","right",86,1
335,"M5","right",86,1
335,"M8","right",86,1
335,"M10","right",86,1
336,"M11","left",86,1
336,"M5","right",86,1
336,"M10","right",86,1
336,"M11","right",86,1
337,"M7","right",86,1
337,"M11","right",86,1
337,"M12","right",86,1
338,"M7","right",86,1
338,"M10","right",86,1
338,"M11","right",86,1
339,"M6","left",86,1
339,"M4","right",86,1
339,"M7","right",86,1
339,"M8","right",86,1
340,"M7","right",86,1
340,"M12","right",86,1
341,"M12","right",86,1
342,"M10","right",86,1
342,"M12","right",86,1
343,"M3","right",86,1
343,"M6","right",86,1
344,"M12","left",86,1
344,"M3","right",86,1
344,"M6","right",86,1
345,"M5","left",86,1
345,"M3","right",86,1
345,"M6","right",86,1
345,"M9","right",86,1
345,"M11","right",86,1
346,"M5","left",86,1
346,"M10","left",86,1
346,"M6","right",86,1
347,"M5","left",86,1
347,"M10","left",86,1
347,"M8","right",86,1
348,"M5","right",86,1
348,"M10","right",86,1
349,"M4","right",86,1
349,"M11","right",86,1
350,"M6","right",86,1
350,"M8","right",86,1
350,"M9","right",86,1
351,"M6","left",86,1
351,"M9","right",86,1
351,"M11","right",86,1
352,"M3","left",86,1
352,"M3","right",86,1
352,"M6","right",86,1
352,"M9","right",86,1
352,"M11","right",86,1
353,"M6","left",86,1
353,"M1","right",86,1
353,"M3","right",86,1
353,"M9","right",86,1
354,"M7","left",86,1
354,"M3","right",86,1
354,"M12","right",86,1
355,"M7","left",86,1
355,"M4","right",86,1
355,"M5","right",86,1
356,"M3","left",86,1
356,"M1","right",86,1
356,"M2","right",86,1
356,"M7","right",86,1
356,"M11","right",86,1
357,"M2","left",86,1
357,"M10","right",86,1
357,"M12","right",86,1
358,"M10","right",86,1
358,"M11","right",86,1
359,"M4","right",86,1
359,"M6","right",86,1
360,"M2","right",86,1
360,"M11","right",86,1
361,"M1","right",86,1
361,"M3","right",86,1
362,"M6","left",86,1
362,"M1","right",86,1
362,"M7","right",86,1
364,"M2","right",86,1
364,"M7","right",86,1
365,"M6","right",86,1
365,"M11","right",86,1
366,"M6","right",86,1
366,"M12","right",86,1
367,"M7","left",86,1
367,"M1","right",86,1
367,"M6","right",86,1
367,"M7","right",86,1
367,"M12","right",86,1
368,"M1","right",86,1
368,"M2","right",86,1
368,"M6","right",86,1
368,"M12","right",86,1
369,"M1","right",86,1
369,"M6","right",86,1
369,"M9","right",86,1
369,"M12","right",86,1
370,"M1","right",86,1
370,"M4","right",86,1
370,"M5","right",86,1
370,"M9","right",86,1
371,"M3","right",86,1
371,"M5","right",86,1
371,"M6","right",86,1
371,"M7","right",86,1
371,"M9","right",86,1
371,"M12","right",86,1
372,"M5","left",86,1
372,"M1","right",86,1
372,"M2","right",86,1
372,"M3","right",86,1
372,"M9","right",86,1
372,"M10","right",86,1
372,"M12","right",86,1
373,"M1","right",86,1
373,"M3","right",86,1
373,"M6","right",86,1
373,"M10","right",86,1
373,"M12","right",86,1
374,"M2","left",86,1
374,"M2","right",86,1
374,"M3","right",86,1
374,"M10","right",86,1
374,"M11","right",86,1
374,"M12","right",86,1
375,"M3","right",86,1
375,"M7","right",86,1
375,"M9","right",86,1
375,"M10","right",86,1
375,"M12","right",86,1
376,"M3","right",86,1
376,"M5","right",86,1
376,"M10","right",86,1
377,"M3","right",86,1
377,"M5","right",86,1
377,"M8","right",86,1
377,"M10","right",86,1
378,"M5","right",86,1
378,"M8","right",86,1
378,"M10","right",86,1
378,"M11","right",86,1
379,"M1","right",86,1
379,"M3","right",86,1
379,"M4","right",86,1
379,"M10","right",86,1
380,"M1","right",86,1
380,"M6","right",86,1
381,"M12","left",86,1
381,"M6","right",86,1
381,"M10","right",86,1
381,"M11","right",86,1
382,"M10","left",86,1
382,"M1","right",86,1
382,"M6","right",86,1
383,"M10","left",86,1
383,"M7","right",86,1
383,"M11","right",86,1
384,"M10","right",86,1
384,"M11","right",86,1
385,"M1","right",86,1
385,"M6","right",86,1
386,"M9","right",86,1
386,"M12","right",86,1
387,"M4","right",86,1
387,"M12","right",86,1
388,"M9","left",86,1
388,"M3","right",86,1
388,"M11","right",86,1
389,"M3","right",86,1
389,"M11","right",86,1
390,"M5","left",86,1
390,"M3","right",86,1
391,"M8","left",86,1
391,"M11","right",86,1
392,"M8","left",86,1
392,"M9","right",86,1
393,"M1","right",86,1
393,"M3","right",86,1
393,"M5","right",86,1
393,"M9","right",86,1
394,"M5","right",86,1
394,"M6","right",86,1
395,"M4","right",86,1
395,"M5","right",86,1
396,"M1","right",86,1
396,"M5","right",86,1
396,"M8","right",86,1
397,"M2","right",86,1
397,"M5","right",86,1
397,"M6","right",86,1
397,"M10","right",86,1
397,"M11","right",86,1
398,"M1","left",86,1
398,"M2","left",86,1
398,"M6","right",86,1
398,"M9","right",86,1
398,"M10","right",86,1
399,"M2","right",86,1
399,"M10","right",86,1
399,"M11","right",86,1
400,"M2","right",86,1
400,"M3","right",86,1
400,"M10","right",86,1
401,"M10","left",86,1
401,"M3","right",86,1
401,"M9","right",86,1
401,"M10","right",86,1
402,"M3","right",86,1
402,"M6","right",86,1
402,"M7","right",86,1
402,"M11","right",86,1
403,"M4","left",86,1
403,"M2","right",86,1
403,"M3","right",86,1
403,"M6","right",86,1
403,"M9","right",86,1
404,"M1","left",86,1
404,"M1","right",86,1
404,"M2","right",86,1
404,"M3","right",86,1
404,"M4","right",86,1
404,"M6","right",86,1
405,"M1","right",86,1
405,"M6","right",86,1
405,"M11","right",86,1
409,"M1","left",86,1
409,"M1","right",86,1
409,"M2","right",86,1
409,"M11","right",86,1
412,"M4","right",86,1
412,"M9","right",86,1
412,"M10","right",86,1
413,"M4","right",86,1
413,"M11","right",86,1
414,"M8","left",86,1
414,"M2","right",86,1
414,"M11","right",86,1
415,"M2","right",86,1
417,"M5","right",86,1
418,"M8","left",86,1
419,"M5","left",86,1
419,"M8","left",86,1
419,"M2","right",86,1
419,"M11","right",86,1
420,"M5","left",86,1
420,"M2","right",86,1
420,"M7","right",86,1
421,"M5","left",86,1
421,"M2","right",86,1
422,"M4","left",86,1
422,"M5","left",86,1
423,"M11","right",86,1
424,"M7","right",86,1
425,"M7","right",86,1
426,"M10","right",86,1
427,"M5","right",86,1
427,"M10","right",86,1
428,"M10","right",86,1
429,"M10","right",86,1
430,"M10","right",86,1
431,"M2","left",86,1
431,"M4","right",86,1
431,"M10","right",86,1
432,"M2","left",86,1
437,"M11","right",86,1
438,"M2","left",86,1
439,"M5","right",86,1
440,"M11","right",86,1
442,"M9","right",86,1
443,"M9","right",86,1
443,"M11","right",86,1
444,"M11","right",86,1
446,"M11","right",86,1
447,"M11","right",86,1
451,"M2","right",86,1
452,"M4","right",86,1
453,"M4","right",86,1
455,"M4","left",86,1
455,"M2","right",86,1
457,"M2","right",86,1
458,"M2","right",86,1
461,"M11","right",86,1
462,"M11","right",86,1
464,"M2","right",86,1
464,"M5","right",86,1
465,"M5","right",86,1
465,"M6","right",86,1
466,"M5","right",86,1
466,"M6","right",86,1
467,"M4","right",86,1
467,"M5","right",86,1
467,"M6","right",86,1
468,"M4","right",86,1
468,"M5","right",86,1
468,"M6","right",86,1
469,"M6","right",86,1
471,"M4","right",86,1
472,"M2","left",86,1
472,"M6","right",86,1
472,"M11","right",86,1
473,"M6","right",86,1
473,"M12","right",86,1
474,"M2","left",86,1
474,"M6","right",86,1
474,"M12","right",86,1
475,"M12","right",86,1
476,"M4","right",86,1
476,"M9","right",86,1
476,"M12","right",86,1
477,"M6","left",86,1
477,"M2","right",86,1
477,"M4","right",86,1
477,"M12","right",86,1
478,"M2","left",86,1
478,"M6","left",86,1
478,"M6","right",86,1
478,"M11","right",86,1
479,"M6","left",86,1
479,"M2","right",86,1
479,"M12","right",86,1
480,"M11","right",86,1
480,"M12","right",86,1
481,"M9","right",86,1
481,"M11","right",86,1
481,"M12","right",86,1
482,"M9","right",86,1
482,"M12","right",86,1
483,"M9","right",86,1
485,"M1","right",86,1
485,"M7","right",86,1
486,"M1","right",86,1
