"realtime","subject","side","cohort","day"
84,"M12","right",36,9
85,"M6","left",36,9
85,"M7","left",36,9
85,"M10","left",36,9
85,"M12","left",36,9
85,"M6","right",36,9
85,"M8","right",36,9
85,"M12","right",36,9
86,"M1","left",36,9
86,"M2","left",36,9
86,"M3","left",36,9
86,"M7","left",36,9
86,"M9","left",36,9
86,"M10","left",36,9
86,"M1","right",36,9
86,"M2","right",36,9
87,"M5","left",36,9
87,"M9","left",36,9
87,"M3","right",36,9
88,"M5","left",36,9
88,"M9","left",36,9
89,"M9","left",36,9
89,"M10","left",36,9
90,"M6","left",36,9
90,"M10","left",36,9
90,"M1","right",36,9
91,"M10","left",36,9
91,"M12","left",36,9
91,"M1","right",36,9
91,"M4","right",36,9
92,"M4","left",36,9
92,"M7","left",36,9
93,"M2","left",36,9
93,"M4","left",36,9
93,"M9","left",36,9
93,"M8","right",36,9
94,"M4","left",36,9
94,"M5","left",36,9
94,"M9","left",36,9
94,"M8","right",36,9
94,"M10","right",36,9
95,"M4","left",36,9
95,"M8","left",36,9
95,"M9","left",36,9
95,"M6","right",36,9
96,"M4","left",36,9
96,"M9","left",36,9
97,"M9","left",36,9
97,"M10","left",36,9
98,"M6","left",36,9
98,"M7","left",36,9
98,"M9","left",36,9
98,"M10","left",36,9
99,"M1","left",36,9
99,"M4","left",36,9
99,"M7","left",36,9
100,"M5","left",36,9
101,"M2","left",36,9
101,"M8","right",36,9
102,"M8","right",36,9
103,"M6","left",36,9
105,"M4","left",36,9
105,"M5","left",36,9
106,"M4","left",36,9
106,"M5","left",36,9
106,"M8","right",36,9
106,"M9","right",36,9
107,"M7","left",36,9
108,"M2","left",36,9
108,"M8","left",36,9
108,"M1","right",36,9
109,"M1","left",36,9
109,"M5","left",36,9
109,"M9","left",36,9
110,"M8","right",36,9
111,"M1","left",36,9
111,"M4","left",36,9
111,"M8","left",36,9
111,"M8","right",36,9
112,"M2","left",36,9
113,"M4","left",36,9
113,"M10","right",36,9
114,"M9","left",36,9
114,"M4","right",36,9
115,"M1","left",36,9
115,"M10","left",36,9
115,"M4","right",36,9
116,"M9","left",36,9
116,"M10","left",36,9
116,"M4","right",36,9
116,"M12","right",36,9
117,"M7","left",36,9
117,"M10","left",36,9
118,"M3","left",36,9
118,"M4","left",36,9
118,"M7","left",36,9
118,"M9","left",36,9
118,"M10","left",36,9
119,"M4","left",36,9
119,"M7","left",36,9
119,"M9","left",36,9
119,"M10","left",36,9
119,"M12","left",36,9
120,"M3","left",36,9
120,"M4","left",36,9
120,"M7","left",36,9
120,"M9","left",36,9
121,"M3","left",36,9
121,"M4","left",36,9
121,"M7","left",36,9
121,"M9","left",36,9
122,"M1","left",36,9
122,"M3","left",36,9
122,"M7","left",36,9
122,"M9","left",36,9
122,"M10","left",36,9
123,"M1","left",36,9
123,"M2","left",36,9
123,"M5","left",36,9
123,"M7","left",36,9
124,"M7","left",36,9
124,"M10","left",36,9
124,"M1","right",36,9
124,"M5","right",36,9
125,"M1","left",36,9
125,"M2","left",36,9
125,"M3","left",36,9
125,"M10","left",36,9
125,"M5","right",36,9
126,"M2","left",36,9
126,"M3","left",36,9
126,"M9","left",36,9
126,"M5","right",36,9
127,"M5","left",36,9
127,"M12","right",36,9
128,"M2","left",36,9
128,"M4","left",36,9
128,"M9","left",36,9
128,"M10","left",36,9
128,"M12","right",36,9
129,"M3","left",36,9
129,"M5","left",36,9
129,"M9","left",36,9
130,"M3","left",36,9
130,"M9","left",36,9
130,"M10","right",36,9
131,"M3","left",36,9
131,"M4","left",36,9
131,"M9","left",36,9
131,"M9","right",36,9
132,"M2","left",36,9
132,"M3","left",36,9
132,"M4","left",36,9
132,"M9","left",36,9
132,"M6","right",36,9
132,"M7","right",36,9
133,"M2","left",36,9
133,"M3","left",36,9
134,"M3","left",36,9
134,"M5","left",36,9
134,"M7","left",36,9
134,"M10","left",36,9
134,"M2","right",36,9
135,"M2","left",36,9
135,"M7","left",36,9
135,"M10","left",36,9
136,"M5","left",36,9
136,"M7","left",36,9
136,"M10","left",36,9
137,"M2","left",36,9
137,"M7","left",36,9
137,"M10","left",36,9
138,"M2","left",36,9
138,"M3","left",36,9
138,"M5","left",36,9
138,"M6","left",36,9
138,"M10","left",36,9
139,"M3","left",36,9
139,"M6","left",36,9
140,"M4","left",36,9
140,"M6","left",36,9
140,"M10","right",36,9
141,"M1","left",36,9
141,"M4","left",36,9
141,"M7","right",36,9
142,"M1","left",36,9
142,"M3","left",36,9
142,"M4","left",36,9
142,"M9","left",36,9
143,"M1","left",36,9
144,"M1","left",36,9
144,"M3","left",36,9
144,"M12","left",36,9
145,"M1","left",36,9
145,"M3","left",36,9
145,"M7","left",36,9
145,"M9","left",36,9
145,"M6","right",36,9
145,"M7","right",36,9
146,"M6","left",36,9
146,"M7","left",36,9
146,"M9","left",36,9
147,"M7","left",36,9
147,"M9","left",36,9
148,"M7","left",36,9
148,"M9","left",36,9
148,"M4","right",36,9
149,"M3","left",36,9
149,"M6","left",36,9
149,"M7","left",36,9
149,"M9","left",36,9
149,"M10","left",36,9
149,"M4","right",36,9
150,"M7","left",36,9
150,"M11","left",36,9
151,"M3","left",36,9
151,"M6","left",36,9
151,"M9","left",36,9
152,"M3","left",36,9
152,"M6","left",36,9
152,"M8","right",36,9
153,"M6","left",36,9
153,"M8","right",36,9
155,"M12","right",36,9
156,"M8","left",36,9
158,"M12","right",36,9
159,"M12","left",36,9
160,"M8","left",36,9
160,"M12","left",36,9
161,"M12","left",36,9
161,"M10","right",36,9
164,"M10","left",36,9
165,"M10","left",36,9
166,"M10","left",36,9
166,"M11","left",36,9
167,"M11","left",36,9
168,"M10","left",36,9
171,"M8","left",36,9
172,"M8","left",36,9
172,"M8","right",36,9
177,"M5","left",36,9
178,"M5","left",36,9
179,"M5","left",36,9
179,"M12","right",36,9
181,"M6","right",36,9
182,"M2","right",36,9
183,"M3","left",36,9
183,"M12","left",36,9
183,"M12","right",36,9
184,"M10","right",36,9
185,"M5","left",36,9
186,"M12","right",36,9
187,"M3","right",36,9
188,"M3","left",36,9
189,"M6","left",36,9
189,"M2","right",36,9
189,"M4","right",36,9
189,"M6","right",36,9
190,"M6","left",36,9
190,"M2","right",36,9
190,"M4","right",36,9
190,"M6","right",36,9
190,"M8","right",36,9
191,"M5","left",36,9
191,"M2","right",36,9
191,"M3","right",36,9
191,"M4","right",36,9
191,"M6","right",36,9
191,"M8","right",36,9
192,"M2","left",36,9
192,"M9","left",36,9
192,"M3","right",36,9
192,"M6","right",36,9
192,"M10","right",36,9
193,"M3","left",36,9
193,"M4","left",36,9
193,"M5","left",36,9
193,"M8","left",36,9
193,"M9","left",36,9
193,"M10","left",36,9
193,"M2","right",36,9
193,"M6","right",36,9
193,"M7","right",36,9
193,"M8","right",36,9
194,"M2","left",36,9
194,"M5","left",36,9
194,"M9","left",36,9
194,"M1","right",36,9
194,"M6","right",36,9
194,"M7","right",36,9
194,"M8","right",36,9
194,"M10","right",36,9
194,"M12","right",36,9
195,"M3","left",36,9
195,"M8","left",36,9
195,"M9","left",36,9
195,"M1","right",36,9
195,"M2","right",36,9
195,"M7","right",36,9
195,"M10","right",36,9
196,"M1","left",36,9
196,"M9","left",36,9
196,"M10","right",36,9
197,"M5","left",36,9
197,"M9","left",36,9
197,"M2","right",36,9
198,"M6","left",36,9
198,"M2","right",36,9
198,"M5","right",36,9
199,"M3","left",36,9
199,"M11","left",36,9
199,"M5","right",36,9
199,"M9","right",36,9
199,"M10","right",36,9
200,"M3","left",36,9
200,"M1","right",36,9
200,"M3","right",36,9
200,"M6","right",36,9
200,"M10","right",36,9
201,"M11","left",36,9
201,"M6","right",36,9
201,"M10","right",36,9
202,"M2","left",36,9
202,"M4","left",36,9
202,"M9","left",36,9
202,"M1","right",36,9
203,"M4","left",36,9
203,"M1","right",36,9
203,"M8","right",36,9
203,"M9","right",36,9
203,"M10","right",36,9
204,"M1","left",36,9
204,"M3","left",36,9
204,"M4","left",36,9
204,"M10","left",36,9
204,"M11","left",36,9
204,"M2","right",36,9
204,"M9","right",36,9
204,"M12","right",36,9
205,"M7","left",36,9
205,"M10","left",36,9
205,"M7","right",36,9
205,"M9","right",36,9
205,"M12","right",36,9
206,"M7","left",36,9
206,"M10","left",36,9
206,"M11","left",36,9
206,"M5","right",36,9
206,"M7","right",36,9
206,"M12","right",36,9
207,"M8","left",36,9
207,"M12","left",36,9
207,"M7","right",36,9
207,"M10","right",36,9
208,"M2","right",36,9
208,"M7","right",36,9
208,"M8","right",36,9
209,"M11","left",36,9
209,"M2","right",36,9
209,"M6","right",36,9
209,"M7","right",36,9
209,"M8","right",36,9
210,"M4","left",36,9
210,"M6","right",36,9
210,"M8","right",36,9
211,"M10","left",36,9
212,"M11","left",36,9
212,"M1","right",36,9
214,"M11","left",36,9
214,"M4","right",36,9
215,"M4","right",36,9
215,"M5","right",36,9
216,"M5","right",36,9
216,"M8","right",36,9
217,"M12","right",36,9
218,"M5","left",36,9
218,"M7","left",36,9
218,"M5","right",36,9
219,"M7","left",36,9
219,"M2","right",36,9
220,"M7","left",36,9
220,"M2","right",36,9
220,"M4","right",36,9
221,"M6","left",36,9
221,"M7","left",36,9
221,"M10","left",36,9
221,"M2","right",36,9
221,"M12","right",36,9
222,"M6","left",36,9
222,"M10","left",36,9
222,"M2","right",36,9
223,"M2","right",36,9
224,"M6","left",36,9
224,"M10","left",36,9
224,"M2","right",36,9
225,"M6","left",36,9
225,"M1","right",36,9
225,"M2","right",36,9
226,"M1","right",36,9
226,"M2","right",36,9
227,"M1","right",36,9
227,"M2","right",36,9
227,"M6","right",36,9
228,"M1","left",36,9
228,"M4","left",36,9
228,"M2","right",36,9
228,"M6","right",36,9
229,"M4","left",36,9
229,"M5","left",36,9
229,"M1","right",36,9
229,"M2","right",36,9
229,"M6","right",36,9
229,"M12","right",36,9
230,"M4","left",36,9
230,"M1","right",36,9
230,"M5","right",36,9
231,"M10","left",36,9
231,"M1","right",36,9
231,"M5","right",36,9
231,"M6","right",36,9
232,"M12","left",36,9
232,"M1","right",36,9
232,"M5","right",36,9
232,"M6","right",36,9
232,"M8","right",36,9
233,"M10","left",36,9
233,"M1","right",36,9
233,"M5","right",36,9
233,"M6","right",36,9
233,"M8","right",36,9
234,"M10","left",36,9
234,"M1","right",36,9
234,"M12","right",36,9
235,"M10","left",36,9
235,"M12","left",36,9
236,"M8","right",36,9
236,"M12","right",36,9
237,"M10","right",36,9
238,"M4","left",36,9
239,"M6","right",36,9
239,"M12","right",36,9
240,"M12","left",36,9
240,"M12","right",36,9
241,"M2","left",36,9
241,"M10","left",36,9
241,"M2","right",36,9
242,"M6","left",36,9
242,"M8","right",36,9
243,"M5","right",36,9
243,"M8","right",36,9
244,"M11","left",36,9
244,"M5","right",36,9
244,"M9","right",36,9
244,"M10","right",36,9
245,"M5","right",36,9
245,"M8","right",36,9
245,"M9","right",36,9
246,"M5","right",36,9
246,"M8","right",36,9
246,"M9","right",36,9
247,"M5","left",36,9
247,"M10","left",36,9
247,"M11","left",36,9
247,"M9","right",36,9
247,"M10","right",36,9
248,"M11","left",36,9
248,"M9","right",36,9
248,"M10","right",36,9
249,"M9","left",36,9
249,"M9","right",36,9
249,"M10","right",36,9
250,"M9","left",36,9
250,"M11","left",36,9
250,"M12","right",36,9
254,"M3","left",36,9
254,"M3","right",36,9
255,"M2","right",36,9
255,"M3","right",36,9
256,"M3","left",36,9
257,"M3","right",36,9
257,"M9","right",36,9
258,"M3","left",36,9
259,"M9","left",36,9
260,"M9","left",36,9
260,"M9","right",36,9
262,"M2","left",36,9
262,"M8","right",36,9
262,"M9","right",36,9
263,"M2","left",36,9
264,"M2","left",36,9
264,"M3","left",36,9
264,"M2","right",36,9
265,"M3","left",36,9
265,"M10","right",36,9
266,"M3","left",36,9
266,"M6","right",36,9
267,"M3","left",36,9
267,"M3","right",36,9
267,"M6","right",36,9
268,"M9","left",36,9
268,"M3","right",36,9
268,"M6","right",36,9
269,"M3","left",36,9
269,"M9","left",36,9
269,"M3","right",36,9
269,"M6","right",36,9
270,"M9","left",36,9
270,"M3","right",36,9
270,"M6","right",36,9
270,"M9","right",36,9
271,"M9","left",36,9
271,"M3","right",36,9
271,"M9","right",36,9
272,"M9","left",36,9
272,"M7","right",36,9
273,"M9","left",36,9
273,"M12","left",36,9
273,"M7","right",36,9
274,"M7","left",36,9
274,"M9","left",36,9
275,"M7","left",36,9
275,"M9","left",36,9
276,"M7","left",36,9
276,"M9","left",36,9
276,"M3","right",36,9
277,"M3","left",36,9
277,"M6","left",36,9
277,"M7","left",36,9
280,"M4","right",36,9
281,"M12","left",36,9
281,"M8","right",36,9
281,"M12","right",36,9
282,"M7","right",36,9
283,"M7","left",36,9
283,"M6","right",36,9
283,"M7","right",36,9
284,"M8","left",36,9
284,"M8","right",36,9
285,"M3","left",36,9
286,"M4","right",36,9
287,"M4","right",36,9
287,"M12","right",36,9
288,"M4","left",36,9
288,"M7","right",36,9
288,"M8","right",36,9
288,"M9","right",36,9
289,"M4","left",36,9
289,"M9","right",36,9
290,"M4","left",36,9
290,"M9","right",36,9
290,"M10","right",36,9
291,"M8","right",36,9
292,"M7","left",36,9
292,"M8","left",36,9
292,"M1","right",36,9
292,"M8","right",36,9
293,"M7","left",36,9
293,"M1","right",36,9
293,"M4","right",36,9
294,"M4","left",36,9
294,"M7","left",36,9
294,"M8","left",36,9
294,"M1","right",36,9
294,"M5","right",36,9
294,"M6","right",36,9
294,"M8","right",36,9
295,"M1","right",36,9
295,"M6","right",36,9
296,"M10","left",36,9
296,"M1","right",36,9
296,"M5","right",36,9
296,"M6","right",36,9
297,"M1","left",36,9
297,"M4","left",36,9
297,"M7","left",36,9
297,"M1","right",36,9
297,"M6","right",36,9
297,"M12","right",36,9
298,"M1","left",36,9
298,"M10","left",36,9
298,"M1","right",36,9
298,"M6","right",36,9
299,"M10","left",36,9
299,"M1","right",36,9
299,"M2","right",36,9
300,"M2","right",36,9
300,"M8","right",36,9
300,"M9","right",36,9
300,"M10","right",36,9
301,"M9","left",36,9
301,"M10","left",36,9
301,"M5","right",36,9
301,"M8","right",36,9
302,"M8","left",36,9
302,"M2","right",36,9
303,"M8","left",36,9
303,"M2","right",36,9
304,"M5","left",36,9
304,"M2","right",36,9
304,"M5","right",36,9
304,"M8","right",36,9
305,"M5","left",36,9
305,"M7","left",36,9
305,"M12","left",36,9
305,"M8","right",36,9
306,"M2","left",36,9
306,"M8","right",36,9
306,"M10","right",36,9
307,"M1","left",36,9
307,"M10","left",36,9
307,"M5","right",36,9
307,"M8","right",36,9
307,"M9","right",36,9
308,"M9","left",36,9
308,"M5","right",36,9
308,"M9","right",36,9
309,"M5","right",36,9
309,"M9","right",36,9
310,"M1","left",36,9
310,"M2","left",36,9
310,"M5","right",36,9
310,"M7","right",36,9
311,"M7","right",36,9
312,"M5","left",36,9
312,"M2","right",36,9
312,"M7","right",36,9
313,"M5","left",36,9
313,"M8","right",36,9
313,"M12","right",36,9
314,"M2","left",36,9
314,"M7","left",36,9
314,"M2","right",36,9
315,"M2","left",36,9
315,"M7","left",36,9
315,"M2","right",36,9
315,"M12","right",36,9
316,"M2","right",36,9
318,"M2","left",36,9
318,"M6","left",36,9
318,"M2","right",36,9
318,"M12","right",36,9
319,"M6","right",36,9
319,"M9","right",36,9
319,"M12","right",36,9
320,"M9","right",36,9
321,"M9","right",36,9
322,"M4","right",36,9
322,"M12","right",36,9
323,"M4","right",36,9
323,"M9","right",36,9
324,"M4","right",36,9
325,"M4","right",36,9
326,"M8","right",36,9
327,"M11","left",36,9
327,"M8","right",36,9
329,"M8","left",36,9
330,"M8","left",36,9
334,"M2","right",36,9
335,"M2","right",36,9
336,"M5","left",36,9
336,"M2","right",36,9
336,"M5","right",36,9
337,"M5","left",36,9
337,"M2","right",36,9
339,"M2","left",36,9
340,"M2","left",36,9
340,"M2","right",36,9
341,"M2","left",36,9
341,"M12","right",36,9
342,"M2","right",36,9
346,"M12","right",36,9
347,"M12","right",36,9
349,"M12","right",36,9
350,"M12","right",36,9
354,"M5","right",36,9
354,"M12","right",36,9
355,"M5","right",36,9
356,"M5","right",36,9
357,"M5","right",36,9
358,"M5","left",36,9
358,"M12","right",36,9
359,"M5","left",36,9
359,"M12","right",36,9
370,"M12","right",36,9
371,"M3","left",36,9
371,"M12","right",36,9
372,"M3","left",36,9
372,"M3","right",36,9
373,"M3","left",36,9
374,"M3","right",36,9
376,"M3","left",36,9
377,"M3","left",36,9
378,"M3","left",36,9
379,"M3","left",36,9
382,"M3","left",36,9
383,"M3","left",36,9
384,"M3","left",36,9
385,"M3","left",36,9
386,"M3","left",36,9
388,"M10","right",36,9
389,"M10","right",36,9
390,"M3","left",36,9
390,"M10","right",36,9
391,"M10","right",36,9
391,"M12","right",36,9
392,"M3","right",36,9
392,"M10","right",36,9
392,"M12","right",36,9
393,"M9","right",36,9
393,"M10","right",36,9
394,"M5","right",36,9
394,"M9","right",36,9
394,"M10","right",36,9
395,"M5","right",36,9
395,"M9","right",36,9
395,"M10","right",36,9
396,"M5","right",36,9
396,"M9","right",36,9
396,"M10","right",36,9
397,"M4","right",36,9
397,"M9","right",36,9
397,"M10","right",36,9
398,"M4","right",36,9
398,"M5","right",36,9
398,"M9","right",36,9
398,"M10","right",36,9
399,"M4","right",36,9
399,"M5","right",36,9
399,"M9","right",36,9
400,"M4","right",36,9
400,"M9","right",36,9
400,"M10","right",36,9
401,"M2","left",36,9
401,"M5","left",36,9
401,"M4","right",36,9
401,"M6","right",36,9
402,"M5","left",36,9
402,"M6","right",36,9
403,"M5","left",36,9
403,"M6","right",36,9
403,"M7","right",36,9
403,"M8","right",36,9
403,"M12","right",36,9
404,"M6","right",36,9
404,"M7","right",36,9
404,"M8","right",36,9
404,"M9","right",36,9
405,"M6","left",36,9
405,"M7","right",36,9
405,"M8","right",36,9
406,"M6","left",36,9
406,"M9","left",36,9
406,"M2","right",36,9
406,"M8","right",36,9
407,"M2","left",36,9
407,"M7","left",36,9
407,"M9","left",36,9
407,"M1","right",36,9
407,"M2","right",36,9
407,"M4","right",36,9
407,"M6","right",36,9
407,"M8","right",36,9
407,"M9","right",36,9
407,"M12","right",36,9
408,"M7","left",36,9
408,"M9","left",36,9
408,"M4","right",36,9
409,"M8","left",36,9
409,"M9","left",36,9
409,"M4","right",36,9
410,"M6","left",36,9
410,"M1","right",36,9
410,"M4","right",36,9
410,"M8","right",36,9
411,"M6","left",36,9
411,"M10","left",36,9
411,"M1","right",36,9
411,"M2","right",36,9
411,"M8","right",36,9
412,"M4","left",36,9
412,"M7","left",36,9
412,"M9","left",36,9
412,"M10","left",36,9
412,"M1","right",36,9
412,"M2","right",36,9
412,"M8","right",36,9
413,"M6","left",36,9
413,"M7","left",36,9
413,"M9","left",36,9
413,"M1","right",36,9
413,"M6","right",36,9
413,"M12","right",36,9
414,"M2","left",36,9
414,"M7","left",36,9
414,"M9","left",36,9
414,"M1","right",36,9
414,"M12","right",36,9
415,"M2","left",36,9
415,"M6","left",36,9
415,"M1","right",36,9
415,"M5","right",36,9
415,"M12","right",36,9
416,"M2","left",36,9
416,"M5","left",36,9
416,"M1","right",36,9
417,"M2","left",36,9
417,"M5","left",36,9
417,"M1","right",36,9
417,"M4","right",36,9
417,"M8","right",36,9
418,"M2","left",36,9
418,"M5","left",36,9
418,"M7","right",36,9
418,"M8","right",36,9
419,"M1","left",36,9
419,"M5","left",36,9
419,"M6","left",36,9
419,"M5","right",36,9
419,"M7","right",36,9
419,"M8","right",36,9
420,"M6","left",36,9
420,"M9","left",36,9
420,"M10","left",36,9
420,"M7","right",36,9
421,"M9","left",36,9
421,"M2","right",36,9
421,"M7","right",36,9
422,"M6","left",36,9
422,"M9","left",36,9
422,"M2","right",36,9
422,"M5","right",36,9
422,"M7","right",36,9
422,"M12","right",36,9
423,"M7","left",36,9
423,"M2","right",36,9
423,"M8","right",36,9
424,"M1","left",36,9
424,"M8","left",36,9
424,"M1","right",36,9
424,"M2","right",36,9
424,"M8","right",36,9
424,"M12","right",36,9
425,"M9","left",36,9
425,"M10","left",36,9
425,"M1","right",36,9
425,"M8","right",36,9
426,"M6","left",36,9
426,"M10","left",36,9
426,"M1","right",36,9
426,"M8","right",36,9
427,"M6","left",36,9
427,"M10","left",36,9
427,"M1","right",36,9
427,"M5","right",36,9
427,"M8","right",36,9
428,"M1","right",36,9
428,"M5","right",36,9
428,"M6","right",36,9
428,"M8","right",36,9
429,"M1","right",36,9
429,"M7","right",36,9
429,"M8","right",36,9
430,"M6","left",36,9
430,"M7","left",36,9
430,"M9","left",36,9
430,"M2","right",36,9
430,"M7","right",36,9
431,"M5","left",36,9
432,"M8","right",36,9
433,"M7","right",36,9
433,"M10","right",36,9
434,"M10","left",36,9
434,"M4","right",36,9
434,"M7","right",36,9
434,"M10","right",36,9
435,"M9","left",36,9
435,"M6","right",36,9
435,"M10","right",36,9
436,"M1","left",36,9
436,"M2","left",36,9
436,"M7","right",36,9
436,"M10","right",36,9
436,"M12","right",36,9
437,"M7","right",36,9
437,"M8","right",36,9
438,"M7","right",36,9
439,"M4","left",36,9
439,"M9","left",36,9
440,"M5","right",36,9
441,"M2","left",36,9
441,"M6","left",36,9
441,"M2","right",36,9
441,"M4","right",36,9
442,"M6","left",36,9
442,"M1","right",36,9
442,"M2","right",36,9
442,"M6","right",36,9
443,"M6","left",36,9
443,"M6","right",36,9
444,"M4","left",36,9
445,"M4","left",36,9
445,"M4","right",36,9
446,"M4","left",36,9
446,"M9","left",36,9
446,"M10","left",36,9
446,"M5","right",36,9
447,"M10","left",36,9
447,"M2","right",36,9
448,"M5","left",36,9
449,"M4","left",36,9
449,"M5","left",36,9
449,"M9","left",36,9
449,"M10","left",36,9
450,"M9","left",36,9
451,"M2","left",36,9
451,"M9","left",36,9
451,"M10","left",36,9
452,"M2","left",36,9
452,"M10","left",36,9
452,"M9","right",36,9
453,"M2","left",36,9
453,"M10","left",36,9
453,"M12","right",36,9
454,"M12","left",36,9
454,"M10","right",36,9
454,"M12","right",36,9
455,"M4","right",36,9
456,"M10","left",36,9
457,"M10","left",36,9
458,"M10","left",36,9
458,"M8","right",36,9
459,"M2","right",36,9
459,"M8","right",36,9
460,"M10","left",36,9
461,"M10","left",36,9
462,"M8","left",36,9
463,"M8","left",36,9
463,"M9","left",36,9
463,"M2","right",36,9
464,"M9","left",36,9
465,"M9","left",36,9
467,"M12","right",36,9
468,"M12","left",36,9
469,"M7","left",36,9
470,"M7","left",36,9
470,"M7","right",36,9
471,"M7","left",36,9
471,"M9","right",36,9
472,"M7","left",36,9
473,"M7","left",36,9
474,"M7","left",36,9
481,"M12","right",36,9
482,"M2","right",36,9
482,"M4","right",36,9
483,"M7","left",36,9
483,"M4","right",36,9
484,"M2","left",36,9
484,"M4","right",36,9
484,"M7","right",36,9
485,"M2","left",36,9
485,"M7","right",36,9
486,"M7","left",36,9
487,"M2","left",36,9
487,"M7","left",36,9
488,"M7","left",36,9
489,"M5","left",36,9
490,"M5","left",36,9
491,"M5","left",36,9
492,"M5","left",36,9
493,"M4","right",36,9
496,"M5","right",36,9
497,"M5","left",36,9
498,"M5","left",36,9
499,"M5","left",36,9
500,"M5","left",36,9
501,"M2","left",36,9
502,"M2","left",36,9
502,"M2","right",36,9
503,"M2","left",36,9
504,"M1","right",36,9
505,"M5","left",36,9
506,"M1","left",36,9
507,"M1","left",36,9
