"realtime","subject","side","cohort","day"
54,"M4","left",81,7
54,"M8","left",81,7
54,"M10","left",81,7
54,"M12","right",81,7
55,"M2","left",81,7
55,"M2","right",81,7
56,"M2","left",81,7
56,"M3","left",81,7
56,"M4","left",81,7
56,"M8","left",81,7
57,"M2","left",81,7
57,"M3","left",81,7
57,"M4","left",81,7
57,"M8","left",81,7
57,"M10","left",81,7
58,"M2","left",81,7
58,"M3","left",81,7
58,"M4","left",81,7
58,"M8","left",81,7
58,"M10","left",81,7
59,"M4","left",81,7
59,"M8","left",81,7
59,"M6","right",81,7
60,"M4","left",81,7
60,"M8","left",81,7
60,"M10","left",81,7
61,"M8","left",81,7
61,"M10","left",81,7
62,"M8","left",81,7
64,"M3","left",81,7
64,"M8","left",81,7
65,"M8","left",81,7
65,"M2","right",81,7
66,"M8","left",81,7
66,"M7","right",81,7
67,"M7","left",81,7
68,"M7","left",81,7
68,"M7","right",81,7
69,"M7","left",81,7
76,"M7","right",81,7
77,"M7","right",81,7
79,"M3","left",81,7
81,"M10","left",81,7
82,"M3","left",81,7
82,"M4","left",81,7
82,"M10","left",81,7
82,"M3","right",81,7
82,"M9","right",81,7
83,"M4","left",81,7
83,"M10","left",81,7
83,"M4","right",81,7
84,"M4","left",81,7
85,"M6","left",81,7
85,"M5","right",81,7
87,"M6","left",81,7
88,"M4","left",81,7
88,"M5","right",81,7
88,"M9","right",81,7
89,"M5","right",81,7
89,"M9","right",81,7
89,"M12","right",81,7
90,"M3","left",81,7
90,"M4","right",81,7
90,"M5","right",81,7
90,"M9","right",81,7
90,"M12","right",81,7
91,"M4","right",81,7
91,"M5","right",81,7
91,"M9","right",81,7
91,"M12","right",81,7
92,"M4","right",81,7
92,"M9","right",81,7
92,"M11","right",81,7
93,"M3","left",81,7
93,"M4","right",81,7
93,"M9","right",81,7
93,"M11","right",81,7
93,"M12","right",81,7
94,"M3","left",81,7
94,"M4","right",81,7
94,"M9","right",81,7
94,"M11","right",81,7
94,"M12","right",81,7
95,"M3","right",81,7
95,"M4","right",81,7
95,"M5","right",81,7
95,"M9","right",81,7
95,"M11","right",81,7
95,"M12","right",81,7
96,"M4","right",81,7
96,"M5","right",81,7
96,"M11","right",81,7
96,"M12","right",81,7
97,"M6","left",81,7
97,"M5","right",81,7
97,"M11","right",81,7
97,"M12","right",81,7
98,"M5","right",81,7
98,"M11","right",81,7
98,"M12","right",81,7
99,"M6","left",81,7
99,"M5","right",81,7
99,"M9","right",81,7
99,"M11","right",81,7
100,"M3","left",81,7
100,"M3","right",81,7
100,"M5","right",81,7
100,"M9","right",81,7
100,"M11","right",81,7
101,"M3","left",81,7
101,"M5","right",81,7
101,"M9","right",81,7
101,"M12","right",81,7
102,"M3","left",81,7
102,"M5","right",81,7
102,"M9","right",81,7
102,"M12","right",81,7
103,"M4","right",81,7
103,"M5","right",81,7
103,"M9","right",81,7
103,"M12","right",81,7
104,"M4","right",81,7
104,"M5","right",81,7
104,"M9","right",81,7
105,"M4","right",81,7
105,"M6","right",81,7
105,"M9","right",81,7
106,"M6","right",81,7
107,"M3","left",81,7
107,"M4","right",81,7
107,"M6","right",81,7
108,"M2","left",81,7
108,"M5","left",81,7
108,"M4","right",81,7
108,"M6","right",81,7
109,"M2","left",81,7
109,"M4","right",81,7
109,"M5","right",81,7
109,"M6","right",81,7
110,"M1","left",81,7
110,"M2","right",81,7
114,"M10","left",81,7
114,"M6","right",81,7
115,"M4","left",81,7
115,"M4","right",81,7
115,"M10","right",81,7
116,"M3","left",81,7
116,"M10","left",81,7
116,"M3","right",81,7
116,"M4","right",81,7
116,"M9","right",81,7
117,"M10","left",81,7
117,"M4","right",81,7
117,"M9","right",81,7
118,"M4","right",81,7
118,"M6","right",81,7
118,"M9","right",81,7
119,"M3","left",81,7
119,"M6","right",81,7
120,"M3","left",81,7
120,"M6","right",81,7
121,"M10","left",81,7
121,"M3","right",81,7
121,"M9","right",81,7
122,"M3","left",81,7
122,"M10","left",81,7
122,"M3","right",81,7
122,"M10","right",81,7
123,"M6","left",81,7
128,"M10","right",81,7
129,"M10","left",81,7
129,"M9","right",81,7
129,"M10","right",81,7
133,"M4","left",81,7
133,"M10","right",81,7
134,"M3","left",81,7
134,"M4","right",81,7
135,"M10","right",81,7
137,"M4","right",81,7
138,"M4","left",81,7
138,"M3","right",81,7
139,"M4","left",81,7
140,"M3","left",81,7
141,"M3","left",81,7
142,"M8","left",81,7
142,"M8","right",81,7
143,"M3","left",81,7
143,"M8","left",81,7
145,"M4","right",81,7
147,"M3","left",81,7
147,"M10","right",81,7
148,"M10","right",81,7
149,"M3","left",81,7
150,"M10","left",81,7
151,"M10","left",81,7
152,"M3","left",81,7
152,"M10","left",81,7
152,"M1","right",81,7
152,"M2","right",81,7
152,"M3","right",81,7
152,"M10","right",81,7
153,"M1","right",81,7
153,"M2","right",81,7
153,"M6","right",81,7
153,"M10","right",81,7
154,"M4","left",81,7
154,"M6","right",81,7
155,"M6","left",81,7
155,"M6","right",81,7
156,"M6","left",81,7
157,"M2","left",81,7
157,"M6","right",81,7
158,"M2","left",81,7
158,"M3","left",81,7
158,"M11","left",81,7
158,"M11","right",81,7
159,"M2","left",81,7
159,"M8","left",81,7
159,"M11","left",81,7
159,"M3","right",81,7
160,"M2","left",81,7
160,"M6","left",81,7
160,"M8","left",81,7
160,"M11","left",81,7
160,"M12","left",81,7
160,"M3","right",81,7
161,"M2","left",81,7
161,"M6","left",81,7
161,"M11","left",81,7
162,"M4","left",81,7
162,"M5","left",81,7
162,"M6","left",81,7
162,"M8","right",81,7
163,"M3","left",81,7
163,"M4","left",81,7
163,"M6","left",81,7
163,"M10","left",81,7
164,"M3","left",81,7
164,"M10","left",81,7
164,"M12","left",81,7
164,"M9","right",81,7
165,"M8","left",81,7
165,"M10","left",81,7
165,"M12","left",81,7
165,"M6","right",81,7
165,"M9","right",81,7
166,"M6","left",81,7
166,"M10","left",81,7
166,"M12","left",81,7
166,"M4","right",81,7
166,"M6","right",81,7
167,"M8","left",81,7
167,"M2","right",81,7
168,"M2","left",81,7
168,"M3","left",81,7
168,"M6","right",81,7
169,"M2","left",81,7
169,"M8","left",81,7
169,"M4","right",81,7
169,"M6","right",81,7
169,"M9","right",81,7
170,"M2","left",81,7
170,"M3","left",81,7
170,"M4","left",81,7
170,"M8","left",81,7
170,"M6","right",81,7
171,"M2","left",81,7
171,"M8","left",81,7
171,"M10","left",81,7
171,"M12","left",81,7
172,"M2","left",81,7
172,"M8","left",81,7
172,"M12","left",81,7
172,"M3","right",81,7
172,"M5","right",81,7
172,"M9","right",81,7
173,"M3","left",81,7
173,"M8","left",81,7
173,"M10","left",81,7
173,"M12","left",81,7
173,"M4","right",81,7
173,"M5","right",81,7
173,"M9","right",81,7
174,"M4","left",81,7
174,"M8","left",81,7
174,"M4","right",81,7
174,"M5","right",81,7
174,"M6","right",81,7
174,"M11","right",81,7
175,"M4","left",81,7
175,"M9","left",81,7
175,"M4","right",81,7
176,"M3","left",81,7
176,"M6","left",81,7
176,"M3","right",81,7
176,"M4","right",81,7
176,"M9","right",81,7
176,"M12","right",81,7
177,"M4","left",81,7
177,"M12","left",81,7
177,"M5","right",81,7
177,"M9","right",81,7
177,"M12","right",81,7
178,"M5","left",81,7
178,"M6","left",81,7
178,"M4","right",81,7
178,"M5","right",81,7
178,"M9","right",81,7
178,"M12","right",81,7
179,"M3","left",81,7
179,"M6","right",81,7
179,"M9","right",81,7
182,"M8","left",81,7
183,"M8","left",81,7
184,"M8","left",81,7
185,"M8","left",81,7
185,"M5","right",81,7
186,"M5","right",81,7
187,"M6","left",81,7
187,"M5","right",81,7
188,"M8","left",81,7
188,"M6","right",81,7
188,"M9","right",81,7
189,"M3","left",81,7
189,"M8","left",81,7
189,"M6","right",81,7
190,"M6","right",81,7
191,"M6","right",81,7
192,"M3","right",81,7
193,"M3","right",81,7
194,"M3","right",81,7
195,"M9","right",81,7
196,"M9","right",81,7
198,"M4","right",81,7
199,"M4","right",81,7
200,"M4","left",81,7
200,"M4","right",81,7
201,"M4","right",81,7
202,"M3","right",81,7
202,"M4","right",81,7
202,"M9","right",81,7
203,"M10","left",81,7
203,"M3","right",81,7
203,"M9","right",81,7
204,"M8","left",81,7
204,"M10","left",81,7
204,"M4","right",81,7
204,"M9","right",81,7
204,"M10","right",81,7
205,"M4","right",81,7
205,"M10","right",81,7
206,"M10","left",81,7
206,"M6","right",81,7
207,"M6","left",81,7
207,"M6","right",81,7
208,"M8","right",81,7
209,"M6","right",81,7
210,"M6","right",81,7
211,"M6","right",81,7
213,"M6","left",81,7
214,"M6","right",81,7
215,"M6","right",81,7
216,"M6","right",81,7
218,"M4","right",81,7
219,"M3","right",81,7
220,"M3","left",81,7
220,"M3","right",81,7
222,"M5","right",81,7
222,"M6","right",81,7
223,"M5","right",81,7
225,"M5","right",81,7
227,"M11","left",81,7
228,"M11","left",81,7
229,"M10","left",81,7
229,"M11","left",81,7
229,"M3","right",81,7
229,"M10","right",81,7
230,"M12","left",81,7
231,"M12","left",81,7
231,"M11","right",81,7
232,"M11","left",81,7
232,"M10","right",81,7
232,"M12","right",81,7
233,"M3","left",81,7
233,"M12","left",81,7
233,"M12","right",81,7
234,"M1","left",81,7
234,"M3","left",81,7
234,"M3","right",81,7
234,"M12","right",81,7
235,"M1","left",81,7
235,"M11","left",81,7
235,"M12","left",81,7
235,"M12","right",81,7
236,"M1","left",81,7
236,"M5","left",81,7
236,"M11","left",81,7
236,"M12","left",81,7
237,"M1","left",81,7
237,"M11","left",81,7
237,"M7","right",81,7
237,"M12","right",81,7
238,"M7","left",81,7
238,"M11","left",81,7
238,"M12","left",81,7
238,"M12","right",81,7
239,"M7","right",81,7
239,"M12","right",81,7
240,"M1","left",81,7
240,"M3","right",81,7
241,"M3","right",81,7
241,"M7","right",81,7
242,"M8","left",81,7
242,"M7","right",81,7
243,"M8","left",81,7
244,"M3","right",81,7
246,"M3","right",81,7
249,"M6","left",81,7
249,"M7","right",81,7
250,"M6","left",81,7
250,"M7","left",81,7
250,"M7","right",81,7
251,"M7","right",81,7
252,"M7","right",81,7
253,"M7","right",81,7
254,"M3","left",81,7
254,"M6","right",81,7
255,"M3","left",81,7
255,"M3","right",81,7
256,"M3","left",81,7
256,"M3","right",81,7
257,"M3","left",81,7
259,"M11","left",81,7
259,"M3","right",81,7
260,"M11","left",81,7
260,"M3","right",81,7
261,"M11","left",81,7
262,"M11","left",81,7
262,"M8","right",81,7
263,"M11","left",81,7
264,"M11","left",81,7
265,"M4","left",81,7
266,"M4","left",81,7
266,"M3","right",81,7
267,"M4","left",81,7
267,"M10","left",81,7
267,"M3","right",81,7
268,"M10","left",81,7
269,"M4","left",81,7
269,"M10","left",81,7
270,"M4","left",81,7
270,"M10","left",81,7
270,"M3","right",81,7
271,"M4","left",81,7
271,"M10","left",81,7
271,"M10","right",81,7
272,"M4","left",81,7
272,"M11","left",81,7
273,"M4","left",81,7
273,"M10","left",81,7
273,"M11","left",81,7
273,"M2","right",81,7
274,"M2","left",81,7
274,"M4","left",81,7
274,"M10","left",81,7
274,"M11","left",81,7
274,"M2","right",81,7
274,"M4","right",81,7
275,"M2","left",81,7
275,"M4","left",81,7
275,"M10","left",81,7
275,"M11","left",81,7
275,"M4","right",81,7
276,"M2","left",81,7
276,"M4","left",81,7
276,"M10","left",81,7
277,"M2","left",81,7
277,"M4","right",81,7
278,"M2","left",81,7
278,"M10","left",81,7
278,"M2","right",81,7
278,"M4","right",81,7
279,"M10","left",81,7
279,"M2","right",81,7
279,"M4","right",81,7
280,"M2","right",81,7
280,"M10","right",81,7
281,"M10","left",81,7
281,"M2","right",81,7
281,"M10","right",81,7
282,"M2","left",81,7
282,"M10","left",81,7
284,"M2","right",81,7
285,"M4","left",81,7
285,"M2","right",81,7
286,"M4","left",81,7
286,"M2","right",81,7
286,"M4","right",81,7
287,"M4","right",81,7
288,"M10","left",81,7
288,"M2","right",81,7
288,"M4","right",81,7
288,"M11","right",81,7
289,"M10","left",81,7
289,"M2","right",81,7
289,"M4","right",81,7
289,"M11","right",81,7
290,"M10","left",81,7
290,"M11","left",81,7
290,"M2","right",81,7
290,"M4","right",81,7
296,"M4","left",81,7
298,"M11","left",81,7
299,"M11","left",81,7
299,"M4","right",81,7
300,"M4","right",81,7
300,"M11","right",81,7
301,"M4","right",81,7
302,"M4","right",81,7
303,"M4","right",81,7
304,"M4","right",81,7
306,"M4","right",81,7
307,"M4","right",81,7
308,"M4","right",81,7
309,"M4","right",81,7
310,"M2","right",81,7
310,"M4","right",81,7
315,"M7","left",81,7
316,"M7","right",81,7
317,"M7","right",81,7
318,"M7","right",81,7
319,"M7","right",81,7
320,"M7","right",81,7
322,"M10","left",81,7
323,"M10","left",81,7
323,"M3","right",81,7
325,"M11","left",81,7
326,"M11","right",81,7
327,"M3","right",81,7
331,"M11","left",81,7
332,"M3","left",81,7
332,"M11","left",81,7
333,"M10","left",81,7
333,"M11","left",81,7
333,"M3","right",81,7
334,"M10","left",81,7
334,"M3","right",81,7
335,"M4","left",81,7
335,"M10","right",81,7
335,"M11","right",81,7
336,"M10","right",81,7
337,"M1","left",81,7
337,"M10","right",81,7
338,"M2","right",81,7
338,"M10","right",81,7
339,"M11","left",81,7
339,"M2","right",81,7
339,"M3","right",81,7
340,"M10","left",81,7
340,"M2","right",81,7
341,"M11","left",81,7
341,"M2","right",81,7
341,"M10","right",81,7
341,"M11","right",81,7
342,"M11","left",81,7
342,"M2","right",81,7
343,"M1","left",81,7
343,"M2","left",81,7
343,"M11","left",81,7
343,"M2","right",81,7
344,"M1","left",81,7
345,"M1","left",81,7
345,"M3","right",81,7
346,"M1","left",81,7
348,"M1","left",81,7
349,"M1","left",81,7
350,"M1","left",81,7
351,"M1","left",81,7
352,"M1","left",81,7
352,"M10","right",81,7
353,"M1","left",81,7
353,"M3","left",81,7
353,"M10","left",81,7
353,"M3","right",81,7
353,"M10","right",81,7
353,"M11","right",81,7
354,"M3","left",81,7
354,"M10","left",81,7
354,"M3","right",81,7
355,"M10","left",81,7
355,"M3","right",81,7
356,"M3","right",81,7
357,"M12","left",81,7
357,"M12","right",81,7
358,"M10","left",81,7
361,"M10","left",81,7
361,"M5","right",81,7
361,"M7","right",81,7
362,"M3","right",81,7
362,"M7","right",81,7
363,"M8","right",81,7
364,"M10","left",81,7
364,"M7","right",81,7
365,"M6","left",81,7
366,"M12","right",81,7
367,"M5","right",81,7
368,"M6","left",81,7
368,"M12","left",81,7
368,"M5","right",81,7
369,"M6","left",81,7
369,"M5","right",81,7
369,"M10","right",81,7
370,"M6","left",81,7
370,"M5","right",81,7
371,"M6","left",81,7
371,"M3","right",81,7
371,"M5","right",81,7
371,"M9","right",81,7
372,"M3","left",81,7
372,"M3","right",81,7
372,"M5","right",81,7
372,"M9","right",81,7
373,"M6","left",81,7
373,"M5","right",81,7
373,"M9","right",81,7
374,"M6","left",81,7
374,"M1","right",81,7
374,"M5","right",81,7
374,"M9","right",81,7
375,"M6","left",81,7
375,"M1","right",81,7
375,"M5","right",81,7
375,"M9","right",81,7
376,"M6","left",81,7
376,"M5","right",81,7
376,"M9","right",81,7
377,"M6","left",81,7
377,"M1","right",81,7
377,"M3","right",81,7
377,"M5","right",81,7
377,"M9","right",81,7
378,"M3","left",81,7
378,"M6","left",81,7
378,"M1","right",81,7
378,"M3","right",81,7
378,"M5","right",81,7
378,"M6","right",81,7
378,"M9","right",81,7
379,"M3","left",81,7
379,"M6","left",81,7
379,"M1","right",81,7
379,"M5","right",81,7
379,"M9","right",81,7
380,"M6","left",81,7
380,"M1","right",81,7
380,"M5","right",81,7
380,"M9","right",81,7
381,"M6","left",81,7
381,"M1","right",81,7
381,"M5","right",81,7
381,"M9","right",81,7
382,"M6","left",81,7
382,"M11","left",81,7
383,"M11","left",81,7
383,"M1","right",81,7
384,"M10","left",81,7
384,"M11","left",81,7
384,"M12","left",81,7
384,"M12","right",81,7
385,"M10","left",81,7
385,"M11","left",81,7
385,"M12","left",81,7
386,"M3","left",81,7
386,"M10","left",81,7
386,"M11","left",81,7
386,"M12","left",81,7
387,"M10","left",81,7
387,"M11","left",81,7
387,"M12","left",81,7
388,"M10","left",81,7
388,"M11","left",81,7
388,"M12","left",81,7
389,"M10","left",81,7
389,"M12","left",81,7
390,"M12","left",81,7
390,"M12","right",81,7
391,"M6","left",81,7
391,"M12","right",81,7
397,"M10","left",81,7
397,"M5","right",81,7
398,"M5","right",81,7
399,"M5","right",81,7
400,"M6","right",81,7
401,"M8","left",81,7
401,"M8","right",81,7
402,"M8","left",81,7
402,"M8","right",81,7
403,"M8","left",81,7
403,"M3","right",81,7
403,"M8","right",81,7
404,"M3","left",81,7
404,"M3","right",81,7
405,"M3","left",81,7
406,"M8","left",81,7
407,"M8","right",81,7
408,"M7","left",81,7
408,"M3","right",81,7
409,"M9","right",81,7
410,"M3","left",81,7
410,"M9","right",81,7
411,"M9","left",81,7
411,"M9","right",81,7
412,"M3","left",81,7
412,"M9","left",81,7
412,"M3","right",81,7
413,"M3","left",81,7
414,"M8","right",81,7
415,"M8","right",81,7
416,"M8","right",81,7
417,"M8","right",81,7
418,"M9","left",81,7
418,"M8","right",81,7
419,"M9","right",81,7
420,"M9","right",81,7
421,"M9","right",81,7
422,"M9","left",81,7
425,"M8","left",81,7
427,"M3","right",81,7
428,"M3","right",81,7
439,"M9","right",81,7
440,"M9","right",81,7
441,"M9","right",81,7
442,"M9","right",81,7
509,"M4","right",81,7
511,"M10","left",81,7
511,"M11","left",81,7
512,"M10","right",81,7
512,"M11","right",81,7
513,"M3","left",81,7
513,"M3","right",81,7
513,"M10","right",81,7
513,"M12","right",81,7
514,"M3","left",81,7
514,"M10","left",81,7
514,"M10","right",81,7
514,"M12","right",81,7
515,"M5","right",81,7
515,"M6","right",81,7
515,"M12","right",81,7
516,"M3","left",81,7
516,"M2","right",81,7
516,"M3","right",81,7
517,"M2","right",81,7
517,"M3","right",81,7
518,"M6","left",81,7
518,"M2","right",81,7
519,"M6","left",81,7
519,"M2","right",81,7
519,"M9","right",81,7
520,"M9","left",81,7
520,"M10","left",81,7
520,"M2","right",81,7
520,"M5","right",81,7
520,"M9","right",81,7
521,"M2","right",81,7
521,"M5","right",81,7
521,"M9","right",81,7
522,"M3","left",81,7
522,"M11","left",81,7
522,"M2","right",81,7
522,"M5","right",81,7
522,"M6","right",81,7
522,"M9","right",81,7
522,"M10","right",81,7
523,"M3","left",81,7
523,"M6","left",81,7
523,"M3","right",81,7
523,"M5","right",81,7
523,"M6","right",81,7
523,"M10","right",81,7
524,"M6","left",81,7
524,"M5","right",81,7
524,"M8","right",81,7
524,"M10","right",81,7
525,"M5","right",81,7
525,"M6","right",81,7
525,"M8","right",81,7
525,"M10","right",81,7
527,"M6","left",81,7
527,"M7","right",81,7
528,"M7","right",81,7
529,"M3","left",81,7
529,"M7","right",81,7
530,"M7","right",81,7
531,"M10","left",81,7
531,"M6","right",81,7
533,"M3","left",81,7
534,"M5","right",81,7
535,"M3","left",81,7
535,"M3","right",81,7
535,"M5","right",81,7
536,"M3","left",81,7
536,"M5","left",81,7
536,"M5","right",81,7
536,"M6","right",81,7
537,"M6","right",81,7
538,"M3","left",81,7
541,"M11","right",81,7
542,"M11","right",81,7
543,"M3","left",81,7
544,"M9","right",81,7
545,"M9","right",81,7
546,"M6","left",81,7
547,"M6","left",81,7
548,"M6","left",81,7
549,"M6","left",81,7
553,"M9","right",81,7
554,"M9","left",81,7
554,"M9","right",81,7
616,"M6","left",81,7
617,"M6","left",81,7
618,"M6","left",81,7
620,"M3","left",81,7
621,"M3","right",81,7
622,"M3","right",81,7
623,"M3","left",81,7
623,"M3","right",81,7
628,"M3","left",81,7
631,"M3","left",81,7
631,"M3","right",81,7
633,"M3","right",81,7
634,"M3","left",81,7
635,"M3","right",81,7
636,"M3","left",81,7
636,"M3","right",81,7
643,"M3","left",81,7
647,"M3","right",81,7
650,"M11","left",81,7
650,"M3","right",81,7
651,"M11","left",81,7
651,"M6","right",81,7
652,"M6","left",81,7
652,"M2","right",81,7
653,"M3","left",81,7
653,"M6","left",81,7
653,"M2","right",81,7
653,"M3","right",81,7
654,"M9","right",81,7
656,"M3","left",81,7
657,"M3","left",81,7
658,"M3","right",81,7
659,"M11","left",81,7
659,"M3","right",81,7
659,"M11","right",81,7
660,"M11","right",81,7
661,"M6","left",81,7
661,"M5","right",81,7
662,"M5","left",81,7
663,"M5","left",81,7
663,"M9","right",81,7
664,"M9","left",81,7
664,"M9","right",81,7
665,"M4","right",81,7
665,"M5","right",81,7
666,"M3","right",81,7
666,"M5","right",81,7
667,"M6","left",81,7
668,"M3","right",81,7
682,"M6","right",81,7
683,"M6","right",81,7
684,"M6","left",81,7
684,"M6","right",81,7
685,"M6","left",81,7
685,"M6","right",81,7
686,"M6","left",81,7
687,"M6","left",81,7
688,"M6","left",81,7
689,"M6","left",81,7
690,"M6","left",81,7
692,"M6","left",81,7
693,"M10","left",81,7
694,"M10","left",81,7
712,"M6","left",81,7
712,"M4","right",81,7
713,"M6","left",81,7
714,"M12","right",81,7
715,"M12","right",81,7
716,"M6","right",81,7
718,"M3","left",81,7
718,"M3","right",81,7
722,"M6","right",81,7
723,"M6","left",81,7
724,"M3","left",81,7
724,"M6","left",81,7
725,"M3","left",81,7
726,"M3","left",81,7
726,"M3","right",81,7
727,"M6","left",81,7
727,"M3","right",81,7
730,"M11","left",81,7
730,"M11","right",81,7
731,"M3","left",81,7
731,"M6","left",81,7
731,"M3","right",81,7
731,"M11","right",81,7
732,"M11","left",81,7
733,"M6","left",81,7
733,"M11","right",81,7
734,"M3","left",81,7
734,"M11","right",81,7
735,"M11","left",81,7
735,"M2","right",81,7
735,"M3","right",81,7
736,"M3","left",81,7
736,"M2","right",81,7
736,"M3","right",81,7
737,"M3","left",81,7
737,"M2","right",81,7
738,"M6","left",81,7
738,"M2","right",81,7
739,"M6","left",81,7
739,"M2","right",81,7
739,"M11","right",81,7
740,"M6","left",81,7
740,"M2","right",81,7
740,"M11","right",81,7
741,"M6","left",81,7
741,"M2","right",81,7
741,"M11","right",81,7
742,"M6","left",81,7
742,"M2","right",81,7
742,"M11","right",81,7
743,"M2","right",81,7
743,"M11","right",81,7
744,"M1","left",81,7
744,"M2","right",81,7
744,"M11","right",81,7
745,"M1","right",81,7
746,"M1","right",81,7
747,"M1","right",81,7
748,"M6","left",81,7
748,"M1","right",81,7
749,"M6","left",81,7
749,"M1","right",81,7
750,"M6","left",81,7
750,"M1","right",81,7
751,"M6","left",81,7
751,"M1","right",81,7
752,"M1","right",81,7
753,"M1","right",81,7
754,"M1","right",81,7
755,"M6","left",81,7
755,"M1","right",81,7
756,"M6","left",81,7
756,"M1","right",81,7
756,"M3","right",81,7
757,"M3","left",81,7
757,"M6","left",81,7
757,"M1","right",81,7
757,"M3","right",81,7
758,"M3","left",81,7
758,"M1","right",81,7
759,"M1","right",81,7
760,"M3","left",81,7
760,"M1","right",81,7
761,"M3","left",81,7
763,"M3","left",81,7
765,"M3","right",81,7
766,"M3","right",81,7
768,"M6","left",81,7
772,"M3","right",81,7
775,"M3","left",81,7
776,"M3","left",81,7
777,"M3","left",81,7
778,"M6","left",81,7
778,"M3","right",81,7
779,"M3","left",81,7
780,"M3","left",81,7
781,"M6","left",81,7
783,"M3","right",81,7
794,"M3","right",81,7
799,"M6","right",81,7
800,"M6","right",81,7
801,"M3","left",81,7
801,"M6","right",81,7
802,"M5","right",81,7
803,"M6","left",81,7
803,"M5","right",81,7
804,"M6","left",81,7
804,"M5","right",81,7
805,"M6","left",81,7
805,"M5","right",81,7
806,"M6","left",81,7
806,"M5","right",81,7
807,"M10","left",81,7
807,"M5","right",81,7
808,"M5","right",81,7
808,"M10","right",81,7
809,"M10","right",81,7
810,"M10","right",81,7
811,"M10","right",81,7
811,"M12","right",81,7
812,"M6","left",81,7
812,"M10","right",81,7
812,"M12","right",81,7
813,"M12","right",81,7
814,"M12","right",81,7
817,"M6","left",81,7
817,"M3","right",81,7
818,"M3","left",81,7
818,"M6","left",81,7
821,"M6","left",81,7
821,"M7","right",81,7
822,"M7","right",81,7
823,"M6","left",81,7
823,"M7","right",81,7
824,"M6","left",81,7
824,"M7","right",81,7
825,"M6","left",81,7
825,"M7","right",81,7
826,"M6","left",81,7
826,"M7","right",81,7
827,"M6","left",81,7
827,"M7","right",81,7
828,"M7","right",81,7
829,"M7","right",81,7
830,"M7","right",81,7
831,"M7","right",81,7
834,"M6","left",81,7
837,"M1","right",81,7
838,"M7","left",81,7
839,"M7","right",81,7
840,"M7","right",81,7
841,"M7","right",81,7
842,"M7","right",81,7
843,"M4","right",81,7
844,"M7","left",81,7
844,"M4","right",81,7
845,"M4","left",81,7
845,"M4","right",81,7
846,"M4","right",81,7
847,"M4","right",81,7
848,"M11","left",81,7
848,"M2","right",81,7
849,"M10","left",81,7
849,"M4","right",81,7
850,"M10","left",81,7
850,"M4","right",81,7
851,"M4","right",81,7
852,"M4","right",81,7
853,"M4","right",81,7
854,"M3","left",81,7
854,"M4","right",81,7
854,"M10","right",81,7
855,"M4","right",81,7
855,"M10","right",81,7
856,"M4","right",81,7
856,"M10","right",81,7
857,"M4","right",81,7
858,"M4","right",81,7
859,"M4","right",81,7
860,"M2","right",81,7
860,"M4","right",81,7
