"realtime","subject","side","cohort","day"
108,"M10","right",85,8
109,"M2","left",85,8
109,"M2","right",85,8
109,"M10","right",85,8
110,"M2","right",85,8
110,"M10","right",85,8
112,"M10","left",85,8
112,"M10","right",85,8
113,"M1","right",85,8
115,"M2","right",85,8
116,"M2","right",85,8
118,"M2","left",85,8
124,"M12","right",85,8
125,"M2","right",85,8
125,"M12","right",85,8
126,"M2","right",85,8
126,"M12","right",85,8
127,"M2","left",85,8
127,"M12","right",85,8
128,"M3","left",85,8
129,"M1","right",85,8
130,"M1","right",85,8
131,"M1","right",85,8
134,"M4","right",85,8
135,"M4","right",85,8
135,"M7","right",85,8
136,"M4","right",85,8
136,"M7","right",85,8
137,"M7","left",85,8
137,"M4","right",85,8
137,"M6","right",85,8
138,"M7","left",85,8
138,"M6","right",85,8
139,"M4","right",85,8
139,"M6","right",85,8
139,"M7","right",85,8
140,"M1","right",85,8
140,"M4","right",85,8
140,"M6","right",85,8
141,"M6","right",85,8
142,"M7","right",85,8
143,"M4","right",85,8
144,"M3","left",85,8
144,"M7","right",85,8
145,"M3","left",85,8
145,"M7","right",85,8
146,"M3","left",85,8
146,"M1","right",85,8
146,"M4","right",85,8
146,"M9","right",85,8
147,"M3","left",85,8
147,"M5","right",85,8
147,"M9","right",85,8
148,"M3","left",85,8
148,"M5","right",85,8
148,"M10","right",85,8
149,"M1","left",85,8
149,"M1","right",85,8
149,"M5","right",85,8
149,"M10","right",85,8
150,"M1","left",85,8
150,"M5","right",85,8
150,"M10","right",85,8
151,"M1","left",85,8
151,"M1","right",85,8
151,"M5","right",85,8
151,"M7","right",85,8
151,"M10","right",85,8
152,"M7","right",85,8
152,"M10","right",85,8
153,"M7","right",85,8
153,"M8","right",85,8
153,"M10","right",85,8
154,"M7","right",85,8
154,"M8","right",85,8
154,"M10","right",85,8
154,"M12","right",85,8
155,"M9","left",85,8
155,"M8","right",85,8
155,"M10","right",85,8
155,"M12","right",85,8
156,"M9","left",85,8
156,"M1","right",85,8
156,"M8","right",85,8
156,"M12","right",85,8
157,"M5","left",85,8
157,"M9","left",85,8
157,"M8","right",85,8
157,"M12","right",85,8
158,"M8","right",85,8
158,"M12","right",85,8
159,"M6","right",85,8
159,"M8","right",85,8
159,"M12","right",85,8
160,"M7","left",85,8
160,"M6","right",85,8
160,"M8","right",85,8
160,"M10","right",85,8
160,"M12","right",85,8
161,"M7","left",85,8
161,"M4","right",85,8
161,"M7","right",85,8
161,"M8","right",85,8
161,"M10","right",85,8
162,"M1","left",85,8
162,"M1","right",85,8
162,"M4","right",85,8
162,"M8","right",85,8
162,"M10","right",85,8
163,"M7","left",85,8
163,"M9","left",85,8
163,"M4","right",85,8
163,"M7","right",85,8
163,"M10","right",85,8
164,"M1","left",85,8
164,"M7","right",85,8
164,"M10","right",85,8
164,"M12","right",85,8
165,"M10","right",85,8
165,"M12","right",85,8
166,"M4","right",85,8
166,"M10","right",85,8
167,"M1","right",85,8
167,"M12","right",85,8
168,"M1","right",85,8
168,"M12","right",85,8
169,"M1","left",85,8
169,"M11","left",85,8
169,"M12","left",85,8
169,"M1","right",85,8
169,"M4","right",85,8
169,"M7","right",85,8
169,"M12","right",85,8
170,"M1","left",85,8
170,"M12","right",85,8
171,"M7","left",85,8
171,"M9","left",85,8
171,"M4","right",85,8
172,"M7","left",85,8
172,"M4","right",85,8
172,"M11","right",85,8
173,"M7","left",85,8
173,"M4","right",85,8
173,"M7","right",85,8
173,"M9","right",85,8
173,"M11","right",85,8
174,"M9","left",85,8
174,"M1","right",85,8
174,"M4","right",85,8
174,"M9","right",85,8
174,"M12","right",85,8
175,"M1","right",85,8
175,"M5","right",85,8
175,"M9","right",85,8
175,"M12","right",85,8
176,"M1","left",85,8
176,"M1","right",85,8
176,"M5","right",85,8
176,"M12","right",85,8
177,"M1","left",85,8
177,"M5","right",85,8
177,"M12","right",85,8
178,"M1","left",85,8
178,"M5","right",85,8
179,"M9","left",85,8
179,"M1","right",85,8
179,"M7","right",85,8
179,"M12","right",85,8
180,"M5","left",85,8
180,"M9","left",85,8
180,"M1","right",85,8
180,"M5","right",85,8
180,"M7","right",85,8
180,"M12","right",85,8
181,"M9","left",85,8
181,"M1","right",85,8
181,"M5","right",85,8
181,"M7","right",85,8
181,"M12","right",85,8
182,"M9","left",85,8
182,"M1","right",85,8
182,"M5","right",85,8
182,"M7","right",85,8
182,"M12","right",85,8
183,"M1","left",85,8
183,"M5","right",85,8
184,"M1","right",85,8
184,"M5","right",85,8
185,"M1","right",85,8
185,"M4","right",85,8
185,"M5","right",85,8
185,"M12","right",85,8
186,"M5","right",85,8
187,"M1","left",85,8
187,"M1","right",85,8
187,"M5","right",85,8
187,"M6","right",85,8
187,"M12","right",85,8
188,"M5","right",85,8
188,"M6","right",85,8
188,"M11","right",85,8
188,"M12","right",85,8
189,"M11","left",85,8
189,"M4","right",85,8
189,"M6","right",85,8
189,"M12","right",85,8
190,"M6","right",85,8
191,"M5","right",85,8
191,"M6","right",85,8
191,"M12","right",85,8
192,"M5","right",85,8
192,"M6","right",85,8
192,"M12","right",85,8
193,"M5","right",85,8
193,"M6","right",85,8
194,"M5","right",85,8
195,"M7","left",85,8
196,"M6","left",85,8
196,"M7","left",85,8
196,"M1","right",85,8
196,"M6","right",85,8
198,"M2","left",85,8
198,"M4","right",85,8
198,"M9","right",85,8
199,"M1","left",85,8
199,"M11","left",85,8
199,"M9","right",85,8
200,"M1","left",85,8
200,"M9","right",85,8
201,"M6","left",85,8
201,"M11","left",85,8
201,"M2","right",85,8
202,"M6","left",85,8
202,"M11","left",85,8
202,"M9","right",85,8
203,"M6","left",85,8
203,"M11","left",85,8
203,"M2","right",85,8
203,"M6","right",85,8
204,"M1","left",85,8
204,"M2","left",85,8
204,"M4","left",85,8
204,"M11","left",85,8
204,"M6","right",85,8
205,"M2","left",85,8
205,"M4","left",85,8
205,"M1","right",85,8
205,"M6","right",85,8
206,"M1","left",85,8
206,"M4","left",85,8
206,"M1","right",85,8
206,"M7","right",85,8
207,"M1","right",85,8
208,"M2","left",85,8
208,"M1","right",85,8
208,"M4","right",85,8
209,"M4","left",85,8
211,"M5","right",85,8
212,"M5","right",85,8
213,"M2","right",85,8
213,"M5","right",85,8
214,"M9","left",85,8
214,"M2","right",85,8
215,"M6","left",85,8
215,"M9","left",85,8
215,"M4","right",85,8
215,"M5","right",85,8
215,"M6","right",85,8
216,"M7","left",85,8
216,"M9","left",85,8
216,"M4","right",85,8
216,"M5","right",85,8
216,"M6","right",85,8
217,"M9","left",85,8
217,"M4","right",85,8
217,"M5","right",85,8
217,"M6","right",85,8
218,"M9","left",85,8
218,"M4","right",85,8
218,"M5","right",85,8
218,"M6","right",85,8
218,"M7","right",85,8
219,"M1","left",85,8
219,"M1","right",85,8
219,"M4","right",85,8
219,"M5","right",85,8
219,"M7","right",85,8
220,"M4","right",85,8
220,"M5","right",85,8
220,"M6","right",85,8
220,"M7","right",85,8
221,"M1","left",85,8
221,"M4","right",85,8
221,"M5","right",85,8
221,"M6","right",85,8
221,"M7","right",85,8
222,"M2","left",85,8
222,"M7","right",85,8
223,"M1","left",85,8
223,"M5","right",85,8
223,"M6","right",85,8
224,"M7","right",85,8
225,"M1","right",85,8
225,"M5","right",85,8
225,"M8","right",85,8
226,"M4","right",85,8
226,"M5","right",85,8
226,"M8","right",85,8
227,"M5","right",85,8
227,"M8","right",85,8
228,"M1","left",85,8
228,"M5","right",85,8
228,"M7","right",85,8
228,"M8","right",85,8
229,"M7","left",85,8
229,"M4","right",85,8
229,"M8","right",85,8
230,"M2","left",85,8
230,"M7","left",85,8
230,"M11","left",85,8
230,"M4","right",85,8
230,"M5","right",85,8
230,"M8","right",85,8
231,"M4","right",85,8
231,"M8","right",85,8
232,"M8","left",85,8
232,"M11","left",85,8
232,"M4","right",85,8
233,"M8","left",85,8
233,"M11","left",85,8
233,"M5","right",85,8
233,"M8","right",85,8
234,"M5","right",85,8
234,"M8","right",85,8
235,"M12","left",85,8
235,"M5","right",85,8
235,"M8","right",85,8
235,"M12","right",85,8
236,"M7","left",85,8
236,"M8","right",85,8
236,"M12","right",85,8
237,"M1","left",85,8
237,"M6","right",85,8
237,"M8","right",85,8
237,"M12","right",85,8
238,"M1","left",85,8
238,"M1","right",85,8
238,"M6","right",85,8
238,"M8","right",85,8
238,"M12","right",85,8
239,"M1","left",85,8
239,"M11","left",85,8
239,"M2","right",85,8
239,"M6","right",85,8
239,"M8","right",85,8
239,"M12","right",85,8
240,"M1","left",85,8
240,"M2","right",85,8
240,"M6","right",85,8
240,"M10","right",85,8
240,"M12","right",85,8
241,"M1","left",85,8
241,"M9","left",85,8
241,"M2","right",85,8
241,"M6","right",85,8
241,"M12","right",85,8
242,"M7","left",85,8
242,"M9","left",85,8
242,"M2","right",85,8
242,"M6","right",85,8
243,"M7","left",85,8
243,"M10","left",85,8
243,"M6","right",85,8
243,"M12","right",85,8
244,"M2","left",85,8
244,"M2","right",85,8
244,"M12","right",85,8
245,"M10","left",85,8
245,"M1","right",85,8
245,"M12","right",85,8
246,"M4","left",85,8
246,"M10","left",85,8
247,"M4","left",85,8
247,"M9","left",85,8
247,"M2","right",85,8
247,"M3","right",85,8
247,"M7","right",85,8
247,"M12","right",85,8
248,"M1","left",85,8
248,"M4","left",85,8
248,"M10","left",85,8
248,"M3","right",85,8
249,"M2","left",85,8
249,"M3","right",85,8
250,"M10","left",85,8
250,"M3","right",85,8
251,"M10","left",85,8
251,"M3","right",85,8
252,"M2","left",85,8
252,"M1","right",85,8
253,"M1","right",85,8
254,"M11","left",85,8
254,"M1","right",85,8
254,"M12","right",85,8
255,"M2","left",85,8
255,"M11","left",85,8
255,"M1","right",85,8
255,"M12","right",85,8
256,"M1","left",85,8
256,"M12","right",85,8
257,"M2","right",85,8
257,"M12","right",85,8
258,"M12","right",85,8
259,"M12","right",85,8
260,"M3","left",85,8
260,"M11","left",85,8
261,"M2","left",85,8
261,"M11","left",85,8
262,"M2","left",85,8
264,"M1","right",85,8
264,"M12","right",85,8
265,"M10","left",85,8
265,"M1","right",85,8
266,"M10","left",85,8
266,"M11","left",85,8
266,"M8","right",85,8
266,"M12","right",85,8
267,"M1","left",85,8
267,"M11","left",85,8
267,"M1","right",85,8
268,"M10","left",85,8
268,"M8","right",85,8
268,"M12","right",85,8
269,"M10","left",85,8
269,"M8","right",85,8
269,"M10","right",85,8
270,"M10","left",85,8
270,"M8","right",85,8
271,"M8","right",85,8
272,"M3","left",85,8
272,"M12","right",85,8
273,"M3","left",85,8
273,"M10","left",85,8
273,"M8","right",85,8
274,"M3","left",85,8
274,"M3","right",85,8
274,"M7","right",85,8
274,"M12","right",85,8
275,"M3","left",85,8
275,"M7","right",85,8
276,"M2","right",85,8
277,"M2","left",85,8
278,"M2","left",85,8
278,"M2","right",85,8
279,"M2","left",85,8
279,"M12","right",85,8
280,"M12","right",85,8
281,"M12","right",85,8
282,"M12","right",85,8
284,"M12","right",85,8
285,"M12","right",85,8
286,"M12","right",85,8
288,"M12","right",85,8
289,"M8","right",85,8
289,"M12","right",85,8
290,"M2","left",85,8
290,"M12","right",85,8
291,"M12","right",85,8
292,"M12","right",85,8
293,"M1","left",85,8
293,"M1","right",85,8
294,"M1","left",85,8
297,"M2","left",85,8
297,"M6","right",85,8
297,"M7","right",85,8
298,"M2","left",85,8
298,"M1","right",85,8
298,"M6","right",85,8
298,"M7","right",85,8
299,"M6","right",85,8
300,"M7","left",85,8
300,"M8","left",85,8
300,"M11","left",85,8
300,"M5","right",85,8
300,"M6","right",85,8
300,"M7","right",85,8
301,"M5","right",85,8
301,"M6","right",85,8
301,"M7","right",85,8
301,"M8","right",85,8
302,"M4","left",85,8
302,"M7","left",85,8
302,"M5","right",85,8
302,"M7","right",85,8
302,"M8","right",85,8
303,"M4","left",85,8
303,"M4","right",85,8
303,"M5","right",85,8
303,"M7","right",85,8
303,"M8","right",85,8
304,"M1","left",85,8
304,"M4","right",85,8
304,"M5","right",85,8
304,"M8","right",85,8
305,"M4","right",85,8
305,"M5","right",85,8
305,"M8","right",85,8
306,"M1","left",85,8
306,"M7","left",85,8
306,"M2","right",85,8
306,"M4","right",85,8
306,"M5","right",85,8
306,"M8","right",85,8
307,"M1","left",85,8
307,"M2","right",85,8
307,"M4","right",85,8
307,"M5","right",85,8
307,"M6","right",85,8
307,"M7","right",85,8
307,"M8","right",85,8
308,"M9","left",85,8
308,"M11","left",85,8
308,"M1","right",85,8
308,"M4","right",85,8
308,"M8","right",85,8
308,"M9","right",85,8
309,"M1","left",85,8
309,"M4","right",85,8
309,"M8","right",85,8
309,"M9","right",85,8
310,"M2","left",85,8
310,"M7","left",85,8
310,"M2","right",85,8
310,"M4","right",85,8
310,"M9","right",85,8
311,"M1","left",85,8
311,"M7","left",85,8
311,"M4","right",85,8
311,"M9","right",85,8
312,"M7","left",85,8
312,"M1","right",85,8
312,"M2","right",85,8
312,"M5","right",85,8
312,"M9","right",85,8
313,"M2","left",85,8
313,"M10","left",85,8
313,"M2","right",85,8
313,"M4","right",85,8
313,"M9","right",85,8
314,"M10","left",85,8
314,"M2","right",85,8
314,"M9","right",85,8
315,"M9","right",85,8
316,"M1","right",85,8
316,"M2","right",85,8
316,"M9","right",85,8
317,"M2","left",85,8
317,"M10","left",85,8
317,"M1","right",85,8
317,"M4","right",85,8
317,"M8","right",85,8
317,"M9","right",85,8
318,"M2","left",85,8
318,"M10","left",85,8
318,"M1","right",85,8
318,"M4","right",85,8
318,"M8","right",85,8
319,"M1","left",85,8
319,"M10","left",85,8
319,"M2","right",85,8
319,"M4","right",85,8
319,"M8","right",85,8
319,"M9","right",85,8
320,"M1","left",85,8
320,"M4","left",85,8
320,"M9","right",85,8
320,"M10","right",85,8
321,"M4","left",85,8
321,"M5","left",85,8
321,"M5","right",85,8
321,"M9","right",85,8
321,"M10","right",85,8
322,"M1","left",85,8
322,"M4","left",85,8
322,"M5","left",85,8
322,"M5","right",85,8
322,"M8","right",85,8
322,"M9","right",85,8
323,"M4","left",85,8
323,"M11","left",85,8
323,"M5","right",85,8
323,"M8","right",85,8
323,"M9","right",85,8
324,"M1","left",85,8
324,"M4","left",85,8
324,"M7","left",85,8
324,"M5","right",85,8
324,"M7","right",85,8
324,"M8","right",85,8
324,"M9","right",85,8
324,"M11","right",85,8
325,"M1","left",85,8
325,"M4","left",85,8
325,"M1","right",85,8
325,"M5","right",85,8
325,"M8","right",85,8
325,"M9","right",85,8
326,"M1","left",85,8
326,"M4","left",85,8
326,"M7","left",85,8
326,"M5","right",85,8
326,"M7","right",85,8
326,"M8","right",85,8
326,"M9","right",85,8
326,"M11","right",85,8
327,"M1","left",85,8
327,"M4","left",85,8
327,"M4","right",85,8
327,"M5","right",85,8
328,"M1","left",85,8
328,"M4","left",85,8
328,"M5","right",85,8
329,"M1","left",85,8
329,"M4","right",85,8
329,"M5","right",85,8
330,"M1","left",85,8
330,"M5","right",85,8
330,"M8","right",85,8
331,"M1","left",85,8
331,"M4","right",85,8
331,"M5","right",85,8
331,"M7","right",85,8
331,"M8","right",85,8
331,"M11","right",85,8
332,"M1","left",85,8
332,"M10","left",85,8
332,"M4","right",85,8
332,"M5","right",85,8
332,"M7","right",85,8
333,"M4","left",85,8
333,"M10","left",85,8
333,"M5","right",85,8
334,"M10","left",85,8
334,"M4","right",85,8
334,"M5","right",85,8
334,"M7","right",85,8
335,"M7","left",85,8
335,"M10","left",85,8
335,"M4","right",85,8
335,"M5","right",85,8
335,"M7","right",85,8
336,"M7","left",85,8
336,"M4","right",85,8
336,"M5","right",85,8
336,"M7","right",85,8
336,"M11","right",85,8
337,"M7","left",85,8
337,"M10","left",85,8
337,"M2","right",85,8
337,"M4","right",85,8
337,"M12","right",85,8
338,"M7","left",85,8
338,"M2","right",85,8
338,"M11","right",85,8
339,"M12","left",85,8
339,"M11","right",85,8
340,"M12","right",85,8
341,"M12","right",85,8
342,"M7","right",85,8
343,"M2","left",85,8
343,"M12","left",85,8
344,"M12","right",85,8
345,"M8","right",85,8
345,"M12","right",85,8
346,"M2","left",85,8
346,"M12","right",85,8
347,"M12","right",85,8
348,"M12","right",85,8
349,"M12","right",85,8
350,"M9","left",85,8
351,"M3","left",85,8
351,"M6","right",85,8
352,"M2","left",85,8
352,"M3","left",85,8
352,"M6","right",85,8
353,"M6","right",85,8
354,"M2","left",85,8
354,"M6","right",85,8
355,"M9","right",85,8
355,"M12","right",85,8
356,"M9","left",85,8
356,"M3","right",85,8
356,"M12","right",85,8
357,"M3","right",85,8
358,"M3","right",85,8
358,"M12","right",85,8
359,"M12","right",85,8
360,"M1","left",85,8
360,"M3","right",85,8
361,"M9","left",85,8
361,"M3","right",85,8
362,"M9","left",85,8
362,"M6","right",85,8
363,"M6","left",85,8
363,"M9","left",85,8
363,"M3","right",85,8
363,"M6","right",85,8
364,"M9","left",85,8
364,"M3","right",85,8
365,"M3","right",85,8
366,"M3","right",85,8
367,"M3","right",85,8
368,"M3","left",85,8
368,"M3","right",85,8
369,"M2","right",85,8
369,"M3","right",85,8
376,"M12","right",85,8
377,"M9","left",85,8
377,"M12","right",85,8
378,"M9","left",85,8
378,"M12","right",85,8
379,"M12","right",85,8
380,"M9","left",85,8
380,"M12","right",85,8
381,"M6","left",85,8
381,"M9","left",85,8
381,"M12","right",85,8
382,"M12","right",85,8
383,"M12","right",85,8
384,"M1","right",85,8
384,"M12","right",85,8
385,"M1","left",85,8
385,"M12","right",85,8
386,"M3","left",85,8
386,"M1","right",85,8
386,"M8","right",85,8
387,"M8","right",85,8
387,"M12","right",85,8
388,"M6","left",85,8
388,"M6","right",85,8
389,"M5","right",85,8
389,"M6","right",85,8
390,"M5","right",85,8
391,"M6","left",85,8
392,"M1","right",85,8
392,"M12","right",85,8
393,"M1","right",85,8
393,"M12","right",85,8
395,"M11","left",85,8
396,"M12","left",85,8
396,"M12","right",85,8
398,"M7","left",85,8
398,"M11","left",85,8
398,"M10","right",85,8
398,"M12","right",85,8
399,"M7","left",85,8
399,"M6","right",85,8
399,"M12","right",85,8
400,"M7","left",85,8
400,"M6","right",85,8
400,"M12","right",85,8
401,"M7","left",85,8
401,"M6","right",85,8
401,"M12","right",85,8
402,"M1","right",85,8
402,"M6","right",85,8
403,"M10","left",85,8
403,"M6","right",85,8
404,"M1","left",85,8
404,"M6","right",85,8
404,"M8","right",85,8
404,"M12","right",85,8
405,"M1","left",85,8
405,"M6","right",85,8
405,"M12","right",85,8
406,"M6","right",85,8
407,"M4","left",85,8
408,"M1","left",85,8
409,"M1","left",85,8
409,"M6","left",85,8
409,"M10","left",85,8
410,"M6","left",85,8
410,"M10","left",85,8
411,"M6","left",85,8
411,"M7","left",85,8
411,"M10","left",85,8
412,"M6","left",85,8
412,"M7","left",85,8
412,"M8","left",85,8
412,"M10","left",85,8
412,"M4","right",85,8
413,"M7","left",85,8
413,"M8","left",85,8
413,"M10","left",85,8
413,"M12","left",85,8
413,"M12","right",85,8
414,"M6","left",85,8
414,"M8","left",85,8
414,"M11","left",85,8
414,"M12","right",85,8
416,"M8","left",85,8
417,"M8","left",85,8
417,"M12","right",85,8
418,"M1","left",85,8
418,"M8","left",85,8
419,"M1","left",85,8
419,"M8","left",85,8
420,"M1","left",85,8
421,"M1","left",85,8
421,"M12","right",85,8
422,"M1","left",85,8
422,"M12","right",85,8
425,"M12","left",85,8
425,"M1","right",85,8
426,"M12","left",85,8
426,"M12","right",85,8
427,"M1","left",85,8
427,"M11","left",85,8
427,"M12","right",85,8
428,"M1","right",85,8
428,"M12","right",85,8
429,"M1","left",85,8
429,"M12","right",85,8
430,"M10","left",85,8
430,"M12","right",85,8
432,"M12","left",85,8
434,"M4","left",85,8
435,"M4","left",85,8
435,"M12","right",85,8
436,"M4","left",85,8
436,"M12","right",85,8
437,"M4","left",85,8
437,"M12","left",85,8
437,"M12","right",85,8
438,"M4","left",85,8
438,"M11","left",85,8
438,"M12","right",85,8
439,"M4","left",85,8
439,"M11","left",85,8
439,"M12","right",85,8
440,"M4","left",85,8
440,"M7","left",85,8
440,"M11","left",85,8
440,"M12","right",85,8
441,"M4","left",85,8
441,"M12","right",85,8
442,"M4","left",85,8
443,"M12","right",85,8
444,"M1","left",85,8
444,"M1","right",85,8
445,"M7","left",85,8
445,"M12","right",85,8
446,"M1","left",85,8
446,"M7","left",85,8
446,"M12","right",85,8
447,"M7","left",85,8
447,"M12","left",85,8
448,"M1","left",85,8
448,"M4","right",85,8
449,"M1","left",85,8
449,"M1","right",85,8
450,"M1","left",85,8
450,"M1","right",85,8
450,"M12","right",85,8
451,"M1","left",85,8
451,"M1","right",85,8
453,"M7","left",85,8
453,"M1","right",85,8
453,"M12","right",85,8
454,"M7","left",85,8
454,"M12","right",85,8
455,"M1","left",85,8
455,"M12","right",85,8
456,"M1","left",85,8
456,"M1","right",85,8
456,"M12","right",85,8
457,"M1","left",85,8
457,"M12","right",85,8
458,"M1","left",85,8
458,"M12","right",85,8
459,"M1","left",85,8
460,"M1","left",85,8
461,"M1","left",85,8
462,"M12","right",85,8
463,"M2","left",85,8
463,"M7","left",85,8
463,"M12","right",85,8
464,"M7","left",85,8
465,"M7","left",85,8
466,"M12","left",85,8
466,"M1","right",85,8
469,"M7","left",85,8
470,"M10","left",85,8
471,"M7","left",85,8
472,"M7","left",85,8
473,"M11","left",85,8
473,"M12","left",85,8
474,"M2","left",85,8
475,"M2","left",85,8
475,"M2","right",85,8
476,"M2","left",85,8
477,"M2","left",85,8
478,"M2","left",85,8
478,"M2","right",85,8
479,"M2","left",85,8
479,"M12","right",85,8
480,"M12","right",85,8
481,"M2","left",85,8
481,"M10","left",85,8
481,"M11","left",85,8
481,"M12","right",85,8
482,"M10","left",85,8
482,"M12","right",85,8
483,"M2","left",85,8
483,"M12","left",85,8
484,"M10","left",85,8
485,"M10","left",85,8
486,"M12","left",85,8
486,"M12","right",85,8
487,"M1","right",85,8
487,"M12","right",85,8
488,"M1","right",85,8
488,"M12","right",85,8
489,"M1","right",85,8
489,"M12","right",85,8
490,"M1","right",85,8
490,"M12","right",85,8
491,"M10","left",85,8
492,"M5","left",85,8
492,"M10","left",85,8
492,"M5","right",85,8
493,"M5","left",85,8
493,"M3","right",85,8
494,"M3","left",85,8
494,"M3","right",85,8
497,"M10","right",85,8
498,"M1","right",85,8
499,"M11","right",85,8
500,"M1","left",85,8
500,"M11","right",85,8
501,"M1","left",85,8
501,"M6","right",85,8
501,"M11","right",85,8
502,"M6","left",85,8
502,"M6","right",85,8
503,"M6","left",85,8
503,"M6","right",85,8
505,"M10","left",85,8
507,"M10","right",85,8
509,"M10","right",85,8
510,"M6","right",85,8
510,"M10","right",85,8
511,"M10","left",85,8
511,"M1","right",85,8
511,"M5","right",85,8
512,"M1","right",85,8
512,"M5","right",85,8
513,"M2","left",85,8
513,"M1","right",85,8
513,"M5","right",85,8
514,"M1","left",85,8
514,"M1","right",85,8
514,"M5","right",85,8
515,"M1","right",85,8
515,"M5","right",85,8
516,"M1","left",85,8
516,"M1","right",85,8
516,"M5","right",85,8
517,"M10","left",85,8
517,"M1","right",85,8
517,"M5","right",85,8
518,"M10","left",85,8
518,"M1","right",85,8
518,"M5","right",85,8
518,"M6","right",85,8
519,"M10","left",85,8
519,"M1","right",85,8
519,"M5","right",85,8
519,"M6","right",85,8
520,"M5","right",85,8
520,"M6","right",85,8
521,"M6","left",85,8
521,"M5","right",85,8
521,"M6","right",85,8
522,"M6","left",85,8
522,"M10","left",85,8
522,"M5","right",85,8
523,"M6","left",85,8
523,"M1","right",85,8
523,"M5","right",85,8
523,"M6","right",85,8
524,"M5","left",85,8
524,"M6","left",85,8
524,"M5","right",85,8
524,"M6","right",85,8
525,"M1","left",85,8
525,"M5","right",85,8
525,"M6","right",85,8
526,"M1","left",85,8
526,"M6","left",85,8
526,"M5","right",85,8
526,"M8","right",85,8
527,"M6","left",85,8
527,"M1","right",85,8
527,"M5","right",85,8
527,"M8","right",85,8
527,"M12","right",85,8
528,"M6","left",85,8
528,"M10","left",85,8
528,"M5","right",85,8
528,"M6","right",85,8
528,"M8","right",85,8
529,"M10","left",85,8
529,"M1","right",85,8
529,"M5","right",85,8
529,"M6","right",85,8
529,"M8","right",85,8
530,"M1","left",85,8
530,"M5","right",85,8
530,"M6","right",85,8
530,"M8","right",85,8
531,"M1","left",85,8
531,"M5","right",85,8
531,"M6","right",85,8
532,"M5","right",85,8
532,"M6","right",85,8
532,"M8","right",85,8
533,"M8","right",85,8
534,"M7","left",85,8
534,"M7","right",85,8
534,"M8","right",85,8
535,"M7","right",85,8
535,"M8","right",85,8
536,"M7","right",85,8
536,"M8","right",85,8
537,"M7","right",85,8
537,"M8","right",85,8
538,"M8","right",85,8
539,"M7","left",85,8
539,"M7","right",85,8
539,"M8","right",85,8
540,"M5","left",85,8
540,"M7","left",85,8
540,"M8","right",85,8
541,"M5","left",85,8
541,"M7","left",85,8
541,"M8","right",85,8
542,"M5","left",85,8
542,"M7","left",85,8
542,"M8","right",85,8
543,"M5","left",85,8
543,"M7","left",85,8
543,"M5","right",85,8
543,"M8","right",85,8
544,"M5","left",85,8
544,"M7","left",85,8
544,"M8","right",85,8
545,"M7","left",85,8
545,"M8","right",85,8
546,"M7","left",85,8
546,"M8","right",85,8
547,"M7","left",85,8
547,"M8","right",85,8
548,"M7","left",85,8
548,"M8","right",85,8
549,"M7","left",85,8
549,"M8","right",85,8
550,"M8","right",85,8
551,"M1","left",85,8
552,"M1","left",85,8
554,"M1","left",85,8
555,"M1","left",85,8
556,"M1","left",85,8
557,"M1","left",85,8
558,"M1","left",85,8
559,"M1","left",85,8
561,"M1","right",85,8
562,"M1","left",85,8
564,"M6","right",85,8
566,"M6","left",85,8
566,"M7","right",85,8
