"realtime","subject","side","cohort","day"
264,"M6","left",37,6
264,"M10","left",37,6
265,"M6","left",37,6
265,"M10","left",37,6
265,"M12","left",37,6
265,"M3","right",37,6
266,"M6","left",37,6
266,"M10","left",37,6
266,"M12","left",37,6
266,"M3","right",37,6
267,"M9","left",37,6
267,"M10","left",37,6
267,"M12","left",37,6
267,"M12","right",37,6
268,"M10","left",37,6
268,"M12","left",37,6
268,"M10","right",37,6
268,"M12","right",37,6
269,"M10","left",37,6
269,"M12","left",37,6
269,"M2","right",37,6
269,"M10","right",37,6
270,"M10","left",37,6
270,"M12","left",37,6
270,"M2","right",37,6
270,"M12","right",37,6
271,"M9","left",37,6
271,"M10","left",37,6
271,"M12","left",37,6
271,"M6","right",37,6
271,"M9","right",37,6
271,"M10","right",37,6
271,"M12","right",37,6
272,"M5","left",37,6
272,"M8","left",37,6
272,"M6","right",37,6
273,"M8","left",37,6
273,"M10","left",37,6
273,"M12","left",37,6
273,"M6","right",37,6
273,"M9","right",37,6
274,"M1","left",37,6
274,"M8","left",37,6
274,"M10","left",37,6
274,"M6","right",37,6
274,"M9","right",37,6
275,"M1","left",37,6
275,"M11","left",37,6
275,"M12","left",37,6
275,"M6","right",37,6
275,"M12","right",37,6
276,"M1","left",37,6
276,"M8","left",37,6
276,"M11","left",37,6
276,"M5","right",37,6
276,"M12","right",37,6
277,"M5","left",37,6
277,"M8","left",37,6
277,"M9","left",37,6
277,"M12","left",37,6
277,"M5","right",37,6
277,"M12","right",37,6
278,"M1","left",37,6
278,"M5","left",37,6
278,"M12","left",37,6
278,"M5","right",37,6
278,"M12","right",37,6
279,"M1","left",37,6
279,"M4","left",37,6
279,"M5","left",37,6
279,"M12","left",37,6
279,"M5","right",37,6
279,"M6","right",37,6
279,"M8","right",37,6
279,"M10","right",37,6
280,"M1","left",37,6
280,"M4","left",37,6
280,"M5","left",37,6
280,"M12","left",37,6
280,"M5","right",37,6
280,"M6","right",37,6
280,"M10","right",37,6
281,"M1","left",37,6
281,"M4","left",37,6
281,"M5","left",37,6
281,"M1","right",37,6
281,"M9","right",37,6
281,"M10","right",37,6
281,"M11","right",37,6
282,"M1","left",37,6
282,"M5","left",37,6
282,"M1","right",37,6
282,"M9","right",37,6
282,"M10","right",37,6
282,"M11","right",37,6
282,"M12","right",37,6
283,"M4","left",37,6
283,"M8","left",37,6
283,"M12","left",37,6
283,"M9","right",37,6
283,"M10","right",37,6
284,"M4","left",37,6
284,"M12","left",37,6
284,"M5","right",37,6
284,"M9","right",37,6
285,"M2","left",37,6
285,"M5","right",37,6
285,"M9","right",37,6
286,"M2","left",37,6
286,"M5","right",37,6
287,"M6","right",37,6
288,"M9","left",37,6
288,"M6","right",37,6
289,"M4","left",37,6
289,"M2","right",37,6
290,"M2","right",37,6
291,"M9","right",37,6
292,"M4","left",37,6
292,"M9","right",37,6
293,"M2","left",37,6
293,"M4","left",37,6
293,"M9","right",37,6
293,"M12","right",37,6
294,"M2","left",37,6
294,"M4","right",37,6
294,"M9","right",37,6
295,"M2","right",37,6
297,"M4","left",37,6
299,"M4","left",37,6
300,"M4","left",37,6
301,"M4","left",37,6
306,"M7","left",37,6
308,"M4","left",37,6
308,"M7","left",37,6
309,"M3","left",37,6
309,"M7","left",37,6
310,"M1","left",37,6
310,"M3","left",37,6
310,"M7","left",37,6
310,"M3","right",37,6
310,"M4","right",37,6
310,"M7","right",37,6
311,"M1","left",37,6
311,"M4","left",37,6
311,"M7","left",37,6
311,"M3","right",37,6
311,"M4","right",37,6
311,"M7","right",37,6
312,"M1","left",37,6
312,"M3","left",37,6
312,"M7","left",37,6
312,"M3","right",37,6
312,"M7","right",37,6
313,"M1","left",37,6
313,"M7","left",37,6
314,"M2","left",37,6
314,"M3","right",37,6
315,"M7","right",37,6
316,"M3","right",37,6
316,"M7","right",37,6
317,"M2","left",37,6
317,"M3","right",37,6
318,"M2","left",37,6
319,"M3","right",37,6
321,"M2","right",37,6
326,"M11","left",37,6
327,"M11","left",37,6
328,"M11","left",37,6
332,"M11","right",37,6
333,"M11","left",37,6
333,"M11","right",37,6
335,"M11","right",37,6
336,"M11","right",37,6
337,"M11","left",37,6
341,"M11","right",37,6
342,"M4","left",37,6
342,"M9","right",37,6
342,"M11","right",37,6
344,"M4","right",37,6
345,"M11","right",37,6
346,"M4","left",37,6
346,"M4","right",37,6
346,"M11","right",37,6
347,"M4","right",37,6
347,"M11","right",37,6
348,"M11","right",37,6
349,"M3","right",37,6
349,"M4","right",37,6
350,"M4","left",37,6
350,"M4","right",37,6
350,"M11","right",37,6
351,"M4","right",37,6
351,"M11","right",37,6
352,"M3","right",37,6
352,"M4","right",37,6
352,"M11","right",37,6
353,"M11","right",37,6
354,"M3","right",37,6
354,"M4","right",37,6
354,"M11","right",37,6
355,"M3","right",37,6
355,"M4","right",37,6
355,"M11","right",37,6
356,"M3","right",37,6
356,"M4","right",37,6
356,"M11","right",37,6
357,"M3","right",37,6
357,"M4","right",37,6
357,"M11","right",37,6
358,"M3","right",37,6
358,"M4","right",37,6
358,"M11","right",37,6
359,"M3","left",37,6
359,"M3","right",37,6
359,"M4","right",37,6
359,"M11","right",37,6
360,"M11","right",37,6
361,"M4","right",37,6
361,"M11","right",37,6
362,"M3","right",37,6
362,"M4","right",37,6
362,"M11","right",37,6
363,"M4","right",37,6
363,"M11","right",37,6
364,"M2","left",37,6
364,"M2","right",37,6
364,"M4","right",37,6
365,"M2","right",37,6
366,"M2","left",37,6
366,"M2","right",37,6
367,"M2","right",37,6
373,"M2","right",37,6
374,"M2","right",37,6
379,"M2","right",37,6
380,"M2","right",37,6
381,"M2","right",37,6
382,"M2","right",37,6
383,"M2","right",37,6
384,"M2","right",37,6
389,"M2","left",37,6
393,"M2","right",37,6
394,"M2","right",37,6
395,"M2","right",37,6
396,"M2","right",37,6
397,"M2","right",37,6
398,"M2","right",37,6
400,"M8","left",37,6
400,"M10","right",37,6
400,"M12","right",37,6
401,"M8","left",37,6
401,"M12","right",37,6
402,"M2","right",37,6
403,"M8","left",37,6
403,"M10","left",37,6
404,"M8","left",37,6
404,"M2","right",37,6
404,"M6","right",37,6
407,"M8","left",37,6
407,"M6","right",37,6
407,"M9","right",37,6
408,"M8","left",37,6
408,"M10","left",37,6
408,"M2","right",37,6
408,"M9","right",37,6
409,"M8","left",37,6
409,"M10","left",37,6
410,"M8","left",37,6
410,"M10","left",37,6
411,"M8","left",37,6
412,"M8","left",37,6
412,"M10","left",37,6
413,"M8","left",37,6
414,"M7","left",37,6
414,"M6","right",37,6
415,"M7","left",37,6
415,"M12","left",37,6
415,"M1","right",37,6
416,"M7","left",37,6
416,"M10","left",37,6
416,"M12","left",37,6
417,"M7","left",37,6
417,"M10","left",37,6
417,"M12","left",37,6
418,"M7","left",37,6
418,"M10","left",37,6
418,"M12","left",37,6
419,"M7","left",37,6
419,"M10","left",37,6
419,"M12","left",37,6
419,"M7","right",37,6
420,"M12","left",37,6
421,"M7","left",37,6
421,"M8","left",37,6
421,"M9","left",37,6
422,"M7","left",37,6
422,"M8","left",37,6
422,"M9","left",37,6
422,"M12","left",37,6
422,"M8","right",37,6
422,"M9","right",37,6
423,"M8","left",37,6
423,"M9","left",37,6
423,"M12","left",37,6
424,"M8","left",37,6
424,"M9","left",37,6
424,"M9","right",37,6
425,"M8","left",37,6
425,"M10","left",37,6
425,"M12","left",37,6
425,"M6","right",37,6
425,"M12","right",37,6
426,"M8","left",37,6
426,"M10","left",37,6
426,"M12","left",37,6
426,"M6","right",37,6
427,"M9","left",37,6
427,"M10","left",37,6
427,"M12","left",37,6
428,"M10","left",37,6
429,"M7","left",37,6
429,"M12","left",37,6
431,"M7","left",37,6
431,"M8","left",37,6
431,"M10","left",37,6
431,"M12","left",37,6
432,"M3","left",37,6
432,"M7","left",37,6
432,"M3","right",37,6
433,"M3","left",37,6
433,"M7","right",37,6
433,"M9","right",37,6
434,"M3","left",37,6
434,"M8","left",37,6
434,"M7","right",37,6
434,"M12","right",37,6
435,"M8","left",37,6
436,"M8","right",37,6
436,"M9","right",37,6
437,"M8","right",37,6
439,"M3","right",37,6
440,"M12","left",37,6
440,"M8","right",37,6
442,"M12","left",37,6
442,"M3","right",37,6
443,"M3","right",37,6
444,"M3","right",37,6
445,"M3","right",37,6
446,"M3","right",37,6
446,"M12","right",37,6
447,"M3","right",37,6
447,"M8","right",37,6
447,"M12","right",37,6
448,"M8","left",37,6
448,"M9","left",37,6
448,"M8","right",37,6
449,"M8","right",37,6
449,"M12","right",37,6
450,"M7","right",37,6
450,"M8","right",37,6
450,"M12","right",37,6
451,"M5","left",37,6
451,"M12","left",37,6
451,"M7","right",37,6
451,"M8","right",37,6
451,"M9","right",37,6
452,"M7","right",37,6
452,"M9","right",37,6
452,"M12","right",37,6
453,"M1","right",37,6
453,"M7","right",37,6
453,"M8","right",37,6
454,"M1","right",37,6
454,"M5","right",37,6
454,"M8","right",37,6
455,"M1","left",37,6
455,"M9","left",37,6
455,"M12","left",37,6
455,"M5","right",37,6
455,"M7","right",37,6
456,"M1","left",37,6
456,"M9","left",37,6
456,"M5","right",37,6
456,"M7","right",37,6
456,"M12","right",37,6
457,"M1","left",37,6
457,"M10","left",37,6
457,"M12","left",37,6
457,"M4","right",37,6
457,"M5","right",37,6
458,"M5","left",37,6
458,"M12","left",37,6
458,"M4","right",37,6
458,"M5","right",37,6
459,"M5","left",37,6
459,"M12","left",37,6
459,"M4","right",37,6
459,"M5","right",37,6
459,"M12","right",37,6
460,"M4","right",37,6
460,"M8","right",37,6
461,"M4","right",37,6
461,"M9","right",37,6
462,"M2","left",37,6
462,"M4","right",37,6
463,"M2","left",37,6
464,"M2","left",37,6
466,"M4","right",37,6
467,"M2","left",37,6
468,"M2","left",37,6
469,"M2","left",37,6
469,"M2","right",37,6
470,"M2","right",37,6
471,"M4","left",37,6
472,"M4","left",37,6
473,"M2","left",37,6
473,"M2","right",37,6
475,"M2","left",37,6
476,"M2","left",37,6
478,"M2","left",37,6
479,"M2","left",37,6
480,"M2","left",37,6
480,"M2","right",37,6
481,"M2","left",37,6
481,"M2","right",37,6
482,"M2","right",37,6
487,"M2","right",37,6
501,"M8","right",37,6
502,"M8","right",37,6
503,"M8","right",37,6
504,"M8","right",37,6
505,"M4","right",37,6
506,"M4","left",37,6
506,"M4","right",37,6
507,"M6","left",37,6
507,"M4","right",37,6
507,"M6","right",37,6
508,"M4","right",37,6
508,"M6","right",37,6
509,"M4","right",37,6
509,"M6","right",37,6
510,"M6","right",37,6
510,"M8","right",37,6
511,"M6","right",37,6
511,"M8","right",37,6
512,"M4","left",37,6
512,"M6","right",37,6
512,"M8","right",37,6
513,"M4","left",37,6
513,"M6","right",37,6
513,"M8","right",37,6
514,"M4","right",37,6
514,"M6","right",37,6
514,"M7","right",37,6
514,"M8","right",37,6
515,"M7","left",37,6
515,"M9","left",37,6
515,"M4","right",37,6
515,"M6","right",37,6
515,"M7","right",37,6
516,"M7","left",37,6
516,"M3","right",37,6
516,"M6","right",37,6
516,"M7","right",37,6
516,"M8","right",37,6
517,"M3","right",37,6
517,"M6","right",37,6
517,"M7","right",37,6
517,"M8","right",37,6
518,"M3","right",37,6
518,"M6","right",37,6
518,"M7","right",37,6
518,"M8","right",37,6
519,"M4","left",37,6
519,"M6","right",37,6
519,"M7","right",37,6
519,"M8","right",37,6
520,"M6","right",37,6
521,"M4","right",37,6
522,"M3","left",37,6
522,"M4","right",37,6
524,"M4","left",37,6
524,"M2","right",37,6
527,"M4","right",37,6
528,"M3","left",37,6
528,"M4","left",37,6
530,"M2","right",37,6
536,"M2","left",37,6
537,"M2","left",37,6
537,"M2","right",37,6
538,"M2","left",37,6
540,"M2","left",37,6
542,"M2","right",37,6
544,"M5","right",37,6
548,"M2","left",37,6
550,"M2","right",37,6
551,"M2","right",37,6
552,"M2","right",37,6
553,"M2","left",37,6
553,"M3","right",37,6
554,"M3","right",37,6
555,"M3","right",37,6
556,"M3","right",37,6
557,"M3","right",37,6
558,"M3","right",37,6
559,"M2","right",37,6
560,"M3","right",37,6
561,"M2","right",37,6
562,"M2","right",37,6
568,"M2","left",37,6
569,"M2","left",37,6
570,"M2","left",37,6
571,"M2","left",37,6
571,"M2","right",37,6
576,"M2","right",37,6
577,"M2","right",37,6
585,"M7","right",37,6
587,"M7","right",37,6
588,"M7","left",37,6
589,"M1","left",37,6
589,"M7","left",37,6
589,"M1","right",37,6
590,"M1","left",37,6
594,"M1","left",37,6
595,"M1","left",37,6
596,"M1","left",37,6
597,"M1","left",37,6
598,"M1","left",37,6
599,"M1","left",37,6
599,"M1","right",37,6
601,"M1","left",37,6
602,"M1","left",37,6
603,"M1","left",37,6
604,"M1","left",37,6
605,"M1","left",37,6
606,"M1","left",37,6
608,"M9","right",37,6
610,"M9","left",37,6
611,"M9","left",37,6
613,"M2","left",37,6
615,"M2","left",37,6
616,"M2","right",37,6
617,"M2","right",37,6
618,"M2","left",37,6
619,"M2","left",37,6
620,"M2","left",37,6
624,"M2","right",37,6
625,"M2","left",37,6
626,"M9","right",37,6
627,"M2","right",37,6
628,"M2","left",37,6
629,"M2","left",37,6
630,"M2","left",37,6
631,"M2","left",37,6
634,"M2","left",37,6
644,"M2","left",37,6
645,"M2","left",37,6
645,"M2","right",37,6
646,"M2","left",37,6
655,"M2","left",37,6
657,"M2","right",37,6
658,"M2","left",37,6
663,"M4","right",37,6
664,"M4","right",37,6
665,"M4","left",37,6
667,"M4","right",37,6
668,"M4","right",37,6
669,"M4","right",37,6
670,"M4","right",37,6
670,"M9","right",37,6
672,"M9","right",37,6
674,"M9","right",37,6
675,"M9","right",37,6
676,"M4","left",37,6
677,"M4","right",37,6
677,"M9","right",37,6
678,"M9","right",37,6
680,"M4","right",37,6
683,"M4","left",37,6
684,"M4","left",37,6
685,"M4","left",37,6
688,"M4","right",37,6
688,"M9","right",37,6
690,"M4","left",37,6
690,"M2","right",37,6
690,"M9","right",37,6
691,"M9","right",37,6
692,"M9","right",37,6
693,"M9","right",37,6
694,"M9","right",37,6
697,"M4","right",37,6
699,"M4","left",37,6
700,"M4","left",37,6
700,"M9","left",37,6
701,"M9","left",37,6
702,"M9","left",37,6
702,"M9","right",37,6
703,"M9","right",37,6
706,"M9","right",37,6
722,"M9","right",37,6
723,"M9","right",37,6
724,"M9","right",37,6
725,"M9","right",37,6
727,"M9","left",37,6
728,"M9","left",37,6
728,"M9","right",37,6
729,"M9","left",37,6
729,"M9","right",37,6
730,"M9","right",37,6
731,"M9","right",37,6
733,"M9","right",37,6
750,"M9","right",37,6
751,"M9","right",37,6
752,"M9","right",37,6
753,"M9","right",37,6
755,"M9","right",37,6
756,"M9","right",37,6
759,"M9","left",37,6
777,"M9","right",37,6
778,"M9","right",37,6
779,"M9","right",37,6
780,"M9","right",37,6
781,"M9","right",37,6
782,"M9","right",37,6
787,"M2","right",37,6
793,"M1","right",37,6
794,"M1","right",37,6
795,"M1","right",37,6
796,"M1","right",37,6
797,"M1","right",37,6
797,"M10","right",37,6
798,"M1","left",37,6
798,"M1","right",37,6
798,"M10","right",37,6
799,"M2","right",37,6
800,"M2","right",37,6
801,"M2","right",37,6
802,"M2","right",37,6
802,"M10","right",37,6
803,"M2","left",37,6
803,"M2","right",37,6
803,"M10","right",37,6
804,"M2","right",37,6
805,"M2","right",37,6
806,"M2","right",37,6
807,"M2","right",37,6
809,"M2","right",37,6
810,"M2","right",37,6
811,"M10","left",37,6
811,"M2","right",37,6
812,"M3","right",37,6
813,"M3","right",37,6
814,"M3","right",37,6
815,"M3","right",37,6
815,"M10","right",37,6
816,"M3","right",37,6
816,"M10","right",37,6
817,"M3","right",37,6
822,"M2","right",37,6
823,"M2","right",37,6
825,"M10","right",37,6
826,"M10","right",37,6
827,"M10","right",37,6
828,"M2","right",37,6
829,"M2","right",37,6
830,"M2","right",37,6
831,"M2","right",37,6
832,"M2","right",37,6
834,"M2","right",37,6
839,"M4","right",37,6
840,"M4","right",37,6
843,"M4","left",37,6
843,"M2","right",37,6
844,"M4","left",37,6
854,"M11","right",37,6
855,"M11","right",37,6
856,"M11","right",37,6
856,"M12","right",37,6
857,"M12","left",37,6
857,"M11","right",37,6
858,"M12","left",37,6
858,"M11","right",37,6
858,"M12","right",37,6
859,"M12","left",37,6
859,"M11","right",37,6
859,"M12","right",37,6
860,"M12","left",37,6
860,"M11","right",37,6
860,"M12","right",37,6
861,"M11","right",37,6
861,"M12","right",37,6
862,"M12","left",37,6
862,"M12","right",37,6
863,"M12","left",37,6
863,"M12","right",37,6
864,"M11","left",37,6
864,"M12","right",37,6
865,"M11","left",37,6
865,"M12","left",37,6
865,"M7","right",37,6
865,"M11","right",37,6
866,"M7","left",37,6
866,"M12","left",37,6
866,"M11","right",37,6
867,"M7","left",37,6
867,"M12","left",37,6
867,"M11","right",37,6
868,"M7","left",37,6
868,"M12","left",37,6
868,"M11","right",37,6
869,"M7","left",37,6
869,"M12","left",37,6
869,"M11","right",37,6
870,"M12","left",37,6
870,"M5","right",37,6
870,"M11","right",37,6
870,"M12","right",37,6
871,"M7","left",37,6
871,"M12","left",37,6
871,"M5","right",37,6
871,"M11","right",37,6
872,"M5","left",37,6
872,"M7","left",37,6
872,"M12","left",37,6
872,"M7","right",37,6
872,"M11","right",37,6
873,"M5","left",37,6
873,"M7","left",37,6
873,"M12","left",37,6
873,"M5","right",37,6
873,"M11","right",37,6
873,"M12","right",37,6
874,"M5","left",37,6
874,"M12","left",37,6
874,"M7","right",37,6
874,"M11","right",37,6
874,"M12","right",37,6
875,"M5","right",37,6
875,"M11","right",37,6
875,"M12","right",37,6
876,"M7","left",37,6
876,"M12","left",37,6
876,"M1","right",37,6
876,"M5","right",37,6
876,"M7","right",37,6
876,"M11","right",37,6
876,"M12","right",37,6
877,"M1","right",37,6
877,"M5","right",37,6
877,"M7","right",37,6
877,"M11","right",37,6
877,"M12","right",37,6
878,"M1","right",37,6
878,"M5","right",37,6
878,"M7","right",37,6
878,"M11","right",37,6
878,"M12","right",37,6
879,"M1","right",37,6
879,"M5","right",37,6
879,"M7","right",37,6
879,"M11","right",37,6
879,"M12","right",37,6
880,"M12","left",37,6
880,"M1","right",37,6
880,"M5","right",37,6
880,"M7","right",37,6
880,"M11","right",37,6
880,"M12","right",37,6
881,"M12","left",37,6
881,"M1","right",37,6
881,"M5","right",37,6
881,"M7","right",37,6
881,"M11","right",37,6
882,"M12","left",37,6
882,"M1","right",37,6
882,"M5","right",37,6
882,"M7","right",37,6
882,"M10","right",37,6
882,"M11","right",37,6
883,"M12","left",37,6
883,"M1","right",37,6
883,"M5","right",37,6
883,"M7","right",37,6
883,"M10","right",37,6
883,"M12","right",37,6
884,"M1","right",37,6
884,"M5","right",37,6
884,"M7","right",37,6
884,"M10","right",37,6
884,"M11","right",37,6
884,"M12","right",37,6
885,"M1","right",37,6
885,"M5","right",37,6
885,"M7","right",37,6
885,"M10","right",37,6
885,"M11","right",37,6
885,"M12","right",37,6
886,"M1","right",37,6
886,"M5","right",37,6
886,"M7","right",37,6
886,"M10","right",37,6
886,"M11","right",37,6
886,"M12","right",37,6
887,"M5","right",37,6
887,"M10","right",37,6
887,"M12","right",37,6
888,"M5","right",37,6
