Timestamp,Actor,Behavior,Recipient,Location,Observer,Outside assigned observation time
9/6/2015 12:07:00,8,Fighting,6,NB4,CW,
9/6/2015 12:08:00,8,Fighting,12,NB4,CW,
9/6/2015 12:09:00,8,Fighting,4,NB3,CW,
9/6/2015 12:09:00,2,"Fighting, Chasing",3,"UL, UR",CW,
9/6/2015 12:13:00,2,Fighting,1,NB3,CW,
9/6/2015 12:15:00,2,"Fighting, Chasing",4,"UL, ML, UR",CW,
9/6/2015 12:17:00,2,Chasing,1,"UR, MR, LR, NB3",CW,
9/6/2015 12:19:00,2,Fighting,4,LL,CW,
9/6/2015 12:21:00,2,Chasing,4,"LL, MR, LR",CW,
9/6/2015 12:23:00,2,Chasing,1,"ML, MR, LR, NB3, NB4",CW,
9/6/2015 12:26:00,2,Chasing,4,"UL, UR",CW,
9/6/2015 12:27:00,2,Fighting,4,UL,CW,
9/6/2015 12:28:00,2,"Fighting, Chasing",12,"NB4, NB5",CW,
9/6/2015 12:30:00,2,"Fighting, Chasing",7,"LR, NB3",CW,
9/6/2015 12:32:00,2,"Fighting, Chasing",9,"UL, ML",CW,
9/6/2015 12:33:00,2,"Fighting, Chasing",1,"UL, UR",CW,
9/6/2015 12:34:00,11,"Fighting, Chasing",5,"NB3, NB4",CW,
9/6/2015 12:35:00,8,Fighting,4,NB4,CW,
9/6/2015 12:35:00,2,Fighting,11,NB3,CW,
9/6/2015 12:36:00,2,Fighting,11,NB4,CW,
9/6/2015 12:36:00,2,Fighting,9,NB5,CW,
9/6/2015 12:38:00,2,"Fighting, Chasing",4,"UR, MR, LR",CW,
9/6/2015 12:40:00,2,Fighting,1,LR,CW,
9/6/2015 12:41:00,2,Fighting,10,NB3,CW,
9/6/2015 12:52:00,2,Fighting,9,NB3,CW,
9/6/2015 12:58:00,2,Chasing,9,"LL, LR",CW,
9/6/2015 13:01:00,8,Chasing,11,"NB3, NB4",CW,
9/6/2015 13:05:00,2,Chasing,5,"LL, LR",CW,
9/6/2015 13:07:00,2,Fighting,7,NB5,CW,
9/6/2015 13:11:00,2,Chasing,1,"LR, NB3",CW,
9/6/2015 13:12:00,2,Chasing,7,"UR, MR, LR, NB3",CW,
9/6/2015 13:12:00,2,Chasing,7,"ML, MR",CW,
9/6/2015 13:15:00,2,Chasing,5,"UR, MR, LR, NB3",CW,
9/6/2015 13:21:00,2,Chasing,8,"NB3, NB4",CW,
9/6/2015 13:26:00,2,Fighting,5,"UL, ML, LL",CW,
9/6/2015 13:27:00,2,Fighting,1,UL,CW,
9/6/2015 13:28:00,8,Fighting,12,NB5,CW,
9/6/2015 13:30:00,2,Fighting,12,"NB1, NB4, NB5",CW,
9/6/2015 13:31:00,8,Fighting,12,NB5,CW,
9/6/2015 13:32:00,2,Fighting,12,NB3,CW,
9/6/2015 13:33:00,8,Fighting,4,NB3,CW,
9/6/2015 13:35:00,2,Fighting,8,NB3,CW,
9/6/2015 13:35:00,2,Fighting,4,LR,CW,
9/6/2015 13:36:00,2,Chasing,1,"UL, UR",CW,
9/6/2015 13:36:00,8,Fighting,1,NB5,CW,
9/6/2015 13:46:00,8,Fighting,3,NB4,CW,
9/6/2015 13:47:00,2,Fighting,12,NB3,CW,
9/6/2015 13:50:00,8,Fighting,4,NB5,CW,
9/6/2015 13:51:00,2,"Fighting, Chasing",5,"LR, NB3, NB4",CW,
9/6/2015 13:52:00,2,Fighting,12,LR,CW,
9/6/2015 13:52:00,2,Fighting,5,"NB4, NB5",CW,
9/6/2015 13:54:00,2,"Fighting, Chasing",8,"MR, LR, NB3, NB4",CW,
9/6/2015 13:58:00,2,Fighting,7,NB3,CW,
9/6/2015 13:58:00,8,Fighting,10,NB4,CW,
9/6/2015 18:31:00,11,Fighting,6,UL,BN,
9/6/2015 18:32:00,11,Fighting,9,UL,BN,
9/6/2015 18:32:00,9,Fighting,1,UL,BN,
9/6/2015 18:33:00,11,Subordinate,4,UL,BN,
9/6/2015 18:36:00,11,Fighting,12,UL,BN,
9/6/2015 18:37:00,11,Induce-flee,9,"LL, LR",BN,
9/6/2015 18:38:00,11,Fighting,"5, 10",UL,BN,
9/6/2015 18:38:00,11,Chasing,5,UR,BN,
9/6/2015 18:40:00,11,Fighting,10,UR,BN,
9/6/2015 18:40:00,11,Fighting,9,UL,BN,
9/6/2015 18:43:00,11,Fighting,10,LR,BN,
9/6/2015 18:44:00,11,Fighting,9,LR,BN,
9/6/2015 18:46:00,11,Fighting,12,"MR, LR",BN,
9/6/2015 18:47:00,11,"Chasing, Subordinate",4,UL,BN,
9/6/2015 18:47:00,11,Fighting,5,UL,BN,
9/6/2015 18:49:00,"5, 7",Fighting,"5, 7",NB4,BN,
9/6/2015 18:49:00,"5, 10",Fighting,"5, 10",NB4,BN,
9/6/2015 18:52:00,2,Fighting,11,NB4,BN,
9/6/2015 18:59:00,2,"Chasing, Induce-flee",11,LR,BN,
9/6/2015 19:01:00,2,Induce-flee,10,"NB3, NB4",BN,
9/6/2015 19:10:00,2,Chasing,7,UL,BN,
9/6/2015 19:11:00,12,Subordinate,7,NB4,BN,
9/6/2015 19:19:00,2,Fighting,7,UR,BN,
9/6/2015 19:28:00,2,Fighting,10,NB4,BN,
9/7/2015 13:08:00,2,"Fighting, Chasing",9,"UL, ML, UR, MR",CW,
9/7/2015 13:09:00,2,Fighting,5,NB3,CW,
9/7/2015 13:34:00,2,Fighting,5,"NB1, NB5",CW,
9/7/2015 13:45:00,8,Fighting,5,NB4,CW,
9/7/2015 13:47:00,2,Fighting,4,"NB3, NB4",CW,
9/7/2015 13:51:00,2,"Fighting, Chasing",4,MR,CW,
9/7/2015 13:57:00,2,Fighting,7,UL,CW,
9/7/2015 13:57:00,2,"Fighting, Chasing",7,"LR, NB3",CW,
9/7/2015 17:47:00,9,"Fighting, Chasing",1,UL,WL,
9/7/2015 17:48:00,9,"Chasing, Mounting",4,UL,WL,
9/7/2015 17:48:00,11,"Fighting, Chasing",9,UL,WL,
9/7/2015 17:49:00,2,"Fighting, Chasing, Subordinate",4,NB5,WL,
9/7/2015 17:50:00,2,"Fighting, Chasing",11,UL,WL,
9/7/2015 17:50:00,2,"Fighting, Chasing",4,UL,WL,
9/7/2015 17:52:00,2,Induce-flee,"4, 11",UR,WL,
9/7/2015 18:04:00,4,Fighting,7,UR,WL,
9/7/2015 18:08:00,2,"Fighting, Chasing, Subordinate",7,NB5,WL,
9/7/2015 18:17:00,2,"Fighting, Chasing",12,UR,WL,
9/7/2015 18:18:00,2,Induce-flee,11,UR,WL,
9/7/2015 18:20:00,2,"Fighting, Chasing",11,UL,WL,
9/8/2015 12:04:00,2,"Fighting, Chasing",8,NB3,WL,
9/8/2015 12:16:00,8,"Chasing, Subordinate",11,NB5,WL,
9/8/2015 12:19:00,2,Chasing,3,NB3,WL,
9/8/2015 12:20:00,2,Subordinate,5,NB4,WL,
9/8/2015 12:22:00,2,Fighting,9,LR,WL,
9/8/2015 12:25:00,2,Fighting,6,NB4,WL,
9/8/2015 12:28:00,2,Fighting,5,NB3,WL,
9/8/2015 12:29:00,2,Fighting,8,NB5,WL,
9/8/2015 12:29:00,2,Fighting,8,NB5,WL,
9/8/2015 12:32:00,2,"Fighting, Chasing",12,UL,WL,
9/8/2015 12:33:00,2,Chasing,7,UL,WL,
9/8/2015 12:34:00,2,"Fighting, Chasing",1,UR,WL,
9/8/2015 12:35:00,8,"Chasing, Subordinate",11,NB4,WL,
9/8/2015 12:42:00,2,"Fighting, Chasing",11,NB5,WL,
9/8/2015 12:47:00,8,"Fighting, Chasing",4,UL,WL,
9/8/2015 12:48:00,8,"Fighting, Subordinate",10,NB4,WL,
9/8/2015 12:48:00,2,Subordinate,10,NB4,WL,
9/8/2015 12:49:00,2,Fighting,7,UR,WL,
9/8/2015 12:49:00,2,Induce-flee,4,UR,WL,
9/8/2015 12:51:00,2,Fighting,12,LR,WL,
9/8/2015 12:54:00,2,"Fighting, Chasing",4,NB5,WL,
9/8/2015 12:56:00,2,Chasing,4,UR,WL,
9/8/2015 12:57:00,2,"Fighting, Chasing",9,UL,WL,
9/8/2015 12:59:00,2,Fighting,4,NB1,WL,
9/8/2015 13:02:00,8,"Fighting, Chasing, Subordinate",11,NB5,WL,
9/8/2015 13:04:00,2,"Fighting, Subordinate",6,NB4,WL,
9/8/2015 13:06:00,8,Fighting,"4, 5, 10",NB4,WL,
9/8/2015 13:09:00,2,Fighting,6,UR,WL,
9/8/2015 13:09:00,9,"Fighting, Subordinate",3,NB3,WL,
9/8/2015 13:12:00,2,Fighting,10,NB3,WL,
9/8/2015 13:13:00,2,"Fighting, Subordinate",12,NB3,WL,
9/8/2015 13:15:00,2,Induce-flee,9,UR,WL,
9/8/2015 13:16:00,2,Fighting,4,MR,WL,
9/8/2015 13:20:00,8,"Fighting, Chasing, Subordinate",4,NB5,WL,
9/8/2015 13:23:00,2,Fighting,12,NB1,WL,
9/8/2015 13:25:00,2,Chasing,9,LL,WL,
9/8/2015 13:26:00,2,"Fighting, Chasing",5,UL,WL,
9/8/2015 13:29:00,2,"Subordinate, Induce-flee",4,NB3,WL,
9/8/2015 13:36:00,2,Fighting,7,NB3,WL,
9/8/2015 13:36:00,2,"Fighting, Chasing",4,UR,WL,
9/8/2015 13:39:00,2,Chasing,7,UL,WL,
9/8/2015 13:45:00,8,Subordinate,9,NB3,WL,
9/8/2015 13:54:00,2,Induce-flee,3,NB3,WL,
9/8/2015 13:55:00,2,"Fighting, Chasing",4,NB3,WL,
9/8/2015 13:56:00,2,"Fighting, Chasing",1,NB5,WL,
