Timestamp,Actor,Behavior,Recipient,Location,Observer
10/9/2015 16:57:00,12,Chasing,5,ML,WL
10/9/2015 17:00:00,5,"Chasing, Mounting",8,LR,WL
10/9/2015 17:02:00,5,Fighting,8,LR,WL
10/9/2015 17:03:00,5,"Fighting, Chasing",9,LR,WL
10/9/2015 17:10:00,5,"Chasing, Mounting, Subordinate",11,LR,XX
10/9/2015 17:10:00,5,Fighting,11,LR,WL
10/9/2015 17:11:00,9,"Chasing, Mounting",7,LL,WL
10/9/2015 17:12:00,3,Chasing,5,NB5,WL
10/9/2015 17:12:00,3,Fighting,9,NB1,WL
10/9/2015 17:22:00,12,Chasing,5,UL,WL
10/9/2015 17:24:00,10,Fighting,5,LR,WL
10/9/2015 17:26:00,12,Chasing,5,UL,WL
10/10/2015 16:09:00,3,"Fighting, Chasing",9,LR,WL
10/10/2015 16:12:00,3,Fighting,12,LR,AR
10/10/2015 16:12:00,3,Chasing,12,UR,AR
10/10/2015 16:14:00,3,Chasing,4,MR,AR
10/10/2015 16:16:00,10,"Fighting, Chasing",7,MR,AR
10/10/2015 16:16:00,3,Fighting,6,LL,AR
10/10/2015 16:16:00,10,Fighting,5,UR,AR
10/10/2015 16:17:00,3,Chasing,5,MR,AR
10/10/2015 16:23:00,12,Chasing,5,MR,AR
10/10/2015 16:25:00,3,"Fighting, Chasing",6,MR,AR
10/10/2015 16:49:00,2,Chasing,5,UR,AR
10/10/2015 16:49:00,5,"Fighting, Chasing",7,LR,AR
10/10/2015 16:56:00,5,"Fighting, Chasing",7,LR,AR
10/10/2015 16:56:00,5,"Fighting, Chasing",7,LR,AR
10/10/2015 16:59:00,2,Fighting,6,MR,AR
10/10/2015 17:00:00,2,Chasing,10,LR,AR
10/10/2015 17:06:00,2,Fighting,5,NB3,AR
10/10/2015 17:22:00,3,Chasing,5,MR,AR
10/10/2015 17:44:00,3,Fighting,1,UR,AR
10/10/2015 17:49:00,3,"Fighting, Chasing",12,UR,AR
10/10/2015 18:06:00,3,Fighting,12,NB5,AR
10/11/2015 16:15:00,3,Fighting,7,LR,HD
10/11/2015 16:18:00,3,Induce-flee,5,UR,HD
10/11/2015 16:19:00,3,"Fighting, Mounting",7,UR,HD
10/11/2015 16:21:00,3,Fighting,5,LR,HD
10/11/2015 16:32:00,3,Fighting,9,LR,HD
10/11/2015 16:37:00,3,Induce-flee,6,UR,HD
10/11/2015 16:43:00,3,Fighting,10,UR,HD
10/11/2015 17:01:00,10,Fighting,1,LL,HD
10/11/2015 17:01:00,5,Fighting,1,UR,HD
10/11/2015 17:02:00,3,Fighting,8,LR,HD
10/11/2015 17:03:00,3,Fighting,9,NB3,HD
10/11/2015 17:05:00,3,Fighting,5,NB4,HD
10/11/2015 17:08:00,9,Mounting,8,ML,HD
10/11/2015 17:29:00,12,Chasing,5,UR,HD
10/11/2015 17:43:00,12,"Fighting, Chasing",4,LR,HD
10/11/2015 17:53:00,12,Induce-flee,5,"LL, NB2",HD
10/12/2015 12:12:00,5,"Chasing, Mounting",10,"UL, UR, MR",HD
10/12/2015 12:12:00,5,Fighting,12,MR,HD
10/12/2015 12:17:00,12,"Fighting, Chasing",5,UR,HD
10/12/2015 12:18:00,3,Chasing,8,"NB3, NB4, NB5",HD
10/12/2015 12:21:00,3,Fighting,12,LR,HD
10/12/2015 12:22:00,12,Chasing,4,"UL, UR",HD
10/12/2015 12:23:00,3,Chasing,5,"NB3, NB4, NB5",HD
10/12/2015 12:24:00,3,Fighting,12,UR,HD
10/12/2015 12:36:00,3,"Chasing, Mounting",7,"UL, ML",HD
10/12/2015 12:36:00,3,Fighting,7,LR,HD
10/12/2015 12:39:00,3,Chasing,8,"LL, NB1, NB2",HD
10/12/2015 12:43:00,3,Chasing,8,"LR, NB3, NB4",HD
10/12/2015 12:52:00,12,Chasing,10,LR,HD
10/12/2015 12:59:00,3,Induce-flee,5,"LL, LR",HD
10/12/2015 13:05:00,3,Chasing,12,MR,HD
10/12/2015 13:09:00,3,Fighting,4,"UL, ML",HD
10/12/2015 13:14:00,3,Chasing,11,LR,HD
10/12/2015 13:17:00,3,"Fighting, Chasing",2,"LR, NB3, NB4, NB5",HD
10/12/2015 13:19:00,3,Fighting,12,All over,HD
10/12/2015 13:50:00,3,Chasing,11,"LR, NB3, NB4",HD
10/12/2015 13:51:00,3,Chasing,4,LR,HD
10/12/2015 13:55:00,3,Chasing,11,"NB1, NB4, NB5",HD
10/12/2015 13:58:00,3,Chasing,11,All over,HD
10/13/2015 12:05:00,3,Fighting,10,UL,CC
10/13/2015 12:05:00,5,Fighting,10,ML,CC
10/13/2015 12:07:00,3,"Fighting, Chasing",5,"UL, ML, UR",CC
10/13/2015 12:08:00,3,Fighting,2,UR,CC
10/13/2015 12:09:00,3,Fighting,10,UR,CC
10/13/2015 12:10:00,12,"Fighting, Chasing",10,"UL, ML",CC
10/13/2015 12:11:00,3,"Fighting, Chasing",10,"LL, LR",CC
10/13/2015 12:12:00,12,"Fighting, Chasing",2,"MR, LR",CC
10/13/2015 12:13:00,3,Chasing,8,NB4,CC
10/13/2015 12:13:00,3,"Fighting, Chasing",2,"LL, LR, NB1, NB2",CC
10/13/2015 12:18:00,12,Fighting,2,LR,CC
10/13/2015 12:23:00,12,Chasing,5,LR,CC
10/13/2015 12:25:00,12,Chasing,5,UL,CC
10/13/2015 12:27:00,3,Fighting,2,UR,CC
10/13/2015 12:28:00,3,"Fighting, Chasing",5,"LL, LR",CC
10/13/2015 12:29:00,3,"Fighting, Chasing",10,"UR, MR, LR",CC
10/13/2015 12:30:00,12,Fighting,5,UR,CC
10/13/2015 12:31:00,3,"Fighting, Chasing",7,"UL, UR, MR, LR",CC
10/13/2015 12:33:00,3,"Fighting, Mounting",9,UR,CC
10/13/2015 12:42:00,3,"Fighting, Chasing",12,"UL, UR",CC
10/13/2015 12:43:00,3,Chasing,7,"UR, MR, LR",CC
10/13/2015 12:45:00,3,Chasing,10,"UR, MR",CC
10/13/2015 12:45:00,3,Chasing,12,UL,CC
10/13/2015 12:49:00,12,Chasing,5,"UR, MR",CC
10/13/2015 12:49:00,12,Fighting,5,LR,CC
10/13/2015 12:52:00,3,"Fighting, Chasing",7,"UL, LL, UR, MR, LR",CC
10/13/2015 12:52:00,3,"Fighting, Chasing",10,"MR, LR",CC
10/13/2015 12:54:00,12,Chasing,10,"MR, LR",CC
10/13/2015 12:55:00,3,Chasing,12,"LL, NB1, NB5",CC
10/13/2015 12:56:00,12,Induce-flee,5,UR,CC
10/13/2015 13:07:00,3,"Fighting, Chasing",7,"MR, LR",CC
10/13/2015 13:10:00,3,Fighting,7,LR,CC
10/13/2015 13:17:00,3,Fighting,6,ML,CC
10/13/2015 13:38:00,12,Fighting,6,LR,CC
10/13/2015 13:43:00,3,Induce-flee,5,NB3,CC
10/13/2015 13:51:00,3,Chasing,8,UR,CC
10/13/2015 13:52:00,3,"Fighting, Chasing",12,"UL, UR",CC
10/13/2015 13:54:00,3,Chasing,10,UR,CC
10/13/2015 13:55:00,3,Fighting,12,LR,CC
10/13/2015 13:55:00,3,Fighting,12,LL,CC
10/13/2015 13:58:00,3,"Fighting, Chasing",8,"MR, LR",CC
10/13/2015 13:59:00,12,Chasing,5,"UR, MR",CC
10/13/2015 13:59:00,3,Fighting,12,MR,CC
10/13/2015 14:04:00,3,Chasing,5,"LL, LR",CC
10/13/2015 14:05:00,12,Chasing,5,"UL, UR",CC
10/14/2015 12:04:00,12,Fighting,10,UL,KB
10/14/2015 12:07:00,12,Chasing,10,UR,KB
10/14/2015 12:10:00,3,"Fighting, Chasing",7,UR,KB
10/14/2015 12:11:00,3,"Fighting, Chasing",7,UL,KB
10/14/2015 12:14:00,3,Fighting,7,UL,KB
10/14/2015 12:21:00,3,Chasing,7,UR,KB
10/14/2015 12:37:00,10,"Fighting, Chasing",9,UL,KB
10/14/2015 12:45:00,10,Chasing,8,UR,KB
10/14/2015 12:46:00,10,Chasing,4,ML,KB
10/14/2015 12:48:00,10,Chasing,5,UL,KB
10/14/2015 12:54:00,10,Chasing,5,LL,KB
10/14/2015 12:55:00,3,Fighting,10,LL,KB
10/14/2015 12:57:00,3,"Fighting, Chasing",7,LR,KB
10/14/2015 13:00:00,3,Chasing,8,UR,KB
10/14/2015 13:01:00,10,Fighting,6,NB5,KB
10/14/2015 13:08:00,3,"Fighting, Chasing",12,"NB1, NB2",KB
10/14/2015 13:15:00,3,Chasing,12,MR,KB
10/14/2015 13:19:00,12,Chasing,5,ML,KB
10/14/2015 13:22:00,3,Fighting,10,NB3,KB
10/14/2015 13:23:00,3,Chasing,12,MR,KB
10/14/2015 13:25:00,10,Fighting,6,LR,KB
10/14/2015 13:32:00,3,Fighting,2,LR,KB
10/14/2015 13:35:00,12,Chasing,7,UL,KB
10/14/2015 13:35:00,12,Fighting,4,UR,KB
10/14/2015 13:36:00,12,Chasing,10,UL,KB
10/14/2015 13:39:00,3,Subordinate,12,UL,KB
10/14/2015 13:43:00,3,Chasing,10,LL,KB
10/14/2015 13:58:00,3,"Fighting, Chasing",10,"MR, LR",KB
10/15/2015 14:05:00,3,Fighting,4,UR,BN
10/15/2015 14:11:00,3,Fighting,5,LR,BN
10/15/2015 14:28:00,12,Fighting,9,UR,BN
10/15/2015 14:33:00,10,Fighting,7,NB4,BN
10/15/2015 14:33:00,10,Fighting,7,NB3,BN
10/15/2015 14:36:00,12,Fighting,8,LR,BN
10/15/2015 14:40:00,3,Induce-flee,5,NB3,BN
10/15/2015 14:42:00,12,Subordinate,10,LR,BN
10/15/2015 14:44:00,12,Fighting,5,LR,BN
10/15/2015 14:47:00,12,Induce-flee,5,LL,BN
10/15/2015 14:51:00,10,Chasing,5,LR,BN
10/15/2015 14:53:00,3,Fighting,"5, 6",LR,BN
10/15/2015 14:54:00,3,Chasing,4,"LL, LR",BN
10/15/2015 14:55:00,3,Fighting,1,LR,BN
10/15/2015 14:55:00,3,Fighting,5,MR,BN
10/15/2015 14:58:00,12,Chasing,5,"LL, LR",BN
10/15/2015 14:58:00,3,Fighting,12,"MR, LR",BN
10/15/2015 15:06:00,10,Fighting,9,LR,BN
10/15/2015 15:09:00,10,Fighting,5,LR,BN
10/15/2015 15:12:00,3,Induce-flee,5,UL,BN
10/15/2015 15:15:00,10,Chasing,1,UL,BN
10/15/2015 15:16:00,5,Fighting,10,UL,BN
10/15/2015 15:18:00,12,Chasing,5,"UL, ML",BN
10/15/2015 15:21:00,12,Fighting,10,ML,BN
10/15/2015 15:31:00,12,Fighting,9,UR,BN
10/15/2015 15:31:00,12,"Fighting, Chasing",9,"UL, All over",BN
10/15/2015 15:35:00,3,Fighting,11,LR,BN
10/15/2015 15:35:00,3,Chasing,5,"LL, All over",BN
10/15/2015 15:43:00,12,"Subordinate, Induce-flee",5,LR,BN
10/15/2015 15:47:00,3,Fighting,8,LR,BN
10/15/2015 15:49:00,3,"Fighting, Chasing",9,"ML, LL, NB1",BN
10/15/2015 15:51:00,12,Induce-flee,2,LR,BN
10/15/2015 15:52:00,3,Chasing,4,"LL, LR",BN
10/15/2015 15:55:00,3,Fighting,2,LR,BN
10/16/2015 12:16:00,3,Fighting,10,LR,HD
10/16/2015 12:20:00,12,Chasing,8,"UL, LL, UR",HD
10/16/2015 12:21:00,3,Chasing,5,"LR, NB3",HD
10/16/2015 12:22:00,3,Induce-flee,10,"UR, MR",HD
10/16/2015 12:24:00,12,Chasing,10,"ML, LL",HD
10/16/2015 12:26:00,12,Chasing,7,"UL, UR",HD
10/16/2015 12:30:00,12,Chasing,1,UR,HD
10/16/2015 12:37:00,3,Fighting,9,NB2,HD
10/16/2015 12:40:00,3,Chasing,9,MR,HD
10/16/2015 12:45:00,3,Fighting,5,NB1,HD
10/16/2015 12:45:00,3,Chasing,12,MR,HD
10/16/2015 12:50:00,12,Chasing,4,UL,HD
10/16/2015 12:54:00,6,Fighting,7,LL,HD
10/16/2015 12:56:00,12,"Fighting, Chasing",10,"UL, ML, LL",HD
10/16/2015 12:59:00,12,Chasing,5,All over,HD
10/16/2015 13:01:00,12,Chasing,11,"UR, MR, LR",HD
10/16/2015 13:08:00,12,"Fighting, Chasing",5,LR,HD
10/16/2015 13:18:00,12,Chasing,5,"LL, LR",HD
10/16/2015 13:22:00,12,Chasing,7,LR,HD
10/16/2015 13:22:00,12,Fighting,6,LR,HD
10/16/2015 13:25:00,12,"Chasing, Mounting",9,"UL, ML",HD
10/16/2015 13:35:00,3,Chasing,12,"UL, UR",HD
10/16/2015 13:49:00,5,Fighting,11,LL,HD
10/16/2015 13:50:00,3,Chasing,5,"LL, NB1, NB2, NB5",HD
10/16/2015 13:53:00,3,Chasing,12,"LR, NB3",HD
10/17/2015 13:05:00,12,Chasing,9,"UR, MR, LR",TN
10/17/2015 13:05:00,12,Fighting,7,LR,TN
10/17/2015 13:05:00,12,Fighting,9,LR,TN
10/17/2015 13:07:00,12,Chasing,10,"UR, MR",TN
10/17/2015 13:10:00,3,Chasing,4,MR,TN
10/17/2015 13:12:00,3,Chasing,12,"UL, UR",TN
10/17/2015 13:14:00,3,Chasing,7,"UL, ML",TN
10/17/2015 13:14:00,3,Chasing,5,LR,TN
10/17/2015 13:15:00,12,Chasing,"2, 10","UL, UR, MR",TN
10/17/2015 13:16:00,12,"Fighting, Chasing",4,"UL, ML",TN
10/17/2015 13:17:00,12,Chasing,9,"UL, UR",TN
10/17/2015 13:18:00,12,Chasing,"4, 10","UR, MR",TN
10/17/2015 13:19:00,3,Fighting,4,UR,TN
10/17/2015 13:19:00,12,Fighting,1,"UR, MR, LR",TN
10/17/2015 13:24:00,12,Chasing,5,"UR, MR",TN
10/17/2015 13:26:00,10,Fighting,7,LR,TN
10/17/2015 13:27:00,3,Chasing,2,"UL, ML, LL, LR",TN
10/17/2015 13:30:00,5,Chasing,10,LR,TN
10/17/2015 13:37:00,5,Fighting,10,UR,TN
10/17/2015 13:37:00,12,Chasing,5,"UR, MR, LR",TN
10/17/2015 13:38:00,10,Chasing,6,"MR, LR",TN
10/17/2015 13:40:00,12,Chasing,7,UR,TN
10/17/2015 13:45:00,12,Chasing,7,"UL, ML, MR",TN
10/17/2015 13:46:00,5,Chasing,10,LR,TN
10/17/2015 13:46:00,12,Chasing,10,"UR, MR, LR",TN
10/17/2015 13:47:00,3,Chasing,10,All over,TN
10/17/2015 13:48:00,3,Chasing,10,"UR, MR, LR",TN
10/17/2015 13:49:00,3,Fighting,4,LR,TN
10/17/2015 14:04:00,5,Chasing,2,UR,TN
10/17/2015 14:05:00,3,Chasing,7,"UR, MR",TN
10/17/2015 14:05:00,3,Subordinate,10,UR,TN
10/17/2015 14:07:00,10,Chasing,11,UR,TN
10/17/2015 14:08:00,10,Chasing,11,"UL, UR",TN
10/17/2015 14:09:00,3,Chasing,4,"UL, ML",TN
10/17/2015 14:11:00,12,Chasing,2,"ML, LL",TN
10/17/2015 14:12:00,3,Chasing,10,"MR, LR",TN
10/17/2015 14:14:00,3,Chasing,12,"UR, MR",TN
10/17/2015 14:14:00,12,Fighting,4,"MR, LR",TN
10/17/2015 14:17:00,3,Chasing,12,"UL, UR, MR",TN
10/17/2015 14:20:00,12,Chasing,4,"UL, ML, UR",TN
10/17/2015 14:21:00,12,Chasing,10,"UR, MR, LR",TN
10/17/2015 14:22:00,12,Chasing,5,"MR, LR",TN
10/17/2015 14:22:00,12,Fighting,5,LR,TN
10/17/2015 14:25:00,3,Chasing,2,"UR, MR",TN
10/17/2015 14:29:00,12,Chasing,10,"MR, LR",TN
10/17/2015 14:30:00,5,Chasing,10,"LL, LR",TN
10/17/2015 14:31:00,3,"Fighting, Chasing",12,All over,TN
10/17/2015 14:32:00,3,Chasing,2,"MR, LR",TN
10/17/2015 14:33:00,3,Chasing,8,"LL, MR, LR",TN
10/17/2015 14:58:00,12,Chasing,4,"UL, ML",TN
10/18/2015 18:55:00,2,Fighting,11,LR,AR
10/18/2015 18:55:00,2,Chasing,10,MR,AR
10/18/2015 19:03:00,4,"Fighting, Chasing",10,UL,AR
10/18/2015 19:12:00,8,Chasing,7,LR,AR
10/18/2015 19:13:00,9,Mounting,10,NB2,AR
10/18/2015 19:14:00,5,Fighting,9,NB5,AR
10/18/2015 19:18:00,12,Fighting,8,LR,AR
10/18/2015 19:34:00,2,Fighting,4,NB5,AR
10/18/2015 19:44:00,12,Chasing,2,LL,AR
10/18/2015 19:45:00,12,Chasing,11,LR,AR
10/18/2015 19:51:00,12,"Fighting, Chasing",9,LR,AR
10/18/2015 19:54:00,12,Fighting,8,LL,AR
10/18/2015 20:08:00,12,"Fighting, Chasing",7,MR,AR
10/18/2015 20:16:00,12,Chasing,7,UR,AR
10/18/2015 20:16:00,3,Chasing,7,UR,AR
10/18/2015 20:23:00,12,Chasing,7,LR,AR
10/18/2015 20:26:00,2,Chasing,10,LR,AR
10/18/2015 20:33:00,12,Mounting,6,NB2,AR
10/19/2015 14:03:00,3,Chasing,5,"LL, LR",BN
10/19/2015 14:06:00,3,Fighting,2,"LL, LR",BN
10/19/2015 14:10:00,3,Chasing,12,UL,BN
10/19/2015 14:13:00,3,Fighting,11,NB3,BN
10/19/2015 14:14:00,3,Fighting,1,LR,BN
10/19/2015 14:21:00,2,Fighting,10,MR,BN
10/19/2015 14:56:00,3,Fighting,12,UR,BN
10/19/2015 14:58:00,3,Fighting,12,ML,BN
10/19/2015 14:58:00,3,Fighting,9,UL,BN
10/19/2015 15:09:00,3,Fighting,10,LR,BN
10/19/2015 15:15:00,2,Chasing,11,"LL, LR",BN
10/19/2015 15:16:00,3,Induce-flee,4,UL,BN
10/19/2015 15:17:00,10,Fighting,5,"UR, MR",BN
10/19/2015 15:19:00,12,Fighting,4,"UL, UR",BN
10/19/2015 15:19:00,3,Chasing,12,UL,BN
10/19/2015 15:25:00,3,Fighting,2,LR,BN
10/19/2015 15:26:00,3,Induce-flee,"7, 10",MR,BN
10/19/2015 15:27:00,12,Chasing,6,"UL, All over",BN
10/19/2015 15:28:00,3,Fighting,7,UR,BN
10/19/2015 15:29:00,3,Fighting,12,"UR, MR",BN
10/19/2015 15:29:00,6,Fighting,7,LR,BN
10/19/2015 15:29:00,12,Induce-flee,10,UR,BN
10/19/2015 15:30:00,3,"Chasing, Subordinate",1,"LL, LR",BN
10/19/2015 15:30:00,3,Chasing,12,"LL, LR",BN
10/19/2015 15:35:00,3,Induce-flee,6,LL,BN
10/19/2015 15:35:00,10,Subordinate,7,UL,BN
10/19/2015 15:36:00,10,Fighting,9,UR,BN
10/19/2015 15:37:00,9,Mounting,7,UR,BN
10/19/2015 15:37:00,10,Chasing,6,"MR, LR",BN
10/19/2015 15:37:00,2,"Fighting, Chasing",7,"LL, UR, MR",BN
10/19/2015 15:39:00,2,Chasing,10,"UL, ML",BN
10/19/2015 15:39:00,2,Fighting,8,LR,BN
10/19/2015 15:41:00,12,Induce-flee,7,UR,BN
10/19/2015 15:42:00,12,Chasing,5,UR,BN
10/19/2015 15:42:00,12,Induce-flee,2,UR,BN
10/19/2015 15:43:00,2,Fighting,8,LR,BN
10/19/2015 15:44:00,2,Chasing,7,"LL, LR, NB2, NB3, NB4, NB5",BN
10/19/2015 15:46:00,2,Fighting,7,"NB4, NB5",BN
10/19/2015 15:46:00,2,Fighting,7,NB5,BN
10/19/2015 15:49:00,2,Induce-flee,6,LL,BN
10/19/2015 15:53:00,12,Chasing,5,"UR, MR, LR",BN
10/19/2015 15:56:00,3,Chasing,12,"UL, UR",BN
10/20/2015 12:12:00,5,Chasing,7,"UL, UR",CW
10/20/2015 12:14:00,4,Fighting,9,UR,CW
10/20/2015 12:20:00,4,Fighting,5,UL,CW
10/20/2015 12:23:00,4,"Fighting, Chasing",9,ML,CW
10/20/2015 12:27:00,4,Chasing,9,UR,CW
10/20/2015 12:27:00,4,Fighting,9,MR,CW
10/20/2015 12:28:00,4,Fighting,5,ML,CW
10/20/2015 12:30:00,4,Chasing,9,ML,CW
10/20/2015 12:32:00,4,Chasing,5,ML,CW
10/20/2015 12:32:00,4,Chasing,7,UR,CW
10/20/2015 12:33:00,12,Fighting,7,LR,CW
10/20/2015 12:34:00,12,Chasing,7,LL,CW
10/20/2015 12:39:00,5,"Fighting, Chasing",10,LR,CW
10/20/2015 12:39:00,5,"Fighting, Chasing",7,LL,CW
10/20/2015 12:41:00,12,Chasing,5,UL,CW
10/20/2015 12:42:00,12,Chasing,5,LR,CW
10/20/2015 12:43:00,12,Chasing,10,MR,CW
10/20/2015 12:43:00,12,Chasing,7,UL,CW
10/20/2015 12:44:00,12,Chasing,5,MR,CW
10/20/2015 12:45:00,12,Chasing,4,UL,CW
10/20/2015 12:46:00,12,"Fighting, Chasing",9,MR,CW
10/20/2015 12:49:00,12,Chasing,9,UR,CW
10/20/2015 12:49:00,12,Fighting,9,LR,CW
10/20/2015 12:52:00,12,"Fighting, Chasing",7,UR,CW
10/20/2015 12:53:00,4,"Fighting, Chasing",9,ML,CW
10/20/2015 12:53:00,4,"Fighting, Chasing",9,ML,CW
10/20/2015 12:53:00,12,Chasing,4,ML,CW
10/20/2015 12:56:00,12,Chasing,5,MR,CW
10/20/2015 12:57:00,3,Fighting,4,ML,CW
10/20/2015 13:00:00,12,"Fighting, Chasing",10,UL,CW
10/20/2015 13:01:00,12,Chasing,5,LR,CW
10/20/2015 13:01:00,3,Fighting,7,UR,CW
10/20/2015 13:12:00,12,Fighting,5,LR,CW
10/20/2015 13:13:00,12,Fighting,2,LL,CW
10/20/2015 13:13:00,3,Fighting,7,LR,CW
10/20/2015 13:16:00,3,Fighting,4,UL,CW
10/20/2015 13:17:00,3,Chasing,9,LR,CW
10/20/2015 13:17:00,3,Fighting,9,NB1,CW
10/20/2015 13:18:00,12,Fighting,2,LR,CW
10/20/2015 13:19:00,12,Fighting,6,LL,CW
10/20/2015 13:22:00,12,Fighting,2,LR,CW
10/20/2015 13:22:00,3,Fighting,12,LR,CW
10/20/2015 13:24:00,10,Fighting,5,LL,CW
10/20/2015 13:25:00,12,Chasing,1,LL,CW
10/20/2015 13:25:00,3,Chasing,12,UR,CW
10/20/2015 13:27:00,4,Fighting,9,ML,CW
10/20/2015 13:27:00,12,Chasing,4,UR,CW
10/20/2015 13:31:00,12,Chasing,9,"LL, LR",CW
10/20/2015 13:32:00,12,"Fighting, Chasing",3,LR,CW
