Timestamp,Actor,Behavior,Recipient,Location,Observer
8/21/2015 21:13:00,10,"Fighting, Chasing",5,LL,WL
8/21/2015 21:13:00,3,"Fighting, Chasing",6,UR,WL
8/21/2015 21:14:00,3,Induce-flee,9,NB2,WL
8/21/2015 21:14:00,3,"Fighting, Chasing, Subordinate",6,LL,WL
8/21/2015 21:21:00,12,Chasing,3,UR,WL
8/22/2015 15:03:00,10,Subordinate,4,NB1,BN
8/22/2015 15:14:00,10,Fighting,"1, 4, 6",LL,BN
8/22/2015 15:19:00,10,Induce-flee,8,LL,BN
8/22/2015 15:19:00,10,Subordinate,3,LL,BN
8/22/2015 15:19:00,10,Fighting,8,UL,BN
8/22/2015 15:21:00,10,Fighting,6,LR,BN
8/22/2015 15:23:00,3,Fighting,7,UL,BN
8/22/2015 15:26:00,3,Chasing,9,UL,BN
8/22/2015 15:47:00,3,Fighting,4,MR,BN
8/22/2015 15:49:00,3,"Fighting, Chasing",9,LR,BN
8/22/2015 15:56:00,12,Fighting,11,NB4,BN
8/22/2015 15:59:00,12,Induce-flee,3,LR,BN
8/23/2015 17:06:00,2,"Fighting, Chasing",1,ML,WL
8/23/2015 17:07:00,8,"Chasing, Subordinate",6,LR,WL
8/23/2015 17:08:00,8,Chasing,2,LR,WL
8/23/2015 17:10:00,8,Induce-flee,9,LR,WL
8/23/2015 17:12:00,8,Chasing,9,LR,WL
8/23/2015 17:13:00,8,"Fighting, Subordinate",6,NB5,WL
8/23/2015 17:13:00,8,"Fighting, Chasing",9,NB1,WL
8/23/2015 17:15:00,12,Chasing,10,ML,WL
8/23/2015 17:19:00,12,"Fighting, Chasing",8,NB3,WL
8/23/2015 17:22:00,10,Fighting,6,LL,WL
8/23/2015 17:24:00,10,Chasing,4,LR,WL
8/23/2015 17:28:00,1,Chasing,4,ML,WL
8/23/2015 17:31:00,8,"Fighting, Chasing",4,NB4,WL
8/23/2015 17:32:00,10,"Fighting, Chasing",7,UL,WL
8/23/2015 17:35:00,8,Induce-flee,9,LR,WL
8/23/2015 17:36:00,8,Chasing,9,ML,WL
8/23/2015 17:39:00,8,"Fighting, Chasing",6,LR,WL
8/23/2015 17:40:00,8,Chasing,11,LR,WL
8/23/2015 17:42:00,8,"Chasing, Subordinate",4,LL,WL
8/23/2015 17:43:00,12,"Fighting, Chasing",5,LL,WL
8/23/2015 17:46:00,12,"Fighting, Chasing",5,MR,WL
8/23/2015 17:47:00,7,"Fighting, Chasing",4,MR,WL
8/23/2015 17:47:00,12,"Fighting, Chasing",5,NB3,XX
8/23/2015 17:50:00,7,"Fighting, Chasing",1,UR,WL
8/23/2015 17:50:00,7,"Fighting, Chasing",4,UR,WL
8/23/2015 17:51:00,7,"Fighting, Chasing",1,LR,WL
8/23/2015 17:52:00,12,Chasing,5,UR,WL
8/23/2015 17:52:00,3,"Chasing, Subordinate",7,LR,WL
8/23/2015 17:54:00,12,Subordinate,9,ML,WL
8/23/2015 17:56:00,11,Subordinate,9,LL,WL
8/23/2015 17:57:00,3,"Fighting, Chasing",6,MR,WL
8/23/2015 17:58:00,12,Fighting,3,LL,WL
8/23/2015 18:37:00,3,"Fighting, Subordinate",5,NB4,WL
8/24/2015 20:22:00,2,Fighting,4,UL,BN
8/24/2015 20:44:00,12,Fighting,4,NB5,BN
8/25/2015 13:01:00,10,Fighting,1,LL,WL
8/25/2015 13:04:00,5,"Mounting, Subordinate",4,NB5,WL
8/25/2015 13:06:00,5,"Fighting, Chasing, Subordinate",4,NB5,WL
8/25/2015 13:06:00,5,Fighting,2,NB5,WL
8/25/2015 13:07:00,5,Fighting,2,NB5,WL
8/25/2015 13:07:00,12,"Fighting, Chasing",5,NB5,WL
8/25/2015 13:08:00,7,Fighting,4,MR,WL
8/25/2015 13:08:00,7,"Fighting, Chasing",2,MR,WL
8/25/2015 13:09:00,7,Subordinate,4,MR,WL
8/25/2015 13:09:00,12,"Fighting, Chasing",10,MR,WL
8/25/2015 13:10:00,7,"Fighting, Chasing",2,MR,WL
8/25/2015 13:11:00,7,"Fighting, Subordinate",2,MR,WL
8/25/2015 13:12:00,10,"Fighting, Chasing",5,LL,WL
8/25/2015 13:13:00,10,Fighting,8,NB2,WL
8/25/2015 13:17:00,12,Chasing,5,UR,WL
8/25/2015 13:19:00,9,Chasing,1,LL,WL
8/25/2015 13:21:00,3,Chasing,7,UR,WL
8/25/2015 13:22:00,10,"Fighting, Chasing",8,LL,WL
8/25/2015 13:22:00,12,"Fighting, Chasing",5,LR,WL
8/25/2015 13:22:00,3,"Fighting, Chasing",4,NB3,WL
8/25/2015 13:23:00,12,"Chasing, Subordinate",3,LR,WL
8/25/2015 13:25:00,7,Chasing,4,LR,WL
8/25/2015 13:28:00,9,Chasing,1,LR,WL
8/25/2015 13:32:00,12,Chasing,5,UR,WL
8/25/2015 13:35:00,11,Fighting,7,NB4,WL
8/25/2015 13:35:00,11,Chasing,4,NB5,WL
8/25/2015 13:37:00,5,Induce-flee,9,MR,WL
8/25/2015 13:45:00,7,"Fighting, Chasing",4,UL,WL
8/25/2015 13:45:00,7,Chasing,1,LR,WL
8/25/2015 13:46:00,12,Chasing,10,LR,WL
8/25/2015 13:47:00,12,Chasing,5,UR,WL
8/25/2015 13:55:00,7,Chasing,4,UR,WL
8/25/2015 13:56:00,7,Chasing,1,UR,WL
8/25/2015 13:56:00,10,"Fighting, Chasing",4,LR,WL
8/26/2015 16:02:00,10,Fighting,8,LL,BN
8/26/2015 16:06:00,5,Fighting,7,UL,BN
8/26/2015 16:06:00,10,Fighting,5,UL,BN
8/26/2015 16:09:00,12,"Fighting, Chasing",5,NB4,BN
8/26/2015 16:09:00,12,Fighting,3,UL,BN
8/26/2015 16:10:00,10,Fighting,6,LL,BN
8/26/2015 16:12:00,10,Fighting,3,MR,BN
8/26/2015 16:16:00,3,Subordinate,9,NB2,BN
8/26/2015 16:19:00,12,Fighting,8,NB5,BN
8/26/2015 16:20:00,3,"Fighting, Chasing",5,ML,BN
8/26/2015 16:20:00,3,Fighting,1,UL,BN
8/26/2015 16:21:00,12,Chasing,3,ML,BN
8/26/2015 16:21:00,12,Chasing,3,MR,BN
8/26/2015 16:22:00,3,Fighting,5,ML,BN
8/26/2015 16:22:00,12,Chasing,3,MR,BN
8/26/2015 16:26:00,12,"Fighting, Chasing",5,"ML, MR",BN
8/26/2015 16:27:00,12,"Fighting, Chasing",5,LL,BN
8/26/2015 16:28:00,12,Subordinate,5,ML,BN
8/26/2015 16:29:00,3,Fighting,5,"UL, ML",BN
8/26/2015 16:30:00,5,Fighting,7,NB2,BN
8/26/2015 16:33:00,11,Induce-flee,4,NB1,BN
8/26/2015 16:35:00,5,Fighting,7,"ML, MR",BN
8/26/2015 16:36:00,7,"Fighting, Subordinate",4,LL,BN
8/26/2015 16:39:00,3,Subordinate,9,LR,BN
8/26/2015 16:40:00,7,Chasing,3,MR,BN
8/26/2015 16:40:00,7,Fighting,4,MR,BN
8/26/2015 16:47:00,3,Fighting,7,ML,BN
8/26/2015 16:48:00,3,Subordinate,9,NB4,BN
8/26/2015 16:49:00,9,Subordinate,6,NB4,BN
8/26/2015 16:49:00,12,Induce-flee,11,NB1,BN
8/26/2015 16:50:00,12,"Chasing, Subordinate",3,LL,BN
8/26/2015 16:50:00,5,Fighting,9,ML,BN
8/26/2015 16:52:00,5,Mounting,4,UL,BN
8/26/2015 16:55:00,12,Induce-flee,9,LL,BN
8/26/2015 16:57:00,5,Chasing,1,UL,BN
8/26/2015 16:58:00,5,Fighting,1,UL,BN
8/28/2015 12:06:00,1,"Fighting, Chasing",6,"UL, ML",CW
8/28/2015 12:10:00,1,Chasing,4,"UL, ML",CW
8/28/2015 12:10:00,12,Chasing,8,"ML, LL",CW
8/28/2015 12:13:00,12,Chasing,10,"UL, UR",CW
8/28/2015 12:15:00,10,"Fighting, Chasing",5,"MR, LR",CW
8/28/2015 12:16:00,2,Fighting,12,NB5,CW
8/28/2015 12:16:00,12,Fighting,10,MR,CW
8/28/2015 12:17:00,3,Fighting,7,UL,CW
8/28/2015 12:20:00,5,"Fighting, Chasing",4,"NB4, NB5",CW
8/28/2015 12:23:00,9,"Fighting, Chasing",4,"MR, LR",CW
8/28/2015 12:24:00,12,"Fighting, Chasing",10,"ML, MR",CW
8/28/2015 12:27:00,9,Fighting,2,LR,CW
8/28/2015 12:28:00,5,Fighting,6,NB5,CW
8/28/2015 12:29:00,2,Chasing,11,"ML, LL",CW
8/28/2015 12:30:00,9,"Fighting, Chasing",11,"LL, UR, MR, LR",CW
8/28/2015 12:35:00,12,"Fighting, Chasing",2,"UL, ML, LL, NB1, NB2, NB5",CW
8/28/2015 12:46:00,3,"Fighting, Chasing",6,"UL, UR",CW
8/28/2015 12:46:00,12,"Fighting, Chasing",3,"LL, UR, MR, LR",CW
8/28/2015 12:53:00,12,Chasing,5,"LL, NB1, NB2, NB5",CW
8/28/2015 12:55:00,2,Fighting,4,NB2,CW
8/28/2015 12:56:00,2,Fighting,6,NB2,CW
8/28/2015 12:57:00,12,"Fighting, Chasing",10,"UR, MR",CW
8/28/2015 12:57:00,12,"Fighting, Chasing",10,"UL, UR",CW
8/28/2015 12:58:00,11,"Fighting, Chasing",1,"UR, MR",CW
8/28/2015 17:05:00,5,Fighting,7,LR,BN
8/28/2015 17:05:00,12,Fighting,5,LL,BN
8/28/2015 17:06:00,5,"Fighting, Chasing",9,LL,BN
8/28/2015 17:07:00,12,Fighting,5,ML,BN
8/28/2015 17:08:00,12,Fighting,5,UL,BN
8/28/2015 17:08:00,12,Fighting,10,ML,BN
8/28/2015 17:09:00,5,Fighting,7,LL,BN
8/28/2015 17:09:00,12,Fighting,10,MR,BN
8/28/2015 17:09:00,10,"Fighting, Chasing",5,ML,BN
8/28/2015 17:13:00,3,Fighting,8,MR,BN
8/28/2015 17:16:00,5,Fighting,"4, 6","NB4, NB5",BN
8/28/2015 17:18:00,12,Fighting,5,"NB4, NB5",BN
8/28/2015 17:20:00,2,Chasing,4,LL,BN
8/28/2015 17:20:00,12,Chasing,3,"ML, MR",BN
8/28/2015 17:22:00,7,Fighting,11,LR,BN
8/28/2015 17:23:00,3,Fighting,5,LR,BN
8/28/2015 17:23:00,12,Fighting,3,LR,BN
8/28/2015 17:24:00,11,Fighting,3,LR,BN
8/28/2015 17:25:00,12,Fighting,11,LR,BN
8/28/2015 17:28:00,3,Fighting,5,LL,BN
8/28/2015 17:28:00,3,Fighting,7,LL,BN
8/28/2015 17:31:00,9,Fighting,1,MR,BN
8/28/2015 17:46:00,5,Chasing,2,"UL, UR",BN
8/28/2015 17:57:00,12,Induce-flee,4,LL,BN
8/28/2015 18:00:00,12,Subordinate,9,LR,BN
8/29/2015 12:18:00,12,Chasing,5,ML,MT
8/29/2015 12:26:00,12,Chasing,5,UL,MT
8/29/2015 12:31:00,10,Chasing,5,ML,MT
8/29/2015 12:31:00,10,Chasing,5,UL,MT
8/29/2015 12:33:00,12,Subordinate,10,ML,MT
8/29/2015 12:34:00,10,Chasing,5,LR,MT
8/29/2015 12:37:00,10,Chasing,4,UR,MT
8/29/2015 12:38:00,10,Chasing,5,ML,MT
8/29/2015 12:39:00,12,Fighting,10,UL,MT
8/29/2015 12:40:00,12,Fighting,10,UL,MT
8/29/2015 12:40:00,12,Fighting,10,LL,MT
8/29/2015 12:48:00,10,Chasing,8,MR,MT
8/29/2015 12:49:00,12,Chasing,10,ML,MT
8/29/2015 12:54:00,12,Subordinate,10,ML,MT
8/29/2015 12:55:00,12,Fighting,10,ML,MT
8/29/2015 12:56:00,12,Chasing,10,ML,MT
8/29/2015 12:59:00,12,Chasing,5,NB4,MT
8/29/2015 12:59:00,12,Fighting,10,NB5,MT
8/29/2015 13:00:00,11,Chasing,4,MR,MT
8/30/2015 13:07:00,7,Chasing,4,"ML, LL, NB1, NB2, NB5",CW
8/30/2015 13:08:00,5,Fighting,7,UR,CW
8/30/2015 13:08:00,9,"Fighting, Chasing",7,LL,CW
8/30/2015 13:11:00,5,"Fighting, Chasing",9,"UL, ML, LL",CW
8/30/2015 13:17:00,5,Fighting,8,UR,CW
8/30/2015 13:20:00,10,Chasing,5,"UL, UR",CW
8/30/2015 13:22:00,7,Chasing,2,"LR, NB3, NB4, NB5",CW
8/30/2015 13:25:00,10,Chasing,5,"UL, UR",CW
8/30/2015 13:25:00,10,"Fighting, Chasing",5,"UL, UR",CW
8/30/2015 13:25:00,7,"Fighting, Chasing",11,"MR, LR",CW
8/30/2015 13:31:00,12,Chasing,5,"UL, ML, MR",CW
8/30/2015 13:32:00,12,"Fighting, Chasing",5,"ML, LL, NB1, NB2, NB5",CW
8/30/2015 13:33:00,12,"Fighting, Chasing",6,"MR, LR, NB3, NB4, NB5",CW
8/30/2015 13:34:00,7,Fighting,3,LL,CW
8/30/2015 13:36:00,10,Fighting,5,UL,CW
8/30/2015 13:37:00,3,Chasing,2,"MR, LR",CW
8/30/2015 13:43:00,3,Chasing,11,"UL, ML, LL, UR, MR, LR",KB
8/30/2015 13:45:00,12,"Fighting, Chasing",10,"UL, ML, MR",CW
8/30/2015 13:56:00,10,Chasing,5,"LL, NB2",CW
8/30/2015 13:58:00,5,"Fighting, Chasing",2,"NB1, NB5",CW
8/30/2015 14:00:00,5,"Fighting, Chasing",11,"LL, NB1, NB2, NB4, NB5",CW
8/31/2015 16:59:00,12,"Fighting, Chasing",5,ML,WL
8/31/2015 17:00:00,2,"Fighting, Chasing",11,UL,WL
8/31/2015 17:00:00,3,"Fighting, Chasing",5,UL,WL
8/31/2015 17:03:00,3,"Fighting, Chasing",5,UL,WL
8/31/2015 17:04:00,12,Chasing,3,LL,WL
8/31/2015 17:06:00,7,Chasing,2,MR,WL
8/31/2015 17:07:00,10,"Fighting, Chasing",5,UL,WL
8/31/2015 17:07:00,9,Chasing,4,MR,WL
8/31/2015 17:09:00,10,"Fighting, Chasing",5,UL,WL
8/31/2015 17:09:00,12,"Fighting, Chasing",5,UL,WL
8/31/2015 17:10:00,11,"Fighting, Chasing",1,UL,WL
8/31/2015 17:11:00,7,Chasing,2,UR,WL
8/31/2015 17:15:00,7,Fighting,6,UR,WL
8/31/2015 17:15:00,7,Fighting,12,UR,WL
8/31/2015 17:18:00,7,"Fighting, Chasing",9,UR,WL
8/31/2015 17:21:00,7,Chasing,4,UR,WL
8/31/2015 17:21:00,5,Chasing,2,UR,WL
8/31/2015 17:23:00,9,Fighting,7,LR,WL
8/31/2015 17:26:00,11,"Fighting, Chasing",1,UL,WL
8/31/2015 17:27:00,12,"Chasing, Subordinate",5,UL,WL
8/31/2015 17:29:00,5,Induce-flee,2,UL,WL
8/31/2015 17:35:00,12,"Fighting, Chasing",10,MR,WL
8/31/2015 17:53:00,12,"Fighting, Chasing",5,LL,WL
8/31/2015 17:55:00,5,"Fighting, Chasing",7,UL,WL
8/31/2015 17:57:00,12,Fighting,5,UL,WL
8/31/2015 17:58:00,7,"Fighting, Chasing",2,MR,WL
9/1/2015 12:31:00,9,"Fighting, Chasing",6,"ML, LL",CW
9/1/2015 12:37:00,9,"Fighting, Chasing",7,"UL, ML, UR",CW
9/1/2015 12:39:00,10,Fighting,6,LL,CW
9/1/2015 12:39:00,12,"Fighting, Chasing",10,"LL, LR",CW
9/1/2015 12:45:00,10,Chasing,6,"ML, LL",CW
9/1/2015 12:46:00,10,Chasing,9,"ML, MR, LR",CW
9/1/2015 13:10:00,10,Chasing,4,"UL, ML",CW
9/1/2015 13:10:00,10,"Fighting, Chasing",5,"MR, LR",CW
9/1/2015 13:12:00,5,"Fighting, Chasing",6,"NB1, NB2, NB3, NB4, NB5",CW
9/1/2015 13:12:00,5,Fighting,1,NB5,CW
9/1/2015 13:13:00,5,Fighting,8,NB5,CW
9/1/2015 13:14:00,12,"Fighting, Chasing",5,"NB3, NB4, NB5",CW
9/1/2015 13:17:00,10,Fighting,4,LR,CW
9/1/2015 13:18:00,10,"Fighting, Chasing",5,"UL, ML",CW
9/1/2015 13:18:00,12,"Fighting, Chasing",5,"ML, LL, NB1, NB2",CW
9/1/2015 13:23:00,12,Fighting,5,UL,CW
9/1/2015 13:24:00,12,"Fighting, Chasing",5,"UL, UR, MR, LR, NB3, NB4, NB5",CW
9/1/2015 13:25:00,12,Chasing,5,"LL, NB1, NB2, NB5",CW
9/1/2015 13:26:00,12,"Fighting, Chasing",10,UL,CW
9/1/2015 13:27:00,12,"Fighting, Chasing",6,"UL, ML, LL, UR, MR, LR, NB1, NB2, NB3, NB4, NB5",CW
9/1/2015 16:04:00,10,Fighting,1,LR,BN
9/1/2015 16:05:00,5,Fighting,1,NB5,BN
9/1/2015 16:11:00,11,Chasing,3,LL,BN
9/1/2015 16:14:00,11,Fighting,4,NB2,BN
9/1/2015 16:19:00,12,Fighting,10,UL,BN
9/1/2015 16:20:00,10,Fighting,5,MR,BN
9/1/2015 16:21:00,12,Fighting,10,ML,BN
9/1/2015 16:23:00,12,Fighting,10,UL,BN
9/1/2015 16:26:00,7,Fighting,8,ML,BN
9/1/2015 16:27:00,9,Fighting,1,UL,BN
9/1/2015 16:29:00,7,Fighting,2,ML,BN
9/1/2015 16:32:00,7,Subordinate,2,MR,BN
9/1/2015 16:32:00,12,Fighting,7,MR,BN
9/1/2015 16:38:00,12,Fighting,3,ML,BN
9/1/2015 16:41:00,2,Fighting,6,LL,BN
9/1/2015 16:45:00,12,Fighting,10,UL,BN
9/2/2015 12:02:00,12,"Fighting, Chasing",10,MR,WL
9/2/2015 12:04:00,9,Chasing,7,LL,WL
9/2/2015 12:05:00,12,"Fighting, Chasing",3,MR,WL
9/2/2015 12:06:00,12,"Fighting, Chasing",10,LL,WL
9/2/2015 12:06:00,12,"Fighting, Chasing",10,UL,WL
9/2/2015 12:13:00,12,Chasing,1,UL,WL
9/2/2015 12:14:00,9,"Fighting, Chasing",6,LL,WL
9/2/2015 12:20:00,9,"Fighting, Chasing",6,LR,WL
9/2/2015 12:20:00,9,"Fighting, Chasing",6,NB3,WL
9/2/2015 12:23:00,12,"Fighting, Chasing",10,LR,WL
9/2/2015 12:24:00,12,"Fighting, Chasing",3,LL,WL
9/2/2015 12:25:00,3,Chasing,2,ML,WL
9/2/2015 12:26:00,10,Chasing,6,MR,WL
9/2/2015 12:28:00,12,"Fighting, Chasing",10,UL,WL
9/2/2015 12:29:00,12,"Fighting, Chasing",10,UL,WL
9/2/2015 12:36:00,5,"Fighting, Chasing",6,LL,WL
9/2/2015 12:37:00,11,Chasing,1,MR,WL
9/2/2015 12:37:00,11,"Fighting, Chasing",1,ML,WL
9/2/2015 12:37:00,"9, 11",Fighting,"9, 11",UL,WL
9/2/2015 12:38:00,5,"Fighting, Chasing",7,LL,WL
9/2/2015 12:38:00,3,"Fighting, Chasing",6,MR,WL
9/2/2015 12:38:00,3,"Fighting, Chasing",4,MR,WL
9/2/2015 12:39:00,12,Chasing,"4, 9",LL,WL
9/2/2015 12:40:00,3,"Fighting, Chasing",5,ML,WL
9/2/2015 12:40:00,12,"Fighting, Chasing",3,MR,WL
9/2/2015 12:40:00,12,"Fighting, Chasing",3,UR,WL
9/2/2015 12:41:00,12,"Fighting, Chasing",3,ML,WL
9/2/2015 12:41:00,3,Induce-flee,5,LL,WL
9/2/2015 12:41:00,5,"Fighting, Chasing",9,NB4,WL
9/2/2015 12:45:00,7,"Fighting, Chasing",8,MR,WL
9/2/2015 12:45:00,12,"Fighting, Chasing",10,ML,WL
9/2/2015 12:46:00,3,"Fighting, Chasing",7,LL,WL
9/2/2015 12:47:00,3,Chasing,5,LL,WL
9/2/2015 12:48:00,12,"Fighting, Chasing",3,LL,WL
9/2/2015 12:51:00,10,Chasing,11,UR,WL
9/2/2015 12:52:00,12,"Fighting, Chasing",10,MR,WL
9/2/2015 12:52:00,12,Chasing,5,ML,WL
9/2/2015 12:54:00,10,Chasing,2,UR,WL
9/2/2015 12:54:00,10,Chasing,4,UL,WL
9/3/2015 14:01:00,12,Fighting,5,NB5,BN
9/3/2015 14:14:00,5,Fighting,6,NB5,BN
9/3/2015 14:17:00,12,Fighting,3,UL,BN
9/3/2015 14:23:00,3,Fighting,7,LL,BN
9/3/2015 14:29:00,9,Chasing,8,LL,BN
9/3/2015 14:36:00,7,Subordinate,6,LL,BN
9/3/2015 14:36:00,7,Fighting,6,LL,BN
9/3/2015 14:43:00,9,Chasing,8,UL,BN
9/3/2015 14:45:00,12,Fighting,10,UL,BN
9/3/2015 14:46:00,12,"Fighting, Chasing, Subordinate",9,MR,BN
9/3/2015 14:49:00,12,Fighting,5,NB5,BN
9/3/2015 14:53:00,12,Subordinate,9,LR,BN
9/4/2015 17:34:00,12,"Fighting, Chasing, Subordinate",3,LL,WL
9/4/2015 17:34:00,12,"Fighting, Chasing",10,ML,WL
9/4/2015 17:35:00,12,"Fighting, Chasing",10,UL,WL
9/4/2015 17:35:00,12,"Fighting, Chasing",10,ML,WL
9/4/2015 17:36:00,2,Chasing,4,UL,WL
9/4/2015 17:41:00,7,"Fighting, Chasing, Subordinate",4,LL,WL
9/4/2015 17:42:00,7,Chasing,6,LL,WL
9/4/2015 17:44:00,7,"Fighting, Chasing",6,LL,WL
9/4/2015 17:48:00,7,"Fighting, Chasing, Subordinate",11,LL,WL
9/4/2015 17:49:00,7,Fighting,8,ML,WL
9/4/2015 17:50:00,7,Fighting,6,ML,WL
9/4/2015 17:53:00,7,Chasing,4,UL,WL
9/4/2015 17:53:00,7,"Fighting, Chasing",6,MR,WL
9/4/2015 17:55:00,7,"Fighting, Chasing",2,ML,WL
9/4/2015 17:55:00,12,"Fighting, Chasing",10,ML,WL
9/4/2015 17:56:00,12,"Fighting, Chasing",10,UL,WL
9/4/2015 17:57:00,7,"Fighting, Chasing",6,ML,WL
9/4/2015 18:09:00,9,"Fighting, Chasing",8,UL,WL
9/4/2015 18:09:00,9,"Fighting, Chasing",8,ML,WL
9/4/2015 18:10:00,3,Subordinate,9,ML,WL
9/4/2015 18:12:00,10,"Fighting, Chasing, Mounting",3,UL,WL
9/4/2015 18:17:00,12,Subordinate,8,NB2,WL
9/4/2015 18:18:00,12,"Fighting, Subordinate",10,NB2,WL
9/4/2015 18:18:00,12,"Chasing, Subordinate",8,NB2,WL
9/4/2015 18:20:00,3,"Fighting, Chasing",2,LR,WL
9/4/2015 18:22:00,10,"Fighting, Chasing, Subordinate",3,LR,WL
9/4/2015 18:24:00,3,Mounting,9,UL,WL
