Timestamp,Actor,Behavior,Recipient,Location,Observer
10/22/2015 12:31:00,10,"Fighting, Chasing",3,LR,WL
10/22/2015 12:32:00,10,Chasing,5,LR,WL
10/22/2015 12:35:00,10,"Fighting, Chasing",5,LR,WL
10/22/2015 12:36:00,10,"Fighting, Chasing",3,LR,WL
10/22/2015 12:36:00,10,"Fighting, Chasing",2,"NB4, NB5",WL
10/22/2015 12:37:00,3,Induce-flee,11,LR,WL
10/22/2015 12:37:00,10,Subordinate,3,LR,WL
10/22/2015 12:38:00,10,"Fighting, Chasing, Subordinate",3,LR,WL
10/22/2015 12:39:00,5,"Chasing, Mounting",8,LL,WL
10/22/2015 12:41:00,10,"Fighting, Chasing",1,"LR, NB3, NB4",WL
10/22/2015 12:42:00,10,Induce-flee,12,MR,WL
10/22/2015 12:43:00,3,Fighting,6,LR,WL
10/22/2015 12:43:00,10,Induce-flee,3,LR,WL
10/22/2015 12:44:00,10,Chasing,5,MR,WL
10/22/2015 12:45:00,5,Induce-flee,12,MR,WL
10/22/2015 12:45:00,2,Chasing,6,"NB1, NB4, NB5",WL
10/22/2015 12:47:00,8,"Fighting, Chasing",2,NB1,WL
10/22/2015 12:48:00,8,"Fighting, Subordinate",1,NB5,WL
10/22/2015 12:50:00,5,"Fighting, Chasing",2,NB2,WL
10/22/2015 12:51:00,5,"Fighting, Chasing",2,NB2,WL
10/22/2015 12:52:00,10,Induce-flee,5,LR,WL
10/22/2015 12:53:00,"5, 8",Fighting,"5, 8",NB2,WL
10/22/2015 12:53:00,8,Chasing,5,NB2,WL
10/22/2015 12:54:00,10,Subordinate,3,UR,WL
10/22/2015 12:56:00,3,Chasing,6,All over,WL
10/22/2015 12:57:00,10,Chasing,3,LR,WL
10/22/2015 12:57:00,8,"Fighting, Chasing",1,"LR, NB4, NB5",WL
10/22/2015 12:57:00,3,"Fighting, Chasing",5,"NB4, NB5",WL
10/22/2015 12:58:00,2,"Fighting, Chasing",9,LR,WL
10/22/2015 12:58:00,2,"Fighting, Chasing",9,LR,WL
10/22/2015 12:59:00,10,Induce-flee,11,LR,WL
10/22/2015 13:02:00,3,Chasing,12,LR,WL
10/22/2015 13:02:00,3,"Fighting, Chasing",8,"UL, ML",WL
10/22/2015 13:04:00,3,"Fighting, Chasing",8,"UL, ML",WL
10/22/2015 13:05:00,8,"Fighting, Chasing",11,NB2,WL
10/22/2015 13:05:00,10,Subordinate,2,LL,WL
10/22/2015 13:07:00,10,Induce-flee,1,MR,WL
10/22/2015 13:08:00,3,"Chasing, Mounting",12,"UR, MR",WL
10/22/2015 13:08:00,3,"Fighting, Subordinate",11,LR,WL
10/22/2015 13:08:00,10,"Fighting, Chasing",3,"MR, LR",WL
10/22/2015 13:09:00,10,Chasing,4,LR,WL
10/22/2015 13:10:00,5,"Fighting, Chasing",8,"LL, LR",WL
10/22/2015 13:11:00,3,"Fighting, Chasing",12,"UR, MR",WL
10/22/2015 13:11:00,10,Chasing,3,UL,WL
10/22/2015 13:12:00,10,Subordinate,7,MR,WL
10/22/2015 13:13:00,10,Subordinate,5,LR,WL
10/22/2015 13:15:00,5,Chasing,8,LR,WL
10/22/2015 13:15:00,5,"Fighting, Chasing",1,"LL, LR",WL
10/22/2015 13:17:00,2,"Fighting, Chasing",9,LR,WL
10/22/2015 13:17:00,2,"Fighting, Chasing",7,"ML, LL, LR",WL
10/22/2015 13:18:00,2,"Fighting, Chasing",5,LR,WL
10/22/2015 13:19:00,2,"Fighting, Chasing",4,LR,WL
10/22/2015 13:19:00,3,Chasing,5,LR,WL
10/22/2015 13:20:00,10,"Fighting, Chasing",3,"LR, NB3",WL
10/22/2015 13:21:00,10,Induce-flee,5,LR,WL
10/22/2015 13:22:00,3,Subordinate,12,UR,WL
10/22/2015 13:23:00,3,Fighting,1,UL,WL
10/22/2015 13:23:00,3,Chasing,7,UL,WL
10/22/2015 13:23:00,10,Chasing,7,ML,WL
10/22/2015 13:25:00,2,"Fighting, Subordinate",5,LR,WL
10/22/2015 13:25:00,2,"Fighting, Chasing",6,LR,WL
10/22/2015 13:26:00,2,"Fighting, Chasing",6,LR,WL
10/22/2015 13:29:00,5,Chasing,8,LR,WL
10/22/2015 13:30:00,5,Chasing,1,LL,WL
10/22/2015 13:31:00,10,"Chasing, Subordinate",3,"UL, UR",WL
10/22/2015 13:32:00,5,Induce-flee,8,LR,WL
10/22/2015 13:33:00,3,"Fighting, Chasing, Subordinate",1,LR,WL
10/22/2015 13:34:00,5,Fighting,8,NB2,WL
10/22/2015 13:35:00,3,Chasing,12,MR,WL
10/22/2015 13:35:00,5,"Fighting, Chasing",12,UL,WL
10/22/2015 13:36:00,10,Chasing,6,UL,WL
10/22/2015 13:36:00,5,"Fighting, Chasing",6,LR,WL
10/22/2015 13:38:00,3,"Fighting, Chasing",7,"UR, MR, LR",WL
10/22/2015 13:39:00,3,Subordinate,5,LR,WL
10/22/2015 13:39:00,10,Fighting,3,LR,WL
10/22/2015 13:39:00,5,"Fighting, Chasing",1,LR,WL
10/22/2015 13:39:00,10,Fighting,3,UR,WL
10/22/2015 13:39:00,10,Chasing,3,"UL, UR",WL
10/22/2015 13:40:00,10,Chasing,5,UR,WL
10/22/2015 13:41:00,2,"Fighting, Chasing",5,LR,WL
10/22/2015 13:43:00,2,Induce-flee,5,LL,WL
10/22/2015 13:43:00,10,Induce-flee,12,MR,WL
10/22/2015 13:44:00,10,Chasing,3,"UL, ML",WL
10/22/2015 13:44:00,2,"Fighting, Chasing, Subordinate",11,LR,WL
10/22/2015 13:45:00,2,"Fighting, Chasing",1,LR,WL
10/22/2015 13:45:00,10,Subordinate,3,UR,WL
10/22/2015 13:47:00,3,Chasing,12,LL,WL
10/22/2015 13:47:00,3,"Fighting, Subordinate",5,LR,WL
10/22/2015 13:47:00,3,"Fighting, Chasing, Subordinate",8,LR,WL
10/22/2015 13:48:00,10,"Fighting, Chasing",3,LR,WL
10/22/2015 13:49:00,3,Mounting,12,UR,WL
10/22/2015 13:51:00,3,Chasing,2,UL,WL
10/22/2015 13:52:00,3,Subordinate,12,UR,WL
10/22/2015 13:54:00,12,Chasing,8,"LL, LR",WL
10/22/2015 13:54:00,2,Chasing,11,UL,WL
10/22/2015 13:55:00,2,Chasing,11,MR,WL
10/22/2015 13:57:00,3,Chasing,8,"UL, ML, UR",WL
10/22/2015 13:57:00,3,Chasing,6,MR,WL
10/22/2015 13:58:00,3,"Fighting, Chasing",11,UR,WL
10/23/2015 13:05:00,1,Chasing,7,UR,CW
10/23/2015 13:06:00,10,"Fighting, Chasing",3,"UR, MR",CW
10/23/2015 13:06:00,5,"Fighting, Chasing",2,LR,CW
10/23/2015 13:08:00,10,Chasing,6,MR,CW
10/23/2015 13:09:00,10,"Fighting, Chasing",6,LR,CW
10/23/2015 13:10:00,5,Chasing,1,LR,CW
10/23/2015 13:13:00,2,Chasing,6,MR,CW
10/23/2015 13:16:00,11,Fighting,2,MR,CW
10/23/2015 13:17:00,3,Fighting,4,"UL, ML",CW
10/23/2015 13:17:00,5,"Fighting, Chasing",9,"UR, MR",CW
10/23/2015 13:19:00,7,Chasing,9,LR,CW
10/23/2015 13:20:00,3,"Fighting, Chasing",5,UR,CW
10/23/2015 13:21:00,1,Chasing,9,UR,CW
10/23/2015 13:25:00,3,"Fighting, Mounting",12,UL,CW
10/23/2015 13:26:00,3,"Fighting, Chasing",12,UR,CW
10/23/2015 13:27:00,5,"Fighting, Chasing",1,LL,CW
10/23/2015 13:30:00,3,Chasing,12,UL,CW
10/23/2015 13:31:00,3,Chasing,7,UL,CW
10/23/2015 13:32:00,10,Chasing,12,UR,CW
10/23/2015 13:33:00,10,Chasing,1,LR,CW
10/23/2015 13:37:00,12,Fighting,2,LR,CW
10/23/2015 13:38:00,10,Fighting,8,LR,CW
10/23/2015 13:41:00,10,"Fighting, Chasing",9,LR,CW
10/23/2015 13:42:00,10,"Fighting, Chasing",8,LL,CW
10/23/2015 13:42:00,10,"Fighting, Chasing",2,LR,CW
10/23/2015 13:42:00,10,"Fighting, Chasing",2,LR,CW
10/23/2015 13:47:00,10,Fighting,8,NB1,CW
10/23/2015 13:48:00,10,Chasing,8,NB4,CW
10/23/2015 13:55:00,3,Chasing,5,UL,CW
10/23/2015 14:02:00,3,Fighting,7,LR,CW
10/23/2015 14:05:00,3,Chasing,5,LR,CW
10/23/2015 14:06:00,3,Fighting,9,LR,CW
10/23/2015 14:11:00,3,"Fighting, Chasing",5,LR,CW
10/23/2015 14:20:00,3,Chasing,4,UL,CW
10/23/2015 14:26:00,10,Chasing,3,UR,CW
10/23/2015 14:28:00,5,"Fighting, Chasing",6,MR,CW
10/23/2015 14:31:00,10,"Fighting, Chasing",8,NB5,CW
10/23/2015 14:32:00,10,"Fighting, Chasing",3,UL,CW
10/23/2015 14:32:00,10,"Fighting, Chasing",3,UR,CW
10/23/2015 14:33:00,10,"Fighting, Chasing",3,ML,CW
10/23/2015 14:33:00,10,Fighting,2,LR,CW
10/23/2015 14:33:00,10,Fighting,6,LR,CW
10/23/2015 14:38:00,4,Fighting,8,NB2,CW
10/23/2015 14:41:00,10,Chasing,9,LL,CW
10/23/2015 14:42:00,10,Chasing,4,UL,CW
10/23/2015 14:43:00,10,"Fighting, Chasing",9,UR,CW
10/23/2015 14:44:00,10,"Fighting, Chasing",6,UR,CW
10/23/2015 14:45:00,10,Chasing,8,UR,CW
10/23/2015 14:46:00,9,Chasing,7,LL,CW
10/23/2015 14:46:00,10,"Fighting, Chasing",4,UR,CW
10/23/2015 14:47:00,10,"Fighting, Chasing",9,UR,CW
10/23/2015 14:51:00,10,"Fighting, Chasing",7,UR,CW
10/23/2015 14:51:00,10,"Fighting, Chasing",11,LL,CW
10/23/2015 14:53:00,8,Chasing,6,UR,CW
10/23/2015 14:56:00,10,Chasing,4,LR,CW
10/23/2015 14:56:00,8,Chasing,6,UR,CW
10/23/2015 14:57:00,8,"Fighting, Chasing",11,UL,CW
10/23/2015 14:58:00,10,Chasing,7,MR,CW
10/24/2015 14:08:00,3,"Fighting, Chasing",2,LR,KP
10/24/2015 14:11:00,4,Chasing,10,LL,KP
10/24/2015 14:13:00,10,Chasing,12,LL,KP
10/24/2015 14:17:00,4,"Fighting, Chasing",12,ML,KP
10/24/2015 14:23:00,3,"Fighting, Chasing",8,UR,KP
10/24/2015 14:24:00,10,Chasing,3,UR,KP
10/24/2015 14:28:00,10,"Fighting, Chasing",4,UL,KP
10/24/2015 14:29:00,10,"Fighting, Chasing",3,UL,KP
10/24/2015 14:33:00,10,"Fighting, Chasing",3,UL,KP
10/24/2015 14:33:00,10,"Fighting, Chasing",6,UR,KP
10/24/2015 14:40:00,5,"Fighting, Chasing",8,MR,KP
10/24/2015 14:43:00,8,Induce-flee,11,LL,KP
10/24/2015 14:44:00,5,"Fighting, Chasing",4,MR,KP
10/24/2015 14:46:00,10,Induce-flee,8,LL,KP
10/24/2015 14:47:00,8,"Fighting, Chasing, Subordinate",11,LR,KP
10/24/2015 14:48:00,10,"Fighting, Chasing",11,LL,KP
10/24/2015 14:49:00,10,Chasing,6,LL,KP
10/24/2015 14:50:00,10,Fighting,6,LR,KP
10/24/2015 14:51:00,10,"Fighting, Induce-flee",5,NB4,KP
10/24/2015 14:57:00,3,Chasing,1,LL,KP
10/24/2015 14:58:00,3,"Chasing, Induce-flee",9,LL,KP
10/24/2015 14:58:00,10,"Fighting, Chasing",3,ML,KP
10/24/2015 15:01:00,10,"Fighting, Chasing",1,MR,KP
10/24/2015 15:02:00,10,Induce-flee,"1, 9, 11",LL,KP
10/24/2015 15:03:00,5,"Fighting, Chasing",6,NB5,KP
10/24/2015 15:07:00,10,"Fighting, Chasing",9,LR,KP
10/24/2015 15:20:00,10,"Fighting, Chasing",3,UL,KP
10/24/2015 15:22:00,5,"Fighting, Chasing",9,LL,KP
10/24/2015 15:32:00,10,"Fighting, Subordinate",9,NB2,KP
10/24/2015 15:32:00,10,"Fighting, Chasing","1, 11",LR,KP
10/24/2015 15:44:00,10,"Fighting, Chasing",5,MR,KP
10/24/2015 15:44:00,10,Chasing,1,LR,KP
10/24/2015 15:52:00,10,Chasing,8,MR,KP
10/25/2015 13:10:00,10,Chasing,9,"MR, LR",TN
10/25/2015 13:11:00,3,Chasing,9,"UL, ML",TN
10/25/2015 13:12:00,10,Chasing,12,"UR, MR, LR",TN
10/25/2015 13:13:00,10,"Fighting, Chasing",3,"UL, UR",TN
10/25/2015 13:17:00,10,Chasing,12,"UL, UR",TN
10/25/2015 13:25:00,10,Chasing,2,"MR, LR",TN
10/25/2015 13:25:00,10,Chasing,12,ML,TN
10/25/2015 13:26:00,10,Fighting,6,UL,TN
10/25/2015 13:27:00,10,Chasing,"9, 11","ML, LL",TN
10/25/2015 13:27:00,10,"Fighting, Chasing",1,LL,TN
10/25/2015 13:29:00,11,Chasing,9,LR,TN
10/25/2015 13:30:00,9,Chasing,1,"MR, LR",TN
10/25/2015 13:31:00,3,Fighting,6,"UR, MR",TN
10/25/2015 13:31:00,10,Chasing,9,MR,TN
10/25/2015 13:32:00,10,Fighting,3,UR,TN
10/25/2015 13:33:00,10,Induce-flee,9,LL,TN
10/25/2015 13:35:00,10,Chasing,9,LR,TN
10/25/2015 13:41:00,10,Chasing,3,"UL, ML",TN
10/25/2015 13:44:00,10,Chasing,3,"UL, UR",TN
10/25/2015 13:46:00,10,Chasing,2,"UL, ML",TN
10/25/2015 13:46:00,10,Chasing,"2, 5",LR,TN
10/25/2015 13:48:00,10,Chasing,5,UL,TN
10/25/2015 13:49:00,3,Chasing,6,UR,TN
10/25/2015 13:50:00,10,Chasing,6,"UR, MR",TN
10/25/2015 13:51:00,10,Chasing,8,LL,TN
10/25/2015 13:53:00,10,Chasing,8,"UR, MR",TN
10/25/2015 13:56:00,2,Chasing,6,"LL, LR",TN
10/25/2015 13:57:00,10,Chasing,11,"MR, LR",TN
10/25/2015 14:02:00,10,Chasing,9,"MR, LR",TN
10/25/2015 14:03:00,10,Chasing,12,"UR, MR",TN
10/25/2015 14:03:00,10,Chasing,2,"MR, LR",TN
10/25/2015 14:05:00,9,Chasing,8,"MR, LR",TN
10/25/2015 14:06:00,10,Chasing,"11, 12","UR, MR, LR",TN
10/25/2015 14:07:00,10,Chasing,12,"MR, LR",TN
10/25/2015 14:08:00,10,Chasing,9,"MR, LR",TN
10/25/2015 14:11:00,10,Fighting,8,LL,TN
10/25/2015 14:14:00,2,Chasing,8,"LL, LR, NB1, NB2",TN
10/25/2015 14:15:00,10,Mounting,11,LL,TN
10/25/2015 14:17:00,10,"Fighting, Chasing",8,All over,TN
10/25/2015 14:18:00,10,Subordinate,11,LL,TN
10/25/2015 14:19:00,10,Fighting,5,LR,TN
10/25/2015 14:20:00,12,Chasing,7,LR,TN
10/25/2015 14:25:00,10,Chasing,2,UR,TN
10/25/2015 14:31:00,7,Chasing,8,"LL, LR",TN
10/25/2015 14:32:00,10,Chasing,5,UL,TN
10/25/2015 14:32:00,10,Chasing,5,"LL, LR",TN
10/25/2015 14:38:00,3,Fighting,8,"LL, NB2",TN
10/25/2015 14:41:00,5,Fighting,6,LR,TN
10/25/2015 14:41:00,10,Fighting,3,LR,TN
10/25/2015 14:45:00,10,Chasing,7,LR,TN
10/25/2015 14:46:00,10,Fighting,5,"MR, LR",TN
10/25/2015 14:47:00,10,Chasing,1,"LL, LR",TN
10/25/2015 14:48:00,10,Chasing,5,"UR, MR, LR",TN
10/25/2015 14:51:00,10,Chasing,3,"UL, UR",TN
10/25/2015 14:52:00,3,Chasing,5,"ML, LL",TN
10/25/2015 14:54:00,10,Chasing,7,"MR, LR",TN
10/25/2015 14:59:00,3,Chasing,11,"MR, LR",TN
10/26/2015 13:07:00,4,Chasing,11,MR,KB
10/26/2015 13:07:00,10,Subordinate,3,UR,KB
10/26/2015 13:08:00,4,Fighting,8,LR,KB
10/26/2015 13:13:00,3,Chasing,12,UR,KB
10/26/2015 13:15:00,10,Chasing,3,UL,KB
10/26/2015 13:23:00,10,Fighting,3,UR,KB
10/26/2015 13:24:00,9,"Fighting, Chasing",7,MR,KB
10/26/2015 13:27:00,3,Chasing,6,UR,KB
10/26/2015 13:35:00,3,Fighting,12,UR,KB
10/26/2015 13:47:00,3,Induce-flee,5,UR,KB
10/26/2015 13:49:00,5,"Fighting, Chasing",6,LR,KB
10/26/2015 13:54:00,10,"Fighting, Chasing",3,UL,KB
10/26/2015 14:02:00,5,Fighting,9,LR,KB
10/26/2015 14:15:00,10,"Fighting, Chasing",7,LL,KB
10/26/2015 14:16:00,10,"Fighting, Chasing",2,LR,KB
10/26/2015 14:36:00,10,Chasing,6,MR,KB
10/26/2015 14:39:00,10,Chasing,"3, 6",All over,KB
10/26/2015 14:41:00,10,Chasing,"8, 9",LR,KB
10/26/2015 14:42:00,10,"Fighting, Chasing",3,UR,KB
10/26/2015 14:59:00,10,Chasing,3,MR,KB
10/27/2015 16:09:00,10,Chasing,3,"MR, LR",BN
10/27/2015 16:09:00,10,Fighting,3,UL,BN
10/27/2015 16:11:00,10,Fighting,3,"UL, UR",BN
10/27/2015 16:12:00,3,Induce-flee,7,UL,BN
10/27/2015 16:12:00,10,Fighting,3,UL,BN
10/27/2015 16:13:00,10,Fighting,12,"UR, MR",BN
10/27/2015 16:13:00,10,Fighting,3,"UL, UR",BN
10/27/2015 16:14:00,10,Subordinate,"3, 12",UR,BN
10/27/2015 16:15:00,10,Fighting,7,LR,BN
10/27/2015 16:17:00,10,Chasing,"7, 12","UL, UR",BN
10/27/2015 16:17:00,10,Fighting,3,"UL, UR",BN
10/27/2015 16:19:00,10,Fighting,6,NB1,BN
10/27/2015 16:21:00,10,Fighting,7,UR,BN
10/27/2015 16:23:00,10,Fighting,3,UR,BN
10/27/2015 16:23:00,10,Subordinate,3,UL,BN
10/27/2015 16:25:00,10,Subordinate,3,UR,BN
10/27/2015 16:29:00,10,Fighting,9,"ML, LL",BN
10/27/2015 16:32:00,10,Fighting,5,"UL, ML",BN
10/27/2015 16:33:00,10,Fighting,7,LL,BN
10/27/2015 16:35:00,10,Chasing,9,"UR, MR, LR",BN
10/27/2015 16:41:00,10,Fighting,9,UR,BN
10/27/2015 16:44:00,10,Chasing,9,"ML, LL, NB1",BN
10/27/2015 16:55:00,10,"Fighting, Chasing",5,"ML, MR, LR",BN
10/27/2015 16:58:00,10,Chasing,5,"UL, UR",BN
10/28/2015 13:01:00,3,"Fighting, Chasing",9,LL,CW
10/28/2015 13:12:00,10,"Fighting, Chasing",11,LR,CW
10/28/2015 13:14:00,10,"Fighting, Chasing",3,UL,CW
10/28/2015 13:14:00,10,"Fighting, Chasing",12,UR,CW
10/28/2015 13:15:00,10,Chasing,12,UR,CW
10/28/2015 13:27:00,10,Chasing,12,LL,CW
10/28/2015 13:36:00,10,Fighting,2,LL,CW
10/28/2015 13:46:00,10,Chasing,5,LR,CW
10/28/2015 13:46:00,3,Chasing,11,ML,CW
10/28/2015 13:48:00,5,Chasing,11,LR,CW
10/28/2015 13:51:00,10,Fighting,3,LL,CW
10/28/2015 13:51:00,10,"Fighting, Chasing",5,MR,CW
10/28/2015 14:02:00,10,"Fighting, Chasing",1,MR,WL
10/28/2015 14:08:00,10,"Fighting, Chasing",7,LR,WL
10/28/2015 14:09:00,5,"Fighting, Chasing",6,ML,WL
10/28/2015 14:09:00,10,Chasing,5,MR,WL
10/28/2015 14:09:00,10,"Fighting, Chasing",9,"LL, LR",WL
10/28/2015 14:10:00,10,Induce-flee,5,LR,WL
10/28/2015 14:12:00,10,Chasing,5,All over,XX
10/28/2015 14:13:00,10,"Fighting, Chasing",7,"ML, LL",WL
10/28/2015 14:14:00,10,"Fighting, Chasing",7,LL,WL
10/28/2015 14:15:00,10,Chasing,1,"ML, LL",WL
10/28/2015 14:17:00,10,Chasing,6,MR,WL
10/28/2015 14:18:00,10,"Fighting, Chasing",7,LL,WL
10/28/2015 14:21:00,3,"Fighting, Chasing",6,UL,WL
10/28/2015 14:22:00,5,Subordinate,9,MR,WL
10/28/2015 14:23:00,3,Chasing,12,UR,WL
10/28/2015 14:24:00,5,Chasing,6,LL,WL
10/28/2015 14:26:00,3,Chasing,12,UR,WL
10/28/2015 14:26:00,3,"Fighting, Chasing",8,UR,WL
10/28/2015 14:27:00,3,"Fighting, Chasing",6,LR,WL
10/28/2015 14:28:00,3,"Fighting, Chasing",12,UL,WL
10/28/2015 14:31:00,3,Chasing,12,UL,WL
10/28/2015 14:37:00,5,Fighting,6,NB5,WL
10/28/2015 14:39:00,10,Subordinate,3,UL,WL
10/28/2015 14:43:00,10,"Fighting, Chasing",3,UL,WL
10/28/2015 14:44:00,8,Chasing,2,LR,WL
10/28/2015 14:45:00,10,"Fighting, Chasing",7,"LL, NB2",WL
10/28/2015 14:49:00,10,Chasing,2,LL,WL
10/28/2015 14:49:00,10,Chasing,2,LL,WL
10/28/2015 14:52:00,10,Chasing,2,LR,WL
10/28/2015 14:58:00,10,Induce-flee,2,UR,WL
10/28/2015 14:58:00,10,Chasing,2,LL,WL
10/29/2015 12:03:00,5,Induce-flee,2,"LL, LR",TN
10/29/2015 12:07:00,3,Chasing,2,"UL, UR",TN
10/29/2015 12:08:00,10,Chasing,3,"UR, MR, LR",TN
10/29/2015 12:11:00,9,"Fighting, Chasing",8,"LL, LR",TN
10/29/2015 12:15:00,2,Chasing,4,LR,TN
10/29/2015 12:15:00,10,Chasing,"2, 5","LL, LR",TN
10/29/2015 12:18:00,10,Chasing,5,"UR, MR, LR",TN
10/29/2015 12:21:00,10,Chasing,5,"MR, LR",TN
10/29/2015 12:24:00,10,Chasing,4,"UR, MR",TN
10/29/2015 12:30:00,9,Chasing,11,"UR, MR, LR",TN
10/29/2015 12:30:00,10,Chasing,3,"UL, ML, LL, UR",TN
10/29/2015 12:35:00,10,Chasing,3,UL,TN
10/29/2015 12:39:00,10,Chasing,6,"LL, LR",TN
10/29/2015 12:45:00,10,Chasing,2,"UL, ML, LL",TN
10/29/2015 12:49:00,10,Chasing,2,"UL, ML, LL, UR",TN
10/29/2015 12:52:00,10,Chasing,6,"LL, LR",TN
10/29/2015 12:53:00,3,Chasing,2,"UL, ML",TN
10/29/2015 12:55:00,10,Fighting,2,LR,TN
10/29/2015 12:55:00,10,Chasing,2,"UL, ML, LL, UR",TN
10/29/2015 12:56:00,10,Fighting,7,"LL, LR",TN
10/29/2015 12:57:00,10,Chasing,12,"UR, MR, LR",TN
10/29/2015 12:58:00,3,Fighting,12,UL,TN
10/29/2015 12:58:00,10,Chasing,3,UL,TN
10/29/2015 13:00:00,10,Fighting,3,"UL, UR",TN
10/29/2015 13:01:00,10,Chasing,12,"UR, MR, LR",TN
10/29/2015 13:02:00,3,Fighting,12,ML,TN
10/29/2015 13:04:00,10,Chasing,12,"UR, MR, LR",TN
10/29/2015 13:06:00,10,Chasing,7,"MR, LR",TN
10/29/2015 13:07:00,10,Fighting,7,LR,TN
10/29/2015 13:09:00,10,Fighting,7,"LL, NB1, NB2",TN
10/29/2015 13:12:00,3,Chasing,12,UL,TN
10/29/2015 13:13:00,3,Chasing,12,UL,TN
10/29/2015 13:14:00,3,Fighting,12,UL,TN
10/29/2015 13:15:00,10,Chasing,3,UL,TN
10/29/2015 13:16:00,10,Chasing,12,"UL, UR",TN
10/29/2015 13:18:00,12,Chasing,6,"LL, LR",TN
10/29/2015 13:18:00,10,Chasing,6,LR,TN
10/29/2015 13:25:00,10,Chasing,12,"UL, UR",TN
10/29/2015 13:25:00,3,Fighting,12,UL,TN
10/29/2015 13:30:00,10,Chasing,8,LR,TN
10/29/2015 13:30:00,10,Fighting,8,"LL, LR",TN
10/29/2015 13:31:00,3,"Fighting, Chasing",12,"UL, UR",TN
10/29/2015 13:33:00,3,Chasing,2,"ML, LL",TN
10/29/2015 13:34:00,3,Chasing,8,"UL, ML, LL",TN
10/29/2015 13:47:00,10,Chasing,3,"MR, LR",TN
10/29/2015 13:49:00,10,Chasing,8,"NB4, NB5",TN
10/29/2015 13:55:00,3,Chasing,8,"ML, LL",TN
